Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H_min,sigma_F_min,epsilon_C1_min,epsilon_C2_min,epsilon_H_min,epsilon_F_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H_cum,sigma_F_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H_cum,epsilon_F_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
17,75,41.17140794947469,2.015039725264442,3.694684448604963,2.47692410681419,3.134724740708623,49.36746039006129,57.13740478110356,5.428650994764782,34.72040713207917,41.17137064780038,2.015039725264442,3.6946843468757855,2.4769416789930205,3.134724740708623,49.36746039006129,57.13754879133504,5.428598915719929,34.72040713207917,1.5661862552934476,3.0081200467428006,6.577253236428637,17.983623127953983,77.08811593055725,102.0,918.0,99.87046806998843,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
25,114,41.21565059401462,3.343527261616697,3.6956751595750807,2.475655343050322,2.367071497040031,49.00586468022242,57.0147179154039,5.45212593473004,20.037427195174885,41.21565059401462,3.343527261616697,3.6956751595750807,2.475655343050322,2.367071497040031,49.00586468022242,57.0147179154039,5.45212593473004,20.037427195174885,1.5709821143452427,3.0118054504977647,6.524776247374639,18.019368111825635,99.89966106414796,136.0,1224.0,83.35596411759481,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,52,41.29376751450607,3.482560424329298,3.6694588147697353,2.505015392506712,2.119046814263809,59.61750302799064,60.55317847293119,4.812794374671545,31.21036338896224,41.29376012843257,3.482560424329298,3.6694632155065374,2.505010816750452,2.119046814263809,59.61750302799064,60.55323884771756,4.812750573652771,31.21036338896224,1.046093303240344,3.055117422610464,7.759599289346376,17.90936219923934,43.61680316925049,60.0,540.0,142.1225330846434,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,122,41.340008985140095,2.6891395769197017,3.6988980477233264,2.4711949452663595,2.985286767317984,62.26783390658965,56.74828064079928,5.493714546070353,33.67884297340644,41.339998649656486,2.6891395769197017,3.698901019795964,2.471194918850248,2.985286767317984,62.26783390658965,56.74830351436778,5.49368661032225,33.67884297340644,1.5564271771418765,3.069892096252937,6.530048369435201,17.949973362452056,100.09152579307556,131.0,1179.0,335.13159799463193,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,79,41.38315044416903,3.411054934456101,3.698448386117264,2.4719088868158945,3.649963618169757,15.532251339113754,56.6162562233983,5.532893234166887,41.363307844208194,41.383147366569766,3.411054934456101,3.698448997293364,2.4719098546564062,3.649963618169757,15.532251339113754,56.6162513379541,5.532871236205877,41.363307844208194,1.5780244884028678,2.998807787371406,6.446619020974535,18.091455551558504,97.58963108062744,131.0,1179.0,140.74679011976465,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,56,41.399875679257335,2.9889574193513053,3.6972292399896873,2.4742348486378587,3.7145406080268426,53.484241890850434,56.58443659331476,5.550610713045269,44.53336972343081,41.39980986380314,2.9889574193513053,3.697227342341773,2.474237771120872,3.7145406080268426,53.484241890850434,56.58464736377551,5.550568396212631,44.53336972343081,1.676320248404284,2.9338828905411654,6.646641379868067,17.830909088374284,47.06444787979126,62.0,558.0,1214.090003420181,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,136,41.59038435998684,2.040366739757901,3.700820890793541,2.469793642209161,3.202997424474831,61.21582675421269,56.20306169585844,5.622746715473744,25.796692192219545,41.59037936064161,2.040366739757901,3.700819218447912,2.469794002629893,3.202997424474831,61.21582675421269,56.20305547388938,5.622761590318383,25.796692192219545,1.6881943108072743,2.9811505116351924,6.288613481546312,18.10299049135345,124.8301899433136,171.0,1539.0,122.93525179856115,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,65,41.59558283284294,2.048258474204587,3.697666884006124,2.4731782432665863,3.521607762547996,53.388429570228766,56.278306686758846,5.626457715561771,35.582813804160125,41.59555824308048,2.048258474204587,3.697666051626557,2.4731791386116786,3.521607762547996,53.388429570228766,56.27840629389826,5.626437116010562,35.582813804160125,1.6851761504219371,2.844486698244581,6.966334339121753,17.638820604964554,54.14952301979065,76.0,684.0,2889.430238686151,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,26,41.65271911491079,2.09927391940123,3.664626361204744,2.509832169788753,3.2843899576745663,60.251314001302525,61.37719861690741,4.667080006480751,20.12099555216055,41.65271842841037,2.09927391940123,3.664630281020489,2.5098333912792925,3.2843899576745663,60.251314001302525,61.3772280079382,4.667036657052087,20.12099555216055,0.8849773631105771,3.108851386592688,7.951591487509009,18.02160262964353,24.52749538421631,32.0,288.0,378.2002216421461,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,85,41.958448513306266,2.4640442760844032,3.7047936436687214,2.4652662867010187,2.0054811467025218,64.43542395224802,55.61968894238349,5.74698156128354,23.84711368457103,41.95844795244052,2.4640442760844032,3.704793761312606,2.465266192883996,2.0054811467025218,64.43542395224802,55.61969066887154,5.746980081346088,23.84711368457103,1.7758307977808407,2.9803216250409954,6.116199847330715,18.146454511482982,69.64182567596436,92.0,828.0,220.0245847766232,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,68,42.05273457067848,2.463345772811893,3.7061474634212814,2.462718375421973,3.819041202511735,37.90356917499427,55.49284478066013,5.770578622162665,42.42527096997738,42.05272924944393,2.463345772811893,3.7061479848348897,2.462717847134162,3.819041202511735,37.90356917499427,55.49285735198014,5.770571284392391,42.42527096997738,1.70651354764539,3.000027989756568,6.117074587020703,18.228788726492542,58.18973875045776,75.0,675.0,109.46805222488676,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,69,42.13808751591887,3.375406070526462,3.658973357878306,2.515591712544249,3.221324087920081,43.1281535578701,62.24363142736932,4.524209517626978,36.72117644747192,42.13807739360162,3.375406070526462,3.6589678534708,2.5155688945529877,3.221324087920081,43.1281535578701,62.243715491254285,4.524194763337178,36.72117644747192,0.737991255244344,3.1305634306708914,8.306776278349737,18.035733018373065,59.154944896698,77.0,693.0,209.99202096600644,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
24,32,43.83476074113627,2.357585194706993,3.643024729776045,2.530232447107819,3.960423590154395,32.275339581815985,64.49031165930163,4.189260584018475,18.1644923153128,43.83475656033362,2.357585194706993,3.6430240477145945,2.530233520457656,3.960423590154395,32.275339581815985,64.49028946969649,4.189272411377522,18.1644923153128,0.3390550159081575,3.024990875292911,9.536757752804352,18.301557485092005,29.87637686729431,40.0,360.0,778.593196553868,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,93,44.39222502090297,3.209577600744866,3.649341080415476,2.5309783151349423,2.2773660955950383,18.92370957458299,64.75837381477822,4.076474570107115,48.40032133956593,44.39222466071686,3.209577600744866,3.649340807791476,2.5309782673904286,2.2773660955950383,18.92370957458299,64.75841023263605,4.076469427373126,48.40032133956593,0.6999485975426886,3.717010401810803,9.05762022829492,17.03271496264227,89.830983877182,122.0,1098.0,2270.510007446127,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,80,50.98411574377526,3.688144585355961,3.752640886337863,2.408430225313559,3.975156883636612,50.80941186638824,47.85150803202726,7.801353099637647,41.62993818460279,50.98411495529226,3.688144585355961,3.752640141098323,2.408431308624572,3.975156883636612,50.80941186638824,47.85150886758999,7.801356769761737,41.62993818460279,2.836249106004835,2.6478449143467344,4.973459556235301,18.419784225585545,73.34775424003601,98.0,882.0,113.92621014299672,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
