,molecule,temperature,restart,sim_liq_density,sim_vap_density,Hvap,sim_Pvap,liq_enthalpy,vap_enthalpy,sim_Hvap,sim_Tc,sim_rhoc
114,R152,320,1,967.43606615,5.6667037567000005,28.271759385291986,2.143300624571,4133.671064640001,870.666523889,428.0292408183371,481.44905059757633,328.3000028847157
115,R152,320,2,965.523596327,5.33495936775,28.234926562788488,2.04562089479,4185.910520639999,818.1301908600001,427.47159865541005,481.44905059757633,328.3000028847157
116,R152,320,3,966.3632267200001,5.518790610340001,28.312473578133584,2.124634236655,4160.37680604,848.67215593,428.6456462147974,481.44905059757633,328.3000028847157
117,R152,340,1,925.798608738,10.11783196627,26.74955305890116,3.9938786312770005,5963.6725958199995,916.500297975,404.98331681429744,481.44905059757633,328.3000028847157
118,R152,340,2,926.2643070500002,10.301781620959998,26.71514547891195,4.0388890820770005,5957.46127279,934.37903459,404.46239237728344,481.44905059757633,328.3000028847157
119,R152,340,3,925.780871025,10.199331345720001,26.762776609101554,4.0100892874506,5943.69770685,922.8428713919999,405.1835189338777,481.44905059757633,328.3000028847157
120,R152a,260,1,945.803852826,5.2296918119299995,21.68358296283661,1.6142803009700002,-68816.839863,-13841.436801700002,328.2854606718537,380.20162315337853,356.52187766939824
121,R152a,260,2,943.893113569,5.03619280601,21.66700372462755,1.5516230271,-69447.4925586,-13324.4779731,328.0344540525889,380.20162315337853,356.52187766939824
122,R152a,260,3,946.8817405069999,5.3140805895900005,21.696753793897912,1.6362801237199998,-68559.3261614,-14064.611122,328.48486463335774,380.20162315337853,356.52187766939824
123,R152a,280,1,899.8004327589999,11.231835532669999,20.1700381150152,3.5558862926400003,-66390.1217991,-14583.6371777,305.37066986139797,380.20162315337853,356.52187766939824
124,R152a,280,2,899.140279631,11.212030939529999,20.180183346700883,3.5576006148400006,-66405.8519426,-14559.920595,305.52426680445234,380.20162315337853,356.52187766939824
125,R152a,280,3,899.891816842,10.848064751999999,20.199410732147225,3.4503300745199996,-66995.0575557,-14079.9784412,305.8153658861671,380.20162315337853,356.52187766939824
126,R152a,300,1,847.9472603739999,20.2576509152,18.519442980538845,6.54870907029,-65402.8118526,-14121.44457368,280.3809629004685,380.20162315337853,356.52187766939824
127,R152a,300,2,850.753666485,21.016742609799998,18.535963726003995,6.755791587530001,-64771.9001987,-14674.6681544,280.63108395034135,380.20162315337853,356.52187766939824
128,R152a,300,3,851.346312204,21.5212940968,18.49289966675554,6.86768549276,-64350.992329500004,-15029.152436000002,279.9791020083805,380.20162315337853,356.52187766939824
129,R152a,320,1,792.281158112,37.5429557869,16.510970038762323,11.7452551875,-62868.056759800005,-14980.661516690001,249.97305171401376,380.20162315337853,356.52187766939824
130,R152a,320,2,791.345379524,36.5744814165,16.54759706924173,11.57497379961,-63326.6890068,-14580.4887405,250.52757822352012,380.20162315337853,356.52187766939824
131,R152a,320,3,792.6689151899999,36.732595476499995,16.542158664451154,11.59577023007,-63208.3488658,-14690.897204100002,250.44524177455534,380.20162315337853,356.52187766939824
132,R152a,340,1,726.32780628,65.4247077723,14.01529048040009,19.38670651488,-60378.22338530001,-15874.4918629,212.18892189974548,380.20162315337853,356.52187766939824
133,R152a,340,2,729.1464075549999,68.5025477324,13.911618899202821,19.827951574733998,-59933.9670615,-16296.915743399999,210.61935321498268,380.20162315337853,356.52187766939824
134,R152a,340,3,727.2030058590001,66.58353014810001,13.972859487801957,19.49051165963,-60241.582592700004,-16011.0169354,211.54652447051456,380.20162315337853,356.52187766939824
135,R161,220,1,779.3369538989999,3.05541103924,19.001047838493854,1.117705036306,-18283.7444082,-9981.23411836,395.3650753439768,337.8939719597075,290.13764492919046
136,R161,220,2,779.8342273880002,3.0822094075599997,19.017386929670668,1.1257513038770002,-18136.444790000005,-10069.40153483,395.7050516478671,337.8939719597075,290.13764492919046
137,R161,220,3,778.357548111,2.91825002422,19.018414338297205,1.069656638384,-19068.5881462,-9526.61799139,395.72642949463074,337.8939719597075,290.13764492919046
138,R161,240,1,740.2365577810001,7.5986968068900005,17.720398342700896,2.90820048255,-17366.5314221,-9722.593904,368.7179088983634,337.8939719597075,290.13764492919046
139,R161,240,2,741.7469923839999,8.01559443006,17.74243856699197,3.05540626671,-16467.3735079,-10268.871225120001,369.17651176129533,337.8939719597075,290.13764492919046
140,R161,240,3,740.138342275,7.71741976518,17.711609221248118,2.9597887544500003,-17100.612028400003,-9875.69058853,368.5350288964329,337.8939719597075,290.13764492919046
141,R161,260,1,698.571388645,15.928230895999999,16.266022128382215,6.23220903911,-16684.4100949,-9366.9151769,338.45591669456013,337.8939719597075,290.13764492919046
142,R161,260,2,698.581889333,16.383759443399995,16.22935417982166,6.39532756524,-16207.9384083,-9655.137279100001,337.6929468642341,337.8939719597075,290.13764492919046
143,R161,260,3,697.0950746130001,16.0737639418,16.215744698012934,6.27407180773,-16518.0945177,-9458.00987383,337.40976701823644,337.8939719597075,290.13764492919046
144,R161,280,1,649.822853629,30.1744943065,14.425262232253802,11.70608031538,-15685.4485322,-9190.495259329999,300.15423032394847,337.8939719597075,290.13764492919046
145,R161,280,2,648.8780345920001,29.7070343192,14.444077688833431,11.56516896488,-15961.0826713,-9005.14044736,300.5457337016288,337.8939719597075,290.13764492919046
146,R161,280,3,648.246253165,30.0666156656,14.407130939028027,11.67324460841,-15761.729573699999,-9132.732972729998,299.77696270306654,337.8939719597075,290.13764492919046
147,R161,300,1,592.322983326,53.1162186049,12.247362291380465,19.75401406929,-14262.939623170001,-9360.67035124,254.8374887666427,337.8939719597075,290.13764492919046
148,R161,300,2,592.917058039,53.821034495199996,12.237511484439905,19.87229835387,-14262.8378929,-9380.83629523,254.6325177007648,337.8939719597075,290.13764492919046
149,R161,300,3,591.4040234160001,52.78661312460001,12.240666424712565,19.73949295786,-14512.4513746,-9189.33959621,254.6981642487451,337.8939719597075,290.13764492919046
150,R170,210,1,474.28855189399997,13.1220437404,12.122357793953764,6.67259032186,-437.082667476208,3814.52895278,403.1513450382043,273.8335030373057,204.65576098840003
151,R170,210,2,474.031779447,13.0919664157,12.112377750598743,6.678410711470001,-429.699758417707,3813.5101535500003,402.8194403072514,273.8335030373057,204.65576098840003
152,R170,210,3,473.53209192900005,12.785494117,12.125365984557543,6.53863026115,-441.260176079252,3717.35439063,403.25138795961107,273.8335030373057,204.65576098840003
153,R170,230,1,434.807705659,25.792058383500002,10.591033825922771,13.16936036409,558.4925726465113,3939.6007210999996,352.22434487088935,273.8335030373057,204.65576098840003
154,R170,230,2,434.82106227,25.818130423400003,10.609591541421203,13.171435951400001,545.8376114832653,3954.3929706699996,352.84151589415023,273.8335030373057,204.65576098840003
155,R170,230,3,435.060982702,26.1939076524,10.568702887564356,13.32678235389,547.63841955116,4006.2691497600003,351.48168836889676,273.8335030373057,204.65576098840003
156,R170,250,1,387.30892087,51.0763933633,8.477333280725064,24.24134930442,1474.199631205,4504.49809859,281.92933854551416,273.8335030373057,204.65576098840003
157,R170,250,2,387.85055274999996,51.3162427543,8.452628013476543,24.28807223846,1453.325538477,4599.347026419999,281.1077193613537,273.8335030373057,204.65576098840003
158,R170,250,3,387.249195859,51.3527414334,8.470556691547406,24.340898666,1482.642498105,4490.709520230001,281.7039705858993,273.8335030373057,204.65576098840003
165,R23,190,1,1343.5891388999999,3.8122273572000007,17.465351622942674,0.8310016220049999,-7780.9101037400005,791.578340276,249.45513215846367,303.91048318604504,485.19155014592906
166,R23,190,2,1341.17147976,3.8787282616099996,17.402743014811918,0.845241743396,-7709.34848143,805.9108052949999,248.56090231684973,303.91048318604504,485.19155014592906
167,R23,190,3,1340.3707309299998,3.6646560318999994,17.401547712779447,0.7993192388629999,-7797.804785540001,761.4058436419999,248.5438299879945,303.91048318604504,485.19155014592906
168,R23,210,1,1268.87828517,9.640098183060001,16.233591268741495,2.24721485325,-6846.05207273,785.2152174010001,231.8620742814508,303.91048318604504,485.19155014592906
169,R23,210,2,1269.23167073,9.634479726250001,16.244973955892974,2.2460286008700003,-6853.794047680001,785.098588152,232.0246515824403,303.91048318604504,485.19155014592906
170,R23,210,3,1267.7651842799999,9.646807975009999,16.22133524394791,2.24665311202,-6840.349380129999,784.939502664,231.68702322318265,303.91048318604504,485.19155014592906
171,R23,230,1,1191.5067605299998,22.539901464499998,14.834079145016629,5.42342998669,-5733.81253985,837.7229493069999,211.87304174903062,303.91048318604504,485.19155014592906
172,R23,230,2,1191.1231440899999,23.253268708799997,14.790449235617462,5.555062052589999,-5687.944825760001,858.1253011360001,211.2498819610001,303.91048318604504,485.19155014592906
173,R23,230,3,1188.84075476,21.6866788834,14.832310180944061,5.2377564798,-5766.18365749,805.989362864,211.84777588688067,303.91048318604504,485.19155014592906
174,R23,250,1,1099.8172917200002,44.77508357639999,13.160165224766766,10.84689185019,-4622.356939900001,812.2077125050001,187.96476740033089,303.91048318604504,485.19155014592906
175,R23,250,2,1101.8648881800002,46.7572477991,13.105277392013832,11.18721408929,-4587.15074852,843.9940187249999,187.1808122948815,303.91048318604504,485.19155014592906
176,R23,250,3,1102.29509311,44.9611829768,13.174882432652591,10.810601144179998,-4634.847803160001,820.290319515,188.17497118651403,303.91048318604504,485.19155014592906
177,R23,270,1,992.740863246,88.62506669759999,10.942274870995167,20.313770103219998,-3391.06416588,761.4453803920001,156.28695505177774,303.91048318604504,485.19155014592906
178,R23,270,2,993.860288583,87.99928888570001,10.960271749785804,20.15974772338,-3405.4469701800003,749.1092687580001,156.5440019108436,303.91048318604504,485.19155014592906
179,R23,270,3,994.783511743,89.8918402277,10.935864424153657,20.3795244695,-3391.1358007,771.3806431019999,156.1953955516562,303.91048318604504,485.19155014592906
180,R32,241,1,988.1165603569999,16.249191154,15.463218535972768,5.3792913773099995,-4014.99673344,2262.79793118,297.2324030442251,314.2770594286531,393.5767472978782
181,R32,241,2,989.265962452,16.6958701126,15.449165495402829,5.49395939206,-3921.23238142,2314.8534485299997,296.96227693762165,314.2770594286531,393.5767472978782
182,R32,241,3,988.5797514899999,16.2362033878,15.463240054287906,5.3737535017199995,-4017.4778603699997,2260.86320638,297.2328166670749,314.2770594286531,393.5767472978782
