Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
5,118,29.512056066130825,3.759934726266909,3.2473444141112173,3.5018848680546744,2.697796683955685,2.5398557835300517,3.7917724363921335,2.43865164924825,3.9296800942967707,3.326882995636896,3.2433914404182436,69.32147468417936,71.71680181595964,39.24428867619614,47.595324935163575,36.52889217948328,25.406753715796807,5.045096808852405,35.07878203353001,15.100461446090565,36.60007197672534,29.51202420199145,3.7599420622915085,3.2473444141112173,3.5018848680546744,2.697796683955685,2.5398557835300517,3.7917724363921335,2.4386555661743996,3.9296800942967707,3.326882995636896,3.2433914404182436,69.32172204782484,71.71680181595964,39.24428867619614,47.595324935163575,36.52889217948328,25.406753715796807,5.045109523926388,35.07878203353001,15.100461446090565,36.60007197672534,1.4877553832387924,0.3594272864559464,4.979872921506722,13.992438669815208,528.6792919635773,176.0,3696.0,390.20509814370723,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
3,110,94.39177944453132,3.47164532837325,3.496331308759678,2.56088798412881,3.578558656902977,2.206452013155284,2.8957870523518103,2.722277454968886,2.5872282967473588,2.5755506771726973,2.2600571442365553,63.10213194330097,54.12430964109292,23.755827540003843,27.260532859194708,41.952255353222,13.468565432610227,7.365419738954359,20.135500121703355,35.62569379161495,39.4915426007326,94.39151393824554,3.4716482381293288,3.496331308759678,2.56088798412881,3.578558656902977,2.206452013155284,2.8957870523518103,2.722279871658163,2.5872282967473588,2.5755506771726973,2.2600571442365553,63.10223693752072,54.12430964109292,23.755827540003843,27.260532859194708,41.952255353222,13.468565432610227,7.365404643763995,20.135500121703355,35.62569379161495,39.4915426007326,3.0271753418858602,17.049602706056277,16.24852102235525,49.26868195316993,443.8869478702545,251.0,5271.0,1371.6648370192734,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
8,103,30.871376264470022,3.769303784676889,2.27291045132137,2.119835379024423,2.2426869114814747,2.0891037570895232,2.2149882582121854,2.422794277998384,3.425977960765353,3.1194339641082847,2.0251119603182315,66.34724811469597,72.8729614500177,46.92653002479624,23.214060252964387,26.401173397071027,58.34868051488105,5.55104270861778,35.34756245456402,48.95069961809094,44.63900805215124,30.871372373685276,3.7693007867342754,2.27291045132137,2.119835379024423,2.2426869114814747,2.0891037570895232,2.2149882582121854,2.4227958347713265,3.425977960765353,3.1194339641082847,2.0251119603182315,66.34725996317786,72.8729614500177,46.92653002479624,23.214060252964387,26.401173397071027,58.34868051488105,5.551042555438864,35.34756245456402,48.95069961809094,44.63900805215124,1.36055372198435,0.4351606439216421,6.309613667758603,14.240359359803726,206.26080083847046,117.0,2457.0,171.03007371880273,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,38,96.12434403103848,3.4578057193685767,3.233370134310472,2.4673322784784997,2.203934518851595,3.0317140339370594,2.9542819740995645,2.7173102277934245,3.2436124634808303,3.088020237627876,3.3082746939414887,63.098935014469355,58.84930811379086,24.43319408699498,43.75786858379216,61.04424183440524,11.451477819467403,7.477642460218422,45.5522831740039,44.56483626607244,33.845420740809026,96.1240678471652,3.457807507831223,3.233370134310472,2.4673322784784997,2.203934518851595,3.0317140339370594,2.9542819740995645,2.717310032518885,3.2436124634808303,3.088020237627876,3.3082746939414887,63.09894466701428,58.84930811379086,24.43319408699498,43.75786858379216,61.04424183440524,11.451477819467403,7.477666543424224,45.5522831740039,44.56483626607244,33.845420740809026,1.2986495026738742,15.510036164133561,16.98932098118234,53.458242606353686,217.1469647884369,56.0,1176.0,1769.4937028155255,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,41,93.83773878670644,3.476006180320244,2.664127148733674,2.2619936896218333,3.6189813842531637,2.6894733053665867,3.8802149646667337,2.7184025334081814,3.757663968823688,3.6894688907844433,3.8107846374172984,62.76225060519559,45.51254304132427,61.90923342488258,28.571725362719597,41.866478970295304,48.94216999698211,7.383424415207253,35.7718492868823,30.17867221463104,43.25761851096945,93.8377385060512,3.4760062432121845,2.664127148733674,2.2619936896218333,3.6189813842531637,2.6894733053665867,3.8802149646667337,2.7184025839651627,3.757663968823688,3.6894688907844433,3.8107846374172984,62.76225330681389,45.51254304132427,61.90923342488258,28.571725362719597,41.866478970295304,48.94216999698211,7.383424751796332,35.7718492868823,30.17867221463104,43.25761851096945,2.7275779865008793,16.80240419885996,16.0755391946544,49.59056799410125,164.05372762680054,91.0,1911.0,1839.6749977795541,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
18,60,37.5070626362714,3.8318187369735406,3.8996119827072526,3.6528139952586827,3.7082308876730776,2.1974868036406963,3.3026086646819817,2.318924555299755,3.220481625293259,3.5992305234720554,2.0691424397432683,52.04221158495417,57.56235904806927,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,9.01885836190776,30.615118120121007,42.39622951744602,49.66651242683443,37.50202182775787,3.832060468014327,3.8996119827072526,3.6528139952586827,3.7082308876730776,2.1974868036406963,3.3026086646819817,2.3175506825766563,3.220481625293259,3.5992305234720554,2.0691424397432683,52.016182707332554,57.56235904806927,26.880395564392956,26.70950442343954,51.099715632958315,32.444335003420306,9.035024692639537,30.615118120121007,42.39622951744602,49.66651242683443,0.03503030341137525,0.07919715284230999,6.897178633442276,18.599472400933323,215.79468536376953,68.0,1428.0,681.9403735262309,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,144,34.1976428605825,3.7667454117526287,3.054116204515218,3.771884198621549,2.7145395200049993,3.817070301839598,3.2467202315836055,2.4514099430046308,3.8588744674875217,3.3817938350338475,3.994645700902961,61.78058060585395,18.91382372587706,70.61870509741566,55.29318049684352,14.290011226934064,59.10509841916033,6.280136119895007,47.30585874412692,39.90336655199651,19.349483669025766,34.19762723920526,3.7667458977873816,3.054116204515218,3.771884198621549,2.7145395200049993,3.817070301839598,3.2467202315836055,2.451408740935271,3.8588744674875217,3.3817938350338475,3.994645700902961,61.7806198092195,18.91382372587706,70.61870509741566,55.29318049684352,14.290011226934064,59.10509841916033,6.28014498703582,47.30585874412692,39.90336655199651,19.349483669025766,2.4001179688925833,1.1684311930755797,6.914123861990541,16.62530722310816,423.3440570831299,232.0,4872.0,951.7675104360956,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,53,92.38406591397082,3.501450520941684,3.936523151438794,2.6268483563184852,3.3846452313386277,3.752778304592076,3.7892133270076944,2.7270949919023897,2.0781095664657645,2.3396608391291376,3.756285006858826,63.85046560665579,37.3719956253284,72.26281945978263,44.65574352324612,54.97201240678078,30.508516015394097,7.0076214801499805,44.211898516408056,15.640089707046714,41.25505102307387,92.38326525466681,3.50146002018625,3.936523151438794,2.6268483563184852,3.3846452313386277,3.752778304592076,3.7892133270076944,2.727094577127799,2.0781095664657645,2.3396608391291376,3.756285006858826,63.85024820078485,37.3719956253284,72.26281945978263,44.65574352324612,54.97201240678078,30.508516015394097,7.007571580317712,44.211898516408056,15.640089707046714,41.25505102307387,7.16794126326119,18.672519851167195,14.461952789048121,43.041786277509395,255.02142429351807,83.0,1743.0,3000.068638422595,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,129,30.261523849338086,3.7651394088994805,2.0524219737554383,2.056612976041589,2.4924221352060916,3.720055897365776,3.0776621286833055,2.4306467093098676,3.684061784719211,2.248346630239822,2.558367358022279,67.56468988329904,73.02372364077887,46.46696425162116,11.212073809241298,62.04112372424007,25.143327799666334,5.33433864149145,28.575122542246014,45.22396490958001,41.149257495801464,30.26150265614354,3.7651402468559554,2.0524219737554383,2.056612976041589,2.4924221352060916,3.720055897365776,3.0776621286833055,2.430647153054821,3.684061784719211,2.248346630239822,2.558367358022279,67.56471773113925,73.02372364077887,46.46696425162116,11.212073809241298,62.04112372424007,25.143327799666334,5.334334046431558,28.575122542246014,45.22396490958001,41.149257495801464,1.4892882678542239,0.3788266693294639,5.814373480932842,14.013010904346281,402.7655746936798,228.0,4788.0,450.1137891154985,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
1,174,33.77950944088363,3.771635521051833,3.440648986884316,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,2.431272889668041,2.691121454086095,2.79353494846134,3.0776334680067134,62.15193998778417,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,53.580388161596154,6.269563013376265,34.55414399560131,19.91354285083318,21.93355211797076,33.77823165081221,3.7716190007502757,3.440648986884316,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,2.4313445136839302,2.691121454086095,2.79353494846134,3.0776334680067134,62.15227785725388,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,53.580388161596154,6.269321903411951,34.55414399560131,19.91354285083318,21.93355211797076,1.4552724198910392,1.1702232428007717,6.83154630407541,16.765896502718576,923.9351539611816,306.0,6426.0,647.9476779651055,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
