Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
1,80,31.41408681301986,3.7679001005803747,3.440648986884316,2.0002287496346898,2.604665145263679,2.293511781634226,2.434241744292913,2.3725204227553416,2.691121454086095,2.79353494846134,3.0776334680067134,65.24546628577933,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,5.708087120880736,29.605668082849444,34.55414399560131,19.91354285083318,21.93355211797076,31.41406142099286,3.76790723915096,3.440648986884316,2.0002287496346898,2.604665145263679,2.293511781634226,2.4342533078387403,2.3725204227553416,2.691121454086095,2.79353494846134,3.0776334680067134,65.2455413243262,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,5.707975381355112,29.605668082849444,34.55414399560131,19.91354285083318,21.93355211797076,1.7999848315173337,0.5220061858419724,6.512791752887955,14.673276181825832,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,228.46891450881958,135.0,2835.0,417.95008437694287,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,156,31.81425504160645,3.765183567806036,2.2860116565161985,3.8026168726985476,3.0831187577747468,3.949480741710164,2.449172529994665,3.987826049220957,3.0921416082859032,3.052851867811042,2.27085580614434,64.94642409931028,11.704206874264264,20.425686668777196,58.466417525987254,11.975979845371276,5.72246796661868,45.18211884933155,39.24372011275741,39.182974972315904,21.60228803343588,31.81425504160645,3.765183567806036,2.2860116565161985,3.8026168726985476,3.0831187577747468,3.949480741710164,2.449172529994665,3.987826049220957,3.0921416082859032,3.052851867811042,2.27085580614434,64.94642409931028,11.704206874264264,20.425686668777196,58.466417525987254,11.975979845371276,5.72246796661868,45.18211884933155,39.24372011275741,39.182974972315904,21.60228803343588,2.6006367976435225,0.574057434863633,6.255291653532977,14.762538839770338,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,372.3024411201477,220.0,4620.0,990.3424437077035,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,128,32.14197155226067,3.769576694248511,3.936523151438794,2.6268483563184852,3.3846452313386277,3.752778304592076,2.4368872486981603,2.1700884227395556,2.0781095664657645,2.3396608391291376,3.756285006858826,64.0166025560236,37.3719956253284,72.26281945978263,44.65574352324612,54.97201240678078,5.912422380790797,39.02753246885543,44.211898516408056,15.640089707046714,41.25505102307387,32.14179290062685,3.769581474851324,3.936523151438794,2.6268483563184852,3.3846452313386277,3.752778304592076,2.4368734639768883,2.1700884227395556,2.0781095664657645,2.3396608391291376,3.756285006858826,64.01669960739403,37.3719956253284,72.26281945978263,44.65574352324612,54.97201240678078,5.912519781153132,39.02753246885543,44.211898516408056,15.640089707046714,41.25505102307387,2.0395728756102134,0.6715854022691834,6.668948823639994,15.118053666030708,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,260.67654514312744,154.0,3234.0,190.26222577493562,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,68,33.853394286091316,3.767023931993947,3.8996119827072526,3.6528139952586827,3.7082308876730776,2.1974868036406963,2.4480765637688537,3.407033976305306,3.220481625293259,3.5992305234720554,2.0691424397432683,62.07618999004987,57.56235904806927,26.880395564392956,26.70950442343954,51.099715632958315,6.234881581429597,42.88060373025507,30.615118120121007,42.39622951744602,49.66651242683443,33.844038962971744,3.7678870228850503,3.8996119827072526,3.6528139952586827,3.7082308876730776,2.1974868036406963,2.448089059857242,3.407033976305306,3.220481625293259,3.5992305234720554,2.0691424397432683,62.075718735253325,57.56235904806927,26.880395564392956,26.70950442343954,51.099715632958315,6.232894123686766,42.88060373025507,30.615118120121007,42.39622951744602,49.66651242683443,2.198858328701804,1.0940852093267812,7.005861071085101,16.46087204769621,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,169.31825733184814,100.0,2100.0,435.6133937294609,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,84,34.09558192236526,3.7767168653025376,2.9875394285374597,3.239911436762759,3.6579617991003572,2.3135827892921683,2.424251139025503,2.1400442874384447,2.9726902218740636,3.2126589233066607,3.1377028741729625,61.967910635046074,74.26005003680919,47.68343925097681,34.709176220530786,45.8116342426633,6.317090646594039,38.42315127086146,24.27218451819833,17.321719204995457,27.95294692699372,34.036869251528145,3.7725748454293413,2.9875394285374597,3.239911436762759,3.6579617991003572,2.3135827892921683,2.4351906503652576,2.1400442874384447,2.9726902218740636,3.2126589233066607,3.1377028741729625,61.867856258193946,74.26005003680919,47.68343925097681,34.709176220530786,45.8116342426633,6.305050338848619,38.42315127086146,24.27218451819833,17.321719204995457,27.95294692699372,1.635321131899186,1.2359855586030755,6.912421674683467,16.066966229246688,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,160.59422087669373,95.0,1995.0,1909.9248505310231,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,54,34.349373956059566,3.7711519067659296,3.233370134310472,2.4673322784784997,2.203934518851595,3.0317140339370594,2.4499173130577505,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,61.69539372936995,58.84930811379086,24.43319408699498,43.75786858379216,61.04424183440524,6.290648174535966,26.35268609041653,45.5522831740039,44.56483626607244,33.845420740809026,34.34683979326495,3.7712517438188464,3.233370134310472,2.4673322784784997,2.203934518851595,3.0317140339370594,2.4495800367862546,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,61.69259829437056,58.84930811379086,24.43319408699498,43.75786858379216,61.04424183440524,6.292168517673461,26.35268609041653,45.5522831740039,44.56483626607244,33.845420740809026,3.05048011970983,1.1549368349159905,6.668901795343409,15.882749524188013,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,118.48010754585266,70.0,1470.0,465.85742961186605,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,111,5492.263229341824,3.792128994192816,3.807683911652744,3.325439624750524,2.5404165240595153,2.5047334030091797,2.497746859317934,3.055429292617493,3.6043221680091957,3.144977034383212,3.466285050575022,53.82095579556736,60.10745418262273,46.975769395806516,40.27114210847876,32.27477901696332,6.500328456457723,28.227346276483498,17.786912719438835,49.39859898056558,21.356449796576733,38.453609338884206,3.7707196456524423,3.807683911652744,3.325439624750524,2.5404165240595153,2.5047334030091797,2.4460180840488426,3.055429292617493,3.6043221680091957,3.144977034383212,3.466285050575022,58.334226476856344,60.10745418262273,46.975769395806516,40.27114210847876,32.27477901696332,6.963832734489825,28.227346276483498,17.786912719438835,49.39859898056558,21.356449796576733,117.2364965724119,2818.4769106716935,2138.7257909094124,292.60374179904,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,301.1245152950287,178.0,3738.0,313.20616792719767,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
3,48,56.7779411993676,3.6444737488614782,3.496331308759678,2.56088798412881,3.578558656902977,2.206452013155284,2.622231536860713,3.817191006186191,2.5872282967473588,2.5755506771726973,2.2600571442365553,64.46349252901469,54.12430964109292,23.755827540003843,27.260532859194708,41.952255353222,5.962631319727522,35.09411619222046,20.135500121703355,35.62569379161495,39.4915426007326,56.776608393217515,3.6444970958865253,3.496331308759678,2.56088798412881,3.578558656902977,2.206452013155284,2.622277352045099,3.817191006186191,2.5872282967473588,2.5755506771726973,2.2600571442365553,64.46321760505306,54.12430964109292,23.755827540003843,27.260532859194708,41.952255353222,5.962525944424643,35.09411619222046,20.135500121703355,35.62569379161495,39.4915426007326,4.153006131319364,6.758069382477977,9.092769825929405,29.574628176860497,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,98.0632438659668,58.0,1218.0,12465.982071147393,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,60,92.05301279994501,3.488792547630699,3.2473444141112173,3.5018848680546744,2.697796683955685,2.5398557835300517,2.7078389935164253,2.8561823797425894,3.9296800942967707,3.326882995636896,3.2433914404182436,60.89748446522732,71.71680181595964,39.24428867619614,47.595324935163575,36.52889217948328,7.592347330131326,46.61828321967889,35.07878203353001,15.100461446090565,36.60007197672534,92.05256385652632,3.4887847731693395,3.2473444141112173,3.5018848680546744,2.697796683955685,2.5398557835300517,2.7078445743281354,2.8561823797425894,3.9296800942967707,3.326882995636896,3.2433914404182436,60.89775011539308,71.71680181595964,39.24428867619614,47.595324935163575,36.52889217948328,7.59231873899364,46.61828321967889,35.07878203353001,15.100461446090565,36.60007197672534,2.454469572316451,15.756040741402291,15.790326124924821,49.91956094261001,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,197.65895247459412,117.0,2457.0,1671.2693677376665,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,66,95.92012165589138,3.464965096584935,3.1133063763903124,3.831212699532549,3.2831324178926744,2.7800154282824923,2.7333907609723966,3.208620965839946,3.099095843017125,3.8523628534129073,3.837466871267212,64.62023622993246,72.61206434864629,21.307118334230186,18.21141876357643,18.78014527303754,7.184777826972507,15.75336818459693,48.17895739261884,43.94904149097564,15.525664325974283,95.92002618712023,3.4649772591549866,3.1133063763903124,3.831212699532549,3.2831324178926744,2.7800154282824923,2.7333995204763566,3.208620965839946,3.099095843017125,3.8523628534129073,3.837466871267212,64.620363165725,72.61206434864629,21.307118334230186,18.21141876357643,18.78014527303754,7.184711290138309,15.75336818459693,48.17895739261884,43.94904149097564,15.525664325974283,4.182495336275237,17.84349980945035,16.030125499029907,48.26953655739856,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,175.91851544380188,104.0,2184.0,1827.8862268439573,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
