Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
3,97,63.89550912444926,3.752778304592076,3.755764716033485,2.3939554947182846,2.0781095664657645,2.3396608391291376,3.756285006858826,16.392544199148258,48.38749485995413,7.618004186430446,33.660784974055595,39.21569898826657,26.043047085212205,63.89540743182497,3.752778304592076,3.755776740239101,2.393961616896605,2.0781095664657645,2.3396608391291376,3.756285006858826,16.392544199148258,48.38731260647173,7.618042660855221,33.660784974055595,39.21569898826657,26.043047085212205,1.8836985946269733,2.410470860392261,5.571148230611051,18.517487133919886,226.54489541053772,125.0,1625.0,146.84039435118572,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
11,148,54.38618080703258,2.0397602676795907,3.598109740785927,2.5831224876607513,2.4924221352060916,3.720055897365776,3.0776621286833055,45.933428614574794,64.59630333931601,4.6930980515665945,24.771428765389885,35.501574501040075,48.93585119118862,54.38612223618877,2.0397602676795907,3.598109939795824,2.5831222626173806,2.4924221352060916,3.720055897365776,3.0776621286833055,45.933428614574794,64.59640227652125,4.69307415788938,24.771428765389885,35.501574501040075,48.93585119118862,1.5107178759243132,2.711983671097836,10.214560301236084,19.894738911882904,234.15225052833557,212.0,2756.0,10928.323699951407,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,62,49.52646997808853,2.834044009405148,3.643487014526219,2.5322159672687365,2.604665145263679,2.293511781634226,2.1846771895375956,22.106913739548613,61.81697170624483,4.792990927432698,33.85858569011749,29.67180800411532,38.98268251388659,49.52637418352404,2.834044009405148,3.643476370845625,2.5322234152361336,2.604665145263679,2.293511781634226,2.1846771895375956,22.106913739548613,61.817169247548705,4.79303779655482,33.85858569011749,29.67180800411532,38.98268251388659,0.7673697882748886,2.9855049236002436,6.71844168630633,21.349531343186726,142.5396592617035,77.0,1001.0,818.7680611066702,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,67,50.72787444521878,2.0430496105483957,3.68708343088878,2.483997157665027,2.0300379614842443,2.3523925111501103,2.664127148733674,18.514794912709604,57.557351483087594,5.394621217037467,47.903761881667855,35.370496298147806,45.75911945441455,50.72787444521878,2.0430496105483957,3.68708343088878,2.483997157665027,2.0300379614842443,2.3523925111501103,2.664127148733674,18.514794912709604,57.557351483087594,5.394621217037467,47.903761881667855,35.370496298147806,45.75911945441455,1.2623180970823205,3.6844670259405494,5.734303172147005,19.815898732316846,114.45763635635376,109.0,1417.0,284.86842525979216,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,44,49.639669353017005,3.8067590411245074,3.652022258257383,2.521343724402631,3.2342898272414478,2.653289803544192,3.054116204515218,67.58623645520036,60.8216544235473,4.932369238338802,36.817604052713094,15.553743499629471,47.530303181031655,49.63956582685324,3.8067590411245074,3.6520307836435224,2.5213463349439946,3.2342898272414478,2.653289803544192,3.054116204515218,67.58623645520036,60.82133680847726,4.932354662799649,36.817604052713094,15.553743499629471,47.530303181031655,0.7595443808102597,2.980042905529399,6.710797191223836,21.15137182116881,90.92931962013245,52.0,676.0,348.57966071587174,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,53,53.35103184544438,3.2594350140431283,3.73097618960632,2.424099884671821,2.13307296270823,2.5206301971570815,3.6095091274866906,22.573228370516308,53.848676408174065,6.050705725274659,47.36827896397728,24.215386967048882,17.308638173940835,53.350968855777836,3.2594350140431283,3.73096518413296,2.4241000720147827,2.13307296270823,2.5206301971570815,3.6095091274866906,22.573228370516308,53.848767212299485,6.050737870903353,47.36827896397728,24.215386967048882,17.308638173940835,1.3454410003698876,4.458321911244803,5.544827040476887,18.694672723416318,106.92527151107788,102.0,1326.0,70.12082778221867,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,103,54.19785135554338,2.2046688576556512,3.7303935174103082,2.428395741224497,2.8283585390538053,2.099906917892174,3.0717928118310227,53.146651939286286,52.964955930703596,6.310251848069983,35.52942641756976,46.61906703507593,19.81161464511831,54.19781612662983,2.2046688576556512,3.73039509819154,2.4283968502060373,2.8283585390538053,2.099906917892174,3.0717928118310227,53.146651939286286,52.96499357130706,6.310227701385421,35.52942641756976,46.61906703507593,19.81161464511831,1.6214136539184294,4.007243049724661,5.304934757155989,18.808939228020613,134.28545093536377,130.0,1690.0,345.3285966593806,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,150,56.544769134213794,2.0891037570895232,3.612000796532789,2.5561305383804926,3.425977960765353,3.1194339641082847,2.0251119603182315,14.678328179816642,68.52092365435361,3.704272522213596,22.115263213134668,23.831401059961323,41.03390489262826,56.544769134213794,2.0891037570895232,3.612000796532789,2.5561305383804926,3.425977960765353,3.1194339641082847,2.0251119603182315,14.678328179816642,68.52092365435361,3.704272522213596,22.115263213134668,23.831401059961323,41.03390489262826,0.13351401103746857,2.362040157014704,9.451473971443647,22.726997454356777,220.60137128829956,215.0,2795.0,668.5205188988059,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,96,51.27046429408895,3.2126589233066607,3.6258611849240037,2.546867671437239,3.977232308824897,3.159490438491593,2.7602823452471004,45.8116342426633,65.10745613370344,4.251105641413784,24.27218451819833,17.321719204995457,27.95294692699372,51.270443655634395,3.2126589233066607,3.6258627937684516,2.5468667958727287,3.977232308824897,3.159490438491593,2.7602823452471004,45.8116342426633,65.10740515897882,4.251106064657078,24.27218451819833,17.321719204995457,27.95294692699372,0.2128275250157751,2.7022050723579034,7.919575954068826,21.82192833691294,125.78951334953308,111.0,1443.0,718.7251942005558,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,61,54.293912053122014,2.278552694501517,3.731550546652384,2.4241515290374425,2.330708394233865,3.8550171607920674,2.695531719491013,58.802786703850124,52.96355506709136,6.304788360875956,36.828527246946315,41.2829851909568,27.21144196922449,54.292168950527994,2.278552694501517,3.7315716323966948,2.424162782777801,2.330708394233865,3.8550171607920674,2.695531719491013,58.802786703850124,52.964078250326125,6.304840781865995,36.828527246946315,41.2829851909568,27.21144196922449,1.426687557212273,4.0239587889246184,5.499441445361354,18.896919617402983,119.00760507583618,116.0,1508.0,745.949586997069,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
