Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R14-sim_liq_density-wt,R14-sim_vap_density-wt,R14-sim_Pvap-wt,R14-sim_Hvap-wt,R32-sim_liq_density-wt,R32-sim_vap_density-wt,R32-sim_Pvap-wt,R32-sim_Hvap-wt,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,R170-sim_liq_density-wt,R170-sim_vap_density-wt,R170-sim_Pvap-wt,R170-sim_Hvap-wt,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
16,82,21275.80016385731,3.469263751124205,3.3913713597777013,3.4529772451528946,2.6371359683984696,2.7395056788011125,3.011324331353793,2.929071556944078,45.658778129704466,56.7676492156939,41.62721922488486,10.000000000000002,42.85062115567383,19.584889568382092,26.300226637373616,21275.797231370365,3.4692624399922694,3.3913776590535205,3.4529793459392133,2.637144623250548,2.7394981800070206,3.011324331353793,2.9290708992907453,45.658850095522915,56.767708110795624,41.62719251148273,10.000000000000002,42.85043126629359,19.584889568382092,26.300229566894917,1.2635079903369524,196.38606237595266,299.26343542050375,6.095304347936308,15.024524871236746,722.3440183093262,658.7106096486045,10.594579764274005,9.624342927605873,2079.6175511246856,1562.9047709518168,58.39257786684323,1.4389817395461557,14.913089959622843,42.80763701603845,71.46246074200045,3.883006326022159,46.293588510430006,35.209348935430086,28.794825174713512,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,547.9635348320007,92.0,1380.0,943420.507726667,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
112,185,21275.886818368916,3.4744475475433925,3.5955752966080383,3.1771769237228407,2.614956506267232,2.757190350552945,3.3658137352597493,2.9289218373409227,45.50575162997843,46.5173705045378,61.748189460902594,10.000000000000002,42.69713191563623,48.945469962065,26.270709905066848,21275.886818368916,3.4744475475433925,3.5955752966080383,3.1771769237228407,2.614956506267232,2.757190350552945,3.3658137352597493,2.9289218373409227,45.50575162997843,46.5173705045378,61.748189460902594,10.000000000000002,42.69713191563623,48.945469962065,26.270709905066848,1.279361734857981,213.6316013918169,307.3745265678682,6.397172817484329,16.12044874153666,714.2280985170424,608.2710266705126,12.63405657820551,5.8306149114423835,2201.2557662271797,1664.420178383326,55.9992764001334,22.991330321746876,6.274932943929948,3.522670178079361,39.246613225052826,2.259302294967648,57.493477228060314,28.132049921954184,27.65035541149123,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1191.4188039302826,199.0,2985.0,999075.51116933,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
25,175,21276.361792310414,3.468199500046957,3.673099553660169,3.196120388182785,2.605061993648696,2.7563679093978664,3.8996119827072526,2.9292800442430544,45.74085367045593,43.62688459717481,59.89519642350996,10.000000000000002,42.62896374186611,42.98653416076098,26.29636436937868,21276.361792310414,3.468199500046957,3.673099553660169,3.196120388182785,2.605061993648696,2.7563679093978664,3.8996119827072526,2.9292800442430544,45.74085367045593,43.62688459717481,59.89519642350996,10.000000000000002,42.62896374186611,42.98653416076098,26.29636436937868,1.2719017841214244,204.92782593888754,296.87766716467337,6.219650420990314,12.284969291650771,639.6544370576805,570.4219115046733,10.688216441060444,4.764841282977073,2254.470662578281,1705.3312344745325,53.079875297122115,46.39618527216851,7.237286324540935,0.3448551455818272,21.737040323637473,0.681311502010436,35.929978001510094,19.602114243824623,24.295606213495443,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1304.3049147129059,219.0,3285.0,1007473.5310575888,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
123,174,21279.759409479753,3.4642368110376562,3.5428904304927804,3.191601484960403,2.6131150294151926,2.7581696382998566,3.0047900117965165,2.9295388815425207,45.87388353291899,48.65776384990558,60.163715906564725,10.000000000000002,42.52807847527971,49.51863738527033,26.318107261871706,21279.512278016602,3.4646614018375645,3.543168157573706,3.191451444578319,2.61296579038285,2.758113018197259,3.0047900117965165,2.929516524243918,45.8739336232128,48.65804890167504,60.163012585452606,10.000000000000002,42.5301298174155,49.51863738527033,26.312325206882107,1.2590832317341578,198.23488783055734,289.7708942970172,6.107429702851443,15.369788899815333,675.8604571094496,638.8914191910052,11.827831966645991,5.057451069972942,2196.808230489673,1658.8658936197432,53.00919225152836,11.018895618678487,1.5895670080837663,13.075326430949447,48.21368627073218,3.6157095815287783,78.572792332625,36.42558597391367,27.755293044736455,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1168.3830955028534,196.0,2940.0,964589.2527551921,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
104,63,21281.205707332163,3.4605600740277023,3.4092069781381014,3.3759928201084595,2.633667439903496,2.7576648746542882,2.421256356837605,2.9298714138228776,46.017168055210725,55.62488729674561,46.162702714659645,10.000000000000002,42.68512669883716,39.185956954484645,26.33915997560068,21281.2038883359,3.460561279884245,3.4092071321074635,3.375989472525334,2.6336651134156797,2.757668829633544,2.421256356837605,2.9298718088736644,46.017163289130536,55.624917313762126,46.16274722618805,10.000000000000002,42.68534876876729,39.185956954484645,26.339152889334393,1.2713138226981866,206.82713609930374,281.41319352698866,6.208262373223141,20.420799294334742,702.1055739400739,694.5934683598455,11.422063535351722,7.490127664211365,2045.6499966310591,1539.029261067812,53.84249289602274,1.9676399522122114,13.187296446924002,40.19198113884559,66.84478622414791,4.543367683555429,66.89836676165417,34.82947571123611,30.054583360068385,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,418.64244079589844,70.0,1050.0,922380.8381934506,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
82,205,21281.559762115467,3.457371111862452,3.5292458998771763,3.2157130514560155,2.6198154597834,2.7551945871340844,3.503280808162581,2.930095366573087,46.129415932665644,49.31307816984387,58.020289375921855,10.000000000000002,42.640673463168994,38.85758681609181,26.3606626513261,21281.553941018014,3.457367840958324,3.5292571063032367,3.2156683706456923,2.619815927738725,2.7551390328824072,3.503280808162581,2.9300959668867685,46.12929848458318,49.31292773801713,58.020109334990295,10.000000000000002,42.64085269300731,38.85758681609181,26.360830786501715,1.2858740435864182,213.68354580831675,274.3059433243629,6.270590628792861,14.541341231258116,629.1623619760315,629.9260139082999,9.643029152722228,5.250986757065884,2133.985038343873,1608.7038694161301,51.68663945179462,10.960387793514803,1.9012528129427106,13.648301142393272,49.60144262164636,3.3782775250956605,79.13879111796925,33.02951621876035,28.663921791800554,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1367.0789573192596,229.0,3435.0,957319.7339561315,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
79,149,21283.123029340088,3.470863713909094,3.642321459693894,3.158352721910968,2.6069251633503376,2.7629956381148286,3.5006343691493713,2.928979649903945,45.670031245837585,44.66150546482787,63.66652744400728,10.000000000000002,42.752756157537696,47.11622216755377,26.278555579085683,21282.812358038853,3.47113140180838,3.642606069956455,3.1578748719914307,2.6070673132550883,2.763002813787277,3.5006343691493713,2.929110912541094,45.644164993325894,44.65670866556937,63.66231920531517,10.000000000000002,42.76312880539204,47.11622216755377,26.284579426114195,1.317075807529914,219.3885311704726,301.49215862515774,6.3650707535883555,14.625828578221485,643.625603120664,550.544448732188,10.833710924155014,4.839709463003635,2216.6500164670556,1677.8459450672042,52.72832392860079,35.50972430642326,8.7965603365432,0.9671796254294608,25.959626756998258,1.620065719856657,40.365230086188745,23.271884708835216,27.31782615777105,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1024.198650598526,172.0,2580.0,982540.5327666384,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,97,21285.642233572107,3.462050781158406,3.6784704023649666,3.1868369343373626,2.602155617862762,2.7636632470234734,2.3962029781697574,2.929807611163802,45.99087428964257,43.44579847378978,60.707932600469846,10.000000000000002,42.5765876152643,17.97654739794223,26.320830066187916,21285.621122783876,3.4620502066421768,3.67860122079679,3.1868810883565564,2.6020881835163623,2.763418027875084,2.3962029781697574,2.929756467968263,45.99078120923183,43.44608332449333,60.708124211670935,10.000000000000002,42.57415793462491,17.97654739794223,26.322166229087866,1.2610997606141996,203.3742528587668,285.6702620603881,6.1782156673778665,13.205387433721846,604.5084769342209,568.6778763267408,10.119954131737034,4.644160174185357,2235.369905972767,1689.7495931931333,49.894147341786635,47.02695783878549,6.49796335575927,0.34113657697193067,21.042032647318837,0.7113211974202093,33.85018512186325,18.380566155869182,24.97034354877345,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,645.6602132320404,108.0,1620.0,981935.2094390057,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
175,88,21285.753255051575,3.4718799377850345,3.546004203652153,3.189049721868728,2.6225368011498587,2.753135448628577,2.1988805145097694,2.928983543389066,45.6179248214549,48.595107797276775,60.65427305195066,10.000000000000002,42.65618392785152,33.229691919382624,26.278183014610796,21285.753255051575,3.4718799377850345,3.546004203652153,3.189049721868728,2.6225368011498587,2.753135448628577,2.1988805145097694,2.928983543389066,45.6179248214549,48.595107797276775,60.65427305195066,10.000000000000002,42.65618392785152,33.229691919382624,26.278183014610796,1.3030042904657904,217.39119351856195,302.88619567935706,6.379113421646318,16.746974492070535,723.0922980939099,644.0199141365338,12.595769763988185,6.554626140205606,2119.987658491582,1600.509327964077,54.82380765886519,14.956433965255114,3.7206112890297627,9.043491669397952,46.26261887615679,3.1090314338891947,72.62416736359093,33.15372376047202,28.67176193968193,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,778.5571210384369,98.0,1470.0,953828.6565376389,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,177,21286.516066403838,3.463006756867293,3.6567512342745774,3.150375307988803,2.602519856534984,2.763665738688542,2.5872282967473588,2.9296139101648992,45.89589194888232,44.19667308204618,64.09085353636574,10.000000000000002,42.65348502310188,32.20506057481184,26.334502971320973,21286.51273834361,3.4630135694875768,3.6567613577820666,3.1503697694242034,2.6024959762189637,2.7636539236126674,2.5872282967473588,2.9296197752375934,45.89597448563203,44.195566911424145,64.09095092434241,10.000000000000002,42.65327031475423,32.20506057481184,26.334680153583893,1.2716974857100145,203.89656379629693,285.67638185360795,6.174713904867061,13.330767574752782,617.3050090248304,566.5797728040268,10.191858790513116,4.740388151480432,2302.303284295279,1739.2452217318048,53.04289222414717,37.4625372222975,6.742218382554391,0.5463229160222196,26.348698921052094,1.3432531484403047,34.89119172176965,23.246428731807242,26.202329389743046,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1096.0048220157623,184.0,2760.0,1003240.5605793921,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,59,21289.822316365622,3.4701874467427087,3.5078694494069538,3.2099413248598303,2.6182428042078976,2.7586199875540185,3.2433914404182436,2.929065639068229,45.63517536380317,50.26226381660002,58.48763335091817,10.000000000000002,42.76159463185611,46.61828321967889,26.297719706027323,21287.238204879002,3.4706614519604746,3.5088487466790266,3.211146511413588,2.6205707535181095,2.758423534811165,3.2433914404182436,2.929127217875933,45.632205397124785,50.259821649976786,58.4852585511376,10.000000000000002,42.7184511754894,46.61828321967889,26.29226651636317,1.2848304939474027,208.4381877164491,299.28150100410386,6.265502020491275,16.749936230972402,697.6635290976556,611.7479275593444,11.752325477773663,6.019592775982694,2195.375741612701,1657.450754941749,56.19910199698081,7.5187879472973185,1.9284806311253586,19.87877554704463,52.268162404063446,4.120060490176573,87.93086626033092,41.52487732786844,27.110570353794397,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,435.68077087402344,73.0,1095.0,966855.9319577577,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
150,117,21288.494689427986,3.4674420493155282,3.702685991785623,3.4171265131391455,2.5957229969191653,2.764509264917032,2.372311339473328,2.92928428228538,45.77853601808526,42.609506301011415,43.96441199076635,10.000000000000002,42.59863683083571,24.756544304270296,26.29482078106292,21288.424573388904,3.4675351957917395,3.7026425493189126,3.4170753542636807,2.595805227936672,2.7645505443310627,2.372311339473328,2.9293107175363846,45.77998152414731,42.606827048618044,43.962821522062974,10.000000000000002,42.59822970008893,24.756544304270296,26.29369937539433,1.2688253246950152,200.83506127805063,296.65646380821454,6.143513621395497,12.441122301635932,614.9824223283151,542.8258985448734,10.663924866393607,4.777230798349258,2319.178079878117,1755.3900743340428,51.954118844766256,56.445167712750546,4.771013850519909,1.0701960597502784,14.875555897401751,0.010581745654819329,24.94379331593227,14.467426461919448,20.967849150916443,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1118.9467091560364,144.0,2160.0,1030381.0845341899,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
24,95,21288.48865002862,3.469187353180886,3.6393766626721487,3.144648879233904,2.607025543483323,2.759544152122286,3.2436124634808303,2.9292745825111908,45.71025352767688,44.828990327465064,64.9624449557652,10.000000000000002,42.6964880343751,42.485360987756664,26.286891220347137,21288.46647134312,3.469193117758892,3.6393372286217462,3.1446190663114155,2.606948013139097,2.7595559633160045,3.2436124634808303,2.9292738437538572,45.709608774320614,44.829187126863104,64.96250080653934,10.000000000000002,42.69889187885553,42.485360987756664,26.287895043417535,1.2484866006115107,197.58042405817343,299.9660181175766,6.1540558677629065,13.634312138046123,644.7353244714506,565.4265878779194,10.788823086128538,4.849187026344602,2235.092620092992,1690.7740534102384,53.22688103707969,33.111083225613726,7.32243876643914,0.9515743155774168,30.130972744958495,1.801878263904801,38.7178490050232,24.253385194382815,28.2499895087928,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,625.6428444385529,105.0,1575.0,982211.4775650976,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,77,21289.12152245304,3.464488542467095,3.501240955291782,3.2191328031280526,2.6240241204543975,2.753408330629299,3.2561523966147004,2.9297175206891675,45.8769409444159,50.64506653496339,57.8980853276943,10.000000000000002,42.65549218652428,45.256780051911,26.316472299977093,21289.12152245304,3.464488542467095,3.501240955291782,3.2191328031280526,2.6240241204543975,2.753408330629299,3.2561523966147004,2.9297175206891675,45.8769409444159,50.64506653496339,57.8980853276943,10.000000000000002,42.65549218652428,45.256780051911,26.316472299977093,1.2486767109910373,202.5333382449803,289.18123314256974,6.2232054016615646,16.18298686573595,683.2175664332497,648.2601897575768,11.157944765079465,6.179235976110991,2107.609012957412,1589.2388840844742,53.47069089747593,8.14908298378266,1.865357927269265,18.855322914430015,53.51166794912685,4.097903311046938,87.02699358250773,34.90558085101004,30.048405234542606,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,519.2257351875305,87.0,1305.0,949334.2608877149,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
80,138,21320.398791882442,3.461988610844246,3.679571977942376,3.219783477588638,2.6045848521152086,2.7627950303221818,2.2459095431043568,2.930869101569042,46.04859358059452,43.37963341635669,57.794220856567996,10.000000000000002,42.4719444164658,42.590541638378916,26.291446719726334,21289.169194320843,3.461260685239795,3.680407027284321,3.2194897404642395,2.60300559608961,2.762068102806263,2.2459095431043568,2.929824909735656,46.06612823792498,43.36845523758576,57.78875422416256,10.000000000000002,42.48485848171609,42.590541638378916,26.310590029154017,1.045845691370471,154.65266565941783,290.8384317985821,5.873343535717055,13.915550152781812,614.0165415981999,592.130973958276,10.682220603390842,4.523313721075628,2154.859024256262,1629.8793910633144,47.4916086124544,49.940109418098864,7.303904077879416,0.6301393433755873,19.078529414768603,0.36383995729264296,34.160869212944355,20.877317035878978,22.223759556378226,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1079.3500907421112,181.0,2715.0,972240.1772737611,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
97,89,21290.08990815372,3.46504906200615,3.550653751240114,3.763253517266483,2.6105423012435436,2.761428571454509,3.479223925015093,2.9294820725770294,45.84724946288945,48.29593229122587,28.850937379966812,10.000000000000002,42.670815106282895,41.87870073984591,26.314821488755562,21290.08604954768,3.4650238077825044,3.550669109964163,3.7631940032806197,2.6104948961897905,2.7612974549085525,3.479223925015093,2.9294806701116323,45.847692954105646,48.29604176594734,28.850592529675502,10.000000000000002,42.670874042819875,41.87870073984591,26.31509108655372,1.26987959238865,202.995671881822,290.72812190477504,6.171093131027819,14.966974984960842,646.0123514281055,591.5895592821212,10.775779857635044,4.921558578245459,2214.2789324861806,1672.8383268381808,52.897410903456006,11.631713045562115,1.8629875125742608,12.15955110432746,46.48202329494748,0.37964480036510395,4.127843020638545,12.883522320684051,29.30736224742307,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,572.2466268539429,96.0,1440.0,976573.48321308,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
159,116,21291.571845820596,3.468342638674616,3.4330851649686123,3.713074892455973,2.6269906622883195,2.7530737426850105,2.1320711680332747,2.9292661910874784,45.693693965650695,54.190896231396934,30.461884984890776,10.000000000000002,42.78530096680855,36.22874006807903,26.310537785961223,21291.567996433398,3.468355830090544,3.4330542155278483,3.7130752072104882,2.626981364603316,2.752994976428638,2.1320711680332747,2.9292642481188933,45.693667891702475,54.19120191820246,30.461517837492593,10.000000000000002,42.783883162037725,36.22874006807903,26.310156977173396,1.27515363137345,207.45734972633872,295.10216979061136,6.268415482735498,17.0751906018341,710.2953938876921,642.3217294563245,11.448929631795801,7.257292002083477,2140.591273605572,1612.7913552641407,56.909921511257494,2.240221119545372,10.24771333036668,37.965603215379005,65.23032345305867,1.323499803649125,6.6700782328071275,15.140901712272203,31.821783739865545,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,729.6235520839691,122.0,1830.0,958775.0346998838,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
44,224,21294.456046685136,3.459268872446039,3.653572553565324,3.152009785589061,2.6053383625180375,2.7592609058147084,3.107769222102829,2.930048465258755,46.11049698626222,44.299381333348585,63.99383665126772,10.000000000000002,42.56796909971288,19.417353631227556,26.335351829514956,21294.456046685136,3.459268872446039,3.653572553565324,3.152009785589061,2.6053383625180375,2.7592609058147084,3.107769222102829,2.930048465258755,46.11049698626222,44.299381333348585,63.99383665126772,10.000000000000002,42.56796909971288,19.417353631227556,26.335351829514956,1.2839793355721563,215.3923309195094,279.1194464757629,6.3135273019416065,12.159866507234302,587.8188674101539,572.8191704110046,9.3613654030163,4.583198859944757,2185.3964700644187,1651.1842040949514,48.53372397035423,38.10419679210768,7.524130658307366,0.5219691168474929,25.935375734277002,1.2669297446895245,34.68228889137167,22.82440871449527,26.387375123180618,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,1889.4160273075104,234.0,3510.0,966582.1376573932,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
84,61,21297.36379821708,3.4752663657928613,3.506530790146952,3.222424580717911,2.6259277145822764,2.743254350564213,3.37769051803733,2.928934022941933,45.43477883688873,50.42933895656301,57.62297724419501,10.000000000000002,42.765454460462024,40.528919438965346,26.27902776369255,21297.185872728824,3.4744731693626485,3.5061479705934544,3.2220187338012494,2.625555488580502,2.740632579594189,3.37769051803733,2.9289464962458576,45.46113865928592,50.44158319680628,57.631335026603175,10.000000000000002,42.745127599446405,40.528919438965346,26.282737705479146,1.258788258985938,209.0822092935613,307.76439653223053,6.3872863499750165,14.393861563565164,742.9355469346056,638.0901112421832,12.056608172664163,7.878966253860721,2169.4612964970406,1635.7679768908927,59.197246949089575,9.273196239398246,1.5603778177110113,16.647272914786463,53.612802046934355,3.756135956851422,83.99425561721637,35.71518793080905,28.796641844810733,0.0012798427341568891,84.655556203774,5695.158348107287,0.2250072217670122,0.002511266528006709,13.184852114059755,102.58256780459931,0.03175039480915045,0.02025090312799702,21.8121875240798,56.73772537208398,0.016186041462074703,0.013627174568760591,17.221460616629106,59.45625185231137,0.02379910755865272,0.002659477199083589,8.96409497277095,183.3377734370916,0.09085791069930928,405.2075479030609,68.0,1020.0,968890.398960054,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
