Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,Termination
6,90,57.46320257157372,3.609219304039295,3.9999999999999996,1.5,2.4882249934455465,3.6387124915091276,3.1111970175031596,58.04206725396582,75.00000000000001,10.000000000000002,39.575750220143966,20.87912877287711,50.00000000000001,57.46320257157278,3.609219304039295,3.9999999999999996,1.5,2.4882249934455465,3.6387124915091276,3.1111971175031594,58.04206725396582,75.00000000000001,10.000000000000002,39.575750220143966,20.879127570153493,50.00000000000001,1322042.6355572417,230097.60966197966,12205.59949482611,550087.376272213,7.437359600709651e-06,2.4731911703361942e-05,0.0014522362169038826,4.398808125354566e-05,9.448498010635376,7,0
10,97,57.463202572083816,2.3017019760320694,3.9999999999999996,1.5,3.6870383156136133,3.383829667105833,3.1111930364523404,69.59028533679088,75.00000000000001,10.000000000000002,38.55252374918429,35.256111421629996,50.00000000000001,57.46320257162789,2.3017019760320694,3.9999999999999996,1.5,3.6870383156136133,3.3838295671058334,3.111196251672357,69.59028533679088,75.00000000000001,10.000000000000002,38.55252374918429,35.256111421629996,50.00000000000001,1322037.6312337478,230098.18170448559,12205.616182391004,550087.6703969939,7.4373577621008435e-06,2.473190923804025e-05,0.0014522359127767716,4.3988067909311414e-05,14.165096044540405,11,0
14,90,57.4632025717652,3.6196666097349786,3.9999999999999996,1.5,2.683939906575471,3.3455396909453494,3.1112073168444465,27.26761791849386,75.00000000000001,10.000000000000002,41.03177972476547,46.423298964710376,50.00000000000001,57.4632025717652,3.6196666097349786,3.9999999999999996,1.5,2.683939906575471,3.3455396909453494,3.1112073168444465,27.26761791849386,75.00000000000001,10.000000000000002,41.03177972476547,46.42329776198676,50.00000000000001,1322055.5823197942,230096.12974833796,12205.55632284994,550086.6153623821,7.437364357243752e-06,2.4731918081018375e-05,0.00145223700368975,4.398811577555338e-05,9.427476644515991,7,0
2,103,57.463202571900865,2.2664810385034952,3.9999999999999996,1.5,3.7273992891164465,3.517887671024228,3.1111943031884377,59.35466593106094,75.00000000000001,10.000000000000002,39.96761497595676,24.473443246283303,50.00000000000001,57.46320257187182,2.2664810385034952,3.9999999999999996,1.5,3.7273992891164465,3.517887671024228,3.1111944031884375,59.35466593106094,75.00000000000001,10.000000000000002,39.96761497595676,24.473442043559686,50.00000000000001,1322039.223563331,230097.99968614418,12205.61087254549,550087.5768084427,7.437358347132975e-06,2.4731910022491188e-05,0.0014522360095478237,4.398807215534895e-05,9.505521535873413,8,0
17,91,57.46320490971019,3.0389012711397685,3.9999999999999996,1.5,3.6301268503581468,3.9249060341646285,3.1112108444410707,36.27638329320714,75.00000000000001,10.000000000000002,35.83266742039573,30.143560463705214,49.99999879727639,57.46320257224925,3.0389012711397685,3.9999999999999996,1.5,3.6301268503581468,3.9249060341646285,3.1112108444410707,36.27638329320714,75.00000000000001,10.000000000000002,35.83266742039573,30.143560463705214,50.00000000000001,1322060.0939114462,230095.63408718302,12205.541780762898,550086.3711222408,7.437366026106936e-06,2.473192045374771e-05,0.0014522372839870681,4.398812793049371e-05,9.393853664398193,7,0
3,153,57.46320469050152,3.8263279392236105,3.9999999999999996,1.5,2.3356715304430145,2.597384583217731,3.111211942956565,31.26881748015252,75.00000000000001,9.999998797276383,22.609030441590267,42.99539144286418,50.00000000000001,57.46320257245586,3.8263279392236105,3.9999999999999996,1.5,2.3356715304430145,2.597384583217731,3.111211943393872,31.26881748015252,75.00000000000001,10.000000000000002,22.609030441590267,42.99539144286418,50.00000000000001,1322061.4232484875,230095.47451295156,12205.537343748092,550086.288526854,7.437366533060955e-06,2.4731921054002017e-05,0.0014522373678793634,4.3988131696157987e-05,17.38856840133667,13,0
4,86,57.46320257252979,3.698585426782434,3.9999999999999996,1.5,3.3055121463879775,2.773632868268571,3.1111906786892485,62.660241919745054,75.00000000000001,10.000000000000002,32.151127876715634,43.99113462756986,50.00000000000001,57.46320257252911,3.698585426782434,3.9999999999999996,1.5,3.3055121463879775,2.773632868268571,3.1111907786892483,62.66024071702143,75.00000000000001,10.000000000000002,32.151127876715634,43.99113462756986,50.00000000000001,1322034.667452711,230098.52049488685,12205.626065574113,550087.8445934309,7.437356673179752e-06,2.4731907777922786e-05,0.0014522357326566728,4.3988060006161626e-05,9.412639141082764,7,0
18,86,57.46320257304016,3.708991328494818,3.9999999999999996,1.5,2.0744996356065086,2.9118646921759335,3.111188522455536,55.742778288553,75.00000000000001,10.000000000000002,18.120230124393306,43.20517979838536,50.00000000000001,57.46320257303693,3.708991328494818,3.9999999999999996,1.5,2.0744996356065086,2.9118646921759335,3.111188622455536,55.74277708582938,75.00000000000001,10.000000000000002,18.120230124393306,43.20517979838536,50.00000000000001,1322031.9570088864,230098.8303287012,12205.635104013458,550088.0039012522,7.437355677326347e-06,2.473190644258402e-05,0.0014522355679310475,4.398805277848203e-05,9.435559511184692,7,0
20,90,57.46320257404262,2.4792588480672366,3.9999999999999996,1.5,3.0148685760807754,2.931373115513436,3.1111849237991347,49.204856701967465,75.00000000000001,10.000000000000002,15.941709592256636,33.362731796814934,50.00000000000001,57.46320257402004,2.4792588480672366,3.9999999999999996,1.5,3.0148685760807754,2.931373115513436,3.1111850237991345,49.204856701967465,75.00000000000001,10.000000000000002,15.941709592256636,33.36273059409131,50.00000000000001,1322027.4334172294,230099.34742664968,12205.650188793807,550088.2697814658,7.437354015276206e-06,2.4731904213912903e-05,0.0014522352930088321,4.3988040715709544e-05,8.535034656524658,7,0
9,309,57.46320469453631,3.563538885204994,3.9999999999999996,1.5,2.877583346849213,3.3810435658277003,3.1111785713745306,13.069893450365678,75.00000000000001,9.999998797276383,39.93225009356286,20.27710918600695,50.00000000000001,57.463202574987136,3.563538885204994,3.9999999999999996,1.5,2.877583346849213,3.3810435658277003,3.111182271267693,13.069893450365678,75.00000000000001,10.000000000000002,39.93225009356286,20.27710918600695,50.00000000000001,1322019.4739576455,230100.26971575437,12205.677229040803,550088.7540568251,7.437351120738675e-06,2.4731900388185004e-05,0.0014522348185032278,4.398801983676883e-05,50.97864270210266,38,0
