Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
47,98,21629.37374964583,3.4662345715560465,3.2478949483906105,3.377268930503228,2.657002038563485,2.7459397564116186,2.523099103665974,2.929554687404268,45.78022817089457,67.27799612442918,45.71658848332836,10.000000000000002,42.857770535201944,35.03417893521273,26.3205202847763,21629.361778246595,3.4663987225398794,3.2476269120056878,3.3770099480688422,2.6568631631847395,2.743477470465862,2.523099103665974,2.9294247056466496,45.77922793138365,67.28354796970433,45.71810643069099,10.000000000000002,42.86341496497836,35.03417893521273,26.31158588664211,1.2652780079953576,209.181349393068,290.4513973071506,6.3185614176623695,24.308030269987064,798.3586390956275,769.4292279152029,12.373513235951544,15.540502464950407,1958.7082251829768,1462.3037498858387,60.18854131461926,0.6934382373773114,44.312622944557965,65.77679010412251,88.1857361293386,5.506963003243558,66.8770845145905,43.49654810193671,28.194271741163934,654.9691171646118,105.0,1575.0,898208.8323520118,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
54,84,21195.37101226905,3.4574205316006212,3.4970807865552196,3.434180376425455,2.6179346767291225,2.7588116130991653,2.879661628417145,2.930117177755739,46.14787596549785,50.78161549445223,42.85184578900095,10.000000000000002,42.57351197152449,32.20408025059274,26.356092650658823,21195.364941432443,3.4574185537347795,3.4970814394106817,3.434180539204919,2.6179312118999847,2.758816580149965,2.879661628417145,2.9301169722445293,46.147808751834816,50.78169620712733,42.851927121927275,10.000000000000002,42.57377967796504,32.20408025059274,26.356128612684053,1.2957785750070834,218.82649159984064,274.3407406865526,6.33371595369833,15.603363978209844,635.0224007407293,639.086848085296,10.226507663182737,5.024255855169324,2124.849538662154,1602.6260675620292,50.55294453114835,6.0012209916892765,2.167452982187915,23.290653566541103,55.04031959816976,2.7967922057266246,51.81224714479021,27.3483901069486,28.548143912175878,593.0569775104523,92.0,1380.0,967118.5212827685,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,209,21238.119086965373,3.471807319579729,3.591672654567117,3.2318449968210077,2.6112269413766414,2.7584814091775165,3.066330569946034,2.9290501497198242,45.58238452552173,46.617086230475095,56.82055107602187,10.000000000000002,42.67004361647097,49.61013811172732,26.284555266801902,21238.11743779017,3.4718066239408127,3.5916814743376775,3.2318477981687237,2.611228470628746,2.7584807795263453,3.066330569946034,2.929050600695446,45.582405555198356,46.616770097489336,56.82024814069805,10.000000000000002,42.67002463214861,49.61013811172732,26.284540047219274,1.2546074513067607,199.83665076084404,303.74660884523587,6.199706470605939,15.29232408344997,695.1639658504255,602.0360048968965,12.206345730975933,5.353565918175708,2244.9643990009413,1697.3509551142336,55.904997055351934,20.86611679014738,5.6288918494426685,4.496775361627574,38.21836418970607,2.078516929521242,64.5621758169032,27.518622826651132,25.928644649096885,1390.0655961036682,223.0,3345.0,1002398.0410202451,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
52,95,21543.40105907582,3.4592779275766135,3.4307564007844875,3.156972879785165,2.6334213174003462,2.7532335916257065,2.263681950055004,2.929929032856679,46.03228414984829,54.409210318592756,63.428634197802616,10.000000000000002,42.75431220888915,44.50149440674975,26.351455387233205,21543.400424136857,3.4592780712070352,3.430757057383051,3.1569719805966323,2.6334243321975843,2.753223822160476,2.263681950055004,2.929929183015978,46.0322833822863,54.40924293369777,63.42865660183255,10.000000000000002,42.7543016069501,44.50149440674975,26.351478024543262,1.247496436994973,195.66187444045124,279.5768201965718,6.062383063432434,17.97804941024026,681.1093659446244,674.672003228874,10.303005282493888,7.502487573652489,2079.347733673101,1563.677116241929,55.0822408800358,3.1658955155682538,7.949391869164636,33.79726232847576,64.6207718328676,5.911994346777804,107.36107168125778,54.04390544570562,32.27014858391931,646.3248779773712,102.0,1530.0,953628.6768314067,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
39,109,21371.992988617436,3.467369487699648,3.484080099442645,3.177722264729041,2.6244684571393533,2.7592662479900048,2.9537646670423867,2.9294151159912287,45.780510453666224,51.488491340829626,61.617146540603116,10.000000000000002,42.571972787465775,19.818195933096113,26.297403968281145,21371.992121895488,3.467370438093129,3.484080064156154,3.177728694836006,2.6244668439588024,2.7592690832530344,2.9537646670423867,2.9294155023529385,45.78048694056887,51.48826067950551,61.61696134163408,10.000000000000002,42.571859454725384,19.818195933096113,26.297371815314442,1.2594368617441898,202.63320726449575,295.61982828960765,6.2071431792249525,19.714935007837536,731.5640595453583,682.9676336940219,13.331364630511304,6.44810142697727,2100.116633129923,1584.1049446681832,53.836473846397624,6.114976960420778,2.5043451014445517,23.511497090207385,56.678602149905,4.986485256943504,93.84507404283644,43.320817444745686,30.741448116835393,830.953690290451,132.0,1980.0,952393.3282986566,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
21,88,21188.69454641907,3.469842778671706,3.5651350328105753,3.3408813396583015,2.6119263566262143,2.7592739953631122,3.7097958853948043,2.929238027632505,45.6559013040159,47.70739600391136,48.60209905042032,10.000000000000002,42.695823230330284,34.91002967466505,26.29855757701912,21188.69428366123,3.4698440187908517,3.56513536540267,3.3408823902515787,2.61192620429908,2.7592687974801655,3.7097958853948043,2.929237927822487,45.65590176198036,47.70740301148419,48.60210928127406,10.000000000000002,42.69569526111833,34.91002967466505,26.298540700715034,1.271418648436195,209.20511192567608,298.1245353477946,6.318609606301138,15.304905772077925,680.1004636081989,597.1672765129744,11.651624603550845,5.293514269734112,2232.6174321965577,1687.3545204636303,55.22866368166417,14.767158316728754,2.936611013552982,8.705368942369434,44.32582733598664,1.9614321736138243,61.866832358374495,28.386557990406075,25.075489390359998,1066.1990194320679,99.0,1485.0,986386.7496961805,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
56,91,21169.457278398157,3.462666111637061,3.5297581573546477,3.4413753581655686,2.620119028412261,2.756271905252545,2.3595885953859486,2.929698973116819,45.94553266056238,49.2951769424693,42.5634016267836,10.000000000000002,42.643404596053024,26.211176403771095,26.326326670636217,21169.456477047595,3.4626678226749705,3.529756206394288,3.4413410328248077,2.62010332131781,2.7563604806448923,2.3595885953859486,2.9296979064336264,45.94576817544855,49.295003475095236,42.56304208774285,10.000000000000002,42.64360609007001,26.211176403771095,26.32627510895057,1.2766465158115348,207.90482529794218,285.58505066935396,6.226398843657787,15.780202649232129,661.9627922761615,633.8842849212771,10.776619785364272,5.5429729932345335,2128.7728955916596,1605.9500361722799,52.523690596561714,11.115250299388364,1.9076402439110083,13.420548955138297,49.654628796796736,1.8476071513546135,45.15983847521724,24.09056133952944,27.70773126164582,620.051242351532,98.0,1470.0,948079.3764076761,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
42,109,21538.43782843774,3.465817271725282,3.2893740579844177,3.3488542516098407,2.6501388072640193,2.7367376588599552,2.7048592604328174,2.9294618072935434,45.78970983724931,63.887706657101724,47.54532879613547,10.000000000000002,42.86463242222117,43.269444318927334,26.324779844403302,21538.433171832963,3.4658292339294827,3.28937993290218,3.348853598879662,2.6501319477846503,2.736745897290059,2.7048592604328174,2.9294634988732677,45.789639223598286,63.88796121614309,47.54545328436536,10.000000000000002,42.864527420822824,43.269444318927334,26.32467057749608,1.2852612637384966,212.4483314918053,289.46977468138095,6.316939616590608,17.64276808319756,746.1129071363051,715.2508668845392,10.59532060304634,12.970205071644994,1997.6977846331251,1495.237170605186,59.204791182166716,0.4883498393398551,31.92609938686723,59.30842268979672,83.90402222791363,5.782731330297373,76.09142191616638,45.39379995037199,28.667471851899492,809.8902008533478,127.0,1905.0,923852.6917417027,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
72,57,21306.107779822712,3.464111130178251,3.6849351405583604,3.149083424081833,2.6037726837902433,2.7547171319071313,3.5489545320301588,2.929624183718106,45.914182221604996,43.216278608246945,64.45966688415709,10.000000000000002,42.65817358243724,16.45162778517746,26.313103209483447,21306.106417882576,3.464107295271219,3.684934882184334,3.1490820254641543,2.603776815500206,2.754724596891467,3.5489545320301588,2.929624221791969,45.91435740242232,43.216360140991185,64.45964241207119,10.000000000000002,42.65809475549347,16.45162778517746,26.313169966190216,1.281988086316332,211.02133147677125,288.6166927159266,6.274903774606045,10.56166735171978,591.9758626809655,544.7572229591667,9.194413161812871,4.6326575137869535,2228.3797319356813,1684.9708102895252,50.6352966048505,51.63967825702266,6.6591662631703885,0.5413024095990226,18.785106101409763,0.7999747539826929,24.57110178533692,17.985471615424338,26.472492394967887,439.4948160648346,69.0,1035.0,989825.3674573351,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
50,61,21358.645183333898,3.4715605140865318,3.7311430700519628,3.416943917212267,2.593034884583143,2.759644738474596,3.549793293449195,2.9291876461888586,45.65759206710476,41.687501514799685,43.966497700868274,10.000000000000002,42.63003897916005,34.01082505833332,26.27228268380375,21358.636682692726,3.4715539675520564,3.731139877861953,3.4169355405792086,2.5930252221957275,2.7596410484971923,3.549793293449195,2.9291874298824903,45.65775539868975,41.68758619860923,43.96651670486015,10.000000000000002,42.62982814736701,34.01082505833332,26.272303182751504,1.2855364828155553,217.39513904887662,302.5499256898854,6.42600163809443,10.432545809289067,605.1838420923842,513.1014933139213,10.256342129868074,4.775736504353375,2320.9428185770057,1759.4056690986192,51.8558619157038,73.0345832973142,3.170292127694427,2.922985616671109,9.277306596433712,0.06724225224055416,18.562115801561998,14.718640822877079,18.662740151623797,737.4127113819122,69.0,1035.0,1043124.4156925037,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
65,79,21262.71938829425,3.464721754673131,3.4204325831165643,3.3600366205987475,2.631422117028012,2.7506832200916436,3.822038479313936,2.9294848557421056,45.838975500057536,54.942512582964284,47.24189227568299,10.000000000000002,42.72858546958198,33.08472259186643,26.322736647016796,21262.717830219754,3.464727040648806,3.4204307180188898,3.360034228028425,2.6314173295892527,2.7506712114567926,3.822038479313936,2.9294838779646613,45.83887607219153,54.94250330157624,47.24186391092385,10.000000000000002,42.72845417736708,33.08472259186643,26.32273645320135,1.2691080710123597,202.27123736427444,289.5010454633372,6.161626871302391,17.327428494077907,707.0322082920158,670.6196267304795,11.217213193035494,7.642207973646222,2092.1284456016415,1574.5874346198614,55.80380940239836,2.2762094585370547,11.64459227570673,38.47868181583124,65.11193868060289,4.685853719112681,72.39836515184022,34.91374843258875,30.117900590241106,577.9342350959778,90.0,1350.0,931151.6054111718,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
49,111,21378.207709592436,3.4736023525374593,3.335346124567604,3.5731922613429283,2.642658646333595,2.750254016382468,2.007587344818685,2.9288730679421477,45.460634803482606,60.484774258574525,35.714406014492276,10.000000000000002,42.90443063803747,28.12065802379008,26.295301372624746,21378.20762773004,3.4736019528815136,3.3353479466263654,3.573192786461909,2.6426588708357652,2.7502612089475376,2.007587344818685,2.92887376811016,45.46064137008176,60.48476423643143,35.71441192612852,10.000000000000002,42.90449461631268,28.12065802379008,26.29530722107534,1.2646782927770164,203.9432402554261,304.62108597846526,6.2691268350482865,21.946356844165493,804.8866784453945,704.2485176567111,13.191784121266966,12.222722036509461,2097.1151457526184,1572.5420717114855,62.39213882362041,0.4375050309394941,25.135720220094242,53.87422195290575,80.96662777990385,3.4743940480135898,21.11023869216865,26.276087185471532,31.11109012323815,755.0738296508789,119.0,1785.0,954010.8829062976,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
24,95,21288.48865002862,3.469187353180886,3.6393766626721487,3.144648879233904,2.607025543483323,2.759544152122286,3.2436124634808303,2.9292745825111908,45.71025352767688,44.828990327465064,64.9624449557652,10.000000000000002,42.6964880343751,42.485360987756664,26.286891220347137,21288.46647134312,3.469193117758892,3.6393372286217462,3.1446190663114155,2.606948013139097,2.7595559633160045,3.2436124634808303,2.9292738437538572,45.709608774320614,44.829187126863104,64.96250080653934,10.000000000000002,42.69889187885553,42.485360987756664,26.287895043417535,1.2484866006115107,197.58042405817343,299.9660181175766,6.1540558677629065,13.634312138046123,644.7353244714506,565.4265878779194,10.788823086128538,4.849187026344602,2235.092620092992,1690.7740534102384,53.22688103707969,33.111083225613726,7.32243876643914,0.9515743155774168,30.130972744958495,1.801878263904801,38.7178490050232,24.253385194382815,28.2499895087928,1066.4831931591034,105.0,1575.0,982211.4775650976,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
76,57,21253.519400487534,3.470652197470929,3.6602326676287733,3.593597044114356,2.6007480171425184,2.760873211641672,3.402760589266692,2.9291611938220967,45.632265026707756,44.07486326778031,35.16419554781418,10.000000000000002,42.654735638332504,19.567873496874313,26.295753588416087,21253.515099548655,3.47065397872347,3.6602443166570744,3.5935954445922427,2.6007581425849553,2.7608553808485645,3.402760589266692,2.9291626406018696,45.632464237521894,44.074945579659186,35.16414532427505,10.000000000000002,42.65464256393287,19.567873496874313,26.295744986166515,1.292834948851434,217.87885448075068,298.70639005220477,6.420974999381335,12.914266191355594,648.179463147129,556.802276842451,11.208620043621972,4.768848423655257,2318.3201666118093,1754.7331269432982,54.625859756190884,37.83554119037535,6.382599148009706,0.5278507190609986,25.880456633425016,0.06197889617190685,9.00838824799673,14.613200853959203,23.73519821676978,422.22860956192017,67.0,1005.0,1005064.3885969542,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
57,59,21334.139575295267,3.4764785573335786,3.700235491261941,3.2150279567770648,2.5995522281458068,2.7750044062563015,3.5857113559537748,2.9287129574985027,45.43211496609847,42.70571591911565,58.36983356280264,10.000000000000002,42.76058788734632,25.335107803994674,26.245547268800646,21334.138669202744,3.476479123997973,3.700235743992046,3.2150286554977745,2.5995542187529406,2.775001856077826,3.5857113559537748,2.928712969624814,45.43208631544139,42.7057016890304,58.36983263376628,10.000000000000002,42.76060452894227,25.335107803994674,26.245553671820954,1.2101411654176302,180.90887371851082,317.6728191973821,5.980416301533535,18.06352562768827,685.3219532544096,542.0516779500141,12.913437380308807,4.835022233148541,2332.2650904436623,1767.9848756183667,56.052134878551804,57.14926795115674,5.239653499988616,0.8548554283342105,15.729709145557628,0.37090456425632834,31.765396714772628,17.677051125912115,22.947100836979804,683.3436651229858,65.0,975.0,1031615.4144328169,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
73,79,21248.64774080995,3.4685101636261777,3.6652503688943905,3.3396115815940175,2.6038424595078693,2.7675000927332754,3.072016989479127,2.9293329921546056,45.7236853545558,43.89206570053209,48.84580428010606,10.000000000000002,42.71629660786694,32.92213596333716,26.297903453903462,21248.646417957556,3.4685081608428407,3.665258292739289,3.339582658561287,2.6038638481567626,2.7675003738778825,3.072016989479127,2.9293322810329183,45.72343143267202,43.89171189707287,48.84566842183376,10.000000000000002,42.716651133997125,32.92213596333716,26.298139751604,1.2661761143076238,206.1464703733492,296.72457144793583,6.2641920025634645,15.406523986030715,642.8953952517487,557.8432647904862,11.094737273585567,4.754990244595449,2271.7124511652655,1718.5372187318567,53.40064406868175,42.12911089226868,7.153566738439772,0.372902048128564,23.55277673457967,0.36586076245577154,41.87111735906828,16.158459776657885,23.679169004717487,522.5474257469177,85.0,1275.0,999598.7616904756,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
51,110,21263.151408869253,3.470422723919598,3.5804192053028574,3.195646805124455,2.6070095795015256,2.7657156781422048,2.888234214033228,2.9290835985050556,45.63257806439843,47.0271282876065,59.967281467496555,10.000000000000002,42.756961996847124,26.016799056340574,26.291940483329803,21263.151370158994,3.4704232705901634,3.5804186118681365,3.1956473014420017,2.6070102924800036,2.7657124325712443,2.888234214033228,2.92908367821418,45.632552189414525,47.02715084593332,59.96732106493082,10.000000000000002,42.756961380351555,26.016799056340574,26.29193208720782,1.265832449091349,201.5216116160122,300.9576875709505,6.190671411671689,15.90067244110078,664.5462172345647,566.7641104093477,11.450847242327018,4.992276410198125,2275.124964314955,1720.683999055555,55.23391725128832,16.594809714593758,3.932412560201722,7.158590315678439,40.08722944162073,2.9887223595883414,69.62075328540723,30.622321204439178,27.460779562573126,788.6891283988953,127.0,1905.0,985191.6008315015,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
31,88,21272.373367095468,3.4672223628388714,3.570650250746175,3.1773712903655484,2.6159631104606818,2.7585374942158545,2.2266838455351805,2.9293402103843307,45.77190159372799,47.55685589305398,61.58845738515274,10.000000000000002,42.67367966444041,31.732537735124087,26.302819872399336,21272.372837453004,3.467220830675015,3.5706504271308646,3.1773695061011242,2.61596436779139,2.758539961758621,2.2266838455351805,2.9293404302678154,45.77192576111743,47.5568598077819,61.5884580124338,10.000000000000002,42.67366568467112,31.732537735124087,26.30285170608946,1.2721413320509403,204.63139880435887,294.84532753511627,6.208425031675145,15.891226975367413,675.243915735557,613.9507208576675,11.411920778806515,5.426083157694309,2174.108250681954,1641.987456947341,53.72903557730894,16.76130401000449,3.5576157976446248,7.159300822425399,46.45760254361846,2.8483820452195254,66.09912993643526,31.304258872884006,28.405704362802915,1071.8221354484558,100.0,1500.0,981295.9437672007,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
38,77,21270.23836839349,3.4609200930666804,3.6900544074714863,3.456499552231529,2.601103483073632,2.7615996554526303,3.8031251693386423,2.929761880107698,46.0388468662487,43.036338141007505,41.775747757889,10.000000000000002,42.50182770911993,49.13725119946003,26.327269659364564,21270.238365023804,3.460920070464013,3.690054405937928,3.456499516542348,2.601103512156488,2.761599586775865,3.8031251693386423,2.9297618872351006,46.038847283785884,43.036338565537406,41.77574816097065,10.000000000000002,42.501827866835825,49.13725119946003,26.32726988180952,1.2953399744032517,212.46797239647165,282.97976710344966,6.236691605009696,12.45113150394289,602.0314059551072,578.0944788263972,10.14870559929094,4.671164210482557,2234.0788492095526,1688.6129251238708,49.21421646128061,52.76792259974347,6.051426102181824,0.6695496266758874,17.5822376558293,0.0069749088726912805,21.351713479696276,12.716612756513422,22.572609643166924,969.6365413665771,86.0,1290.0,987640.6883016765,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
40,141,21167.516850764296,3.4681664952177655,3.5412184740634727,3.412003742662563,2.616265796711983,2.754997033727809,3.047792271332263,2.9293356321601474,45.700359424168674,48.77147432187233,44.19182040688047,10.000000000000002,42.69394845193433,41.95524847092323,26.31337066954922,21167.51671023351,3.4681655159934537,3.541215880610164,3.412000540616754,2.6162664956317556,2.7550017592277425,3.047792271332263,2.9293356714018426,45.700345329461115,48.771510941629934,44.191828187099645,10.000000000000002,42.693970299298165,41.95524847092323,26.31338911423278,1.2768605331233716,210.913795174788,293.9689363727925,6.328909955437015,14.919714478515207,685.3856647099262,616.1220353483757,11.399625629917004,5.67469867728037,2214.8973377155826,1672.087521999064,55.86775880114893,11.575432622414748,1.6092537924872121,12.40589611108976,49.30841625699239,1.949609880892333,51.41116312569386,26.03695409884888,26.62031442768789,935.4184966087341,149.0,2235.0,980080.5313594308,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
28,181,21174.61932066963,3.4722197372067902,3.5616014101346023,3.444861412737606,2.615139661459931,2.763474019316681,2.4078124504662437,2.9292023000095675,45.57005597394541,47.87511018940348,42.600602454549026,10.000000000000002,42.79635143344535,22.41860576252866,26.28314411778581,21174.50849297426,3.4723104272585212,3.5623385289664906,3.4451963285628846,2.6151126703335774,2.7626508183338867,2.4078124504662437,2.929174871185931,45.567174840118696,47.84226863609267,42.57710849553224,10.000000000000002,42.80007902898688,22.41860576252866,26.28437850998341,1.2349342900861977,199.54117189511055,303.89871564519524,6.257431336354669,17.69313879628982,697.6901153166812,592.7265915881969,12.037419122102943,5.759599967758576,2213.0447170703837,1672.3564525907768,56.147857007213275,15.269562823927616,3.3746434197659667,8.401712854903382,44.46454333214871,1.5950899420222537,45.462601215246224,19.17595259596344,28.875338683315306,1159.4065215587616,186.0,2790.0,975399.3618670844,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
83,48,21379.084754273317,3.4563980238931813,3.5689247402775477,3.130155720388068,2.609312118581752,2.749719898378866,2.4675373852082116,2.9304791898203293,46.25911023866986,47.47066436574746,66.00794131410828,10.000000000000002,42.3174104720523,29.968278489393747,26.347752776523244,21379.083118815568,3.456389441422227,3.5689236457531597,3.130159146563955,2.6092986315744415,2.749737553504088,2.4675373852082116,2.930479647438884,46.25932266489601,47.470716683711125,66.00797624913778,10.000000000000002,42.317488517429766,29.968278489393747,26.347836205370314,1.3088201522624807,237.4088156730058,271.5400600854162,6.620728005490907,10.978467263120724,604.9825067501644,630.7273461498594,9.864823971959717,4.486570652617622,2104.19517997161,1589.6070228698381,46.20809750902701,15.494895462023656,4.89380622745155,8.648978641077617,39.50338196203355,3.2162910943893985,62.846644467873205,43.32422059372332,26.623213053555165,372.55489349365234,59.0,885.0,972133.0387918885,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
