Run,Iter,Min Obj,sigma_C_min,sigma_Hc_min,sigma_H1_min,sigma_H2_min,sigma_H3_min,sigma_F_min,epsilon_C_min,epsilon_Hc_min,epsilon_H1_min,epsilon_H2_min,epsilon_H3_min,epsilon_F_min,Min Obj Cum.,sigma_C_cum,sigma_Hc_cum,sigma_H1_cum,sigma_H2_cum,sigma_H3_cum,sigma_F_cum,epsilon_C_cum,epsilon_Hc_cum,epsilon_H1_cum,epsilon_H2_cum,epsilon_H3_cum,epsilon_F_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
8,164,41.426267308525965,3.6690158201039034,2.5044041730915896,2.935374974287493,1.804052718242934,2.7228886647569226,2.461767110524523,60.863191566004026,4.744475749183725,2.951202350777804,14.481616782149798,5.584423467857702,24.874275788674165,41.42500630577287,3.668842166872852,2.504655117514168,2.935374974287493,1.804052718242934,2.7228886647569226,2.461767110524523,60.86516144460372,4.745646993928493,2.951202350777804,14.481616782149798,5.584423467857702,24.874275788674165,0.9060418394823232,3.1019316446164478,7.652667320336117,18.192184874147408,209.1794078350067,196.0,2548.0,1111.827983712196,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,65,41.432697544164455,3.69818308079556,2.472920453048411,2.3903228226760858,1.6421540905995529,1.7376172743216631,2.7193919321592244,56.500784793189816,5.5657554196863614,10.162028994962814,14.245798643941328,11.256175088006245,20.246740349804075,41.43269478223931,3.698182319619157,2.4729196074968183,2.3903228226760858,1.6421540905995529,1.7376172743216631,2.7193919321592244,56.50078853660726,5.565758461071172,10.162028994962814,14.245798643941328,11.256175088006245,20.246740349804075,1.6531012258134576,2.9522036784885946,6.416443364795288,18.07053588530897,93.63554644584656,89.0,1157.0,99.6376301484944,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,146,41.47198756747388,3.6996640716169,2.471034108517067,2.289178227632667,2.035863881934114,2.128242876575375,3.882408262885308,56.42800610322967,5.572423379165543,3.427359236550294,10.644384371947304,11.527980063228766,36.75074188974792,41.471985000102926,3.6996616776343783,2.47103451648136,2.289178227632667,2.035863881934114,2.128242876575375,3.882408262885308,56.42798585249123,5.57244875575982,3.427359236550294,10.644384371947304,11.527980063228766,36.75074188974792,1.651907692414051,3.001845793821091,6.36647923170952,18.05369518985836,203.10603857040405,182.0,2366.0,92.58619770849988,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,60,41.64801363352333,3.6954031488099486,2.469689702786459,2.987091846854924,1.865093446733196,2.32862765976982,3.249619324799542,56.78678012033775,5.50767871206248,9.917109473246049,12.975227712040082,6.090075403269896,29.521470882660346,41.6480049411392,3.695403924509476,2.469689077066712,2.987091846854924,1.865093446733196,2.32862765976982,3.249619324799542,56.78657864982811,5.507726765052616,9.917109473246049,12.975227712040082,6.090075403269896,29.521470882660346,1.150418268347062,2.8791830985319637,8.037030824499142,17.548296125722093,67.17943549156189,66.0,858.0,5547.422571624823,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,118,41.67630151809525,3.6993084954097593,2.470986145272834,2.249667888958487,2.1624553603989947,1.781041262183044,2.856364054432785,56.06492366733479,5.673070065869986,4.386239414398284,12.79207383866141,13.907963688544903,32.95684381928487,41.676297238381125,3.69931418157492,2.470982721867649,2.249667888958487,2.1624553603989947,1.781041262183044,2.856364054432785,56.064848544806864,5.6730430437540695,4.386239414398284,12.79207383866141,13.907963688544903,32.95684381928487,1.6390961460133244,2.840590689589274,6.322672399645233,18.337602135092027,148.56207728385925,136.0,1768.0,255.17415395282063,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,75,41.70833219990158,3.70100143526324,2.469169266823822,2.017169258789334,2.2249553159404583,2.8363847392777397,2.8011678083873184,56.00019088234052,5.675953292805075,5.020512629630095,14.518545920537068,7.052559757470611,43.488466399761656,41.70830569148141,3.7010073176371847,2.469166335052148,2.017169258789334,2.2249553159404583,2.8363847392777397,2.8011678083873184,56.000211072000745,5.675901796208678,5.020512629630095,14.518545920537068,7.052559757470611,43.488466399761656,1.668289583476002,2.908465562882394,6.266385737437988,18.25220416748232,83.00277757644653,82.0,1066.0,138.89625264345833,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,101,41.784682566260166,3.703737097486466,2.4651685840965336,2.076592868609815,2.82385078679681,2.809070894719414,3.330068570332379,55.89632552138717,5.681068852849576,4.057209234531061,9.569431211038586,9.137211207031116,26.21232859755873,41.78467402230065,3.703738561213088,2.465166406419837,2.076592868609815,2.82385078679681,2.809070894719414,3.330068570332379,55.896365169605176,5.681044608598027,4.057209234531061,9.569431211038586,9.137211207031116,26.21232859755873,1.6196510375788091,3.0134048942605856,6.206076939953297,18.252847560598735,117.72112822532654,107.0,1391.0,213.7378601103742,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,88,41.91719938319667,3.703091391678491,2.466767817173103,2.6379368960493537,2.939971728158199,2.327268974332892,2.0006755025407843,55.67713762728554,5.745695656550569,3.0364500225255817,9.507507197006348,14.329618277089658,36.21566067038382,41.91718337302787,3.703092367596796,2.4667675116163665,2.6379368960493537,2.939971728158199,2.327268974332892,2.0006755025407843,55.67716380154425,5.745697802937412,3.0364500225255817,9.507507197006348,14.329618277089658,36.21566067038382,1.7147832250589357,2.901241850407469,6.199033049548259,18.258437960461404,123.44949054718018,113.0,1469.0,48.74088623135424,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,82,41.99143864371243,3.659262846899849,2.515241504030152,2.474168752066813,2.775873284914322,1.5128653417791549,2.659496992010869,61.98577364897121,4.579547047001359,8.41014976310774,13.27288677603491,8.127524287833655,17.76568583766319,41.99141572487771,3.6592926216864488,2.51528193912202,2.474168752066813,2.775873284914322,1.5128653417791549,2.659496992010869,61.98613578709346,4.579245060319813,8.41014976310774,13.27288677603491,8.127524287833655,17.76568583766319,0.7751783028201946,3.0748662978880583,8.302452200460785,18.054944550624388,92.42350935935974,90.0,1170.0,157.50607718728332,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,132,42.13743134542039,3.658373370702544,2.515268914837088,2.202847795901509,2.59216865630031,2.065289393197333,2.359190553389972,62.23049269478253,4.53168566040176,2.961347092549877,7.331090723627363,7.108629296009254,28.82090402459984,42.13739285920488,3.6583778517347834,2.515259785256869,2.202847795901509,2.59216865630031,2.065289393197333,2.359190553389972,62.230354247464135,4.531660767204015,2.961347092549877,7.331090723627363,7.108629296009254,28.82090402459984,0.6830683468229088,3.0439745228458213,8.50296785095193,18.059121261948896,154.57902312278748,144.0,1872.0,409.2664712674305,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,120,42.17694742540847,3.6581772186626074,2.516697353487712,1.57602177777511,1.674753425640676,1.6159341639707738,3.8554769687676735,62.302150645626895,4.51895880137541,11.265465914974094,11.920558388350194,2.676022360226208,22.87288860765715,42.17694283460352,3.6581845509959927,2.516713187202408,1.57602177777511,1.674753425640676,1.6159341639707738,3.8554769687676735,62.30198500598879,4.51894655308315,11.265465914974094,11.920558388350194,2.676022360226208,22.87288860765715,0.7483762003267332,3.133207445614685,8.357240977336097,17.992753988016638,149.1458797454834,134.0,1742.0,129.8242472688516,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
25,31,42.18800304885728,3.659761976066699,2.514349146379755,1.715944147229482,2.067708972323728,2.244539351740267,2.68071104073599,62.3200722577112,4.498570536582849,7.114879726810086,3.706844351407328,14.257324225431567,48.91565858840061,42.1880021650226,3.659759007820444,2.51434972776406,1.715944147229482,2.067708972323728,2.244539351740267,2.68071104073599,62.32007920184684,4.498597523101463,7.114879726810086,3.706844351407328,14.257324225431567,48.91565858840061,0.7036544648197238,3.1399865152847237,8.381082385742866,17.96759635384847,36.70247292518616,35.0,455.0,198.5605253686305,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,38,42.337460858367045,3.710035102123285,2.456872246379832,2.688970086448294,2.553000144457831,2.270983695272613,3.877903821951598,55.167974246273296,5.829363099847614,12.277367486149084,12.9225608366734,13.815454311159929,27.49126622798143,42.33745828323164,3.7100344578391935,2.4568739911036768,2.688970086448294,2.553000144457831,2.270983695272613,3.877903821951598,55.1679398314248,5.829377667692191,12.277367486149084,12.9225608366734,13.815454311159929,27.49126622798143,1.6369076113291912,3.104361556553406,5.915649752986109,18.446239657499344,46.36485385894776,45.0,585.0,754.6409973854942,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,45,49.72727150773379,3.748710563754437,2.411509606454936,1.839844939337532,2.8117840959847653,2.108463797428734,3.42035013864464,49.00421919355925,7.434096452913812,4.227552893797473,11.443424538218588,12.039638047231769,20.47833057018277,49.72726757633311,3.7487168939166127,2.411505789107219,1.839844939337532,2.8117840959847653,2.108463797428734,3.42035013864464,49.004294139923815,7.434026617708935,4.227552893797473,11.443424538218588,12.039638047231769,20.47833057018277,2.525597184004178,3.0637164694146453,4.88513295792362,18.536748837257704,67.42435383796692,65.0,845.0,260.6770761168843,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,34,52.30248817806926,3.760718547074167,2.4010555222641026,1.7225922389392552,2.456731393982774,2.82779558011544,2.578039421319842,46.66887216645949,8.170231346544043,14.571363100641328,10.473540490287125,13.0858488085706,49.06863970602444,52.30244308237717,3.76070833854935,2.401073164779831,1.7225922389392552,2.456731393982774,2.82779558011544,2.578039421319842,46.668965319426725,8.170231023730722,14.571363100641328,10.473540490287125,13.0858488085706,49.06863970602444,3.347840510543054,2.2330562294676524,5.0084764345116985,17.86507085059559,42.84598684310913,42.0,546.0,155.20996913718596,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
