Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
40,168,24102.08327963515,3.4692939601497708,3.654062423578601,3.434699922875131,2.5900028818242022,2.753209368395462,2.9198496228232242,2.9293688655921315,45.86056564002803,43.80378613314212,45.779398621109,10.000000000000002,42.18329143868558,31.520762625702567,26.227074212266153,24102.080598753528,3.469298883627809,3.6540716449712587,3.4347007113096586,2.590002049874221,2.753195561685982,2.9198471126037595,2.9293670978267516,45.86049365095372,43.803555007621135,45.77921895608408,10.000000000000002,42.1836119340689,31.520663633663226,26.227030155173857,1.1995908713273178,176.70367887971193,309.66190295452543,5.862216893803073,9.271992776954892,617.9348895054391,572.4192086068808,11.70140415973243,4.983255157496867,2204.5978031597706,1673.1831269984893,45.5100039308882,40.29811347986828,47.89034091522532,21.13534186763902,10.469531536134182,1.3940201467781652,8.325657483768728,42.02319435598313,17.684713708935508,0.8197592986315658,179.41502554423224,149.269109805293,0.7522245066908623,4.41168205232949,260.59849572172243,53.52109529265027,70.24382638021414,1640.6424934864044,177.0,2655.0,989052.8062345688,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
94,165,24148.130219096143,3.469778593206718,3.5456590790821627,3.4534274179163162,2.6002683764037493,2.7538290240168433,2.885882162425827,2.92937482895511,45.869231878670305,48.04735968222743,44.89820195304758,10.000000000000002,42.31616664373926,30.938728166058958,26.217263704170637,24148.12918054827,3.469777533578956,3.5456600867989554,3.4534212903140564,2.600269428518389,2.7538288656907555,2.8858775333267923,2.929374792652641,45.869267389114555,48.04732412862331,44.89846694477144,10.000000000000002,42.31621157123169,30.938687766017694,26.217262267658267,1.2024977941827513,179.08165223132562,311.13427097887075,5.897953349306596,11.18788378259085,624.9530330071491,579.0962755990016,11.496028759015879,4.398934051521019,2091.4244680541315,1587.2836044665746,44.778629117385854,12.375302485401374,35.30969732664143,28.14577904939918,25.63085412210518,2.7476020559279632,16.123525662735045,45.59907644926287,15.676814804526192,0.5650558797071052,164.34593793178334,142.62250526603833,0.5538847297014787,9.769342725332216,338.3446977851484,75.67370932960299,84.89257789641502,1586.291603565216,172.0,2580.0,933728.9316414829,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
63,77,24146.571088103905,3.464032849244468,3.5208310613732663,3.441044339159625,2.6025128318084785,2.7445051364145807,2.927707917908794,2.9296845937960465,46.04144601003977,49.10401575178312,45.38772489561928,10.000000000000002,42.14087638760625,31.732820861240317,26.26908054768498,24146.57001608542,3.4640298900064757,3.5208292026254338,3.44104415731843,2.6025117406475475,2.744516836024361,2.927714166046742,2.929684797646808,46.041538051113776,49.1040688661079,45.387677889851894,10.000000000000002,42.140859370774486,31.733028861019598,26.269076699393914,1.263300799323875,201.517702120737,294.5559095986024,6.123258979942968,9.364335204684199,633.6106153103243,626.9898406706211,11.33943755750806,4.448613198600185,2101.4020807687803,1591.8048839625985,44.9343529868318,9.53597341062088,42.0416318708177,37.20809143373483,26.950177848413556,0.9944970759383399,10.942906543491201,37.65832606856386,19.418449847765352,0.6580682350525998,181.5787760692597,158.75757808600977,0.6962895328533651,10.430667377506987,320.3415649251594,67.57580756766859,82.22917440133625,1526.3616111278534,84.0,1260.0,927475.136582281,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,174,24125.056077280566,3.4737927864740756,3.5623799350827974,3.452390223048102,2.5967283307181184,2.7556908799329753,2.9212875510969516,2.928913054428877,45.70662920673479,47.285847002929756,44.688178629672095,10.000000000000002,42.27025452233337,32.07286316967579,26.200247269125835,24125.055994652066,3.4737937240375327,3.5623801586346975,3.452393278055723,2.596725602708383,2.7556826590640453,2.9212879110667265,2.928913321498832,45.706623433093085,47.28584809598564,44.688017905808984,10.000000000000002,42.27026279598157,32.07268051556563,26.200236818609085,1.219904486799833,179.85018312180756,319.66580882061254,5.884404969212866,11.766328444775798,656.2969180742008,585.7327896452917,12.889259506320295,4.471009894537811,2148.779508512364,1632.3587083827906,46.60126348620019,14.966579861490874,42.37351680178938,28.031425742062773,21.955925482707528,1.6162869694697506,6.835992459296362,26.6643377630425,23.78238270172212,0.5487347266556974,189.15185906655,174.20243023766434,0.6557271448325872,8.076950422485226,269.96275496734717,54.186230308202866,73.742583440267,1763.6668741703033,191.0,2865.0,970810.0513447647,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
120,74,24177.305476432524,3.4769417001977487,3.5776014498667124,3.378675026016282,2.594765690950747,2.76672400662949,2.983500008013453,2.9285689686028604,45.51543966833347,46.66716027616648,48.732874232756394,10.000000000000002,42.75603874330497,32.95661274176443,26.227247263437686,24177.29514788931,3.4769471529888785,3.5776014949196373,3.3786722606538833,2.5947660589751202,2.7667202395285173,2.9834947676324015,2.928568737141635,45.515275807828964,46.66719570664943,48.732928332859245,10.000000000000002,42.75601751273758,32.95677057363784,26.227168211421212,1.328177435083842,224.88077720487817,315.7087703348516,6.446455656401624,12.953049347667772,617.4309664407069,488.757945075761,10.745405087377058,4.603580794305568,2261.0037664230977,1717.301569591029,51.18691168654692,17.481481773549454,42.00473037765773,24.9962093161108,20.283237641519158,0.3866828643382148,12.187768479798462,50.83200414162512,20.378513790812995,0.9916700349839658,206.27341746163734,168.19147504078396,2.115094020320475,7.221231693269299,225.73920205711087,34.96863554616472,62.961263108625744,777.7359864711761,82.0,1230.0,972452.1986905197,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
53,173,24074.515440801188,3.4699602194512877,3.601265387377704,3.402530950771687,2.5936869741753927,2.7632304617762458,2.93352008300126,2.9292171587988616,45.861874947744106,45.742198767574685,47.53846822702699,10.000000000000002,42.1781429047174,31.841284459839002,26.21444381735536,24074.513916800013,3.469972788664959,3.601273175037762,3.4025245547990517,2.593686079181211,2.763232761859928,2.9335208117390916,2.9292172287050033,45.86172858829126,45.7423396560824,47.53815408230757,10.000000000000002,42.17809369477706,31.841580897871022,26.214343641573414,1.21387203500106,177.4734931149227,312.4934184274329,5.8337602661469115,13.341159826160757,647.4764383610171,599.2779861053443,13.351205297562508,4.67877166205568,2146.473700919745,1629.7378206570627,44.667804840729566,23.18097680390047,44.02570919117651,21.63277613312439,17.138883837555397,0.9514994874101876,5.398485502426561,52.19113370706937,15.978890378016905,0.8928243070291255,197.39281373198006,159.8326725706912,1.346752140108804,6.52099277722211,252.85138370543655,44.69845796956504,68.33725801193074,1740.4032406806946,186.0,2790.0,977971.9587246812,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,184,24087.102314736367,3.470052958972973,3.574913186653783,3.388136950130274,2.589834212331959,2.764052053752289,2.933921356110983,2.9292661331749743,45.838185233454,46.78213162103651,48.20799988180874,10.000000000000002,42.30360913876363,32.275226105449256,26.22340831546968,24087.016042479263,3.4704389134828073,3.5749423501259647,3.387491800782036,2.5900854123663857,2.764464279286654,2.9357845304790766,2.929156545456829,45.826086988943686,46.7930955452952,48.252696424198625,10.000000000000002,42.3023232120608,32.274038903615306,26.220406645718896,1.2181738921858771,182.40792278653734,310.66090887396535,5.921896930402728,11.946628752113623,613.5243389191062,554.6380449171145,11.928402950179684,4.961020979233432,2202.308600463789,1671.9133372193005,45.50979180495741,14.472609141721557,34.3944952801872,24.772627945175493,22.339271026683825,1.2789604049129735,5.162420466082938,45.55790589787262,18.162879979417735,1.000933407771968,209.25750314578642,170.987066304811,1.90328375010468,8.026194739446424,246.68968598255182,40.365588121484706,66.21403966594151,1825.396032333374,204.0,3060.0,970397.7591834532,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
126,64,24299.501498045025,3.4709355819477117,3.7502028990133645,3.4619818359118097,2.578570055412767,2.7619871411865207,2.9223541760345078,2.92914670020267,45.817897934201696,40.7890636794617,44.06328903773368,10.000000000000002,42.10425540041954,32.13994497050551,26.21313454038092,24299.501087039986,3.47093511099783,3.7502034310704153,3.461980843617763,2.5785681467253156,2.7619837716035094,2.922354436715561,2.9291463241662234,45.817871853780844,40.78904639238947,44.063276915506826,10.000000000000002,42.10430222149542,32.13995297913586,26.213158079590556,1.2185765977401708,179.83628982401635,313.758298540774,5.872802902294097,9.665037630845701,609.822030552976,551.4649562810548,12.474651117357652,6.213832524907085,2295.157151980803,1743.1740096210665,45.24000731890937,88.42036393967682,31.238028300916167,28.555169953040078,7.170467722134089,1.7119344068880296,7.121449878922713,23.12759806460062,25.2004630970137,0.5724427031111625,191.50821759642116,177.77952605542117,0.5921130502773142,1.189287907870173,203.04930273656595,46.04889389774838,60.76485420760869,639.9130303859711,71.0,1065.0,1013186.7224357629,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
65,187,24346.993120659925,3.4692386842992406,3.4209512602814285,3.385661888381923,2.6163385463083495,2.749810159934873,2.9217052494248623,2.929318085083286,45.79939004152831,54.29662088120797,48.49297920183227,10.000000000000002,42.24901974762465,31.97523143078692,26.24321599475072,24346.990218227635,3.4692335540893056,3.420959246171256,3.3856662821075756,2.616337891901113,2.7498038489995484,2.9216910715619733,2.929317143930364,45.79945852859493,54.29616556982014,48.492741941701105,10.000000000000002,42.24877981338445,31.975247115461386,26.2432710555016,1.1777192158969663,166.8673098894067,309.0379200841818,5.743126328309667,15.234016507217106,732.0594315805254,695.4339807208363,14.327107425801662,5.1785572348633115,2066.0624576742525,1562.9500435746447,49.50693668952681,2.4763639202796,52.80245016581058,61.89215171856448,41.11982929555535,1.2949961858037464,5.0193614081611475,55.6748911599762,15.177012935844818,0.8270340576926157,210.79937607189407,176.5964531427004,1.9488782114460848,14.328509428843665,332.22866027279696,64.47241981868785,81.83942691523141,1780.9128711223602,196.0,2940.0,939247.8185606818,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
98,183,24113.923849192604,3.4706868745805712,3.5305365023064987,3.4314708624947263,2.6027326706148894,2.7503747819990068,2.910927542353201,2.9292459211539223,45.79439578853969,48.70553365175114,45.940760668815095,10.000000000000002,42.20190230082389,31.592877114169653,26.22967789609982,24113.92378100121,3.4706871983269134,3.5305361816196887,3.4314708804070486,2.602732523321416,2.7503740214116816,2.9109272316787727,2.929245816868166,45.794393896278756,48.705538465355154,45.94076269640951,10.000000000000002,42.201896779211474,31.592871272388845,26.22967171532582,1.2272311189082203,188.13900273063845,309.97239552621426,6.014046900041563,11.741548659590118,676.299913467536,628.8021733317174,13.126713880328044,4.442055441438663,2119.3785407117853,1607.52552120504,46.97562347049221,10.752937999551367,37.32482892530565,32.163532492099264,26.920592767683175,1.7768094475601137,7.112135227559906,41.540698377199234,17.889799041394795,0.6881637740983032,185.73291005977353,159.6716288724727,0.8279360590977262,9.840895890057459,305.4019079447401,62.03846134467104,79.28677919445181,1679.6672122478485,189.0,2835.0,952776.4074885102,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
96,192,24082.109653473577,3.475443848318302,3.615559629578186,3.4002805416131054,2.5925447478018127,2.760229531901901,2.9298868086781615,2.928768027610121,45.615534022247076,45.24006979450076,47.676290046680506,10.000000000000002,42.270647522890876,31.83556266189349,26.205916876367255,24082.108623708355,3.4754472216757746,3.615556406966547,3.4002783690182907,2.5925425748262154,2.7602410964579245,2.9298772968456883,2.928771388930436,45.61542525603935,45.24005439460064,47.67649283886267,10.000000000000002,42.27060788448695,31.835346619736118,26.205903330607537,1.2421667695898027,189.4194000535855,320.2046700863169,6.017548868801396,12.5441785867463,670.0103969516672,582.4226570125312,13.69650844212805,4.6230373736176915,2224.211186366917,1690.0868478615341,48.49178773638134,26.207264384129893,38.21641256047946,17.6565119943551,16.50402027111761,1.1919790715001604,4.817845211164715,50.85360609957509,16.236091608496295,0.9922355615931571,196.94924624451068,156.84942551346293,1.398128267569712,6.06688043572136,253.09933991828848,44.76203123664479,68.04621533052608,1780.8675150871277,198.0,2970.0,968347.7216309899,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
88,191,24075.726663974598,3.4701764958980936,3.6161958237682184,3.4201943997667223,2.5934024603607266,2.7591020901186902,2.9175875190714615,2.929229799413782,45.839610564947556,45.215349071025315,46.52755890465642,10.000000000000002,42.222999904709084,31.67326748485239,26.221069907114614,24075.726447609508,3.4701763453483454,3.6161958616127707,3.420194624190571,2.59340342805403,2.7591024636121513,2.9175843691436985,2.9292298666479684,45.83966004609711,45.21538284173644,46.5274995371273,10.000000000000002,42.22293902701022,31.673497865445544,26.221068890518257,1.2242590677654028,183.61593659000997,311.0812315484649,5.926861586809536,11.730550183667255,635.0828797000397,583.9342898456058,12.514726118375037,4.695528839867167,2165.296409028592,1643.8052237508148,45.35360960169315,26.905561298191365,39.26444459088091,17.74828376129611,16.23021051335987,1.6104685394163634,6.206952170853543,45.0753343928913,17.206154319616445,0.8020337010963726,189.57764246819102,157.9690005802375,1.0035148719818157,5.927642654924358,262.97107716373046,50.414078693561144,70.63041868812785,1718.280621767044,197.0,2955.0,965404.7421302877,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
66,199,24112.471872053804,3.4703843074729033,3.5278323034325982,3.4299155957649297,2.599743892500544,2.7534670175015306,2.9282178728181085,2.929200416850264,45.802794214051005,48.796045654387086,45.89346702700939,10.000000000000002,42.29846703472155,32.0795442459758,26.22772953972151,24112.4716929932,3.4703847691766097,3.5278284127297703,3.4299149435758465,2.5997447243004848,2.7534476635914267,2.9282115750135795,2.9292011142676397,45.80286038151672,48.79607717636095,45.89351833162965,10.000000000000002,42.298528045819,32.07955222182281,26.22772210947945,1.2144312996110658,179.6289673639925,311.09501778976244,5.8848830237849175,11.357533534420206,646.0462535006715,593.3093455700765,12.117049842655987,4.46833403300468,2145.4041262199808,1627.5058644741066,46.89219720317735,9.462075830907061,37.37338426009408,34.68820150082226,27.310488204794172,1.2516268480808195,5.844738297974535,35.50110504923202,20.84588336059468,0.677181557825667,194.3523068357878,171.24562296067108,0.9523375073628626,9.876149324399423,285.3490020040092,55.11592275587685,75.65068540373782,1844.881323337555,204.0,3060.0,974492.304560283,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
39,195,24105.766654290157,3.468383013701808,3.5388113617229426,3.4178261993058143,2.601887596668488,2.747096241030687,2.924900536677608,2.9294518294370206,45.874884077698155,48.35412372229723,46.46736849866776,10.000000000000002,42.22180456479027,32.280730880130434,26.237076076038292,24105.766491610913,3.4683832179475367,3.538811243943365,3.4178265095996,2.601887647834411,2.7470944096547956,2.924899720865859,2.9294517231091763,45.874891706594404,48.35413447891525,46.46735140129909,10.000000000000002,42.22181010694506,32.28072071624934,26.237072217076637,1.1902877519824655,173.96943605790597,307.3994818168722,5.83448824052568,10.121308040032769,648.0503362329832,612.7946339424728,11.881444042993785,4.4448205824089335,2124.272212178003,1610.4921441050456,46.43036040778372,11.675466497970024,35.04765998457868,29.220598574117744,26.52645614135169,1.4984000874540941,4.580990241397599,36.105494405526656,20.983772987940775,0.7615671518130518,209.47881913542722,184.16770945162884,1.3492818033717855,8.632307478192798,258.47781968510026,47.250890978481735,71.31813750468172,1892.2152433395386,207.0,3105.0,960809.5017021801,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
76,101,24435.10345502351,3.4713581102864985,3.5608750411060885,3.528269592557583,2.5957582535720913,2.733313365694134,2.8987361582428055,2.9290982562990004,45.81181085489581,47.29639520649019,40.844769987413436,10.000000000000002,41.90395456363905,32.2868897782631,26.204283432558462,24435.103349673165,3.4713578634643554,3.560874990356794,3.5282692449660926,2.5957580113520144,2.733313924315044,2.898738367856384,2.9290982440893236,45.81182133307616,47.2963880130551,40.84479120286051,10.000000000000002,41.9039529713425,32.286902547466894,26.204282362283617,1.2033244431426273,172.39880414166544,316.54451024565793,5.772221422690521,6.88929417002454,678.9717392408687,637.6425982498432,12.961852698559348,4.527183562745181,2131.9605628046056,1619.126687481028,45.09725111921992,14.977856567880162,50.243467819570455,32.11780900156079,20.563156079490952,2.6731931151656987,18.1659031097044,13.304528886000092,35.54306235930247,0.30528516829810526,202.38198810562653,205.95526234786848,0.2878241771050683,7.8350155120304175,284.2705433682287,70.92488545518967,80.23503776341298,1757.1456048488617,107.0,1605.0,992198.9304832426,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
104,107,24202.34910033879,3.4743960473269944,3.480394741634572,3.437924744073768,2.6052839554907514,2.7425571801825663,2.903249675654527,2.928980011948024,45.65129607285553,51.0517260616712,45.462398449442844,10.000000000000002,42.108627857881736,31.920126892915818,26.210196613248886,24202.348313644517,3.474395798115823,3.480390137518672,3.43792741653051,2.6052854440649007,2.742561979706686,2.903258338798347,2.9289783789538437,45.651167212608726,51.05190227928718,45.46226052288622,10.000000000000002,42.108767506163524,31.9202035462159,26.210190294940954,1.2109575105969728,182.04562462551294,318.5691459160245,5.963000145715497,11.066909553545186,725.4651822561102,661.3767835813247,14.493484269978289,4.574246175868861,2117.588890243501,1606.7432628232837,48.559813120280296,4.960863215234598,40.16498014892837,47.70110651403309,33.58705971201628,2.47355730272232,4.906812960124943,32.42049506600633,21.015370715881566,0.653905544267194,200.38894185581685,180.46445470044205,0.9207429928694072,12.036380964375322,306.1222625875488,60.92965839735703,79.93026636110649,1132.4687051773071,127.0,1905.0,965688.8319112532,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
50,172,24104.74773630375,3.466768746690165,3.6778445998773113,3.424738404455488,2.58488200319906,2.7618352662299417,2.921942386545591,2.929467919599373,45.98775402327245,43.05174645810962,46.17958528404343,10.000000000000002,42.200932788894534,31.83053577551482,26.23325485000804,24104.746812525875,3.4667634030397574,3.677846831504679,3.424743685481389,2.5848859127583133,2.7618331915175465,2.921937134847857,2.9294725181730974,45.98774200932657,43.05161840961981,46.17948857368063,10.000000000000002,42.200912750066905,31.830569812341455,26.23330237220218,1.237962598828846,188.1620510074751,304.23267361307,5.950451390454019,9.969507361995682,581.0773780121893,545.6875278245235,11.088391543989488,5.721823769294642,2203.7211587619076,1672.2049595868998,43.15861825834902,46.679450377205924,35.85057252370268,17.801415026155723,9.151569294549713,1.5518033282373613,5.247886923255109,40.10528606014076,18.766433502134444,0.8227454626253694,190.5586430223631,160.8600938058567,0.9718951890297031,3.5382355294977756,238.50379191888035,46.13300505403886,65.94648378362243,1922.0099861621857,207.0,3105.0,983013.251759322,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
55,195,24093.66083123513,3.4784111587656104,3.6251972110428765,3.424845414811268,2.5914699860288444,2.7561046483865654,2.9254622717899874,2.9287861217934648,45.54115268849873,44.87864136461922,46.28939453998352,10.000000000000002,42.322019585346865,31.82794918537028,26.186506971356188,24093.36633091505,3.477706411020198,3.625863368219426,3.4279914558244764,2.591095041017193,2.7604390624539414,2.9180020800649444,2.928645477456983,45.568330091538854,44.85729186132021,46.13781063778289,10.000000000000002,42.290663556979126,31.711044698395746,26.182858162170938,1.2445176135566394,200.94725574902785,324.7754549485774,6.236577430816265,10.89696935245058,653.8469582871469,552.7866166329184,12.882955070494443,4.577783565689887,2205.825795319336,1678.3018627498043,47.97075957003362,28.927074256454443,39.18858834136417,17.467845686814407,15.092600625047622,1.4091542903944752,5.031714767294437,39.70970620983907,19.032351020479126,0.8456619160493632,187.29033280257863,156.03511720956254,0.952344059511768,5.617577734822505,256.2194594522583,48.77919598157785,69.2867279608156,1946.2803452014923,205.0,3075.0,967766.954661681,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
43,206,24120.986040946384,3.4704650857532937,3.671428386971612,3.3729358431686567,2.586710310604013,2.7688003610701317,2.94751189162426,2.928915669585101,45.81015758425251,43.29004506876315,49.19462954907307,10.000000000000002,42.283159866350424,31.99358567105182,26.22430100125802,24120.985168628427,3.4704642747384713,3.6714323770874806,3.372931523117841,2.5867084366919886,2.7687977613292833,2.9475094458652245,2.9289159895468035,45.81021279098407,43.289937712938695,49.194858715094995,10.000000000000002,42.283158746759064,31.99372667170099,26.224299079174063,1.261071732106045,186.47417874212638,311.80463762836905,5.880048370244298,12.950520943584545,621.5711489099099,556.0900732145884,12.574023599462652,5.220473194842949,2245.9613422879875,1705.0422974524588,46.18060195896698,44.08863121177348,32.935460485565365,15.484285037784002,10.22535783084205,0.478610794340984,5.425499764489546,69.120619329797,12.603816230817174,1.1811907046263113,207.89860920791844,161.44409997348586,2.1438116542982812,3.689249461704792,213.98921189222992,32.95352580787668,60.68648920144848,2001.47621011734,215.0,3225.0,971517.9293007163,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
36,186,24795.68202827924,3.4726011757088147,3.2997102104711824,3.4127119810709234,2.631463120846624,2.7482116994726025,2.911422803199541,2.928966583374772,45.71191561151411,62.22534227768991,46.891740524877385,10.000000000000002,42.332181074470945,32.07865226476499,26.21084757706639,24795.680390353984,3.4726021153270725,3.29971220909387,3.4127080041679223,2.631463316220775,2.7482237970818355,2.9114186734451746,2.928967276824447,45.711906418262465,62.22520058990172,46.8917866086493,10.000000000000002,42.33207379689081,32.078725763053896,26.210881657293424,1.1797498930931256,162.5380850621765,319.04476585695824,5.661307269756469,19.437045103007247,788.3403484855271,742.5022748408037,15.64324105138418,7.542486979950562,1936.951063950321,1461.7515743857593,50.04575670193951,1.2481457798987812,94.52530589335976,93.4761763155474,54.39334072504987,1.6137331359787552,5.266194802863659,44.824300254047756,17.72915256598709,0.6435495315253504,217.63543665713917,198.95967285892388,1.4696203874151612,18.123670294899032,431.9609141441848,90.97683699446985,91.99608539860367,2022.0251789093018,215.0,3225.0,908935.6317445532,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
41,214,24208.566321079918,3.4705927295409325,3.4866350024228,3.385376322520108,2.6019533834874493,2.76586969407509,2.955612703967701,2.9293352034692104,45.91879414113965,50.714020751704,48.55780576413684,10.000000000000002,42.03003823979664,32.295268371814636,26.19437958318988,24208.566254567377,3.4705923455918173,3.4866310758525874,3.3853787901092374,2.6019540546686537,2.7658709919858486,2.9556114725070692,2.929335345099658,45.91880229154711,50.71420925565161,48.55770281781602,10.000000000000002,42.03007779619036,32.295133857839254,26.194385350560562,1.2446042863893247,196.04180030022584,313.02386797068203,6.089507125582146,17.419117816033516,697.1489836369065,663.2559918494295,15.84962703786737,4.249347242969112,1995.9834417304592,1516.6611701128982,41.7182694920253,4.869937600346138,39.60043365466953,47.5971099690406,32.94110734703276,0.4426069110094563,4.583650284112851,53.51347179935665,17.01490946190749,0.860820083216117,210.36056752085352,172.19978947018666,1.8824792161448052,12.190760572796172,292.44493523016547,52.546536047701366,74.48564776954228,2017.1917042732239,223.0,3345.0,927933.9221153525,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
90,185,24109.19991389732,3.4732883929616727,3.6678569026173546,3.381340915933806,2.5832404376194167,2.7632785431672806,2.945889236355481,2.9290193269569773,45.700955498666005,43.39806788077022,48.70197556033942,10.000000000000002,42.25111162644572,32.056771350549255,26.215905991998646,24109.190909081324,3.4732951392030964,3.667855381721967,3.3813380830712383,2.5832453978169907,2.7632728801745077,2.945893567616882,2.9290235809704463,45.701118974646675,43.39822081174429,48.70215277810069,10.000000000000002,42.25107614400251,32.05668918784916,26.215957350042302,1.2342866280249516,189.7704139523882,315.3851447234899,6.036934930603077,10.864145483060389,624.6745954288818,545.8317406034159,12.561092186118639,5.398093760997054,2294.2581185663926,1743.0384863811614,47.4112559862164,40.641339832101195,33.46690893692607,16.172240905897247,10.569708655644014,0.6739928931391137,4.148858525229565,58.119742699452694,14.944366283916164,1.2649203298748435,205.81656797200347,158.76675780125885,1.9218631633228644,4.107241447739396,223.14943399461174,35.433299292097445,61.9088612306533,1993.1228053569794,215.0,3225.0,995811.8438188122,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
67,115,24136.640887742076,3.4732814395306373,3.6942022959988514,3.4354275487558397,2.582893819768791,2.7606774983036497,2.914605071136647,2.9289850914482107,45.71199646392469,42.526274167167,45.6014235458021,10.000000000000002,42.347744963897995,31.855603754137668,26.20276214192887,24136.640659074634,3.4732776161568397,3.6942105700527317,3.4354265705316345,2.5828978473244875,2.7606855161270847,2.9145965042217292,2.928985101065455,45.71200992928964,42.52585951224967,45.60130240955733,10.000000000000002,42.34764878741333,31.855552402028135,26.202829625449045,1.1900032699601217,169.12254235713485,319.9113143099668,5.761215639581267,9.434095484284102,594.0993573439696,513.5767202546797,11.177844718131077,5.442787836231391,2285.1424449083183,1736.3716930001297,46.92123416505426,53.666684921404936,33.143100369330924,18.558639396419792,7.823066333385041,2.1073653140717186,4.535294781493803,33.16481659787548,20.83348855890665,0.7924169286929694,185.21134133911562,159.12140464834096,0.8269138138418293,2.9992936082114134,232.55848671414273,46.4478485308562,64.99080754266618,1935.0899593830109,119.0,1785.0,1002218.9069337456,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
102,90,24167.92766728928,3.4689787039232414,3.69862112170468,3.4502960267389775,2.5848686254173203,2.7523696260142243,2.89941475778114,2.9291144747656217,45.96936404555098,42.372756572579156,44.81294765276649,10.000000000000002,42.03533537478229,31.7152241956211,26.19483459056375,24167.927635737367,3.4689769823771055,3.698625242290259,3.4502966017760035,2.584866643962837,2.7523586262823834,2.8994174682728726,2.9291148806313383,45.96938970843553,42.37264658572226,44.81285606009931,10.000000000000002,42.03541598281953,31.715373491182884,26.194859895421047,1.240210198302933,178.5236491892147,314.088607002399,5.760062642964398,8.147648230380387,592.5991110520395,560.7334016792717,11.483645131693223,5.619424598641231,2141.0907644850367,1627.1232604707448,41.21900068404666,57.76477918958701,34.90161629469856,19.97209202567623,7.3978690686710795,2.8803848064797375,5.0113518754312585,29.580377346163015,21.457895472020617,0.7111023951208122,187.13930530019383,166.52119200645387,0.6847219986105242,2.669267715070693,231.69358050775196,49.44922170586641,65.59866552597029,1461.518170118332,94.0,1410.0,968180.8839135475,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
