sigma_C1,sigma_F1,epsilon_C1,epsilon_F1,temperature,density
0.2273126009744724,0.3333374486920167,0.3955253842281689,0.360714786371951,210,905.8962384773404
0.2273126009744724,0.3333374486920167,0.3955253842281689,0.360714786371951,130,1258.1590138530812
0.2273126009744724,0.3333374486920167,0.3955253842281689,0.360714786371951,190,1006.356538598392
0.2273126009744724,0.3333374486920167,0.3955253842281689,0.360714786371951,150,1168.723560960168
0.2273126009744724,0.3333374486920167,0.3955253842281689,0.360714786371951,170,1097.922009518815
0.2289483124800342,0.2807971920900057,0.4334199608822147,0.3490096880182879,190,74.89886173973953
0.2289483124800342,0.2807971920900057,0.4334199608822147,0.3490096880182879,170,27.28089260768196
0.2289483124800342,0.2807971920900057,0.4334199608822147,0.3490096880182879,150,1596.9226510034812
0.2289483124800342,0.2807971920900057,0.4334199608822147,0.3490096880182879,210,144.88609014904327
0.2289483124800342,0.2807971920900057,0.4334199608822147,0.3490096880182879,130,1742.700122196894
0.2293232819037409,0.2742691808725402,0.1886691721744275,0.3510232762314587,170,28.353816292160914
0.2293232819037409,0.2742691808725402,0.1886691721744275,0.3510232762314587,210,132.33492671795506
0.2293232819037409,0.2742691808725402,0.1886691721744275,0.3510232762314587,190,70.37934168645862
0.2293232819037409,0.2742691808725402,0.1886691721744275,0.3510232762314587,130,1700.4634798584616
0.2293232819037409,0.2742691808725402,0.1886691721744275,0.3510232762314587,150,8.39955692593221
0.2301589296628061,0.3220174175757188,0.2055847236341507,0.3203069813440412,170,27.72801922892167
0.2301589296628061,0.3220174175757188,0.2055847236341507,0.3203069813440412,190,81.88284838239727
0.2301589296628061,0.3220174175757188,0.2055847236341507,0.3203069813440412,210,150.71527758876002
0.2301589296628061,0.3220174175757188,0.2055847236341507,0.3203069813440412,150,1085.8450669104084
0.2301589296628061,0.3220174175757188,0.2055847236341507,0.3203069813440412,130,1219.0779828908137
0.2317184091865546,0.3189565712785036,0.4284484173923946,0.1271267408612109,150,8.336972146608256
0.2317184091865546,0.3189565712785036,0.4284484173923946,0.1271267408612109,130,2.8192454052488114
0.2317184091865546,0.3189565712785036,0.4284484173923946,0.1271267408612109,210,107.5869720004116
0.2317184091865546,0.3189565712785036,0.4284484173923946,0.1271267408612109,190,60.86587748708228
0.2317184091865546,0.3189565712785036,0.4284484173923946,0.1271267408612109,170,27.83650644625689
0.232503326361475,0.3134640555005373,0.3834077359128546,0.3809370099856684,170,1262.6968729181071
0.232503326361475,0.3134640555005373,0.3834077359128546,0.3809370099856684,190,1164.5181852613794
0.232503326361475,0.3134640555005373,0.3834077359128546,0.3809370099856684,130,1437.2019501165632
0.232503326361475,0.3134640555005373,0.3834077359128546,0.3809370099856684,210,1036.294326236537
0.232503326361475,0.3134640555005373,0.3834077359128546,0.3809370099856684,150,1358.0812543681905
0.2330523767708639,0.3472136187652702,0.3862930957807746,0.4031372143301983,210,969.8536655940704
0.2330523767708639,0.3472136187652702,0.3862930957807746,0.4031372143301983,190,1031.5139065348365
0.2330523767708639,0.3472136187652702,0.3862930957807746,0.4031372143301983,150,1157.704000069268
0.2330523767708639,0.3472136187652702,0.3862930957807746,0.4031372143301983,130,1197.1618822492792
0.2330523767708639,0.3472136187652702,0.3862930957807746,0.4031372143301983,170,1099.052338193441
0.2341296556710776,0.3425286961083342,0.2000954612082027,0.2243389825570256,130,2.570332446938873
0.2341296556710776,0.3425286961083342,0.2000954612082027,0.2243389825570256,210,126.39618648477392
0.2341296556710776,0.3425286961083342,0.2000954612082027,0.2243389825570256,190,69.31715650553772
0.2341296556710776,0.3425286961083342,0.2000954612082027,0.2243389825570256,150,8.360377557109391
0.2341296556710776,0.3425286961083342,0.2000954612082027,0.2243389825570256,170,30.566935693679984
0.2353954584283694,0.2635396890336874,0.2453844559294753,0.3116549687280348,130,2.953914283213636
0.2353954584283694,0.2635396890336874,0.2453844559294753,0.3116549687280348,150,8.150921165270487
0.2353954584283694,0.2635396890336874,0.2453844559294753,0.3116549687280348,190,66.26476126855371
0.2353954584283694,0.2635396890336874,0.2453844559294753,0.3116549687280348,170,28.02383206070619
0.2353954584283694,0.2635396890336874,0.2453844559294753,0.3116549687280348,210,122.99482287009155
0.2368604791666865,0.311134811534656,0.2947844464072073,0.2828741233761543,150,8.312671130226004
0.2368604791666865,0.311134811534656,0.2947844464072073,0.2828741233761543,130,1245.8829481874927
0.2368604791666865,0.311134811534656,0.2947844464072073,0.2828741233761543,210,140.4486034919635
0.2368604791666865,0.311134811534656,0.2947844464072073,0.2828741233761543,190,73.67221886311917
0.2368604791666865,0.311134811534656,0.2947844464072073,0.2828741233761543,170,29.86229696117963
0.2370413791080191,0.2979624511351931,0.1807769274139257,0.3587286455259947,190,78.44974253796646
0.2370413791080191,0.2979624511351931,0.1807769274139257,0.3587286455259947,170,28.766810132146585
0.2370413791080191,0.2979624511351931,0.1807769274139257,0.3587286455259947,130,1478.293114391333
0.2370413791080191,0.2979624511351931,0.1807769274139257,0.3587286455259947,150,1337.1079812908338
0.2370413791080191,0.2979624511351931,0.1807769274139257,0.3587286455259947,210,155.6161564352489
0.2381837940588027,0.2686701093169986,0.1308396123519714,0.3767886880409926,150,8.723998720225312
0.2381837940588027,0.2686701093169986,0.1308396123519714,0.3767886880409926,190,71.13954082086357
0.2381837940588027,0.2686701093169986,0.1308396123519714,0.3767886880409926,130,1804.4333773594408
0.2381837940588027,0.2686701093169986,0.1308396123519714,0.3767886880409926,210,128.9505178294613
0.2381837940588027,0.2686701093169986,0.1308396123519714,0.3767886880409926,170,28.934556198302506
0.2397309966913898,0.2792675241866209,0.2993261972780636,0.4064172517196548,170,1576.2052114270623
0.2397309966913898,0.2792675241866209,0.2993261972780636,0.4064172517196548,210,158.22792810917653
0.2397309966913898,0.2792675241866209,0.2993261972780636,0.4064172517196548,150,1714.9023900521884
0.2397309966913898,0.2792675241866209,0.2993261972780636,0.4064172517196548,190,1440.625963565791
0.2397309966913898,0.2792675241866209,0.2993261972780636,0.4064172517196548,130,1824.8926592614564
0.2409347871198281,0.2710330924708994,0.2084908251045729,0.1431796966403314,210,108.20522112795892
0.2409347871198281,0.2710330924708994,0.2084908251045729,0.1431796966403314,190,58.86502549576751
0.2409347871198281,0.2710330924708994,0.2084908251045729,0.1431796966403314,170,25.688400320477086
0.2409347871198281,0.2710330924708994,0.2084908251045729,0.1431796966403314,150,8.020959878505689
0.2409347871198281,0.2710330924708994,0.2084908251045729,0.1431796966403314,130,2.9111720823877376
0.2416419153579309,0.3099420073885974,0.3496557978970177,0.1859795150425247,170,28.6396946194458
0.2416419153579309,0.3099420073885974,0.3496557978970177,0.1859795150425247,150,7.9930245479269475
0.2416419153579309,0.3099420073885974,0.3496557978970177,0.1859795150425247,130,2.686614659127701
0.2416419153579309,0.3099420073885974,0.3496557978970177,0.1859795150425247,210,115.90761035387456
0.2416419153579309,0.3099420073885974,0.3496557978970177,0.1859795150425247,190,66.52607256968436
0.2428964431103215,0.3436539567136418,0.2422005963402221,0.3797982436704776,190,989.0902530368872
0.2428964431103215,0.3436539567136418,0.2422005963402221,0.3797982436704776,210,902.6305852229332
0.2428964431103215,0.3436539567136418,0.2422005963402221,0.3797982436704776,130,1187.1647868818516
0.2428964431103215,0.3436539567136418,0.2422005963402221,0.3797982436704776,150,1120.8481210259
0.2428964431103215,0.3436539567136418,0.2422005963402221,0.3797982436704776,170,1069.9098034065053
0.2430494629349041,0.2815491206374758,0.1732562430240966,0.3857667865297232,190,79.34296384663081
0.2430494629349041,0.2815491206374758,0.1732562430240966,0.3857667865297232,150,1577.0901287579898
0.2430494629349041,0.2815491206374758,0.1732562430240966,0.3857667865297232,130,1720.0847958940687
0.2430494629349041,0.2815491206374758,0.1732562430240966,0.3857667865297232,210,142.43438418729002
0.2430494629349041,0.2815491206374758,0.1732562430240966,0.3857667865297232,170,1400.1911914130917
0.2443701922450705,0.345110301612995,0.1917505276256941,0.2886902944683787,210,170.93855658780456
0.2443701922450705,0.345110301612995,0.1917505276256941,0.2886902944683787,190,85.87695190369197
0.2443701922450705,0.345110301612995,0.1917505276256941,0.2886902944683787,170,30.458373602005
0.2443701922450705,0.345110301612995,0.1917505276256941,0.2886902944683787,130,1011.6387709869136
0.2443701922450705,0.345110301612995,0.1917505276256941,0.2886902944683787,150,908.7871545559938
0.2458769746516444,0.2542716903466282,0.5031978094305076,0.3032875414489829,190,66.76556270085544
0.2458769746516444,0.2542716903466282,0.5031978094305076,0.3032875414489829,150,1988.999085975264
0.2458769746516444,0.2542716903466282,0.5031978094305076,0.3032875414489829,210,130.9970495505699
0.2458769746516444,0.2542716903466282,0.5031978094305076,0.3032875414489829,170,27.87066191174821
0.2458769746516444,0.2542716903466282,0.5031978094305076,0.3032875414489829,130,2203.272028228678
0.2464659946919301,0.2759159721980657,0.2441141873970565,0.1893926649001338,130,2.7168990333224774
0.2464659946919301,0.2759159721980657,0.2441141873970565,0.1893926649001338,210,115.66873218609084
0.2464659946919301,0.2759159721980657,0.2441141873970565,0.1893926649001338,150,7.883887164636814
0.2464659946919301,0.2759159721980657,0.2441141873970565,0.1893926649001338,190,61.06087567545203
0.2464659946919301,0.2759159721980657,0.2441141873970565,0.1893926649001338,170,27.10980066359425
0.2471983871150698,0.2926995861348567,0.1280244532125971,0.3957426085591463,130,1591.1669191897088
0.2471983871150698,0.2926995861348567,0.1280244532125971,0.3957426085591463,150,1476.1634469641988
0.2471983871150698,0.2926995861348567,0.1280244532125971,0.3957426085591463,170,1329.4952406278037
0.2471983871150698,0.2926995861348567,0.1280244532125971,0.3957426085591463,210,169.90466271927977
0.2471983871150698,0.2926995861348567,0.1280244532125971,0.3957426085591463,190,78.79133738765786
0.2481241563051562,0.2765297782839567,0.1049221708844739,0.2791089950948107,170,27.838500574584632
0.2481241563051562,0.2765297782839567,0.1049221708844739,0.2791089950948107,210,114.8856314880472
0.2481241563051562,0.2765297782839567,0.1049221708844739,0.2791089950948107,130,2.762085759641169
0.2481241563051562,0.2765297782839567,0.1049221708844739,0.2791089950948107,150,7.767043654751154
0.2481241563051562,0.2765297782839567,0.1049221708844739,0.2791089950948107,190,62.7930561638271
0.2494699903988522,0.3262370060694715,0.3887063334951992,0.3974687391586557,210,1086.7509322442827
0.2494699903988522,0.3262370060694715,0.3887063334951992,0.3974687391586557,150,1311.158532936391
0.2494699903988522,0.3262370060694715,0.3887063334951992,0.3974687391586557,130,1369.533934162533
0.2494699903988522,0.3262370060694715,0.3887063334951992,0.3974687391586557,170,1244.0888619943933
0.2494699903988522,0.3262370060694715,0.3887063334951992,0.3974687391586557,190,1173.9610101212886
0.250101816546064,0.2930931359692856,0.1149534935549739,0.337365777287285,170,29.20431982551492
0.250101816546064,0.2930931359692856,0.1149534935549739,0.337365777287285,130,1452.5217550961954
0.250101816546064,0.2930931359692856,0.1149534935549739,0.337365777287285,150,8.11677985531802
0.250101816546064,0.2930931359692856,0.1149534935549739,0.337365777287285,190,72.385528100133
0.250101816546064,0.2930931359692856,0.1149534935549739,0.337365777287285,210,136.1419131031157
0.2518002396172527,0.2716855983168214,0.3520057880755018,0.3573980203825334,130,1928.3471376070568
0.2518002396172527,0.2716855983168214,0.3520057880755018,0.3573980203825334,190,72.07445332396873
0.2518002396172527,0.2716855983168214,0.3520057880755018,0.3573980203825334,210,144.1490481465594
0.2518002396172527,0.2716855983168214,0.3520057880755018,0.3573980203825334,150,1789.334938892673
0.2518002396172527,0.2716855983168214,0.3520057880755018,0.3573980203825334,170,1624.6047899455968
0.2522461039003604,0.2665564250749205,0.2937882553495922,0.1596570997259848,210,113.00446180911658
0.2522461039003604,0.2665564250749205,0.2937882553495922,0.1596570997259848,190,60.25814286543281
0.2522461039003604,0.2665564250749205,0.2937882553495922,0.1596570997259848,130,2.948264103478962
0.2522461039003604,0.2665564250749205,0.2937882553495922,0.1596570997259848,150,7.984345240029389
0.2522461039003604,0.2665564250749205,0.2937882553495922,0.1596570997259848,170,27.717926681903723
0.2539965099777284,0.2720787316807105,0.234209624636932,0.364116304959755,170,27.943192196683675
0.2539965099777284,0.2720787316807105,0.234209624636932,0.364116304959755,150,1719.5691273658508
0.2539965099777284,0.2720787316807105,0.234209624636932,0.364116304959755,190,70.54328979146447
0.2539965099777284,0.2720787316807105,0.234209624636932,0.364116304959755,210,136.1487907913536
0.2539965099777284,0.2720787316807105,0.234209624636932,0.364116304959755,130,1862.4773389731308
0.2546127982202266,0.2998753794392159,0.2263722087296739,0.3017136337685537,190,68.90496572582435
0.2546127982202266,0.2998753794392159,0.2263722087296739,0.3017136337685537,130,1397.1603896831944
0.2546127982202266,0.2998753794392159,0.2263722087296739,0.3017136337685537,150,1234.8547810249383
0.2546127982202266,0.2998753794392159,0.2263722087296739,0.3017136337685537,170,29.707910421594217
0.2546127982202266,0.2998753794392159,0.2263722087296739,0.3017136337685537,210,135.88112219558718
0.2553859432793186,0.3295113514219105,0.5580166273771946,0.1663227830226209,190,66.20626751242652
0.2553859432793186,0.3295113514219105,0.5580166273771946,0.1663227830226209,210,122.67616421550709
0.2553859432793186,0.3295113514219105,0.5580166273771946,0.1663227830226209,170,28.920803221399563
0.2553859432793186,0.3295113514219105,0.5580166273771946,0.1663227830226209,150,7.992146331803017
0.2553859432793186,0.3295113514219105,0.5580166273771946,0.1663227830226209,130,2.607594883005675
0.256116605101457,0.327977669733884,0.5077577079398664,0.1559163910898351,150,7.931442102647291
0.256116605101457,0.327977669733884,0.5077577079398664,0.1559163910898351,130,2.7443969285065206
0.256116605101457,0.327977669733884,0.5077577079398664,0.1559163910898351,170,27.19796125264404
0.256116605101457,0.327977669733884,0.5077577079398664,0.1559163910898351,190,65.50785467268999
0.256116605101457,0.327977669733884,0.5077577079398664,0.1559163910898351,210,114.08562431473838
0.2578546321256496,0.3372388583121057,0.5186740002101301,0.3072278885246503,150,1152.7839082179075
0.2578546321256496,0.3372388583121057,0.5186740002101301,0.3072278885246503,210,861.902437997647
0.2578546321256496,0.3372388583121057,0.5186740002101301,0.3072278885246503,130,1231.1948337524382
0.2578546321256496,0.3372388583121057,0.5186740002101301,0.3072278885246503,190,970.5218676685968
0.2578546321256496,0.3372388583121057,0.5186740002101301,0.3072278885246503,170,1082.86457415029
0.258287934134662,0.3459044270854025,0.3624086637481612,0.250407465349128,130,1016.968671544436
0.258287934134662,0.3459044270854025,0.3624086637481612,0.250407465349128,170,28.7837309123918
0.258287934134662,0.3459044270854025,0.3624086637481612,0.250407465349128,190,82.582859826259
0.258287934134662,0.3459044270854025,0.3624086637481612,0.250407465349128,150,865.7217744916165
0.258287934134662,0.3459044270854025,0.3624086637481612,0.250407465349128,210,150.60903715291195
0.2596966001114547,0.3234844999839656,0.5274894376905582,0.3363184938986457,190,1149.6791896734978
0.2596966001114547,0.3234844999839656,0.5274894376905582,0.3363184938986457,150,1310.5075449168196
0.2596966001114547,0.3234844999839656,0.5274894376905582,0.3363184938986457,170,1236.8010954243507
0.2596966001114547,0.3234844999839656,0.5274894376905582,0.3363184938986457,130,1385.58569995058
0.2596966001114547,0.3234844999839656,0.5274894376905582,0.3363184938986457,210,1052.2558315257816
0.260895814090911,0.3145810577592303,0.5431281731268481,0.19163309181658,170,28.85689439383222
0.260895814090911,0.3145810577592303,0.5431281731268481,0.19163309181658,210,127.78012337142478
0.260895814090911,0.3145810577592303,0.5431281731268481,0.19163309181658,190,70.59859450066024
0.260895814090911,0.3145810577592303,0.5431281731268481,0.19163309181658,130,2.808571687263345
