sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,density
0.3651851807607013,0.2719013557291213,0.236835556130561,0.4689954709595096,0.2929248210435184,0.0429673706142245,281,1021.2182606480424
0.3651851807607013,0.2719013557291213,0.236835556130561,0.4689954709595096,0.2929248210435184,0.0429673706142245,301,941.4474088018382
0.3651851807607013,0.2719013557291213,0.236835556130561,0.4689954709595096,0.2929248210435184,0.0429673706142245,321,836.6545448104815
0.3652576820742303,0.2674950953116706,0.2113201918843198,0.4762668349520891,0.2710616622478794,0.020113405962254,241,1164.270523572813
0.3652576820742303,0.2674950953116706,0.2113201918843198,0.4762668349520891,0.2710616622478794,0.020113405962254,261,1089.974327570134
0.3652576820742303,0.2674950953116706,0.2113201918843198,0.4762668349520891,0.2710616622478794,0.020113405962254,281,1002.0311204029772
0.3652576820742303,0.2674950953116706,0.2113201918843198,0.4762668349520891,0.2710616622478794,0.020113405962254,301,875.6623301359414
0.3652576820742303,0.2674950953116706,0.2113201918843198,0.4762668349520891,0.2710616622478794,0.020113405962254,321,80.20535074430386
0.3656029391601826,0.2777035617462042,0.1735039590115577,0.4695145732884492,0.3060677428684009,0.0275267720308517,241,1169.6545632368066
0.3656029391601826,0.2777035617462042,0.1735039590115577,0.4695145732884492,0.3060677428684009,0.0275267720308517,261,1107.1120267146582
0.3656029391601826,0.2777035617462042,0.1735039590115577,0.4695145732884492,0.3060677428684009,0.0275267720308517,281,1020.7547821329152
0.3656029391601826,0.2777035617462042,0.1735039590115577,0.4695145732884492,0.3060677428684009,0.0275267720308517,301,948.8728196152608
0.3656029391601826,0.2777035617462042,0.1735039590115577,0.4695145732884492,0.3060677428684009,0.0275267720308517,321,821.8992877055539
0.3657926068731904,0.2765002605691651,0.2518642786948666,0.4491500216192451,0.3251376503768642,0.0740305180490242,241,1140.999048903859
0.3657926068731904,0.2765002605691651,0.2518642786948666,0.4491500216192451,0.3251376503768642,0.0740305180490242,261,1077.6457420215922
0.3657926068731904,0.2765002605691651,0.2518642786948666,0.4491500216192451,0.3251376503768642,0.0740305180490242,281,1013.0225348447724
0.3657926068731904,0.2765002605691651,0.2518642786948666,0.4491500216192451,0.3251376503768642,0.0740305180490242,301,946.97404075081
0.3657926068731904,0.2765002605691651,0.2518642786948666,0.4491500216192451,0.3251376503768642,0.0740305180490242,321,869.0879840276966
0.3657934385957634,0.2680165266404721,0.2359162732482746,0.4796020628802165,0.2784479477798335,0.0379749833794331,241,1155.0015666656009
0.3657934385957634,0.2680165266404721,0.2359162732482746,0.4796020628802165,0.2784479477798335,0.0379749833794331,261,1105.0202641406945
0.3657934385957634,0.2680165266404721,0.2359162732482746,0.4796020628802165,0.2784479477798335,0.0379749833794331,281,1010.0681108359192
0.3657934385957634,0.2680165266404721,0.2359162732482746,0.4796020628802165,0.2784479477798335,0.0379749833794331,301,933.4986082306444
0.3657934385957634,0.2680165266404721,0.2359162732482746,0.4796020628802165,0.2784479477798335,0.0379749833794331,321,773.8917519645423
0.3660100113534236,0.2637025373704804,0.2299405511832268,0.4556881855697102,0.2882049693581012,0.027277756625619,241,1170.598777577052
0.3660100113534236,0.2637025373704804,0.2299405511832268,0.4556881855697102,0.2882049693581012,0.027277756625619,261,1094.1288134164504
0.3660100113534236,0.2637025373704804,0.2299405511832268,0.4556881855697102,0.2882049693581012,0.027277756625619,281,1014.3174358855076
0.3660100113534236,0.2637025373704804,0.2299405511832268,0.4556881855697102,0.2882049693581012,0.027277756625619,301,881.3829857319591
0.3660100113534236,0.2637025373704804,0.2299405511832268,0.4556881855697102,0.2882049693581012,0.027277756625619,321,75.57980579812072
0.3664081609198512,0.263537409136062,0.238810626218808,0.4685983047426943,0.2825980261015895,0.0345315948972299,241,1161.673631359865
0.3664081609198512,0.263537409136062,0.238810626218808,0.4685983047426943,0.2825980261015895,0.0345315948972299,261,1094.2884356606269
0.3664081609198512,0.263537409136062,0.238810626218808,0.4685983047426943,0.2825980261015895,0.0345315948972299,281,1007.8951237627248
0.3664081609198512,0.263537409136062,0.238810626218808,0.4685983047426943,0.2825980261015895,0.0345315948972299,301,906.3278540120532
0.3664081609198512,0.263537409136062,0.238810626218808,0.4685983047426943,0.2825980261015895,0.0345315948972299,321,160.44950921159275
0.3664484879952909,0.2892237257389657,0.1837720107839061,0.4567912584548942,0.3282708077618956,0.0608500464531198,241,1151.8917880589568
0.3664484879952909,0.2892237257389657,0.1837720107839061,0.4567912584548942,0.3282708077618956,0.0608500464531198,261,1097.044999335428
0.3664484879952909,0.2892237257389657,0.1837720107839061,0.4567912584548942,0.3282708077618956,0.0608500464531198,281,1036.253757763552
0.3664484879952909,0.2892237257389657,0.1837720107839061,0.4567912584548942,0.3282708077618956,0.0608500464531198,301,959.4550179602534
0.3664484879952909,0.2892237257389657,0.1837720107839061,0.4567912584548942,0.3282708077618956,0.0608500464531198,321,892.6551721143434
0.3666545457353604,0.2697737219002152,0.2350113869654179,0.4473539787403354,0.3103469881895946,0.0391433254264666,241,1163.6364849267572
0.3666545457353604,0.2697737219002152,0.2350113869654179,0.4473539787403354,0.3103469881895946,0.0391433254264666,261,1088.1566205123972
0.3666545457353604,0.2697737219002152,0.2350113869654179,0.4473539787403354,0.3103469881895946,0.0391433254264666,281,1025.5291429015124
0.3666545457353604,0.2697737219002152,0.2350113869654179,0.4473539787403354,0.3103469881895946,0.0391433254264666,301,934.6237804012184
0.3666545457353604,0.2697737219002152,0.2350113869654179,0.4473539787403354,0.3103469881895946,0.0391433254264666,321,828.0962375514041
0.3666757501949775,0.271255583234359,0.199805494151795,0.4596189158351981,0.2907890619520831,0.0281838180715272,241,1167.7924321021114
0.3666757501949775,0.271255583234359,0.199805494151795,0.4596189158351981,0.2907890619520831,0.0281838180715272,261,1108.932768186621
0.3666757501949775,0.271255583234359,0.199805494151795,0.4596189158351981,0.2907890619520831,0.0281838180715272,281,1031.703661186613
0.3666757501949775,0.271255583234359,0.199805494151795,0.4596189158351981,0.2907890619520831,0.0281838180715272,301,932.1011310110282
0.3666757501949775,0.271255583234359,0.199805494151795,0.4596189158351981,0.2907890619520831,0.0281838180715272,321,779.376669152434
0.3667308708465617,0.2672165313043533,0.2380637504507385,0.4328649943580536,0.3247793785245564,0.0333632466137962,241,1161.8197245715942
0.3667308708465617,0.2672165313043533,0.2380637504507385,0.4328649943580536,0.3247793785245564,0.0333632466137962,261,1091.5625424812376
0.3667308708465617,0.2672165313043533,0.2380637504507385,0.4328649943580536,0.3247793785245564,0.0333632466137962,281,1000.1139108495385
0.3667308708465617,0.2672165313043533,0.2380637504507385,0.4328649943580536,0.3247793785245564,0.0333632466137962,301,914.8049772018912
0.3667308708465617,0.2672165313043533,0.2380637504507385,0.4328649943580536,0.3247793785245564,0.0333632466137962,321,772.2142310672431
0.3667459111183139,0.2710950657745217,0.1892790998459347,0.4498119581397757,0.288494164595938,0.028846882018165,241,1166.0180798760873
0.3667459111183139,0.2710950657745217,0.1892790998459347,0.4498119581397757,0.288494164595938,0.028846882018165,261,1111.3068644282462
0.3667459111183139,0.2710950657745217,0.1892790998459347,0.4498119581397757,0.288494164595938,0.028846882018165,281,1028.9424039283338
0.3667459111183139,0.2710950657745217,0.1892790998459347,0.4498119581397757,0.288494164595938,0.028846882018165,301,908.0671382908888
0.3667459111183139,0.2710950657745217,0.1892790998459347,0.4498119581397757,0.288494164595938,0.028846882018165,321,98.64121912024694
0.3668456644811714,0.2793162369203679,0.2029000064377268,0.4257397894399776,0.3297510913931544,0.0464190406701518,241,1169.6490867078355
0.3668456644811714,0.2793162369203679,0.2029000064377268,0.4257397894399776,0.3297510913931544,0.0464190406701518,261,1110.7828134851704
0.3668456644811714,0.2793162369203679,0.2029000064377268,0.4257397894399776,0.3297510913931544,0.0464190406701518,281,1046.40720134935
0.3668456644811714,0.2793162369203679,0.2029000064377268,0.4257397894399776,0.3297510913931544,0.0464190406701518,301,944.5378493134444
0.3668456644811714,0.2793162369203679,0.2029000064377268,0.4257397894399776,0.3297510913931544,0.0464190406701518,321,845.1487902432553
0.3674706875680025,0.2654555242796105,0.2424723628063498,0.4183845171867751,0.3254580520050678,0.043588539194526,241,1154.6644537788482
0.3674706875680025,0.2654555242796105,0.2424723628063498,0.4183845171867751,0.3254580520050678,0.043588539194526,261,1089.2143397225416
0.3674706875680025,0.2654555242796105,0.2424723628063498,0.4183845171867751,0.3254580520050678,0.043588539194526,281,1011.0724536613412
0.3674706875680025,0.2654555242796105,0.2424723628063498,0.4183845171867751,0.3254580520050678,0.043588539194526,301,918.5327199574538
0.3674706875680025,0.2654555242796105,0.2424723628063498,0.4183845171867751,0.3254580520050678,0.043588539194526,321,817.8854318224954
0.3677619829072246,0.2627720546519452,0.2307426803876278,0.4777870717770393,0.2778558528405712,0.0192995810900884,241,1162.063238213206
0.3677619829072246,0.2627720546519452,0.2307426803876278,0.4777870717770393,0.2778558528405712,0.0192995810900884,261,1098.4239733986783
0.3677619829072246,0.2627720546519452,0.2307426803876278,0.4777870717770393,0.2778558528405712,0.0192995810900884,281,996.5535161267522
0.3677619829072246,0.2627720546519452,0.2307426803876278,0.4777870717770393,0.2778558528405712,0.0192995810900884,301,909.0298236644056
0.3677619829072246,0.2627720546519452,0.2307426803876278,0.4777870717770393,0.2778558528405712,0.0192995810900884,321,88.14067540144184
0.368014576135971,0.2726364777575155,0.1802860424715939,0.4632463445839912,0.2936358411317585,0.0267790620235294,241,1160.75252772953
0.368014576135971,0.2726364777575155,0.1802860424715939,0.4632463445839912,0.2936358411317585,0.0267790620235294,261,1094.6443216333814
0.368014576135971,0.2726364777575155,0.1802860424715939,0.4632463445839912,0.2936358411317585,0.0267790620235294,281,1038.0180214802094
0.368014576135971,0.2726364777575155,0.1802860424715939,0.4632463445839912,0.2936358411317585,0.0267790620235294,301,945.9656146066476
0.368014576135971,0.2726364777575155,0.1802860424715939,0.4632463445839912,0.2936358411317585,0.0267790620235294,321,774.3540409810499
0.3680489361176169,0.2722174882660425,0.2154426166924825,0.4162174514055645,0.3216321250659454,0.04166389771152,241,1172.4613317407618
0.3680489361176169,0.2722174882660425,0.2154426166924825,0.4162174514055645,0.3216321250659454,0.04166389771152,261,1110.211393932833
0.3680489361176169,0.2722174882660425,0.2154426166924825,0.4162174514055645,0.3216321250659454,0.04166389771152,281,1015.5161300824858
0.3680489361176169,0.2722174882660425,0.2154426166924825,0.4162174514055645,0.3216321250659454,0.04166389771152,301,923.7607875893734
0.3680489361176169,0.2722174882660425,0.2154426166924825,0.4162174514055645,0.3216321250659454,0.04166389771152,321,818.8532222176151
0.3682001826165053,0.2567577714622242,0.2421143580892918,0.4441059864108072,0.2931646337226833,0.0288515838347948,241,1164.965939748413
0.3682001826165053,0.2567577714622242,0.2421143580892918,0.4441059864108072,0.2931646337226833,0.0288515838347948,261,1088.0839532481907
0.3682001826165053,0.2567577714622242,0.2421143580892918,0.4441059864108072,0.2931646337226833,0.0288515838347948,281,1013.3646719157886
0.3682001826165053,0.2567577714622242,0.2421143580892918,0.4441059864108072,0.2931646337226833,0.0288515838347948,301,904.2651339208415
0.3682001826165053,0.2567577714622242,0.2421143580892918,0.4441059864108072,0.2931646337226833,0.0288515838347948,321,786.7558918137627
0.3682252195888686,0.2653781401198856,0.2290318661806479,0.4780152342205426,0.2737410950084779,0.0286636482006488,241,1164.5880707773083
0.3682252195888686,0.2653781401198856,0.2290318661806479,0.4780152342205426,0.2737410950084779,0.0286636482006488,261,1088.2329961855344
0.3682252195888686,0.2653781401198856,0.2290318661806479,0.4780152342205426,0.2737410950084779,0.0286636482006488,281,1001.8770883519744
0.3682252195888686,0.2653781401198856,0.2290318661806479,0.4780152342205426,0.2737410950084779,0.0286636482006488,301,871.2687293021464
0.3682252195888686,0.2653781401198856,0.2290318661806479,0.4780152342205426,0.2737410950084779,0.0286636482006488,321,773.4305552754948
0.3682263770406215,0.2720267531434999,0.2011157683101297,0.4519903760340229,0.3001438783379737,0.0280483038902554,241,1183.7376971232604
0.3682263770406215,0.2720267531434999,0.2011157683101297,0.4519903760340229,0.3001438783379737,0.0280483038902554,261,1106.0028288771991
0.3682263770406215,0.2720267531434999,0.2011157683101297,0.4519903760340229,0.3001438783379737,0.0280483038902554,281,1003.955097943913
0.3682263770406215,0.2720267531434999,0.2011157683101297,0.4519903760340229,0.3001438783379737,0.0280483038902554,301,905.369868358064
0.3682263770406215,0.2720267531434999,0.2011157683101297,0.4519903760340229,0.3001438783379737,0.0280483038902554,321,82.57486826756632
0.3682858859820774,0.2658702028174877,0.2092026735534815,0.4853417674294524,0.2621636928006556,0.0249625199673718,241,1171.435443749987
0.3682858859820774,0.2658702028174877,0.2092026735534815,0.4853417674294524,0.2621636928006556,0.0249625199673718,261,1104.559887114296
0.3682858859820774,0.2658702028174877,0.2092026735534815,0.4853417674294524,0.2621636928006556,0.0249625199673718,281,1032.3273654133443
0.3682858859820774,0.2658702028174877,0.2092026735534815,0.4853417674294524,0.2621636928006556,0.0249625199673718,301,916.886612949656
0.3682858859820774,0.2658702028174877,0.2092026735534815,0.4853417674294524,0.2621636928006556,0.0249625199673718,321,96.68284415155348
0.3684864398827014,0.2697714901894859,0.242251008676897,0.47789972317752,0.2747990475208349,0.0573549677473786,241,1158.778753182626
0.3684864398827014,0.2697714901894859,0.242251008676897,0.47789972317752,0.2747990475208349,0.0573549677473786,261,1091.2379895665108
0.3684864398827014,0.2697714901894859,0.242251008676897,0.47789972317752,0.2747990475208349,0.0573549677473786,281,1026.4656313369785
0.3684864398827014,0.2697714901894859,0.242251008676897,0.47789972317752,0.2747990475208349,0.0573549677473786,301,936.2232651493252
0.3684864398827014,0.2697714901894859,0.242251008676897,0.47789972317752,0.2747990475208349,0.0573549677473786,321,844.4477692724172
0.3686020513633152,0.2686184042949515,0.2554505015629358,0.4367519516008799,0.31882329420349,0.070817421389653,241,1143.9274355070856
0.3686020513633152,0.2686184042949515,0.2554505015629358,0.4367519516008799,0.31882329420349,0.070817421389653,261,1086.0535819591298
0.3686020513633152,0.2686184042949515,0.2554505015629358,0.4367519516008799,0.31882329420349,0.070817421389653,281,1024.9513182830278
0.3686020513633152,0.2686184042949515,0.2554505015629358,0.4367519516008799,0.31882329420349,0.070817421389653,301,952.5071214721949
0.3686020513633152,0.2686184042949515,0.2554505015629358,0.4367519516008799,0.31882329420349,0.070817421389653,321,856.11031385765
0.3691861610349753,0.2785326488873598,0.2007901635441485,0.4311025005446409,0.3104077164095862,0.0542394785303425,241,1156.0309573781174
0.3691861610349753,0.2785326488873598,0.2007901635441485,0.4311025005446409,0.3104077164095862,0.0542394785303425,261,1093.1150238064386
0.3691861610349753,0.2785326488873598,0.2007901635441485,0.4311025005446409,0.3104077164095862,0.0542394785303425,281,1023.7194980985548
0.3691861610349753,0.2785326488873598,0.2007901635441485,0.4311025005446409,0.3104077164095862,0.0542394785303425,301,932.362532710118
0.3691861610349753,0.2785326488873598,0.2007901635441485,0.4311025005446409,0.3104077164095862,0.0542394785303425,321,849.7519101125162
0.369207212049627,0.2662695794466617,0.1951013633969475,0.4187640248268472,0.3110853708786836,0.0225891268423315,241,1178.933239522329
0.369207212049627,0.2662695794466617,0.1951013633969475,0.4187640248268472,0.3110853708786836,0.0225891268423315,261,1081.8521407511466
0.369207212049627,0.2662695794466617,0.1951013633969475,0.4187640248268472,0.3110853708786836,0.0225891268423315,281,1002.4377872570752
0.369207212049627,0.2662695794466617,0.1951013633969475,0.4187640248268472,0.3110853708786836,0.0225891268423315,301,916.3976816437988
0.369207212049627,0.2662695794466617,0.1951013633969475,0.4187640248268472,0.3110853708786836,0.0225891268423315,321,79.88280834161691
0.3692928830464581,0.2708196878968099,0.1747371023555499,0.438786835035592,0.308323802259445,0.0296042048360721,241,1182.9398732910072
0.3692928830464581,0.2708196878968099,0.1747371023555499,0.438786835035592,0.308323802259445,0.0296042048360721,261,1096.3733376719456
0.3692928830464581,0.2708196878968099,0.1747371023555499,0.438786835035592,0.308323802259445,0.0296042048360721,281,1036.4137078258786
0.3692928830464581,0.2708196878968099,0.1747371023555499,0.438786835035592,0.308323802259445,0.0296042048360721,301,948.7339206090628
0.3692928830464581,0.2708196878968099,0.1747371023555499,0.438786835035592,0.308323802259445,0.0296042048360721,321,82.8171439089355
0.3693393660637772,0.2641902210521045,0.2161614879193319,0.4403997874402488,0.2978373990303428,0.0213118500570882,241,1156.2721508810312
0.3693393660637772,0.2641902210521045,0.2161614879193319,0.4403997874402488,0.2978373990303428,0.0213118500570882,261,1082.698596403505
0.3693393660637772,0.2641902210521045,0.2161614879193319,0.4403997874402488,0.2978373990303428,0.0213118500570882,281,995.2018829579245
0.3693393660637772,0.2641902210521045,0.2161614879193319,0.4403997874402488,0.2978373990303428,0.0213118500570882,301,874.856584567972
0.3693393660637772,0.2641902210521045,0.2161614879193319,0.4403997874402488,0.2978373990303428,0.0213118500570882,321,83.04793180677868
0.3695366551757182,0.2669677271311647,0.1799560640542047,0.4983003361739648,0.255759430245526,0.0243992901817549,241,1167.0291459794144
0.3695366551757182,0.2669677271311647,0.1799560640542047,0.4983003361739648,0.255759430245526,0.0243992901817549,261,1104.5007979457243
0.3695366551757182,0.2669677271311647,0.1799560640542047,0.4983003361739648,0.255759430245526,0.0243992901817549,281,1022.1110698819036
0.3695366551757182,0.2669677271311647,0.1799560640542047,0.4983003361739648,0.255759430245526,0.0243992901817549,301,945.3937105456852
0.3695366551757182,0.2669677271311647,0.1799560640542047,0.4983003361739648,0.255759430245526,0.0243992901817549,321,85.90818465271656
0.3696309958968017,0.2783431621448821,0.1891284031937112,0.4477498436443347,0.3008620173110147,0.0530196485036672,241,1162.132515546825
0.3696309958968017,0.2783431621448821,0.1891284031937112,0.4477498436443347,0.3008620173110147,0.0530196485036672,261,1092.8381794672407
0.3696309958968017,0.2783431621448821,0.1891284031937112,0.4477498436443347,0.3008620173110147,0.0530196485036672,281,1039.5971368909934
0.3696309958968017,0.2783431621448821,0.1891284031937112,0.4477498436443347,0.3008620173110147,0.0530196485036672,301,964.4659870340624
0.3696309958968017,0.2783431621448821,0.1891284031937112,0.4477498436443347,0.3008620173110147,0.0530196485036672,321,830.6697653395962
0.3696975469559548,0.2778793668375345,0.1852633686339639,0.4493734732656699,0.2930362854512188,0.0537299758413426,241,1169.2176241737557
0.3696975469559548,0.2778793668375345,0.1852633686339639,0.4493734732656699,0.2930362854512188,0.0537299758413426,261,1106.3649549029103
0.3696975469559548,0.2778793668375345,0.1852633686339639,0.4493734732656699,0.2930362854512188,0.0537299758413426,281,1033.397567982043
0.3696975469559548,0.2778793668375345,0.1852633686339639,0.4493734732656699,0.2930362854512188,0.0537299758413426,301,942.8601062585942
0.3696975469559548,0.2778793668375345,0.1852633686339639,0.4493734732656699,0.2930362854512188,0.0537299758413426,321,839.7428770452332
0.3697452716075846,0.2822351385387991,0.2043683548832225,0.4439091112360802,0.2958097055611423,0.070328181958407,241,1153.3949736802651
0.3697452716075846,0.2822351385387991,0.2043683548832225,0.4439091112360802,0.2958097055611423,0.070328181958407,261,1084.2076346894278
0.3697452716075846,0.2822351385387991,0.2043683548832225,0.4439091112360802,0.2958097055611423,0.070328181958407,281,1039.9891788449609
0.3697452716075846,0.2822351385387991,0.2043683548832225,0.4439091112360802,0.2958097055611423,0.070328181958407,301,945.5351823160024
0.3697452716075846,0.2822351385387991,0.2043683548832225,0.4439091112360802,0.2958097055611423,0.070328181958407,321,851.5888223632535
0.370239936233353,0.2711722270712864,0.1755620687276134,0.4443344129723741,0.3037529164661635,0.0302426314455909,241,1153.9256984625893
0.370239936233353,0.2711722270712864,0.1755620687276134,0.4443344129723741,0.3037529164661635,0.0302426314455909,261,1083.9320861155763
0.370239936233353,0.2711722270712864,0.1755620687276134,0.4443344129723741,0.3037529164661635,0.0302426314455909,281,1026.5592847102505
0.370239936233353,0.2711722270712864,0.1755620687276134,0.4443344129723741,0.3037529164661635,0.0302426314455909,301,910.7434474637244
0.370239936233353,0.2711722270712864,0.1755620687276134,0.4443344129723741,0.3037529164661635,0.0302426314455909,321,86.79849700846881
0.3703489561477813,0.2658520140751519,0.2204283055130162,0.4157901556659487,0.311781373442964,0.0367174317017302,241,1165.9895124620966
0.3703489561477813,0.2658520140751519,0.2204283055130162,0.4157901556659487,0.311781373442964,0.0367174317017302,261,1088.3097549887218
0.3703489561477813,0.2658520140751519,0.2204283055130162,0.4157901556659487,0.311781373442964,0.0367174317017302,281,1020.9635802193584
0.3703489561477813,0.2658520140751519,0.2204283055130162,0.4157901556659487,0.311781373442964,0.0367174317017302,301,915.0014175252596
0.3703489561477813,0.2658520140751519,0.2204283055130162,0.4157901556659487,0.311781373442964,0.0367174317017302,321,792.6418266243398
0.3704616811861956,0.2650618113947472,0.2622662724408371,0.4493353759877462,0.3007357230450402,0.0730014960987117,241,1135.5235987267763
0.3704616811861956,0.2650618113947472,0.2622662724408371,0.4493353759877462,0.3007357230450402,0.0730014960987117,261,1080.650861956765
0.3704616811861956,0.2650618113947472,0.2622662724408371,0.4493353759877462,0.3007357230450402,0.0730014960987117,281,1005.091083826335
0.3704616811861956,0.2650618113947472,0.2622662724408371,0.4493353759877462,0.3007357230450402,0.0730014960987117,301,925.7149642757264
0.3704616811861956,0.2650618113947472,0.2622662724408371,0.4493353759877462,0.3007357230450402,0.0730014960987117,321,816.1000195294546
0.3705781896544488,0.2764358166576004,0.2495116165534627,0.4514827798891189,0.3014121545098925,0.0822146354976581,241,1132.5672506172043
0.3705781896544488,0.2764358166576004,0.2495116165534627,0.4514827798891189,0.3014121545098925,0.0822146354976581,261,1065.6048050077184
0.3705781896544488,0.2764358166576004,0.2495116165534627,0.4514827798891189,0.3014121545098925,0.0822146354976581,281,1016.2554497262968
0.3705781896544488,0.2764358166576004,0.2495116165534627,0.4514827798891189,0.3014121545098925,0.0822146354976581,301,939.8011866385438
0.3705781896544488,0.2764358166576004,0.2495116165534627,0.4514827798891189,0.3014121545098925,0.0822146354976581,321,842.5417141847698
0.3706617180142288,0.2689662287885289,0.2199759497333737,0.4065183996185766,0.3260030254205826,0.0400006770351656,241,1165.194465914321
0.3706617180142288,0.2689662287885289,0.2199759497333737,0.4065183996185766,0.3260030254205826,0.0400006770351656,261,1097.888746577881
0.3706617180142288,0.2689662287885289,0.2199759497333737,0.4065183996185766,0.3260030254205826,0.0400006770351656,281,1022.6517558577668
0.3706617180142288,0.2689662287885289,0.2199759497333737,0.4065183996185766,0.3260030254205826,0.0400006770351656,301,906.764866683092
0.3706617180142288,0.2689662287885289,0.2199759497333737,0.4065183996185766,0.3260030254205826,0.0400006770351656,321,770.4039088000319
0.3706966025625592,0.2592860278216896,0.2473959837246637,0.4826536659667932,0.2665804414415431,0.0416465007331722,241,1152.4557030830078
0.3706966025625592,0.2592860278216896,0.2473959837246637,0.4826536659667932,0.2665804414415431,0.0416465007331722,261,1094.928540895468
0.3706966025625592,0.2592860278216896,0.2473959837246637,0.4826536659667932,0.2665804414415431,0.0416465007331722,281,1013.5585948548056
0.3706966025625592,0.2592860278216896,0.2473959837246637,0.4826536659667932,0.2665804414415431,0.0416465007331722,301,926.8394393632376
0.3706966025625592,0.2592860278216896,0.2473959837246637,0.4826536659667932,0.2665804414415431,0.0416465007331722,321,779.4502427032443
0.3712240459053144,0.2555574964436489,0.2598335244166153,0.4446431101056655,0.3234088542001572,0.040405528759748,241,1150.2470420466884
0.3712240459053144,0.2555574964436489,0.2598335244166153,0.4446431101056655,0.3234088542001572,0.040405528759748,261,1100.6561228498765
0.3712240459053144,0.2555574964436489,0.2598335244166153,0.4446431101056655,0.3234088542001572,0.040405528759748,281,1011.8090740666806
0.3712240459053144,0.2555574964436489,0.2598335244166153,0.4446431101056655,0.3234088542001572,0.040405528759748,301,922.5991073338676
0.3712240459053144,0.2555574964436489,0.2598335244166153,0.4446431101056655,0.3234088542001572,0.040405528759748,321,764.5412041813612
0.3713261616740401,0.276323498558282,0.2124108098163269,0.4978944756186911,0.2594826618100503,0.0605246896067184,241,1157.5747056752691
0.3713261616740401,0.276323498558282,0.2124108098163269,0.4978944756186911,0.2594826618100503,0.0605246896067184,261,1095.3724107659248
0.3713261616740401,0.276323498558282,0.2124108098163269,0.4978944756186911,0.2594826618100503,0.0605246896067184,281,1026.5555712038222
0.3713261616740401,0.276323498558282,0.2124108098163269,0.4978944756186911,0.2594826618100503,0.0605246896067184,301,962.5243074958698
0.3713261616740401,0.276323498558282,0.2124108098163269,0.4978944756186911,0.2594826618100503,0.0605246896067184,321,884.8798096336428
0.371477670100503,0.2603939189301869,0.2254901109555158,0.4201021154097177,0.3195224342751765,0.02014804048928,241,1152.9118998608812
0.371477670100503,0.2603939189301869,0.2254901109555158,0.4201021154097177,0.3195224342751765,0.02014804048928,261,1091.3011627171136
0.371477670100503,0.2603939189301869,0.2254901109555158,0.4201021154097177,0.3195224342751765,0.02014804048928,281,999.8553704786048
0.371477670100503,0.2603939189301869,0.2254901109555158,0.4201021154097177,0.3195224342751765,0.02014804048928,301,876.3889403265065
0.371477670100503,0.2603939189301869,0.2254901109555158,0.4201021154097177,0.3195224342751765,0.02014804048928,321,81.85513806317651
0.3715698246070318,0.252525251245171,0.2543871621653495,0.4124962829181099,0.3280383817334161,0.0383384860819895,241,1161.9959719740066
0.3715698246070318,0.252525251245171,0.2543871621653495,0.4124962829181099,0.3280383817334161,0.0383384860819895,261,1091.4565632906133
0.3715698246070318,0.252525251245171,0.2543871621653495,0.4124962829181099,0.3280383817334161,0.0383384860819895,281,994.7596455058203
0.3715698246070318,0.252525251245171,0.2543871621653495,0.4124962829181099,0.3280383817334161,0.0383384860819895,301,901.8779096899582
0.3715698246070318,0.252525251245171,0.2543871621653495,0.4124962829181099,0.3280383817334161,0.0383384860819895,321,82.8735049881613
0.3715947771753993,0.2824630380302387,0.213175079267419,0.4163240098414336,0.3219926319448091,0.0730256167604063,241,1152.0813531115805
0.3715947771753993,0.2824630380302387,0.213175079267419,0.4163240098414336,0.3219926319448091,0.0730256167604063,261,1076.1198696459232
0.3715947771753993,0.2824630380302387,0.213175079267419,0.4163240098414336,0.3219926319448091,0.0730256167604063,281,1023.7887001586386
0.3715947771753993,0.2824630380302387,0.213175079267419,0.4163240098414336,0.3219926319448091,0.0730256167604063,301,946.8935546946408
0.3715947771753993,0.2824630380302387,0.213175079267419,0.4163240098414336,0.3219926319448091,0.0730256167604063,321,834.3558908512317
0.3716054933957365,0.2681027855696128,0.1703075958695789,0.4772469137080383,0.2965789080880787,0.0169906477991803,241,1157.434111508624
0.3716054933957365,0.2681027855696128,0.1703075958695789,0.4772469137080383,0.2965789080880787,0.0169906477991803,261,1073.7182889613428
0.3716054933957365,0.2681027855696128,0.1703075958695789,0.4772469137080383,0.2965789080880787,0.0169906477991803,281,1017.9566746371823
0.3716054933957365,0.2681027855696128,0.1703075958695789,0.4772469137080383,0.2965789080880787,0.0169906477991803,301,889.0108848237473
0.3716054933957365,0.2681027855696128,0.1703075958695789,0.4772469137080383,0.2965789080880787,0.0169906477991803,321,80.87321734075061
0.3717462532363668,0.2661754689048334,0.2534817760348705,0.4412123545242054,0.3068213521456152,0.0638089778989298,241,1143.1337605502124
0.3717462532363668,0.2661754689048334,0.2534817760348705,0.4412123545242054,0.3068213521456152,0.0638089778989298,261,1088.7727988317918
0.3717462532363668,0.2661754689048334,0.2534817760348705,0.4412123545242054,0.3068213521456152,0.0638089778989298,281,1012.6476556141724
0.3717462532363668,0.2661754689048334,0.2534817760348705,0.4412123545242054,0.3068213521456152,0.0638089778989298,301,949.837387692648
0.3717462532363668,0.2661754689048334,0.2534817760348705,0.4412123545242054,0.3068213521456152,0.0638089778989298,321,839.9924202303257
