sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap
0.342167512947127,0.3429726327896322,0.317953161950614,0.1887664408490128,0.3859457699840965,0.4493430599051299,0.2187704218985155,0.061870128549449,320,825.8150491833333,122.2504549327778,10.42375873165793,24.078708702411117
0.342167512947127,0.3429726327896322,0.317953161950614,0.1887664408490128,0.3859457699840965,0.4493430599051299,0.2187704218985155,0.061870128549449,280,1012.4166026588888,36.50302324711111,15.524536690081629,8.341421568822222
0.342167512947127,0.3429726327896322,0.317953161950614,0.1887664408490128,0.3859457699840965,0.4493430599051299,0.2187704218985155,0.061870128549449,240,1144.999699877778,9.398674331911112,18.652292767467152,2.0747537737666666
0.3427174251743285,0.3572770464720081,0.2755748209915842,0.2968545678369563,0.322191285910788,0.3928379237247952,0.3088432142301221,0.0623917833185704,260,1065.7820778444443,14.865758698333332,18.13403248770885,3.4612383142777774
0.3427174251743285,0.3572770464720081,0.2755748209915842,0.2968545678369563,0.322191285910788,0.3928379237247952,0.3088432142301221,0.0623917833185704,320,836.9688173744446,93.509492287,11.98582879924972,20.29370395368889
0.3427174251743285,0.3572770464720081,0.2755748209915842,0.2968545678369563,0.322191285910788,0.3928379237247952,0.3088432142301221,0.0623917833185704,240,1123.6137036777775,7.093002138511112,19.529988603659163,1.5990441927
0.3427174251743285,0.3572770464720081,0.2755748209915842,0.2968545678369563,0.322191285910788,0.3928379237247952,0.3088432142301221,0.0623917833185704,300,928.2989201866668,54.10226892166666,14.491352752819177,12.4349222713
0.3427174251743285,0.3572770464720081,0.2755748209915842,0.2968545678369563,0.322191285910788,0.3928379237247952,0.3088432142301221,0.0623917833185704,280,1002.3813082866668,28.805338916333334,16.53064489819087,6.8088325343
0.3476263299163548,0.3984482224039312,0.2919469115514367,0.1507729212095861,0.4718823175726801,0.5654213773114678,0.1664397658982292,0.026877052411079,300,970.313048762222,55.10656900722222,14.288103227956835,12.722392915266669
0.3476263299163548,0.3984482224039312,0.2919469115514367,0.1507729212095861,0.4718823175726801,0.5654213773114678,0.1664397658982292,0.026877052411079,320,880.7153751277777,90.00046437933335,12.078043365502024,19.896462923633337
0.3476263299163548,0.3984482224039312,0.2919469115514367,0.1507729212095861,0.4718823175726801,0.5654213773114678,0.1664397658982292,0.026877052411079,240,1159.1537736,7.083772508466667,18.913005704147224,1.5989790948333331
0.3476263299163548,0.3984482224039312,0.2919469115514367,0.1507729212095861,0.4718823175726801,0.5654213773114678,0.1664397658982292,0.026877052411079,260,1103.3441489666666,15.631632044222222,17.649939855573844,3.636691800744445
0.3476263299163548,0.3984482224039312,0.2919469115514367,0.1507729212095861,0.4718823175726801,0.5654213773114678,0.1664397658982292,0.026877052411079,280,1040.5506751944445,30.067883139777773,16.12153186037935,7.062909852255555
0.3554732162878053,0.3272611576580524,0.331256307854568,0.1910345491434057,0.5250706317273741,0.5488975822439744,0.1440255312188621,0.0770036587423431,260,1072.1215801333333,17.804279336,17.435246970451296,4.071773646055555
0.3554732162878053,0.3272611576580524,0.331256307854568,0.1910345491434057,0.5250706317273741,0.5488975822439744,0.1440255312188621,0.0770036587423431,300,924.599421941111,59.40821111000001,13.7576941089958,13.362668311088887
0.3554732162878053,0.3272611576580524,0.331256307854568,0.1910345491434057,0.5250706317273741,0.5488975822439744,0.1440255312188621,0.0770036587423431,320,829.3680397655555,105.96920871044443,11.096592275467552,21.814835715224117
0.3554732162878053,0.3272611576580524,0.331256307854568,0.1910345491434057,0.5250706317273741,0.5488975822439744,0.1440255312188621,0.0770036587423431,240,1129.896316411111,7.903492735688888,18.891159680855203,1.7638914699666666
0.3554732162878053,0.3272611576580524,0.331256307854568,0.1910345491434057,0.5250706317273741,0.5488975822439744,0.1440255312188621,0.0770036587423431,280,1004.3250856511112,32.76613181044445,15.849078197872323,7.573389397966667
0.3590900442079467,0.3146890521306735,0.3045061862368184,0.2629762832797589,0.5671020878949758,0.2157777813355515,0.309615959537082,0.0323029886479673,280,1003.1377909411112,33.82759262677778,16.062237390021984,7.7902516824444445
0.3590900442079467,0.3146890521306735,0.3045061862368184,0.2629762832797589,0.5671020878949758,0.2157777813355515,0.309615959537082,0.0323029886479673,300,930.1572962511112,60.95011342955555,14.05167384822074,13.651167837244444
0.3590900442079467,0.3146890521306735,0.3045061862368184,0.2629762832797589,0.5671020878949758,0.2157777813355515,0.309615959537082,0.0323029886479673,260,1069.4746650666666,17.332500730222225,17.782588464225643,3.977372130711111
0.3590900442079467,0.3146890521306735,0.3045061862368184,0.2629762832797589,0.5671020878949758,0.2157777813355515,0.309615959537082,0.0323029886479673,320,830.3413286677777,105.92432178133332,11.347252719480885,22.00310406245556
0.3590900442079467,0.3146890521306735,0.3045061862368184,0.2629762832797589,0.5671020878949758,0.2157777813355515,0.309615959537082,0.0323029886479673,240,1128.7301013111112,8.301494451055556,19.254090559983943,1.8423758986333332
0.3608227324781572,0.3028369267968505,0.3288306820520613,0.1625310565548873,0.3854832689957453,0.4199165058352608,0.2354053061909657,0.0332027895471024,280,1025.725863068889,35.948929736000004,15.643440563584562,8.218277023355556
0.3608227324781572,0.3028369267968505,0.3288306820520613,0.1625310565548873,0.3854832689957453,0.4199165058352608,0.2354053061909657,0.0332027895471024,240,1160.4022126444445,9.046272708977778,18.78959165582512,1.9911210349333337
0.3608227324781572,0.3028369267968505,0.3288306820520613,0.1625310565548873,0.3854832689957453,0.4199165058352608,0.2354053061909657,0.0332027895471024,260,1095.7515097888888,18.012085428777777,17.34981352374309,4.1223421978555566
0.3608227324781572,0.3028369267968505,0.3288306820520613,0.1625310565548873,0.3854832689957453,0.4199165058352608,0.2354053061909657,0.0332027895471024,300,945.363600651111,66.08406027211112,13.477370186745288,14.534527355344444
0.3608227324781572,0.3028369267968505,0.3288306820520613,0.1625310565548873,0.3854832689957453,0.4199165058352608,0.2354053061909657,0.0332027895471024,320,838.4440557355556,116.49853877833334,10.696872238459546,23.644726258222224
0.3698947418649567,0.3590352738431376,0.3192710670346566,0.1934568377335324,0.5534470939970179,0.2913426142944672,0.1746723372732904,0.0465267817136137,320,849.0028815044445,97.41885503166664,11.68473997861018,20.89445798542222
0.3698947418649567,0.3590352738431376,0.3192710670346566,0.1934568377335324,0.5534470939970179,0.2913426142944672,0.1746723372732904,0.0465267817136137,260,1077.1678607222225,16.149644928333334,17.57804340710789,3.738565123033333
0.3698947418649567,0.3590352738431376,0.3192710670346566,0.1934568377335324,0.5534470939970179,0.2913426142944672,0.1746723372732904,0.0465267817136137,280,1015.085838307778,31.271578131777776,16.06007142011834,7.299011423788889
0.3698947418649567,0.3590352738431376,0.3192710670346566,0.1934568377335324,0.5534470939970179,0.2913426142944672,0.1746723372732904,0.0465267817136137,240,1137.105281022222,7.787421454066668,18.972624742592693,1.7414283709444445
0.3698947418649567,0.3590352738431376,0.3192710670346566,0.1934568377335324,0.5534470939970179,0.2913426142944672,0.1746723372732904,0.0465267817136137,300,943.5491269133332,58.58565931999999,14.01401445267553,13.210004751511113
0.3749278029302211,0.3187507202239105,0.3299701165104526,0.1531081548697052,0.3596509893245923,0.5036992366738763,0.1810103392131941,0.0687525571971034,280,1021.1366188222222,33.00947499888889,15.830329893316923,7.628461383866667
0.3749278029302211,0.3187507202239105,0.3299701165104526,0.1531081548697052,0.3596509893245923,0.5036992366738763,0.1810103392131941,0.0687525571971034,260,1087.0336194555557,17.22404266922222,17.43492720825991,3.9560833996555553
0.3749278029302211,0.3187507202239105,0.3299701165104526,0.1531081548697052,0.3596509893245923,0.5036992366738763,0.1810103392131941,0.0687525571971034,320,842.4701625933335,101.82125005933334,11.306133380771524,21.589016638022223
0.3749278029302211,0.3187507202239105,0.3299701165104526,0.1531081548697052,0.3596509893245923,0.5036992366738763,0.1810103392131941,0.0687525571971034,240,1150.7306574888887,8.450781524611113,18.884584320963576,1.8779116954555557
0.3749278029302211,0.3187507202239105,0.3299701165104526,0.1531081548697052,0.3596509893245923,0.5036992366738763,0.1810103392131941,0.0687525571971034,300,943.7726227055556,59.94073223522223,13.80783322184304,13.45070980902222
0.3820240809444025,0.3303371240731577,0.3205482126943979,0.1644370314991243,0.1977293159231584,0.4657337908526464,0.2953322435040115,0.0187416821723238,260,1088.785664588889,16.050351687888888,17.76408485377196,3.7192400515
0.3820240809444025,0.3303371240731577,0.3205482126943979,0.1644370314991243,0.1977293159231584,0.4657337908526464,0.2953322435040115,0.0187416821723238,320,857.5610381522222,99.8501791677778,11.712213969398375,21.263019187255555
0.3820240809444025,0.3303371240731577,0.3205482126943979,0.1644370314991243,0.1977293159231584,0.4657337908526464,0.2953322435040115,0.0187416821723238,300,945.77951943,55.81493630077778,14.152849511565003,12.702120749077778
0.3820240809444025,0.3303371240731577,0.3205482126943979,0.1644370314991243,0.1977293159231584,0.4657337908526464,0.2953322435040115,0.0187416821723238,240,1146.2436317555555,7.167497794455556,19.124485957476423,1.6133553574777777
0.3820240809444025,0.3303371240731577,0.3205482126943979,0.1644370314991243,0.1977293159231584,0.4657337908526464,0.2953322435040115,0.0187416821723238,280,1023.6610753944444,31.35208039533333,16.137263504574918,7.312380480966667
0.3888102451515625,0.3964418052188223,0.2399921690995355,0.2931078651465435,0.3529113305136218,0.2613431268427726,0.1441011079285392,0.0775247831597207,260,1083.752355411111,20.310499762222214,16.70714026558656,4.58828673041111
0.3888102451515625,0.3964418052188223,0.2399921690995355,0.2931078651465435,0.3529113305136218,0.2613431268427726,0.1441011079285392,0.0775247831597207,240,1143.8090857777777,9.544845163766666,18.09412263052762,2.107917539733333
0.3888102451515625,0.3964418052188223,0.2399921690995355,0.2931078651465435,0.3529113305136218,0.2613431268427726,0.1441011079285392,0.0775247831597207,300,933.5119353188888,67.95369233955556,13.031106700863502,14.924266928111107
0.3888102451515625,0.3964418052188223,0.2399921690995355,0.2931078651465435,0.3529113305136218,0.2613431268427726,0.1441011079285392,0.0775247831597207,320,829.3975462488888,116.29103267722222,10.44443253334816,23.70826253223333
0.3888102451515625,0.3964418052188223,0.2399921690995355,0.2931078651465435,0.3529113305136218,0.2613431268427726,0.1441011079285392,0.0775247831597207,280,1013.327275472222,37.957421708333335,15.056055998930598,8.626171221644444
0.3909870364975983,0.3209872281986995,0.3185006472941688,0.2157578722585474,0.4457632163994833,0.3837625853947691,0.1683279948021149,0.0376858347488855,260,1082.0482226333334,18.16392165322222,17.364577203997058,4.1573323950333325
0.3909870364975983,0.3209872281986995,0.3185006472941688,0.2157578722585474,0.4457632163994833,0.3837625853947691,0.1683279948021149,0.0376858347488855,320,846.8298049733334,113.02158994377776,11.064566748282015,22.944835920966668
0.3909870364975983,0.3209872281986995,0.3185006472941688,0.2157578722585474,0.4457632163994833,0.3837625853947691,0.1683279948021149,0.0376858347488855,300,940.1181967033334,62.136735761111126,13.716715753352078,13.8089984075
0.3909870364975983,0.3209872281986995,0.3185006472941688,0.2157578722585474,0.4457632163994833,0.3837625853947691,0.1683279948021149,0.0376858347488855,240,1140.4469972333334,8.687810738044444,18.73918457358633,1.9211840216222225
0.3909870364975983,0.3209872281986995,0.3185006472941688,0.2157578722585474,0.4457632163994833,0.3837625853947691,0.1683279948021149,0.0376858347488855,280,1011.5230318677776,33.23893414411112,15.733500955833536,7.680156100922222
0.3911101305531911,0.3430739508651327,0.292094949372186,0.2711909714905249,0.4795207393095947,0.2942000527571092,0.1411400274798025,0.0801587249832807,320,839.4131293288889,103.7090160638889,11.4380142294849,21.67939338735556
0.3911101305531911,0.3430739508651327,0.292094949372186,0.2711909714905249,0.4795207393095947,0.2942000527571092,0.1411400274798025,0.0801587249832807,240,1123.7162234555558,8.382042344466665,18.95571125866193,1.8629327233555557
0.3911101305531911,0.3430739508651327,0.292094949372186,0.2711909714905249,0.4795207393095947,0.2942000527571092,0.1411400274798025,0.0801587249832807,260,1064.5427363555557,17.245620170555558,17.562378060464663,3.967573394288889
0.3911101305531911,0.3430739508651327,0.292094949372186,0.2711909714905249,0.4795207393095947,0.2942000527571092,0.1411400274798025,0.0801587249832807,300,925.99669019,56.77940522011111,14.017625696352097,12.917499715388889
0.3911101305531911,0.3430739508651327,0.292094949372186,0.2711909714905249,0.4795207393095947,0.2942000527571092,0.1411400274798025,0.0801587249832807,280,998.3484704855554,30.861316151444445,16.016343172318535,7.221379291855556
0.391808893163175,0.3402441001416825,0.3209727707470317,0.183952955739413,0.3910499423799526,0.431112726498791,0.1343636239492309,0.0770567090430404,240,1142.2299559444443,8.332098298911111,18.613657058769533,1.8475094268666663
0.391808893163175,0.3402441001416825,0.3209727707470317,0.183952955739413,0.3910499423799526,0.431112726498791,0.1343636239492309,0.0770567090430404,300,939.574021288889,60.92182949466667,13.647063538086096,13.629294244433332
0.391808893163175,0.3402441001416825,0.3209727707470317,0.183952955739413,0.3910499423799526,0.431112726498791,0.1343636239492309,0.0770567090430404,320,843.2722047222222,112.89810529288889,10.874107389031192,22.82220047037889
0.391808893163175,0.3402441001416825,0.3209727707470317,0.183952955739413,0.3910499423799526,0.431112726498791,0.1343636239492309,0.0770567090430404,280,1017.1452106355556,33.647537915,15.626431162849348,7.761643442255556
0.391808893163175,0.3402441001416825,0.3209727707470317,0.183952955739413,0.3910499423799526,0.431112726498791,0.1343636239492309,0.0770567090430404,260,1084.4907191111113,17.70648597833333,17.269248016540885,4.06200540561111
0.3932326762378885,0.3301304867691499,0.2676427935397797,0.2955940188355158,0.2149862638618193,0.4379980391064614,0.2918316915862052,0.0770633981879452,320,832.9795764866667,102.05869247922224,11.516062549168018,21.339445070728885
0.3932326762378885,0.3301304867691499,0.2676427935397797,0.2955940188355158,0.2149862638618193,0.4379980391064614,0.2918316915862052,0.0770633981879452,280,998.4422149588888,30.034724625888888,16.157069589322106,7.0705645722
0.3932326762378885,0.3301304867691499,0.2676427935397797,0.2955940188355158,0.2149862638618193,0.4379980391064614,0.2918316915862052,0.0770633981879452,300,927.3238064844444,57.090771922777776,14.159899699024828,12.97712493428889
0.3932326762378885,0.3301304867691499,0.2676427935397797,0.2955940188355158,0.2149862638618193,0.4379980391064614,0.2918316915862052,0.0770633981879452,240,1124.9932481888889,7.9012578469444446,19.17821097392136,1.7659746609555556
0.3932326762378885,0.3301304867691499,0.2676427935397797,0.2955940188355158,0.2149862638618193,0.4379980391064614,0.2918316915862052,0.0770633981879452,260,1065.8942886777777,16.00372439466667,17.799888319223935,3.7149086675222223
0.3945039510492699,0.3139847054939891,0.299396007676441,0.2680038207197019,0.4132048909534296,0.2694074575400826,0.2889466810629344,0.0262177801713221,260,1066.6994042222225,15.81666075522222,17.798343798638278,3.656857713155556
0.3945039510492699,0.3139847054939891,0.299396007676441,0.2680038207197019,0.4132048909534296,0.2694074575400826,0.2889466810629344,0.0262177801713221,300,930.60282368,56.89678724433333,14.20565993836718,12.91452665451111
0.3945039510492699,0.3139847054939891,0.299396007676441,0.2680038207197019,0.4132048909534296,0.2694074575400826,0.2889466810629344,0.0262177801713221,280,1001.6492152022224,30.67082479388889,16.180564559901644,7.161185273711111
0.3945039510492699,0.3139847054939891,0.299396007676441,0.2680038207197019,0.4132048909534296,0.2694074575400826,0.2889466810629344,0.0262177801713221,320,836.7819388199999,97.6738958698889,11.704970464423374,20.779647083588888
0.3945039510492699,0.3139847054939891,0.299396007676441,0.2680038207197019,0.4132048909534296,0.2694074575400826,0.2889466810629344,0.0262177801713221,240,1122.1995527,7.322032960311111,19.19389609647764,1.6457394264888887
0.3948888583618763,0.3538579800523743,0.2699189110953605,0.2976619018670994,0.5276825402734253,0.3323614806360245,0.1755726688192365,0.0204254103443075,280,1003.585655437778,39.99959333755555,14.970859516258516,8.999531133366668
0.3948888583618763,0.3538579800523743,0.2699189110953605,0.2976619018670994,0.5276825402734253,0.3323614806360245,0.1755726688192365,0.0204254103443075,320,812.9685259777779,121.7506235328889,10.152452103547066,24.275589006744443
0.3948888583618763,0.3538579800523743,0.2699189110953605,0.2976619018670994,0.5276825402734253,0.3323614806360245,0.1755726688192365,0.0204254103443075,240,1127.1106536666666,9.427189661288889,18.01913607446884,2.0864679891777773
0.3948888583618763,0.3538579800523743,0.2699189110953605,0.2976619018670994,0.5276825402734253,0.3323614806360245,0.1755726688192365,0.0204254103443075,260,1068.6261198222223,21.452359816222224,16.598022482965373,4.837050925555556
0.3948888583618763,0.3538579800523743,0.2699189110953605,0.2976619018670994,0.5276825402734253,0.3323614806360245,0.1755726688192365,0.0204254103443075,300,917.0323843066668,68.60591046977778,12.913185364577355,15.039863642066663
0.3988365069197856,0.3100788330155425,0.3196383291277551,0.1997049533691161,0.5475385690526587,0.1883225312200912,0.1467899059134666,0.0638662218694088,280,1012.55738076,37.14991877188889,15.227200949039766,8.475010474144446
0.3988365069197856,0.3100788330155425,0.3196383291277551,0.1997049533691161,0.5475385690526587,0.1883225312200912,0.1467899059134666,0.0638662218694088,240,1146.8154610444444,9.390359297755555,18.35692805079764,2.0804369630555555
0.3988365069197856,0.3100788330155425,0.3196383291277551,0.1997049533691161,0.5475385690526587,0.1883225312200912,0.1467899059134666,0.0638662218694088,320,825.9886309622223,119.02118539333333,10.387944944553418,24.087282298644443
0.3988365069197856,0.3100788330155425,0.3196383291277551,0.1997049533691161,0.5475385690526587,0.1883225312200912,0.1467899059134666,0.0638662218694088,260,1087.3081379,19.765843300222222,16.940309164107102,4.493711261099999
0.3988365069197856,0.3100788330155425,0.3196383291277551,0.1997049533691161,0.5475385690526587,0.1883225312200912,0.1467899059134666,0.0638662218694088,300,933.2101983455556,69.74767587866668,13.090452410821989,15.227736663555556
0.3991205713325818,0.3509413175608968,0.3215424626528821,0.1882057515792778,0.53056295170124,0.3583338877212705,0.1323228050626389,0.0267116145853216,280,1021.7997930433336,29.49430527566667,16.196293100805967,6.939971918344444
0.3991205713325818,0.3509413175608968,0.3215424626528821,0.1882057515792778,0.53056295170124,0.3583338877212705,0.1323228050626389,0.0267116145853216,260,1081.7522554,15.44413396777778,17.72248643405044,3.590355536177778
0.3991205713325818,0.3509413175608968,0.3215424626528821,0.1882057515792778,0.53056295170124,0.3583338877212705,0.1323228050626389,0.0267116145853216,300,949.4198431033332,51.14462001988889,14.42564457266633,11.862615948544445
0.3991205713325818,0.3509413175608968,0.3215424626528821,0.1882057515792778,0.53056295170124,0.3583338877212705,0.1323228050626389,0.0267116145853216,240,1138.6993509777778,7.415717985622223,19.03814244880258,1.6682280161555554
0.3991205713325818,0.3509413175608968,0.3215424626528821,0.1882057515792778,0.53056295170124,0.3583338877212705,0.1323228050626389,0.0267116145853216,320,869.3637993155555,89.46042303433333,12.160381908524531,19.56646875533333
0.3001684161857492,0.3844449866625588,0.2920567237901053,0.2650926735786225,0.5245393116178929,0.3698224174690391,0.2403684204897139,0.0721349648985524,320,792.6744869199999,112.81384075055556,10.59994966722198,22.9659936364
0.3001684161857492,0.3844449866625588,0.2920567237901053,0.2650926735786225,0.5245393116178929,0.3698224174690391,0.2403684204897139,0.0721349648985524,300,897.1470924377778,64.14469660744444,13.39847995021246,14.162704458266669
0.3001684161857492,0.3844449866625588,0.2920567237901053,0.2650926735786225,0.5245393116178929,0.3698224174690391,0.2403684204897139,0.0721349648985524,260,1044.54461041,19.152535298777774,17.223667584183662,4.3749543421777775
0.3001684161857492,0.3844449866625588,0.2920567237901053,0.2650926735786225,0.5245393116178929,0.3698224174690391,0.2403684204897139,0.0721349648985524,280,976.8384176433332,35.57570136777778,15.528266793372456,8.143467067655555
0.3001684161857492,0.3844449866625588,0.2920567237901053,0.2650926735786225,0.5245393116178929,0.3698224174690391,0.2403684204897139,0.0721349648985524,240,1105.400683788889,8.885998104400002,18.698476379559303,1.9658099188555556
