sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,liq_density,vap_density,Hvap,Pvap
0.3714069722887059,0.2676175058058153,0.2458870775123217,0.4944447805140158,0.2402341046129699,0.0737157342621325,321,862.52585011,90.22002512255555,11.582701341288184,29.787987420977775
0.3760635701957375,0.2632642120683054,0.2345857340019237,0.4930382557729177,0.2596400799921476,0.0554332295776458,241,1179.9160355666668,6.801095267311112,18.82861128711723,2.433268560011111
0.3760635701957375,0.2632642120683054,0.2345857340019237,0.4930382557729177,0.2596400799921476,0.0554332295776458,261,1118.1055736222224,14.278746555555552,17.534978007673917,5.257661403688888
0.3760635701957375,0.2632642120683054,0.2345857340019237,0.4930382557729177,0.2596400799921476,0.0554332295776458,281,1051.486105048889,27.61631985944445,15.98867031743299,10.187191248611112
0.3760635701957375,0.2632642120683054,0.2345857340019237,0.4930382557729177,0.2596400799921476,0.0554332295776458,301,974.8794330955556,50.605538225,14.112877161347372,18.105864414366668
0.3760635701957375,0.2632642120683054,0.2345857340019237,0.4930382557729177,0.2596400799921476,0.0554332295776458,321,881.0322644533334,90.78575463988888,11.655225261961856,29.95711587007778
0.3768191421810561,0.2726859688832892,0.1948761477031337,0.4636548497759951,0.2876406024697065,0.0548491613529401,241,1180.4224426555554,7.0270611644,18.743397171211576,2.5121237716222224
0.3768191421810561,0.2726859688832892,0.1948761477031337,0.4636548497759951,0.2876406024697065,0.0548491613529401,261,1119.2233967222223,14.667696954777778,17.463233751708238,5.404258734944444
0.3768191421810561,0.2726859688832892,0.1948761477031337,0.4636548497759951,0.2876406024697065,0.0548491613529401,281,1053.31649153,28.55316915622222,15.88571309048068,10.467887011877776
0.3768191421810561,0.2726859688832892,0.1948761477031337,0.4636548497759951,0.2876406024697065,0.0548491613529401,301,971.7556655122222,49.96469841066667,14.047349907799562,17.905227331244443
0.3768191421810561,0.2726859688832892,0.1948761477031337,0.4636548497759951,0.2876406024697065,0.0548491613529401,321,877.3669387155556,89.45278361988889,11.64261412759567,29.57219289777778
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,241,1169.7891725444445,5.727427184144444,19.213698952982654,2.071329132788889
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,261,1111.0636808999996,12.199317664877778,17.954570888211897,4.578393052811111
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,281,1049.3282926733332,24.04551811211111,16.517290606096193,9.098818087655555
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,301,975.8976768366664,42.69735719955556,14.778357071461231,15.90060449807778
0.3826210878485687,0.2705710254626746,0.2074181721890428,0.4804514153069437,0.2592646382152038,0.0818983161090051,321,893.8133524333333,76.52047894933334,12.5579746269232,26.66658869383333
0.3830050152740549,0.261350829233653,0.2229919893221204,0.4426350859578622,0.2768471826761915,0.0703515153876342,241,1172.6180075666666,6.710648015744444,18.75487352151619,2.4066820649222223
0.3830050152740549,0.261350829233653,0.2229919893221204,0.4426350859578622,0.2768471826761915,0.0703515153876342,261,1110.9405785777778,14.121716557222223,17.475681244914536,5.217720552666667
0.3830050152740549,0.261350829233653,0.2229919893221204,0.4426350859578622,0.2768471826761915,0.0703515153876342,281,1046.872161537778,27.569361737666668,15.973227416826308,10.194836865633334
0.3830050152740549,0.261350829233653,0.2229919893221204,0.4426350859578622,0.2768471826761915,0.0703515153876342,301,971.187512161111,51.13494381955556,14.014730944713572,18.20731052577778
0.3830050152740549,0.261350829233653,0.2229919893221204,0.4426350859578622,0.2768471826761915,0.0703515153876342,321,872.5387997944443,88.81107438233333,11.62352055151424,29.43964829133333
0.3837440709644739,0.2574739308136652,0.2392080221546338,0.4114232431164622,0.3205644683805742,0.0661638431444558,241,1166.7034198444444,6.514906884511111,18.895167006296457,2.3401041303666665
0.3837440709644739,0.2574739308136652,0.2392080221546338,0.4114232431164622,0.3205644683805742,0.0661638431444558,261,1108.718076588889,13.901421982333332,17.641461095792444,5.134664480022222
0.3837440709644739,0.2574739308136652,0.2392080221546338,0.4114232431164622,0.3205644683805742,0.0661638431444558,281,1042.9403282033334,26.83762648955556,16.111679215071245,9.95725080512222
0.3837440709644739,0.2574739308136652,0.2392080221546338,0.4114232431164622,0.3205644683805742,0.0661638431444558,301,965.5671457944444,47.71757703544444,14.272068007004156,17.372954899666667
0.3837440709644739,0.2574739308136652,0.2392080221546338,0.4114232431164622,0.3205644683805742,0.0661638431444558,321,878.6781787144445,88.1456435,11.821801455617369,29.13637691708888
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,241,1175.880008422222,7.151446813288889,18.57904401325022,2.557606674866667
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,261,1114.702036488889,14.63537479011111,17.325993615633813,5.383250918555556
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,281,1044.0940914511111,27.88529344366667,15.76139956026274,10.277378152255556
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,301,966.6793633655556,51.34807627799999,13.894917382809751,18.459593168966663
0.3858792442557379,0.265133040920934,0.1865497986237664,0.4014431285189067,0.322416091678912,0.0745474349770429,321,869.522815818889,89.6544467161111,11.478027391071665,29.777904537711112
0.3889392336181882,0.2579269212211724,0.2101088795109813,0.4094737835058682,0.3039742002619894,0.0828378374127425,241,1178.829889777778,7.0267499329,18.819518000850906,2.5077145154000005
0.3889392336181882,0.2579269212211724,0.2101088795109813,0.4094737835058682,0.3039742002619894,0.0828378374127425,261,1118.020186388889,13.73069566288889,17.578685127580346,5.067329675766667
0.3889392336181882,0.2579269212211724,0.2101088795109813,0.4094737835058682,0.3039742002619894,0.0828378374127425,281,1049.624467591111,25.94788359511111,16.10609485981884,9.6987016149
0.3889392336181882,0.2579269212211724,0.2101088795109813,0.4094737835058682,0.3039742002619894,0.0828378374127425,301,974.0203968488888,48.61081317877778,14.211395133242664,17.532419927533333
0.3889392336181882,0.2579269212211724,0.2101088795109813,0.4094737835058682,0.3039742002619894,0.0828378374127425,321,885.1708619066667,84.43943734533333,11.980612909051896,28.59693809907778
0.3890559095023189,0.2584601559080471,0.1777230198360806,0.4836470558600754,0.3196141814551771,0.0498768088495088,241,1184.558698,6.032024960055555,18.99432016892025,2.175990870488889
0.3890559095023189,0.2584601559080471,0.1777230198360806,0.4836470558600754,0.3196141814551771,0.0498768088495088,261,1125.1997878444445,12.768726132377775,17.773823946906294,4.751909139677778
0.3890559095023189,0.2584601559080471,0.1777230198360806,0.4836470558600754,0.3196141814551771,0.0498768088495088,281,1061.0126816266668,24.645528471888888,16.32096964908379,9.260425300222222
0.3890559095023189,0.2584601559080471,0.1777230198360806,0.4836470558600754,0.3196141814551771,0.0498768088495088,301,992.1909038677776,45.34635399122222,14.58523251971258,16.63957602951111
0.3890559095023189,0.2584601559080471,0.1777230198360806,0.4836470558600754,0.3196141814551771,0.0498768088495088,321,906.9051095077778,78.82051945166667,12.397823935093085,27.178328960222224
0.3909808885762688,0.254730642439758,0.184989610095339,0.4789112431329048,0.278833078055489,0.0703545642889722,241,1182.0624015333333,6.365495951777778,18.774396148546792,2.2929368084
0.3909808885762688,0.254730642439758,0.184989610095339,0.4789112431329048,0.278833078055489,0.0703545642889722,261,1122.8066363444443,14.126839721444444,17.48921865438428,5.219179786355555
0.3909808885762688,0.254730642439758,0.184989610095339,0.4789112431329048,0.278833078055489,0.0703545642889722,281,1054.480733078889,26.48834566977777,16.009733505584776,9.837574965188889
0.3909808885762688,0.254730642439758,0.184989610095339,0.4789112431329048,0.278833078055489,0.0703545642889722,301,979.5701912755554,47.18384584655556,14.25590976394421,17.190591393933335
0.3909808885762688,0.254730642439758,0.184989610095339,0.4789112431329048,0.278833078055489,0.0703545642889722,321,890.9641959433333,83.0102068328889,11.991906426082082,28.412362957955555
0.3551403317551933,0.288145815655678,0.2397272920712193,0.4957532170812003,0.2754591170823145,0.0646604748714069,241,1129.7882817555555,7.666889741766666,18.524536437013637,2.717152809877778
0.3551403317551933,0.288145815655678,0.2397272920712193,0.4957532170812003,0.2754591170823145,0.0646604748714069,261,1067.6739338666669,16.322685107555554,17.127485545999946,5.9365656512
0.3551403317551933,0.288145815655678,0.2397272920712193,0.4957532170812003,0.2754591170823145,0.0646604748714069,281,999.346078652222,32.226929156888886,15.423065490031378,11.572848766644444
0.3551403317551933,0.288145815655678,0.2397272920712193,0.4957532170812003,0.2754591170823145,0.0646604748714069,301,913.918337612222,56.11870708811111,13.407513111336812,19.577559148411112
0.3551403317551933,0.288145815655678,0.2397272920712193,0.4957532170812003,0.2754591170823145,0.0646604748714069,321,816.640347668889,104.10948059433332,10.654566159944874,32.54996919727778
0.3555566752898469,0.2934807916359934,0.1858027072810364,0.4539753443707578,0.3139950824559259,0.0473318309634794,241,1165.8016883333337,7.158972813611111,18.755399938553857,2.5485282623
0.3555566752898469,0.2934807916359934,0.1858027072810364,0.4539753443707578,0.3139950824559259,0.0473318309634794,261,1103.4766787444444,15.126372624777778,17.398305536724898,5.5500881448333335
0.3555566752898469,0.2934807916359934,0.1858027072810364,0.4539753443707578,0.3139950824559259,0.0473318309634794,281,1030.1188867766668,28.65382245911111,15.764847622005504,10.485125066444445
0.3555566752898469,0.2934807916359934,0.1858027072810364,0.4539753443707578,0.3139950824559259,0.0473318309634794,301,954.2662151566668,54.47771328011111,13.800274123993466,19.08271760043333
0.3555566752898469,0.2934807916359934,0.1858027072810364,0.4539753443707578,0.3139950824559259,0.0473318309634794,321,856.1414721611111,97.6870556077778,11.173713554890702,31.13222279181111
0.3573338974097287,0.2846724190715635,0.2469857761688269,0.4580715008341805,0.3181547249268327,0.0560014977236856,241,1125.4984476444445,7.201231966822222,18.616883862009956,2.5700934062333336
0.3573338974097287,0.2846724190715635,0.2469857761688269,0.4580715008341805,0.3181547249268327,0.0560014977236856,261,1064.6048646888887,15.732659476777778,17.248564666219394,5.738067747333333
0.3573338974097287,0.2846724190715635,0.2469857761688269,0.4580715008341805,0.3181547249268327,0.0560014977236856,281,993.79011965,29.41022915777777,15.588385341406568,10.7833101578
0.3573338974097287,0.2846724190715635,0.2469857761688269,0.4580715008341805,0.3181547249268327,0.0560014977236856,301,915.2247477311112,54.40344669855556,13.57610412135772,19.15248477072222
0.3573338974097287,0.2846724190715635,0.2469857761688269,0.4580715008341805,0.3181547249268327,0.0560014977236856,321,819.3330585366667,98.77811774566666,10.958154620416057,31.620051528488887
0.3589843277650625,0.2893548338154648,0.2053020404584184,0.4787505653417361,0.2902675441171487,0.0425516036495442,241,1153.3559571222222,7.875819944244444,18.38899633431999,2.784299882944444
0.3589843277650625,0.2893548338154648,0.2053020404584184,0.4787505653417361,0.2902675441171487,0.0425516036495442,261,1088.9008458222224,16.168018470222222,17.030471745345967,5.87739470068889
0.3589843277650625,0.2893548338154648,0.2053020404584184,0.4787505653417361,0.2902675441171487,0.0425516036495442,281,1019.0412677322224,31.967578471,15.356418692773152,11.475906960733331
0.3589843277650625,0.2893548338154648,0.2053020404584184,0.4787505653417361,0.2902675441171487,0.0425516036495442,301,932.8604039944444,56.31869493566667,13.356862162093904,19.641248094255555
0.3589843277650625,0.2893548338154648,0.2053020404584184,0.4787505653417361,0.2902675441171487,0.0425516036495442,321,830.57638803,104.27718031422222,10.596537822071484,32.66081858785555
0.3600847125190037,0.2647383516137706,0.2624723424002805,0.4523726230857152,0.2952614404540075,0.075993315470816,241,1170.0484197666667,7.059588978400001,18.93971974253649,2.5168884823222224
0.3600847125190037,0.2647383516137706,0.2624723424002805,0.4523726230857152,0.2952614404540075,0.075993315470816,261,1107.8140989555554,14.904223304,17.572756630390316,5.475741385788889
0.3600847125190037,0.2647383516137706,0.2624723424002805,0.4523726230857152,0.2952614404540075,0.075993315470816,281,1036.791730188889,29.04184942777778,15.924717299826968,10.597862298088888
0.3600847125190037,0.2647383516137706,0.2624723424002805,0.4523726230857152,0.2952614404540075,0.075993315470816,301,954.0297900677776,51.91667691866667,13.941236941130004,18.428286060422227
0.3600847125190037,0.2647383516137706,0.2624723424002805,0.4523726230857152,0.2952614404540075,0.075993315470816,321,855.7706179322222,93.76027323022224,11.37690723122498,30.5801655457
0.36162954491249,0.2816381931883551,0.225955498436211,0.38037695426264,0.328673633240954,0.079466207186434,241,1164.387628888889,7.182985836988889,18.858342241218587,2.5535438941
0.36162954491249,0.2816381931883551,0.225955498436211,0.38037695426264,0.328673633240954,0.079466207186434,261,1099.7741183444443,15.202628755222223,17.470227567813822,5.555860285155555
0.36162954491249,0.2816381931883551,0.225955498436211,0.38037695426264,0.328673633240954,0.079466207186434,281,1030.6495341433333,29.288717253888887,15.829496930640598,10.700904076177778
0.36162954491249,0.2816381931883551,0.225955498436211,0.38037695426264,0.328673633240954,0.079466207186434,301,947.1180350366664,53.04792545744444,13.823995757321008,18.781182804833332
0.36162954491249,0.2816381931883551,0.225955498436211,0.38037695426264,0.328673633240954,0.079466207186434,321,852.8328366644445,98.396798248,11.16708360226473,31.37698206738889
0.3627415879738265,0.2851559957153431,0.2380771099782188,0.4135312906377997,0.33002928684853,0.0623964093215055,241,1124.9481809777776,7.5488207557,18.610068496271552,2.6872024403000005
0.3627415879738265,0.2851559957153431,0.2380771099782188,0.4135312906377997,0.33002928684853,0.0623964093215055,261,1063.348681222222,15.09068161711111,17.250074237327954,5.535048303077779
0.3627415879738265,0.2851559957153431,0.2380771099782188,0.4135312906377997,0.33002928684853,0.0623964093215055,281,995.8017467855556,29.15102307777778,15.680021999263316,10.705035770422224
