sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,density
0.3238107174511451,0.3662280085021792,0.2833000640628496,0.2798663563829714,0.4693974271935549,0.3909255581075803,0.2769736905881352,0.0305993746493594,260,1054.3408418593249
0.3238107174511451,0.3662280085021792,0.2833000640628496,0.2798663563829714,0.4693974271935549,0.3909255581075803,0.2769736905881352,0.0305993746493594,300,889.4039945484551
0.3238107174511451,0.3662280085021792,0.2833000640628496,0.2798663563829714,0.4693974271935549,0.3909255581075803,0.2769736905881352,0.0305993746493594,320,760.513232503504
0.3238107174511451,0.3662280085021792,0.2833000640628496,0.2798663563829714,0.4693974271935549,0.3909255581075803,0.2769736905881352,0.0305993746493594,280,971.1132426698668
0.3238107174511451,0.3662280085021792,0.2833000640628496,0.2798663563829714,0.4693974271935549,0.3909255581075803,0.2769736905881352,0.0305993746493594,240,1119.3299846125358
0.32455615461062,0.3581566350159542,0.2935661579953448,0.25081207478276,0.3986815915595899,0.456980178359514,0.2056645254562921,0.0748237965990035,280,1003.814944523202
0.32455615461062,0.3581566350159542,0.2935661579953448,0.25081207478276,0.3986815915595899,0.456980178359514,0.2056645254562921,0.0748237965990035,260,1074.1612622970745
0.32455615461062,0.3581566350159542,0.2935661579953448,0.25081207478276,0.3986815915595899,0.456980178359514,0.2056645254562921,0.0748237965990035,320,807.0284800485825
0.32455615461062,0.3581566350159542,0.2935661579953448,0.25081207478276,0.3986815915595899,0.456980178359514,0.2056645254562921,0.0748237965990035,300,921.7711603726186
0.32455615461062,0.3581566350159542,0.2935661579953448,0.25081207478276,0.3986815915595899,0.456980178359514,0.2056645254562921,0.0748237965990035,240,1142.0543470966595
0.3246707782365265,0.3892298653288605,0.2641885033589599,0.267529698926769,0.4888844191055642,0.3653970338218402,0.1728654739226333,0.0564847911910014,280,1036.0143033764032
0.3246707782365265,0.3892298653288605,0.2641885033589599,0.267529698926769,0.4888844191055642,0.3653970338218402,0.1728654739226333,0.0564847911910014,300,931.0166632050456
0.3246707782365265,0.3892298653288605,0.2641885033589599,0.267529698926769,0.4888844191055642,0.3653970338218402,0.1728654739226333,0.0564847911910014,240,1180.0852443682295
0.3246707782365265,0.3892298653288605,0.2641885033589599,0.267529698926769,0.4888844191055642,0.3653970338218402,0.1728654739226333,0.0564847911910014,260,1106.7172764214884
0.3246707782365265,0.3892298653288605,0.2641885033589599,0.267529698926769,0.4888844191055642,0.3653970338218402,0.1728654739226333,0.0564847911910014,320,777.3937980218949
0.324985486913746,0.3868697860040433,0.2739334564618381,0.2552063183572033,0.4340551046753463,0.3526658342688114,0.2062592829974025,0.0683270978637118,320,845.2656271126947
0.324985486913746,0.3868697860040433,0.2739334564618381,0.2552063183572033,0.4340551046753463,0.3526658342688114,0.2062592829974025,0.0683270978637118,300,953.006416034187
0.324985486913746,0.3868697860040433,0.2739334564618381,0.2552063183572033,0.4340551046753463,0.3526658342688114,0.2062592829974025,0.0683270978637118,240,1171.841741610492
0.324985486913746,0.3868697860040433,0.2739334564618381,0.2552063183572033,0.4340551046753463,0.3526658342688114,0.2062592829974025,0.0683270978637118,280,1047.1058009509404
0.324985486913746,0.3868697860040433,0.2739334564618381,0.2552063183572033,0.4340551046753463,0.3526658342688114,0.2062592829974025,0.0683270978637118,260,1112.9621203049264
0.3250570355408422,0.301693416671108,0.2887382725230256,0.2563120176647766,0.5146410583030838,0.4500994915828231,0.3112801120014469,0.0310214567763911,300,924.5544826838482
0.3250570355408422,0.301693416671108,0.2887382725230256,0.2563120176647766,0.5146410583030838,0.4500994915828231,0.3112801120014469,0.0310214567763911,320,86.68933647633776
0.3250570355408422,0.301693416671108,0.2887382725230256,0.2563120176647766,0.5146410583030838,0.4500994915828231,0.3112801120014469,0.0310214567763911,280,1033.1865352652396
0.3250570355408422,0.301693416671108,0.2887382725230256,0.2563120176647766,0.5146410583030838,0.4500994915828231,0.3112801120014469,0.0310214567763911,260,1125.9468746907123
0.3250570355408422,0.301693416671108,0.2887382725230256,0.2563120176647766,0.5146410583030838,0.4500994915828231,0.3112801120014469,0.0310214567763911,240,1191.661453049397
0.3263840694061072,0.3493406440608008,0.2826667717473166,0.2711686189057793,0.5057454538923729,0.4284330004362143,0.1701259821132343,0.0777031500210291,260,1074.6107109286431
0.3263840694061072,0.3493406440608008,0.2826667717473166,0.2711686189057793,0.5057454538923729,0.4284330004362143,0.1701259821132343,0.0777031500210291,280,985.7899277514416
0.3263840694061072,0.3493406440608008,0.2826667717473166,0.2711686189057793,0.5057454538923729,0.4284330004362143,0.1701259821132343,0.0777031500210291,320,89.7699215900416
0.3263840694061072,0.3493406440608008,0.2826667717473166,0.2711686189057793,0.5057454538923729,0.4284330004362143,0.1701259821132343,0.0777031500210291,300,887.0514842629535
0.3263840694061072,0.3493406440608008,0.2826667717473166,0.2711686189057793,0.5057454538923729,0.4284330004362143,0.1701259821132343,0.0777031500210291,240,1148.5295400994503
0.3266019934760806,0.3332503996390449,0.2706685662437872,0.2920828321566748,0.4009839601327215,0.3329310076194022,0.3179746507647439,0.0776884007652256,240,1125.994287150459
0.3266019934760806,0.3332503996390449,0.2706685662437872,0.2920828321566748,0.4009839601327215,0.3329310076194022,0.3179746507647439,0.0776884007652256,260,1055.6793176985689
0.3266019934760806,0.3332503996390449,0.2706685662437872,0.2920828321566748,0.4009839601327215,0.3329310076194022,0.3179746507647439,0.0776884007652256,280,979.62069436267
0.3266019934760806,0.3332503996390449,0.2706685662437872,0.2920828321566748,0.4009839601327215,0.3329310076194022,0.3179746507647439,0.0776884007652256,300,866.2804185575163
0.3266019934760806,0.3332503996390449,0.2706685662437872,0.2920828321566748,0.4009839601327215,0.3329310076194022,0.3179746507647439,0.0776884007652256,320,231.64930658509272
0.3271689400229001,0.3972848305012881,0.2641507816068745,0.286327509592117,0.4510713491913782,0.2742449849810945,0.3172026884000707,0.0335742722000765,240,1129.2971628599512
0.3271689400229001,0.3972848305012881,0.2641507816068745,0.286327509592117,0.4510713491913782,0.2742449849810945,0.3172026884000707,0.0335742722000765,300,899.4351524847905
0.3271689400229001,0.3972848305012881,0.2641507816068745,0.286327509592117,0.4510713491913782,0.2742449849810945,0.3172026884000707,0.0335742722000765,260,1065.8520072479346
0.3271689400229001,0.3972848305012881,0.2641507816068745,0.286327509592117,0.4510713491913782,0.2742449849810945,0.3172026884000707,0.0335742722000765,280,995.9466214208078
0.3271689400229001,0.3972848305012881,0.2641507816068745,0.286327509592117,0.4510713491913782,0.2742449849810945,0.3172026884000707,0.0335742722000765,320,769.0004931867869
0.3274691547953348,0.3187123375981533,0.2991178223345331,0.2449253582255597,0.4668287017619287,0.4537648724261049,0.2429550235529738,0.0649412574376185,260,1091.9595999704036
0.3274691547953348,0.3187123375981533,0.2991178223345331,0.2449253582255597,0.4668287017619287,0.4537648724261049,0.2429550235529738,0.0649412574376185,300,919.9754919901964
0.3274691547953348,0.3187123375981533,0.2991178223345331,0.2449253582255597,0.4668287017619287,0.4537648724261049,0.2429550235529738,0.0649412574376185,320,364.5495544351768
0.3274691547953348,0.3187123375981533,0.2991178223345331,0.2449253582255597,0.4668287017619287,0.4537648724261049,0.2429550235529738,0.0649412574376185,280,1016.0726960319092
0.3274691547953348,0.3187123375981533,0.2991178223345331,0.2449253582255597,0.4668287017619287,0.4537648724261049,0.2429550235529738,0.0649412574376185,240,1157.461576530875
0.3274872578301433,0.3843160501861596,0.3054315515365535,0.1591257971573258,0.2036166321279777,0.5372510575510036,0.3092743059025428,0.0652447653343355,280,970.4663610148608
0.3274872578301433,0.3843160501861596,0.3054315515365535,0.1591257971573258,0.2036166321279777,0.5372510575510036,0.3092743059025428,0.0652447653343355,260,1041.344206409855
0.3274872578301433,0.3843160501861596,0.3054315515365535,0.1591257971573258,0.2036166321279777,0.5372510575510036,0.3092743059025428,0.0652447653343355,240,1096.6326904821422
0.3274872578301433,0.3843160501861596,0.3054315515365535,0.1591257971573258,0.2036166321279777,0.5372510575510036,0.3092743059025428,0.0652447653343355,300,913.921389944102
0.3274872578301433,0.3843160501861596,0.3054315515365535,0.1591257971573258,0.2036166321279777,0.5372510575510036,0.3092743059025428,0.0652447653343355,320,822.072348266273
0.3296654094023057,0.3009297411731761,0.2701357108430005,0.2787378075885803,0.5184287065922989,0.5138589405031437,0.2555142938316888,0.0652775758563544,280,1034.8779292587728
0.3296654094023057,0.3009297411731761,0.2701357108430005,0.2787378075885803,0.5184287065922989,0.5138589405031437,0.2555142938316888,0.0652775758563544,260,1125.2104871253584
0.3296654094023057,0.3009297411731761,0.2701357108430005,0.2787378075885803,0.5184287065922989,0.5138589405031437,0.2555142938316888,0.0652775758563544,300,930.8452642703008
0.3296654094023057,0.3009297411731761,0.2701357108430005,0.2787378075885803,0.5184287065922989,0.5138589405031437,0.2555142938316888,0.0652775758563544,320,88.6399685494699
0.3296654094023057,0.3009297411731761,0.2701357108430005,0.2787378075885803,0.5184287065922989,0.5138589405031437,0.2555142938316888,0.0652775758563544,240,1195.8284778316556
0.3298414002626611,0.3839286686391864,0.3168991761025759,0.2426944200374148,0.5334654944334204,0.4500083929813177,0.2549553879562012,0.0276240950065674,300,900.1145642913979
0.3298414002626611,0.3839286686391864,0.3168991761025759,0.2426944200374148,0.5334654944334204,0.4500083929813177,0.2549553879562012,0.0276240950065674,260,1017.5378344110684
0.3298414002626611,0.3839286686391864,0.3168991761025759,0.2426944200374148,0.5334654944334204,0.4500083929813177,0.2549553879562012,0.0276240950065674,240,1068.9049813966667
0.3298414002626611,0.3839286686391864,0.3168991761025759,0.2426944200374148,0.5334654944334204,0.4500083929813177,0.2549553879562012,0.0276240950065674,280,958.372927391717
0.3298414002626611,0.3839286686391864,0.3168991761025759,0.2426944200374148,0.5334654944334204,0.4500083929813177,0.2549553879562012,0.0276240950065674,320,851.3020869600207
0.3301621883448807,0.3286241311460975,0.3083605578413887,0.2183807743685064,0.3585756211048294,0.5436971061952647,0.2227080080177437,0.077276467128199,300,934.100137067293
0.3301621883448807,0.3286241311460975,0.3083605578413887,0.2183807743685064,0.3585756211048294,0.5436971061952647,0.2227080080177437,0.077276467128199,280,1025.9368168907608
0.3301621883448807,0.3286241311460975,0.3083605578413887,0.2183807743685064,0.3585756211048294,0.5436971061952647,0.2227080080177437,0.077276467128199,240,1164.971959398508
0.3301621883448807,0.3286241311460975,0.3083605578413887,0.2183807743685064,0.3585756211048294,0.5436971061952647,0.2227080080177437,0.077276467128199,260,1097.633847882802
0.3301621883448807,0.3286241311460975,0.3083605578413887,0.2183807743685064,0.3585756211048294,0.5436971061952647,0.2227080080177437,0.077276467128199,320,831.9760443539366
0.3307281285589565,0.3643841863714254,0.2610696505889898,0.2930664419695896,0.3840104552066556,0.4065090082562914,0.2198395003375912,0.0672097022478069,300,907.5221349012036
0.3307281285589565,0.3643841863714254,0.2610696505889898,0.2930664419695896,0.3840104552066556,0.4065090082562914,0.2198395003375912,0.0672097022478069,320,780.3338177200858
0.3307281285589565,0.3643841863714254,0.2610696505889898,0.2930664419695896,0.3840104552066556,0.4065090082562914,0.2198395003375912,0.0672097022478069,260,1085.828328694081
0.3307281285589565,0.3643841863714254,0.2610696505889898,0.2930664419695896,0.3840104552066556,0.4065090082562914,0.2198395003375912,0.0672097022478069,240,1157.549113057065
0.3307281285589565,0.3643841863714254,0.2610696505889898,0.2930664419695896,0.3840104552066556,0.4065090082562914,0.2198395003375912,0.0672097022478069,280,1018.3140245977352
0.3308285329799451,0.3316421802084022,0.3096290853936723,0.2255156560137907,0.539009394988109,0.5069112335293444,0.150584869185828,0.0799751351394473,260,1064.0518573678903
0.3308285329799451,0.3316421802084022,0.3096290853936723,0.2255156560137907,0.539009394988109,0.5069112335293444,0.150584869185828,0.0799751351394473,240,1139.241478263494
0.3308285329799451,0.3316421802084022,0.3096290853936723,0.2255156560137907,0.539009394988109,0.5069112335293444,0.150584869185828,0.0799751351394473,280,984.1126233763948
0.3308285329799451,0.3316421802084022,0.3096290853936723,0.2255156560137907,0.539009394988109,0.5069112335293444,0.150584869185828,0.0799751351394473,320,86.58325051723689
0.3308285329799451,0.3316421802084022,0.3096290853936723,0.2255156560137907,0.539009394988109,0.5069112335293444,0.150584869185828,0.0799751351394473,300,873.5580601224527
0.331101446430579,0.357956789229935,0.2930518103859878,0.2457151827861215,0.4380387720169185,0.1878312524778654,0.3049796881240675,0.0704916964485119,280,981.8729125034153
0.331101446430579,0.357956789229935,0.2930518103859878,0.2457151827861215,0.4380387720169185,0.1878312524778654,0.3049796881240675,0.0704916964485119,260,1064.433415564949
0.331101446430579,0.357956789229935,0.2930518103859878,0.2457151827861215,0.4380387720169185,0.1878312524778654,0.3049796881240675,0.0704916964485119,300,876.30627306044
0.331101446430579,0.357956789229935,0.2930518103859878,0.2457151827861215,0.4380387720169185,0.1878312524778654,0.3049796881240675,0.0704916964485119,320,726.3388367245697
0.331101446430579,0.357956789229935,0.2930518103859878,0.2457151827861215,0.4380387720169185,0.1878312524778654,0.3049796881240675,0.0704916964485119,240,1125.014125532357
0.331983962623859,0.3310362214702269,0.2860751716892733,0.296493392025056,0.5402683338221277,0.4482817396702026,0.3266004940966434,0.0167150429312399,320,735.5304977911665
0.331983962623859,0.3310362214702269,0.2860751716892733,0.296493392025056,0.5402683338221277,0.4482817396702026,0.3266004940966434,0.0167150429312399,280,978.3473698845338
0.331983962623859,0.3310362214702269,0.2860751716892733,0.296493392025056,0.5402683338221277,0.4482817396702026,0.3266004940966434,0.0167150429312399,260,1051.8138345259522
0.331983962623859,0.3310362214702269,0.2860751716892733,0.296493392025056,0.5402683338221277,0.4482817396702026,0.3266004940966434,0.0167150429312399,240,1117.128977006753
0.331983962623859,0.3310362214702269,0.2860751716892733,0.296493392025056,0.5402683338221277,0.4482817396702026,0.3266004940966434,0.0167150429312399,300,874.7392786550832
0.3324233590404758,0.3287806241402063,0.3369099834662269,0.1687706264881876,0.5069858227200413,0.5746616024638216,0.250426456664103,0.0323783146848442,240,1108.8518483059236
0.3324233590404758,0.3287806241402063,0.3369099834662269,0.1687706264881876,0.5069858227200413,0.5746616024638216,0.250426456664103,0.0323783146848442,260,1058.9522238869226
0.3324233590404758,0.3287806241402063,0.3369099834662269,0.1687706264881876,0.5069858227200413,0.5746616024638216,0.250426456664103,0.0323783146848442,300,934.055224745507
0.3324233590404758,0.3287806241402063,0.3369099834662269,0.1687706264881876,0.5069858227200413,0.5746616024638216,0.250426456664103,0.0323783146848442,280,1002.2312199781418
0.3324233590404758,0.3287806241402063,0.3369099834662269,0.1687706264881876,0.5069858227200413,0.5746616024638216,0.250426456664103,0.0323783146848442,320,869.3473269044712
0.3325061370413567,0.3107943442905073,0.3252808595269319,0.1706889355837047,0.2505999181361425,0.5764348466229154,0.2760866230953683,0.0661547955264848,320,777.1817449588422
0.3325061370413567,0.3107943442905073,0.3252808595269319,0.1706889355837047,0.2505999181361425,0.5764348466229154,0.2760866230953683,0.0661547955264848,280,984.692644412541
0.3325061370413567,0.3107943442905073,0.3252808595269319,0.1706889355837047,0.2505999181361425,0.5764348466229154,0.2760866230953683,0.0661547955264848,300,907.0406530429108
0.3325061370413567,0.3107943442905073,0.3252808595269319,0.1706889355837047,0.2505999181361425,0.5764348466229154,0.2760866230953683,0.0661547955264848,260,1062.216896689549
0.3325061370413567,0.3107943442905073,0.3252808595269319,0.1706889355837047,0.2505999181361425,0.5764348466229154,0.2760866230953683,0.0661547955264848,240,1132.1385699149764
0.3327955237203746,0.3043513544361045,0.3616450220652982,0.1533040412150531,0.5664958413210661,0.5682925099690008,0.2760511178164286,0.0752156033896954,300,921.2703217718108
0.3327955237203746,0.3043513544361045,0.3616450220652982,0.1533040412150531,0.5664958413210661,0.5682925099690008,0.2760511178164286,0.0752156033896954,280,966.7431405433678
0.3327955237203746,0.3043513544361045,0.3616450220652982,0.1533040412150531,0.5664958413210661,0.5682925099690008,0.2760511178164286,0.0752156033896954,260,1015.3338838534692
0.3327955237203746,0.3043513544361045,0.3616450220652982,0.1533040412150531,0.5664958413210661,0.5682925099690008,0.2760511178164286,0.0752156033896954,320,865.3136329217559
0.3327955237203746,0.3043513544361045,0.3616450220652982,0.1533040412150531,0.5664958413210661,0.5682925099690008,0.2760511178164286,0.0752156033896954,240,1059.2300910821675
0.3335579837774697,0.3210392733235028,0.276127637634076,0.2840362145293215,0.5278593134663113,0.3838860192218081,0.3085749218805301,0.0404423399572721,300,916.6291809466312
0.3335579837774697,0.3210392733235028,0.276127637634076,0.2840362145293215,0.5278593134663113,0.3838860192218081,0.3085749218805301,0.0404423399572721,240,1165.1044930781204
0.3335579837774697,0.3210392733235028,0.276127637634076,0.2840362145293215,0.5278593134663113,0.3838860192218081,0.3085749218805301,0.0404423399572721,320,81.41571946371973
0.3335579837774697,0.3210392733235028,0.276127637634076,0.2840362145293215,0.5278593134663113,0.3838860192218081,0.3085749218805301,0.0404423399572721,280,1015.060672144972
0.3335579837774697,0.3210392733235028,0.276127637634076,0.2840362145293215,0.5278593134663113,0.3838860192218081,0.3085749218805301,0.0404423399572721,260,1094.8561217439858
0.3340652652492675,0.3391703460767813,0.2664983753628007,0.2968379625184751,0.5489896346347916,0.3787856863586453,0.230974708810292,0.0642218289391998,260,1081.0624341144492
0.3340652652492675,0.3391703460767813,0.2664983753628007,0.2968379625184751,0.5489896346347916,0.3787856863586453,0.230974708810292,0.0642218289391998,320,784.0092379659384
0.3340652652492675,0.3391703460767813,0.2664983753628007,0.2968379625184751,0.5489896346347916,0.3787856863586453,0.230974708810292,0.0642218289391998,240,1148.34029879266
0.3340652652492675,0.3391703460767813,0.2664983753628007,0.2968379625184751,0.5489896346347916,0.3787856863586453,0.230974708810292,0.0642218289391998,300,924.0535545468516
0.3340652652492675,0.3391703460767813,0.2664983753628007,0.2968379625184751,0.5489896346347916,0.3787856863586453,0.230974708810292,0.0642218289391998,280,1010.7689953027422
0.3362069413115899,0.3771835394932766,0.3016163571843724,0.1585831634991333,0.3966113631574965,0.3677283695929629,0.2888717899845797,0.0191003632250419,300,888.1983484907156
0.3362069413115899,0.3771835394932766,0.3016163571843724,0.1585831634991333,0.3966113631574965,0.3677283695929629,0.2888717899845797,0.0191003632250419,320,747.6093576565497
0.3362069413115899,0.3771835394932766,0.3016163571843724,0.1585831634991333,0.3966113631574965,0.3677283695929629,0.2888717899845797,0.0191003632250419,260,1056.046600130243
0.3362069413115899,0.3771835394932766,0.3016163571843724,0.1585831634991333,0.3966113631574965,0.3677283695929629,0.2888717899845797,0.0191003632250419,240,1114.0845787737032
0.3362069413115899,0.3771835394932766,0.3016163571843724,0.1585831634991333,0.3966113631574965,0.3677283695929629,0.2888717899845797,0.0191003632250419,280,986.086282790482
0.3366919729152714,0.3919417213199442,0.2737091048815798,0.2393380522989498,0.4000120380493212,0.2854607603856209,0.2205058538417892,0.0671838037064388,260,1091.244920945529
0.3366919729152714,0.3919417213199442,0.2737091048815798,0.2393380522989498,0.4000120380493212,0.2854607603856209,0.2205058538417892,0.0671838037064388,240,1169.2453664365955
0.3366919729152714,0.3919417213199442,0.2737091048815798,0.2393380522989498,0.4000120380493212,0.2854607603856209,0.2205058538417892,0.0671838037064388,320,327.94765732496865
0.3366919729152714,0.3919417213199442,0.2737091048815798,0.2393380522989498,0.4000120380493212,0.2854607603856209,0.2205058538417892,0.0671838037064388,280,1025.8778916874353
0.3366919729152714,0.3919417213199442,0.2737091048815798,0.2393380522989498,0.4000120380493212,0.2854607603856209,0.2205058538417892,0.0671838037064388,300,919.70386753357
0.3391751876624977,0.3919076002349235,0.2970851974431417,0.184700939046901,0.3617616424361595,0.2694267869550484,0.3142896738005681,0.0615964958976897,320,822.4197947610068
0.3391751876624977,0.3919076002349235,0.2970851974431417,0.184700939046901,0.3617616424361595,0.2694267869550484,0.3142896738005681,0.0615964958976897,260,1074.7154031934947
0.3391751876624977,0.3919076002349235,0.2970851974431417,0.184700939046901,0.3617616424361595,0.2694267869550484,0.3142896738005681,0.0615964958976897,300,907.0342666707086
0.3391751876624977,0.3919076002349235,0.2970851974431417,0.184700939046901,0.3617616424361595,0.2694267869550484,0.3142896738005681,0.0615964958976897,280,1014.355461796466
0.3391751876624977,0.3919076002349235,0.2970851974431417,0.184700939046901,0.3617616424361595,0.2694267869550484,0.3142896738005681,0.0615964958976897,240,1128.3105844648237
0.3393823165183087,0.3372167153484457,0.2917253511111432,0.2907722278222777,0.5660272402010139,0.3225936543874676,0.2375837075446931,0.0831309767779107,300,900.006289373556
0.3393823165183087,0.3372167153484457,0.2917253511111432,0.2907722278222777,0.5660272402010139,0.3225936543874676,0.2375837075446931,0.0831309767779107,240,1089.509576357644
0.3393823165183087,0.3372167153484457,0.2917253511111432,0.2907722278222777,0.5660272402010139,0.3225936543874676,0.2375837075446931,0.0831309767779107,280,968.4192697803184
0.3393823165183087,0.3372167153484457,0.2917253511111432,0.2907722278222777,0.5660272402010139,0.3225936543874676,0.2375837075446931,0.0831309767779107,260,1033.7324665381198
0.3393823165183087,0.3372167153484457,0.2917253511111432,0.2907722278222777,0.5660272402010139,0.3225936543874676,0.2375837075446931,0.0831309767779107,320,790.2975593525811
0.3405727314058965,0.3113222672589659,0.3538442551046462,0.2018741078243219,0.5680089982350814,0.2593046749821296,0.2934866630732936,0.0770224304077564,280,929.6528790365204
0.3405727314058965,0.3113222672589659,0.3538442551046462,0.2018741078243219,0.5680089982350814,0.2593046749821296,0.2934866630732936,0.0770224304077564,300,880.6992498464015
0.3405727314058965,0.3113222672589659,0.3538442551046462,0.2018741078243219,0.5680089982350814,0.2593046749821296,0.2934866630732936,0.0770224304077564,320,810.5543715413136
0.3405727314058965,0.3113222672589659,0.3538442551046462,0.2018741078243219,0.5680089982350814,0.2593046749821296,0.2934866630732936,0.0770224304077564,260,978.7921939773654
0.3405727314058965,0.3113222672589659,0.3538442551046462,0.2018741078243219,0.5680089982350814,0.2593046749821296,0.2934866630732936,0.0770224304077564,240,1025.6052390363327
0.3408440048862329,0.3279163423902995,0.3331496053630635,0.1510698164350683,0.2806088382552548,0.4125031620238339,0.3247500086570693,0.0427178651377796,240,1095.293463183987
0.3408440048862329,0.3279163423902995,0.3331496053630635,0.1510698164350683,0.2806088382552548,0.4125031620238339,0.3247500086570693,0.0427178651377796,280,982.6002794311904
0.3408440048862329,0.3279163423902995,0.3331496053630635,0.1510698164350683,0.2806088382552548,0.4125031620238339,0.3247500086570693,0.0427178651377796,260,1036.3579952745802
0.3408440048862329,0.3279163423902995,0.3331496053630635,0.1510698164350683,0.2806088382552548,0.4125031620238339,0.3247500086570693,0.0427178651377796,300,911.7089488749264
0.3408440048862329,0.3279163423902995,0.3331496053630635,0.1510698164350683,0.2806088382552548,0.4125031620238339,0.3247500086570693,0.0427178651377796,320,808.2338704266382
0.3408643177702983,0.337585974236139,0.2589330419604005,0.297744032166047,0.2444520591340671,0.5228809820832755,0.3027092376298874,0.0757761625421901,240,1170.5371801238423
0.3408643177702983,0.337585974236139,0.2589330419604005,0.297744032166047,0.2444520591340671,0.5228809820832755,0.3027092376298874,0.0757761625421901,300,943.9756918583064
0.3408643177702983,0.337585974236139,0.2589330419604005,0.297744032166047,0.2444520591340671,0.5228809820832755,0.3027092376298874,0.0757761625421901,280,1038.8906366939195
0.3408643177702983,0.337585974236139,0.2589330419604005,0.297744032166047,0.2444520591340671,0.5228809820832755,0.3027092376298874,0.0757761625421901,320,825.7008708948284
0.3408643177702983,0.337585974236139,0.2589330419604005,0.297744032166047,0.2444520591340671,0.5228809820832755,0.3027092376298874,0.0757761625421901,260,1102.2424680807171
0.3416875055675705,0.3040688120845454,0.3325515802147137,0.2066704323551661,0.5052459697858748,0.4033159323384042,0.3203994983760587,0.0172727880061754,300,972.0502487738692
0.3416875055675705,0.3040688120845454,0.3325515802147137,0.2066704323551661,0.5052459697858748,0.4033159323384042,0.3203994983760587,0.0172727880061754,280,1026.670190218612
0.3416875055675705,0.3040688120845454,0.3325515802147137,0.2066704323551661,0.5052459697858748,0.4033159323384042,0.3203994983760587,0.0172727880061754,240,1135.3499431876005
0.3416875055675705,0.3040688120845454,0.3325515802147137,0.2066704323551661,0.5052459697858748,0.4033159323384042,0.3203994983760587,0.0172727880061754,260,1081.0733383070517
0.3416875055675705,0.3040688120845454,0.3325515802147137,0.2066704323551661,0.5052459697858748,0.4033159323384042,0.3203994983760587,0.0172727880061754,320,883.6992300633997
0.3416962605796095,0.3026401295118979,0.2792848042983771,0.2670489078753874,0.4200700763075067,0.5301885299013386,0.2899810777744205,0.0365075352943748,260,1134.7872689104536
0.3416962605796095,0.3026401295118979,0.2792848042983771,0.2670489078753874,0.4200700763075067,0.5301885299013386,0.2899810777744205,0.0365075352943748,240,1213.4271340033197
0.3416962605796095,0.3026401295118979,0.2792848042983771,0.2670489078753874,0.4200700763075067,0.5301885299013386,0.2899810777744205,0.0365075352943748,320,545.2218279727556
0.3416962605796095,0.3026401295118979,0.2792848042983771,0.2670489078753874,0.4200700763075067,0.5301885299013386,0.2899810777744205,0.0365075352943748,280,1051.638906508356
0.3416962605796095,0.3026401295118979,0.2792848042983771,0.2670489078753874,0.4200700763075067,0.5301885299013386,0.2899810777744205,0.0365075352943748,300,955.3359043437998
0.3426577251553843,0.3146069058574764,0.2809754193136883,0.2851674997621634,0.560072104096844,0.5013539999302877,0.2048319952899618,0.0564504451727853,260,1071.0529882646058
0.3426577251553843,0.3146069058574764,0.2809754193136883,0.2851674997621634,0.560072104096844,0.5013539999302877,0.2048319952899618,0.0564504451727853,240,1146.6874922286156
0.3426577251553843,0.3146069058574764,0.2809754193136883,0.2851674997621634,0.560072104096844,0.5013539999302877,0.2048319952899618,0.0564504451727853,300,896.2362173627613
0.3426577251553843,0.3146069058574764,0.2809754193136883,0.2851674997621634,0.560072104096844,0.5013539999302877,0.2048319952899618,0.0564504451727853,320,762.6986745944363
0.3426577251553843,0.3146069058574764,0.2809754193136883,0.2851674997621634,0.560072104096844,0.5013539999302877,0.2048319952899618,0.0564504451727853,280,997.2392493685778
0.3434238272583229,0.397422968934865,0.3110600695787613,0.1702562999064428,0.4024661642395164,0.5090041020097139,0.2298819718878457,0.0680684483661992,260,1043.995429293902
0.3434238272583229,0.397422968934865,0.3110600695787613,0.1702562999064428,0.4024661642395164,0.5090041020097139,0.2298819718878457,0.0680684483661992,280,985.5527000075924
0.3434238272583229,0.397422968934865,0.3110600695787613,0.1702562999064428,0.4024661642395164,0.5090041020097139,0.2298819718878457,0.0680684483661992,300,929.712456519038
0.3434238272583229,0.397422968934865,0.3110600695787613,0.1702562999064428,0.4024661642395164,0.5090041020097139,0.2298819718878457,0.0680684483661992,240,1092.922259278166
0.3434238272583229,0.397422968934865,0.3110600695787613,0.1702562999064428,0.4024661642395164,0.5090041020097139,0.2298819718878457,0.0680684483661992,320,870.1254112856549
0.3446343251607453,0.3402515632843738,0.3086983144824249,0.2633589891475903,0.4630186937543379,0.5141196199556965,0.208384916554599,0.0574683551070428,240,1109.8446226463482
0.3446343251607453,0.3402515632843738,0.3086983144824249,0.2633589891475903,0.4630186937543379,0.5141196199556965,0.208384916554599,0.0574683551070428,260,1045.726343603263
0.3446343251607453,0.3402515632843738,0.3086983144824249,0.2633589891475903,0.4630186937543379,0.5141196199556965,0.208384916554599,0.0574683551070428,280,983.1693400034428
0.3446343251607453,0.3402515632843738,0.3086983144824249,0.2633589891475903,0.4630186937543379,0.5141196199556965,0.208384916554599,0.0574683551070428,320,826.4508080054695
0.3446343251607453,0.3402515632843738,0.3086983144824249,0.2633589891475903,0.4630186937543379,0.5141196199556965,0.208384916554599,0.0574683551070428,300,913.4188625265122
