sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,temperature,density
0.3706399999999999,0.30807,0.2542299999999999,0.3302299999999999,0.2456,0.4475508683749786,0.2811618519166284,0.2941864568677581,0.2099193830217967,0.0322135521370293,249,1250.833159473894
0.3706399999999999,0.30807,0.2542299999999999,0.3302299999999999,0.2456,0.4475508683749786,0.2811618519166284,0.2941864568677581,0.2099193830217967,0.0322135521370293,269,1156.4637483517592
0.3706399999999999,0.30807,0.2542299999999999,0.3302299999999999,0.2456,0.4475508683749786,0.2811618519166284,0.2941864568677581,0.2099193830217967,0.0322135521370293,289,1025.311061397376
0.3706399999999999,0.30807,0.2542299999999999,0.3302299999999999,0.2456,0.4475508683749786,0.2811618519166284,0.2941864568677581,0.2099193830217967,0.0322135521370293,309,100.36335044536769
0.37115,0.30271,0.3149499999999999,0.34023,0.20259,0.1870088825795129,0.4339816661533102,0.1551686497928223,0.224344974844465,0.0709522941659492,229,938.2318712719411
0.37115,0.30271,0.3149499999999999,0.34023,0.20259,0.1870088825795129,0.4339816661533102,0.1551686497928223,0.224344974844465,0.0709522941659492,249,10.909429623195008
0.37115,0.30271,0.3149499999999999,0.34023,0.20259,0.1870088825795129,0.4339816661533102,0.1551686497928223,0.224344974844465,0.0709522941659492,269,28.835307466767407
0.37115,0.30271,0.3149499999999999,0.34023,0.20259,0.1870088825795129,0.4339816661533102,0.1551686497928223,0.224344974844465,0.0709522941659492,289,58.25561553407256
0.37115,0.30271,0.3149499999999999,0.34023,0.20259,0.1870088825795129,0.4339816661533102,0.1551686497928223,0.224344974844465,0.0709522941659492,309,94.89160909129784
0.3717799999999999,0.3707899999999999,0.26515,0.27452,0.2191499999999999,0.3552603385584841,0.2790666074559297,0.1950364957811187,0.3324121965822926,0.0335505176500467,229,1760.306627553234
0.3717799999999999,0.3707899999999999,0.26515,0.27452,0.2191499999999999,0.3552603385584841,0.2790666074559297,0.1950364957811187,0.3324121965822926,0.0335505176500467,249,1689.2105584194735
0.3717799999999999,0.3707899999999999,0.26515,0.27452,0.2191499999999999,0.3552603385584841,0.2790666074559297,0.1950364957811187,0.3324121965822926,0.0335505176500467,269,1624.3208134260708
0.3717799999999999,0.3707899999999999,0.26515,0.27452,0.2191499999999999,0.3552603385584841,0.2790666074559297,0.1950364957811187,0.3324121965822926,0.0335505176500467,289,1551.4810587814454
0.3717799999999999,0.3707899999999999,0.26515,0.27452,0.2191499999999999,0.3552603385584841,0.2790666074559297,0.1950364957811187,0.3324121965822926,0.0335505176500467,309,1468.091265115935
0.3720699999999999,0.3046999999999999,0.3444599999999999,0.27418,0.1982199999999999,0.4809750062004118,0.2262198860583045,0.1626516657238894,0.2318279907755321,0.0287680390238802,229,1258.9849788775791
0.3720699999999999,0.3046999999999999,0.3444599999999999,0.27418,0.1982199999999999,0.4809750062004118,0.2262198860583045,0.1626516657238894,0.2318279907755321,0.0287680390238802,249,1148.4215771162694
0.3720699999999999,0.3046999999999999,0.3444599999999999,0.27418,0.1982199999999999,0.4809750062004118,0.2262198860583045,0.1626516657238894,0.2318279907755321,0.0287680390238802,269,24.416396078984025
0.3720699999999999,0.3046999999999999,0.3444599999999999,0.27418,0.1982199999999999,0.4809750062004118,0.2262198860583045,0.1626516657238894,0.2318279907755321,0.0287680390238802,289,56.36826285606932
0.3720699999999999,0.3046999999999999,0.3444599999999999,0.27418,0.1982199999999999,0.4809750062004118,0.2262198860583045,0.1626516657238894,0.2318279907755321,0.0287680390238802,309,101.276239022726
0.3726599999999999,0.3359,0.3458299999999999,0.2789399999999999,0.20572,0.3985287995643434,0.4621178060541226,0.1738761896204901,0.2617808406551646,0.0263801254956552,229,1407.6977312630293
0.3726599999999999,0.3359,0.3458299999999999,0.2789399999999999,0.20572,0.3985287995643434,0.4621178060541226,0.1738761896204901,0.2617808406551646,0.0263801254956552,249,1343.4357038447265
0.3726599999999999,0.3359,0.3458299999999999,0.2789399999999999,0.20572,0.3985287995643434,0.4621178060541226,0.1738761896204901,0.2617808406551646,0.0263801254956552,269,1262.681653444106
0.3726599999999999,0.3359,0.3458299999999999,0.2789399999999999,0.20572,0.3985287995643434,0.4621178060541226,0.1738761896204901,0.2617808406551646,0.0263801254956552,289,1175.3625961465625
0.3726599999999999,0.3359,0.3458299999999999,0.2789399999999999,0.20572,0.3985287995643434,0.4621178060541226,0.1738761896204901,0.2617808406551646,0.0263801254956552,309,1082.343309021524
0.3731799999999999,0.3183199999999999,0.3078999999999999,0.34728,0.1855699999999999,0.2354323101156628,0.205999114120132,0.300235228078704,0.2151574941735436,0.0542368994683744,229,1039.1470362279813
0.3731799999999999,0.3183199999999999,0.3078999999999999,0.34728,0.1855699999999999,0.2354323101156628,0.205999114120132,0.300235228078704,0.2151574941735436,0.0542368994683744,249,937.2503744049146
0.3731799999999999,0.3183199999999999,0.3078999999999999,0.34728,0.1855699999999999,0.2354323101156628,0.205999114120132,0.300235228078704,0.2151574941735436,0.0542368994683744,269,24.228942623359696
0.3731799999999999,0.3183199999999999,0.3078999999999999,0.34728,0.1855699999999999,0.2354323101156628,0.205999114120132,0.300235228078704,0.2151574941735436,0.0542368994683744,289,59.16793638273992
0.3731799999999999,0.3183199999999999,0.3078999999999999,0.34728,0.1855699999999999,0.2354323101156628,0.205999114120132,0.300235228078704,0.2151574941735436,0.0542368994683744,309,101.87506674099292
0.3737499999999999,0.3675799999999999,0.3195099999999999,0.2717099999999999,0.22503,0.3796050837208892,0.263435418622145,0.1368144746063437,0.2340728955548522,0.0716640121256152,229,1454.79162795679
0.3737499999999999,0.3675799999999999,0.3195099999999999,0.2717099999999999,0.22503,0.3796050837208892,0.263435418622145,0.1368144746063437,0.2340728955548522,0.0716640121256152,249,1368.9160469149665
0.3737499999999999,0.3675799999999999,0.3195099999999999,0.2717099999999999,0.22503,0.3796050837208892,0.263435418622145,0.1368144746063437,0.2340728955548522,0.0716640121256152,269,1272.4004590474003
0.3737499999999999,0.3675799999999999,0.3195099999999999,0.2717099999999999,0.22503,0.3796050837208892,0.263435418622145,0.1368144746063437,0.2340728955548522,0.0716640121256152,289,1149.4618792107856
0.3737499999999999,0.3675799999999999,0.3195099999999999,0.2717099999999999,0.22503,0.3796050837208892,0.263435418622145,0.1368144746063437,0.2340728955548522,0.0716640121256152,309,92.82091857173194
0.37406,0.3257299999999999,0.3129599999999999,0.2844599999999999,0.2133599999999999,0.4681374766475588,0.3928084496081498,0.1617370748878701,0.1371054807814408,0.0377343550017277,229,1389.5781624412398
0.37406,0.3257299999999999,0.3129599999999999,0.2844599999999999,0.2133599999999999,0.4681374766475588,0.3928084496081498,0.1617370748878701,0.1371054807814408,0.0377343550017277,249,1274.239821028754
0.37406,0.3257299999999999,0.3129599999999999,0.2844599999999999,0.2133599999999999,0.4681374766475588,0.3928084496081498,0.1617370748878701,0.1371054807814408,0.0377343550017277,269,1148.586528625936
0.37406,0.3257299999999999,0.3129599999999999,0.2844599999999999,0.2133599999999999,0.4681374766475588,0.3928084496081498,0.1617370748878701,0.1371054807814408,0.0377343550017277,289,57.05093428453954
0.37406,0.3257299999999999,0.3129599999999999,0.2844599999999999,0.2133599999999999,0.4681374766475588,0.3928084496081498,0.1617370748878701,0.1371054807814408,0.0377343550017277,309,99.12081163185915
0.3749099999999999,0.31947,0.3161299999999999,0.2554099999999999,0.2091899999999999,0.478946277436878,0.3539632824637659,0.1903803969795659,0.2830242914372497,0.0792534531721464,229,1666.9289747756316
0.3749099999999999,0.31947,0.3161299999999999,0.2554099999999999,0.2091899999999999,0.478946277436878,0.3539632824637659,0.1903803969795659,0.2830242914372497,0.0792534531721464,249,1597.4289914069757
0.3749099999999999,0.31947,0.3161299999999999,0.2554099999999999,0.2091899999999999,0.478946277436878,0.3539632824637659,0.1903803969795659,0.2830242914372497,0.0792534531721464,269,1526.142637712334
0.3749099999999999,0.31947,0.3161299999999999,0.2554099999999999,0.2091899999999999,0.478946277436878,0.3539632824637659,0.1903803969795659,0.2830242914372497,0.0792534531721464,289,1443.5862946689217
0.3749099999999999,0.31947,0.3161299999999999,0.2554099999999999,0.2091899999999999,0.478946277436878,0.3539632824637659,0.1903803969795659,0.2830242914372497,0.0792534531721464,309,1352.2637961180976
0.3750699999999999,0.33793,0.3450699999999999,0.25775,0.1756999999999999,0.3244635707710702,0.2574822637258739,0.2193355114017228,0.2915881874472486,0.0753888911668575,229,1443.5830888748314
0.3750699999999999,0.33793,0.3450699999999999,0.25775,0.1756999999999999,0.3244635707710702,0.2574822637258739,0.2193355114017228,0.2915881874472486,0.0753888911668575,249,1371.8385392379694
0.3750699999999999,0.33793,0.3450699999999999,0.25775,0.1756999999999999,0.3244635707710702,0.2574822637258739,0.2193355114017228,0.2915881874472486,0.0753888911668575,269,1285.2441871219494
0.3750699999999999,0.33793,0.3450699999999999,0.25775,0.1756999999999999,0.3244635707710702,0.2574822637258739,0.2193355114017228,0.2915881874472486,0.0753888911668575,289,1182.6617404240394
0.3750699999999999,0.33793,0.3450699999999999,0.25775,0.1756999999999999,0.3244635707710702,0.2574822637258739,0.2193355114017228,0.2915881874472486,0.0753888911668575,309,1077.779666750493
0.3757399999999999,0.3403799999999999,0.29201,0.3387299999999999,0.25479,0.3006176933374029,0.493513215116022,0.1519260095560265,0.1923135094284249,0.0607421346511154,229,1199.817461686853
0.3757399999999999,0.3403799999999999,0.29201,0.3387299999999999,0.25479,0.3006176933374029,0.493513215116022,0.1519260095560265,0.1923135094284249,0.0607421346511154,249,1108.9823156372877
0.3757399999999999,0.3403799999999999,0.29201,0.3387299999999999,0.25479,0.3006176933374029,0.493513215116022,0.1519260095560265,0.1923135094284249,0.0607421346511154,269,1017.7260348689608
0.3757399999999999,0.3403799999999999,0.29201,0.3387299999999999,0.25479,0.3006176933374029,0.493513215116022,0.1519260095560265,0.1923135094284249,0.0607421346511154,289,58.69498098473492
0.3757399999999999,0.3403799999999999,0.29201,0.3387299999999999,0.25479,0.3006176933374029,0.493513215116022,0.1519260095560265,0.1923135094284249,0.0607421346511154,309,107.93611371780278
0.3764199999999999,0.39419,0.25071,0.3495399999999999,0.1752399999999999,0.179924960831436,0.2297452180080517,0.1841445503703433,0.3265712869249874,0.0407209098044381,229,1317.229423323679
0.3764199999999999,0.39419,0.25071,0.3495399999999999,0.1752399999999999,0.179924960831436,0.2297452180080517,0.1841445503703433,0.3265712869249874,0.0407209098044381,249,1256.9735495055784
0.3764199999999999,0.39419,0.25071,0.3495399999999999,0.1752399999999999,0.179924960831436,0.2297452180080517,0.1841445503703433,0.3265712869249874,0.0407209098044381,269,1202.1384305252425
0.3764199999999999,0.39419,0.25071,0.3495399999999999,0.1752399999999999,0.179924960831436,0.2297452180080517,0.1841445503703433,0.3265712869249874,0.0407209098044381,289,1127.4950749149637
0.3764199999999999,0.39419,0.25071,0.3495399999999999,0.1752399999999999,0.179924960831436,0.2297452180080517,0.1841445503703433,0.3265712869249874,0.0407209098044381,309,1050.6508494550285
0.3765499999999999,0.36082,0.27302,0.25948,0.26719,0.2933009666492484,0.204269705993841,0.1971151113175263,0.1846642042544452,0.0692361891790912,229,1525.197110893057
0.3765499999999999,0.36082,0.27302,0.25948,0.26719,0.2933009666492484,0.204269705993841,0.1971151113175263,0.1846642042544452,0.0692361891790912,249,1386.370854446465
0.3765499999999999,0.36082,0.27302,0.25948,0.26719,0.2933009666492484,0.204269705993841,0.1971151113175263,0.1846642042544452,0.0692361891790912,269,1187.3250924446368
0.3765499999999999,0.36082,0.27302,0.25948,0.26719,0.2933009666492484,0.204269705993841,0.1971151113175263,0.1846642042544452,0.0692361891790912,289,59.5684370978211
0.3765499999999999,0.36082,0.27302,0.25948,0.26719,0.2933009666492484,0.204269705993841,0.1971151113175263,0.1846642042544452,0.0692361891790912,309,98.0732869983177
0.37743,0.3423799999999999,0.34868,0.3493799999999999,0.25588,0.2640673177452129,0.3205724024869152,0.2058868688811661,0.3170512277682409,0.0189636252617532,229,1069.3758790677134
0.37743,0.3423799999999999,0.34868,0.3493799999999999,0.25588,0.2640673177452129,0.3205724024869152,0.2058868688811661,0.3170512277682409,0.0189636252617532,249,1007.0376180810212
0.37743,0.3423799999999999,0.34868,0.3493799999999999,0.25588,0.2640673177452129,0.3205724024869152,0.2058868688811661,0.3170512277682409,0.0189636252617532,269,945.8364656204468
0.37743,0.3423799999999999,0.34868,0.3493799999999999,0.25588,0.2640673177452129,0.3205724024869152,0.2058868688811661,0.3170512277682409,0.0189636252617532,289,889.799468933584
0.37743,0.3423799999999999,0.34868,0.3493799999999999,0.25588,0.2640673177452129,0.3205724024869152,0.2058868688811661,0.3170512277682409,0.0189636252617532,309,811.7073402977694
0.3779499999999999,0.3798499999999999,0.2581599999999999,0.3114399999999999,0.26396,0.4826046407809552,0.2113203698933353,0.2150535633967233,0.2754789170400903,0.0460222108684919,229,1526.9345684757152
0.3779499999999999,0.3798499999999999,0.2581599999999999,0.3114399999999999,0.26396,0.4826046407809552,0.2113203698933353,0.2150535633967233,0.2754789170400903,0.0460222108684919,249,1475.414401704999
0.3779499999999999,0.3798499999999999,0.2581599999999999,0.3114399999999999,0.26396,0.4826046407809552,0.2113203698933353,0.2150535633967233,0.2754789170400903,0.0460222108684919,269,1414.2377856726284
0.3779499999999999,0.3798499999999999,0.2581599999999999,0.3114399999999999,0.26396,0.4826046407809552,0.2113203698933353,0.2150535633967233,0.2754789170400903,0.0460222108684919,289,1343.267770190034
0.3779499999999999,0.3798499999999999,0.2581599999999999,0.3114399999999999,0.26396,0.4826046407809552,0.2113203698933353,0.2150535633967233,0.2754789170400903,0.0460222108684919,309,1268.8569873282886
0.3783499999999999,0.3730299999999999,0.3412099999999999,0.30125,0.1828499999999999,0.2322062988031582,0.4777489948879073,0.1395790332697658,0.2311628338038817,0.0566048582874499,229,1298.0525851879534
0.3783499999999999,0.3730299999999999,0.3412099999999999,0.30125,0.1828499999999999,0.2322062988031582,0.4777489948879073,0.1395790332697658,0.2311628338038817,0.0566048582874499,249,1228.8961471589605
0.3783499999999999,0.3730299999999999,0.3412099999999999,0.30125,0.1828499999999999,0.2322062988031582,0.4777489948879073,0.1395790332697658,0.2311628338038817,0.0566048582874499,269,1139.436082725735
0.3783499999999999,0.3730299999999999,0.3412099999999999,0.30125,0.1828499999999999,0.2322062988031582,0.4777489948879073,0.1395790332697658,0.2311628338038817,0.0566048582874499,289,1061.8645593325834
0.3783499999999999,0.3730299999999999,0.3412099999999999,0.30125,0.1828499999999999,0.2322062988031582,0.4777489948879073,0.1395790332697658,0.2311628338038817,0.0566048582874499,309,937.588899484309
0.37887,0.3241,0.3418099999999999,0.3312699999999999,0.23315,0.4954421703338082,0.3387311878129714,0.2232848809208971,0.3058890623377325,0.0786880697462435,229,1234.448070652959
0.37887,0.3241,0.3418099999999999,0.3312699999999999,0.23315,0.4954421703338082,0.3387311878129714,0.2232848809208971,0.3058890623377325,0.0786880697462435,249,1198.8525802073234
0.37887,0.3241,0.3418099999999999,0.3312699999999999,0.23315,0.4954421703338082,0.3387311878129714,0.2232848809208971,0.3058890623377325,0.0786880697462435,269,1144.666920957768
0.37887,0.3241,0.3418099999999999,0.3312699999999999,0.23315,0.4954421703338082,0.3387311878129714,0.2232848809208971,0.3058890623377325,0.0786880697462435,289,1086.1401283230932
0.37887,0.3241,0.3418099999999999,0.3312699999999999,0.23315,0.4954421703338082,0.3387311878129714,0.2232848809208971,0.3058890623377325,0.0786880697462435,309,1035.279263738161
0.3790199999999999,0.3089599999999999,0.2785299999999999,0.32172,0.2437899999999999,0.4008568489651198,0.3577546772021732,0.2879506102585354,0.1626100934131612,0.0414392793338205,229,1282.0397688253177
0.3790199999999999,0.3089599999999999,0.2785299999999999,0.32172,0.2437899999999999,0.4008568489651198,0.3577546772021732,0.2879506102585354,0.1626100934131612,0.0414392793338205,249,1198.128746753836
0.3790199999999999,0.3089599999999999,0.2785299999999999,0.32172,0.2437899999999999,0.4008568489651198,0.3577546772021732,0.2879506102585354,0.1626100934131612,0.0414392793338205,269,1085.467746780425
0.3790199999999999,0.3089599999999999,0.2785299999999999,0.32172,0.2437899999999999,0.4008568489651198,0.3577546772021732,0.2879506102585354,0.1626100934131612,0.0414392793338205,289,52.10262444788094
0.3790199999999999,0.3089599999999999,0.2785299999999999,0.32172,0.2437899999999999,0.4008568489651198,0.3577546772021732,0.2879506102585354,0.1626100934131612,0.0414392793338205,309,100.77467605622624
0.3798799999999999,0.3174399999999999,0.2511099999999999,0.25736,0.23048,0.2802638900049004,0.3454825310752231,0.2237629624942708,0.1276685662461506,0.0637552957326918,229,1603.0149118987858
0.3798799999999999,0.3174399999999999,0.2511099999999999,0.25736,0.23048,0.2802638900049004,0.3454825310752231,0.2237629624942708,0.1276685662461506,0.0637552957326918,249,11.0360788885971
0.3798799999999999,0.3174399999999999,0.2511099999999999,0.25736,0.23048,0.2802638900049004,0.3454825310752231,0.2237629624942708,0.1276685662461506,0.0637552957326918,269,27.526071829178445
0.3798799999999999,0.3174399999999999,0.2511099999999999,0.25736,0.23048,0.2802638900049004,0.3454825310752231,0.2237629624942708,0.1276685662461506,0.0637552957326918,289,54.52597154438733
0.3798799999999999,0.3174399999999999,0.2511099999999999,0.25736,0.23048,0.2802638900049004,0.3454825310752231,0.2237629624942708,0.1276685662461506,0.0637552957326918,309,95.05691522301576
0.38033,0.3353099999999999,0.2936499999999999,0.26585,0.1874799999999999,0.4044819544606145,0.4766847437332666,0.2103351061290782,0.1477687784832115,0.044612078088593,229,1668.5246385405287
0.38033,0.3353099999999999,0.2936499999999999,0.26585,0.1874799999999999,0.4044819544606145,0.4766847437332666,0.2103351061290782,0.1477687784832115,0.044612078088593,249,1588.6170264777074
0.38033,0.3353099999999999,0.2936499999999999,0.26585,0.1874799999999999,0.4044819544606145,0.4766847437332666,0.2103351061290782,0.1477687784832115,0.044612078088593,269,1495.8493545697502
0.38033,0.3353099999999999,0.2936499999999999,0.26585,0.1874799999999999,0.4044819544606145,0.4766847437332666,0.2103351061290782,0.1477687784832115,0.044612078088593,289,1398.9348099316678
0.38033,0.3353099999999999,0.2936499999999999,0.26585,0.1874799999999999,0.4044819544606145,0.4766847437332666,0.2103351061290782,0.1477687784832115,0.044612078088593,309,1283.7789764510446
0.38082,0.34525,0.27612,0.2902099999999999,0.23209,0.192962037475784,0.3483759639019024,0.1769317544590092,0.3017734035756456,0.0187308203216755,229,1487.888997799035
0.38082,0.34525,0.27612,0.2902099999999999,0.23209,0.192962037475784,0.3483759639019024,0.1769317544590092,0.3017734035756456,0.0187308203216755,249,1397.9937190097123
0.38082,0.34525,0.27612,0.2902099999999999,0.23209,0.192962037475784,0.3483759639019024,0.1769317544590092,0.3017734035756456,0.0187308203216755,269,1303.9894200011297
0.38082,0.34525,0.27612,0.2902099999999999,0.23209,0.192962037475784,0.3483759639019024,0.1769317544590092,0.3017734035756456,0.0187308203216755,289,1184.5356160909255
0.38082,0.34525,0.27612,0.2902099999999999,0.23209,0.192962037475784,0.3483759639019024,0.1769317544590092,0.3017734035756456,0.0187308203216755,309,98.8718899181502
0.3814399999999999,0.38464,0.28342,0.3323899999999999,0.1915899999999999,0.1838161291155909,0.3358710128348747,0.2451103440531762,0.1470412630454688,0.0583342664137409,229,1235.2140325528114
0.3814399999999999,0.38464,0.28342,0.3323899999999999,0.1915899999999999,0.1838161291155909,0.3358710128348747,0.2451103440531762,0.1470412630454688,0.0583342664137409,249,1134.3010312415868
0.3814399999999999,0.38464,0.28342,0.3323899999999999,0.1915899999999999,0.1838161291155909,0.3358710128348747,0.2451103440531762,0.1470412630454688,0.0583342664137409,269,1029.6506791766265
0.3814399999999999,0.38464,0.28342,0.3323899999999999,0.1915899999999999,0.1838161291155909,0.3358710128348747,0.2451103440531762,0.1470412630454688,0.0583342664137409,289,54.68980361051299
0.3814399999999999,0.38464,0.28342,0.3323899999999999,0.1915899999999999,0.1838161291155909,0.3358710128348747,0.2451103440531762,0.1470412630454688,0.0583342664137409,309,106.45597230289157
0.3815099999999999,0.3096699999999999,0.3409299999999999,0.26686,0.22701,0.4227405133324183,0.3191755728464494,0.2727559306873964,0.2849781900414727,0.0480309849228761,229,1478.7974869684494
0.3815099999999999,0.3096699999999999,0.3409299999999999,0.26686,0.22701,0.4227405133324183,0.3191755728464494,0.2727559306873964,0.2849781900414727,0.0480309849228761,249,1408.0238237106005
0.3815099999999999,0.3096699999999999,0.3409299999999999,0.26686,0.22701,0.4227405133324183,0.3191755728464494,0.2727559306873964,0.2849781900414727,0.0480309849228761,269,1352.446409590398
0.3815099999999999,0.3096699999999999,0.3409299999999999,0.26686,0.22701,0.4227405133324183,0.3191755728464494,0.2727559306873964,0.2849781900414727,0.0480309849228761,289,1266.288420308351
0.3815099999999999,0.3096699999999999,0.3409299999999999,0.26686,0.22701,0.4227405133324183,0.3191755728464494,0.2727559306873964,0.2849781900414727,0.0480309849228761,309,1200.911044790567
0.3822799999999999,0.35084,0.26048,0.32092,0.2430199999999999,0.4849326901817317,0.1827186201123677,0.3271117269644534,0.1456278044807117,0.073759256586314,229,1371.802075383736
0.3822799999999999,0.35084,0.26048,0.32092,0.2430199999999999,0.4849326901817317,0.1827186201123677,0.3271117269644534,0.1456278044807117,0.073759256586314,249,1292.730921234636
0.3822799999999999,0.35084,0.26048,0.32092,0.2430199999999999,0.4849326901817317,0.1827186201123677,0.3271117269644534,0.1456278044807117,0.073759256586314,269,1213.5121483024689
0.3822799999999999,0.35084,0.26048,0.32092,0.2430199999999999,0.4849326901817317,0.1827186201123677,0.3271117269644534,0.1456278044807117,0.073759256586314,289,1089.9021706220578
0.3822799999999999,0.35084,0.26048,0.32092,0.2430199999999999,0.4849326901817317,0.1827186201123677,0.3271117269644534,0.1456278044807117,0.073759256586314,309,101.693254340163
0.38291,0.3225,0.3474799999999999,0.3392099999999999,0.2359199999999999,0.2234927424745379,0.1770315280047567,0.3229129235809101,0.1705711909176021,0.043068913914364,229,917.5598088766816
0.38291,0.3225,0.3474799999999999,0.3392099999999999,0.2359199999999999,0.2234927424745379,0.1770315280047567,0.3229129235809101,0.1705711909176021,0.043068913914364,249,40.0643854838241
0.38291,0.3225,0.3474799999999999,0.3392099999999999,0.2359199999999999,0.2234927424745379,0.1770315280047567,0.3229129235809101,0.1705711909176021,0.043068913914364,269,31.68029334508193
0.38291,0.3225,0.3474799999999999,0.3392099999999999,0.2359199999999999,0.2234927424745379,0.1770315280047567,0.3229129235809101,0.1705711909176021,0.043068913914364,289,57.27922324705608
0.38291,0.3225,0.3474799999999999,0.3392099999999999,0.2359199999999999,0.2234927424745379,0.1770315280047567,0.3229129235809101,0.1705711909176021,0.043068913914364,309,98.27283609184458
0.3830099999999999,0.3802899999999999,0.2838,0.3358899999999999,0.21694,0.2070301074261902,0.2880462265732102,0.14128349800962,0.1296224648503737,0.0639082818361714,229,6.462776307847973
0.3830099999999999,0.3802899999999999,0.2838,0.3358899999999999,0.21694,0.2070301074261902,0.2880462265732102,0.14128349800962,0.1296224648503737,0.0639082818361714,249,12.47144434608724
0.3830099999999999,0.3802899999999999,0.2838,0.3358899999999999,0.21694,0.2070301074261902,0.2880462265732102,0.14128349800962,0.1296224648503737,0.0639082818361714,269,29.656412786139374
0.3830099999999999,0.3802899999999999,0.2838,0.3358899999999999,0.21694,0.2070301074261902,0.2880462265732102,0.14128349800962,0.1296224648503737,0.0639082818361714,289,56.08924941667426
0.3830099999999999,0.3802899999999999,0.2838,0.3358899999999999,0.21694,0.2070301074261902,0.2880462265732102,0.14128349800962,0.1296224648503737,0.0639082818361714,309,93.97090603495724
0.3835599999999999,0.3314499999999999,0.2870999999999999,0.3264899999999999,0.2327399999999999,0.4643128240605689,0.4012559431481101,0.1889045799487165,0.2959740662290685,0.0207262912366267,229,1407.5492347480715
0.3835599999999999,0.3314499999999999,0.2870999999999999,0.3264899999999999,0.2327399999999999,0.4643128240605689,0.4012559431481101,0.1889045799487165,0.2959740662290685,0.0207262912366267,249,1353.6571733413189
0.3835599999999999,0.3314499999999999,0.2870999999999999,0.3264899999999999,0.2327399999999999,0.4643128240605689,0.4012559431481101,0.1889045799487165,0.2959740662290685,0.0207262912366267,269,1292.7763815770547
0.3835599999999999,0.3314499999999999,0.2870999999999999,0.3264899999999999,0.2327399999999999,0.4643128240605689,0.4012559431481101,0.1889045799487165,0.2959740662290685,0.0207262912366267,289,1228.7728169593915
0.3835599999999999,0.3314499999999999,0.2870999999999999,0.3264899999999999,0.2327399999999999,0.4643128240605689,0.4012559431481101,0.1889045799487165,0.2959740662290685,0.0207262912366267,309,1170.265991567851
0.38406,0.3040799999999999,0.2754399999999999,0.34502,0.25531,0.3722218413355697,0.2695548627613288,0.2939785953141173,0.3054109807643587,0.0399493277173236,229,1262.635867266657
0.38406,0.3040799999999999,0.2754399999999999,0.34502,0.25531,0.3722218413355697,0.2695548627613288,0.2939785953141173,0.3054109807643587,0.0399493277173236,249,1209.535328159179
0.38406,0.3040799999999999,0.2754399999999999,0.34502,0.25531,0.3722218413355697,0.2695548627613288,0.2939785953141173,0.3054109807643587,0.0399493277173236,269,1145.1889137483631
0.38406,0.3040799999999999,0.2754399999999999,0.34502,0.25531,0.3722218413355697,0.2695548627613288,0.2939785953141173,0.3054109807643587,0.0399493277173236,289,1082.4442273695531
0.38406,0.3040799999999999,0.2754399999999999,0.34502,0.25531,0.3722218413355697,0.2695548627613288,0.2939785953141173,0.3054109807643587,0.0399493277173236,309,1009.6687110689288
0.38464,0.34711,0.3322099999999999,0.25876,0.19447,0.2977907762078887,0.4162552328588268,0.1598455347497392,0.1494732432230656,0.0452173709327949,229,1405.5460693896384
0.38464,0.34711,0.3322099999999999,0.25876,0.19447,0.2977907762078887,0.4162552328588268,0.1598455347497392,0.1494732432230656,0.0452173709327949,249,1301.1663363376335
0.38464,0.34711,0.3322099999999999,0.25876,0.19447,0.2977907762078887,0.4162552328588268,0.1598455347497392,0.1494732432230656,0.0452173709327949,269,1174.8041795257675
0.38464,0.34711,0.3322099999999999,0.25876,0.19447,0.2977907762078887,0.4162552328588268,0.1598455347497392,0.1494732432230656,0.0452173709327949,289,56.31140830514745
0.38464,0.34711,0.3322099999999999,0.25876,0.19447,0.2977907762078887,0.4162552328588268,0.1598455347497392,0.1494732432230656,0.0452173709327949,309,98.98733073764345
0.38531,0.3262199999999999,0.32308,0.32589,0.2614499999999999,0.3066373639308391,0.2602759230068056,0.2955167708110589,0.2382301266276673,0.079566076948822,229,1202.9018587593478
0.38531,0.3262199999999999,0.32308,0.32589,0.2614499999999999,0.3066373639308391,0.2602759230068056,0.2955167708110589,0.2382301266276673,0.079566076948822,249,1125.2762264594824
0.38531,0.3262199999999999,0.32308,0.32589,0.2614499999999999,0.3066373639308391,0.2602759230068056,0.2955167708110589,0.2382301266276673,0.079566076948822,269,1071.0555850290373
0.38531,0.3262199999999999,0.32308,0.32589,0.2614499999999999,0.3066373639308391,0.2602759230068056,0.2955167708110589,0.2382301266276673,0.079566076948822,289,977.8771268709784
0.38531,0.3262199999999999,0.32308,0.32589,0.2614499999999999,0.3066373639308391,0.2602759230068056,0.2955167708110589,0.2382301266276673,0.079566076948822,309,880.9842407701104
0.3855399999999999,0.3779599999999999,0.3435299999999999,0.34135,0.25955,0.3134219650416733,0.342855161037204,0.2762687909439251,0.2742525338736098,0.0196154790939706,229,1189.2914895327283
0.3855399999999999,0.3779599999999999,0.3435299999999999,0.34135,0.25955,0.3134219650416733,0.342855161037204,0.2762687909439251,0.2742525338736098,0.0196154790939706,249,1144.3698386005717
0.3855399999999999,0.3779599999999999,0.3435299999999999,0.34135,0.25955,0.3134219650416733,0.342855161037204,0.2762687909439251,0.2742525338736098,0.0196154790939706,269,1094.20893962954
