Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
151,308,17660.928456411028,3.447911542247624,3.705340073109807,3.322160808953095,3.699173266584921,3.428509717040862,2.50809201416169,2.7862321130119745,2.947024648762845,2.9287820052805817,43.971102926440224,38.44861262174258,53.56166905372562,26.446047941024112,41.38097901878692,11.705445101854686,41.10840250265714,27.55369067959472,27.1694221786167,17660.927965661394,3.4479115849089914,3.705334023832805,3.322156744884925,3.6991754068430014,3.428515069161349,2.508090650902825,2.7862316267328904,2.947021274266508,2.928780498538934,43.97106850460484,38.44860872000288,53.56179210142604,26.44598593258736,41.38097326198001,11.705471538587654,41.10847745003596,27.55355551564818,27.169408280338164,1.0225445801424136,99.51475594550593,198.85899097361923,5.021210647263234,7.034586289088161,718.9365575769402,643.2401195158868,12.43903538136016,111.0975208253331,613.3962491564113,305.61500411830286,104.79011862109726,18.96472232494293,10.599516104296468,50.730086839755046,28.67140225778701,6.660231822830784,7.2466900965535235,21.202327664184867,23.70886186532833,1.797328006695565,106.6337490959016,59.465226729621406,2.14575496974466,1.0350180656761716,1.5704520306604226,11.18840155869801,26.98020454159285,3598.876039028168,311.0,5909.0,8230.016875388577,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,182,17661.116664321096,3.447238302007908,3.694063931008506,3.4380069077539077,3.426221194496843,3.791930171549285,2.5180201087238303,2.802606838476499,2.9255086654868068,2.9288703238085265,44.00747187125817,38.836618790012345,48.0678532953792,34.820242181211526,37.23366770632459,11.66358027846843,41.33659958158702,21.023726962807658,27.17228626345156,17661.11664766432,3.4472387667057114,3.694062765573137,3.4380066686900013,3.4262211467254144,3.791929825190825,2.5180212532397865,2.8026063921060507,2.925507434049022,2.92887031235946,44.00746595326999,38.83665481482712,48.067853277427226,34.82024528391531,37.2336708664304,11.66357285922376,41.336590672815454,21.02373025121431,27.17228040959936,1.034413564347082,104.56210031916568,197.2898715488964,5.108708932735827,12.684183780618037,761.8153052069152,655.9347419650743,13.827681225231329,98.31885052354794,599.2434238117334,303.18503562814885,99.39577419647576,18.244805053443475,8.532579066121073,50.08553203940875,32.04373589988692,8.366164157431493,5.100767154076552,8.883296795270063,24.97255270271239,0.9012813240267408,29.020420838357104,55.75031917699209,3.184860675295881,1.6795546079772368,7.229868099473014,10.402909407158308,17.56675470059904,2214.319514989853,193.0,3667.0,27538.33695964575,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
58,163,17663.22196009317,3.4497746520070187,3.678490506720936,3.519833590296681,3.3716835778323624,3.836249515207172,2.5217349337681325,2.8054394631100616,2.911982014168096,2.9286092941802844,43.93243459240925,39.32395546412226,43.96476128624255,36.766927590988495,36.11740012171116,11.633030689208924,41.459217378284,20.68085182376917,27.149471922625928,17663.22188164375,3.449774807136972,3.678490121198808,3.5198342529734017,3.371682869778194,3.836249227608874,2.521735250868708,2.805439278093191,2.9119816311428863,2.9286093100804163,43.93243496517435,39.32397322213811,43.96475945932082,36.76695351444057,36.11742766532159,11.633024977682895,41.45922272686525,20.680831408332192,27.149473196915245,1.0269054541657994,98.75875802447612,202.7070327108953,4.9967227552729945,14.33315674670007,782.5263750106315,646.5438705131517,14.345400138635744,90.57682816978652,615.8644562511362,318.0242717000809,92.50939838354584,14.846419713641842,7.755744799042418,53.63536587029631,35.498130351881,9.039669700661385,8.672886147543565,12.899328356059248,23.866772025830148,0.5443576076485745,14.49423527050708,39.1856460375604,4.762019043594526,2.7518628552684268,7.888454032203486,10.970612503250251,18.01982937962102,3497.4611163139343,169.0,3211.0,12450.726778577138,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,252,17664.530760332073,3.452945348885778,3.7068927875328,3.319224888255627,3.713980112679741,3.393179604159448,2.5095334503020306,2.790705083423379,2.9515233979350093,2.9284667556200894,43.7689221339378,38.38972263788705,53.24213455974069,25.87649226234427,45.364095169848746,11.714384128486374,41.16956932518076,26.661266756948557,27.151564442120847,17664.530694044755,3.452945650057705,3.706894030398409,3.319228755954135,3.713982739799016,3.3931781542873147,2.509534101809824,2.790703709486207,2.951523234303626,2.928466389238725,43.76891928351086,38.389692206953725,53.24184678560122,25.87646804391936,45.36408251494301,11.714383194140067,41.1695669164043,26.661309345459223,27.151568501750965,1.0183399231396442,98.84844926331672,205.54830801648055,5.070444937364694,8.704860954036356,762.6412113175029,643.896201806806,13.811606092935484,105.37328767713714,617.8649721353601,307.1800606854746,102.35093746292634,19.870202288199494,10.51472983460396,50.41977304902036,28.678245199333357,5.00061956170323,11.454021851078526,34.1251757892726,17.348979223262994,1.527621438129735,149.78808487319918,81.3976736841734,1.1852582128061413,0.9519142045205252,2.468713261220481,18.14941618872321,24.23662342474951,2972.4369451999664,257.0,4883.0,18707.576871835863,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,328,17664.83684142528,3.452596137824693,3.699144441219045,3.2721643943207,3.64468867845982,3.444073221550066,2.5111638332819304,2.7838886880895943,2.953220309483451,2.928463304165525,43.77478369637362,38.60101075954008,57.45250186932342,28.227135606091,39.32650362656443,11.711973248801382,41.09264068808468,28.166482345939,27.155147133347786,17664.83666821319,3.4525952521342376,3.699144254183917,3.272166368520977,3.644696618135855,3.4440689307493377,2.5111660105215856,2.7838881895901526,2.953215005539765,2.928462972616108,43.774790752254056,38.60106862895631,57.45243987987555,28.226930671476737,39.32642179334441,11.7119589655199,41.09267217980472,28.166446498009694,27.15517098845382,1.019629979935443,98.63935253492244,204.95064822482527,5.057975425456815,7.622571833143636,770.8794243605245,665.125080412753,13.770437028974715,103.67769829351428,613.2056165227781,304.69214368886315,102.23921746241598,17.734024123328336,10.117856990019998,53.15594326526687,31.14601469005703,8.026014595188585,3.863431713984159,15.832496172882848,31.869582126027588,1.6156251060025857,72.84089628494976,46.24916973109416,2.955943014370351,0.4761133453064404,1.5328444879321264,8.531832452055033,27.95147643280748,3671.473169088364,333.0,6327.0,12037.052242650325,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
44,342,17665.36828636044,3.4513123137077653,3.702202340290324,3.466579474209848,3.618081442766177,3.793041500775708,2.5133403270569064,2.7950490559191667,2.912696342862068,2.9285897902866043,43.83657156772734,38.59947813346936,46.23298355955771,28.44665061008372,36.874646152332026,11.67514086837738,41.332120231472366,21.097553424372247,27.159088667855432,17665.36597926551,3.4513137654649304,3.7022015619963256,3.46656765673856,3.618088705429898,3.793048083577655,2.5133375732281777,2.795057588972947,2.912699475921112,2.9285867072486416,43.83663110225493,38.599351669216354,46.23311625893812,28.446450677855115,36.87458921497404,11.675234973462697,41.33199853809325,21.09761942972402,27.15898264671076,1.029032838518953,102.66092035829485,202.72671094689568,5.12135613214251,9.831077950112896,755.0195510639302,629.3200827498493,13.432181840288578,99.93995115064342,636.8903723560549,324.7352373652762,95.94129867965287,19.41081295670078,9.419100839376016,48.87302599431966,29.850467547259363,8.397213133307757,5.950681757631839,6.571644388484197,22.16500974560547,1.4575140035348435,29.74312322060001,60.35826562044907,2.4761568412726778,2.716948092725004,6.47891025708783,13.41042894279309,16.768526046089722,4239.358273983002,383.0,7277.0,15791.19140243361,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
89,239,17665.37985012256,3.4514502666272247,3.6947978268824055,3.451296678755627,3.544003055437984,3.804600694265296,2.5178106204583512,2.796198259289321,2.914463537457201,2.92855115874148,43.81819002828855,38.81075851378178,47.2826399222478,30.60457070650156,36.015864015724304,11.6648357199068,41.39584612857652,21.354395275303307,27.16146343091098,17665.379466381455,3.451449865094056,3.694802783950865,3.451295810537904,3.5439968638819663,3.804592384014139,2.5178067763572405,2.7962028225353985,2.91445670100017,2.9285490993519185,43.818214151138726,38.810825568545525,47.2826025755983,30.604662610870157,36.01595646996578,11.664820902077736,41.39580793945085,21.354527979481883,27.161462385242757,1.0249602172464405,100.71875044608076,202.9415340363271,5.086048823035979,10.94012976509454,773.7863727447085,638.4904810600087,13.758487486287724,94.29608238210058,630.3286897272206,322.23015262137267,94.14236596709178,18.47346610785793,8.579582395742902,49.77492040763117,31.62836915684996,8.69878580878846,5.985435320450553,7.516322171565221,23.66643451628505,1.2261763522711098,28.462256441595443,55.93040335124646,2.829593680697434,2.323430097357805,7.192705672208594,11.314895965562933,17.72824642474503,5108.032120704651,246.0,4674.0,7947.164046540545,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
144,214,17665.440215122268,3.448152445935158,3.7041230160870486,3.2954488308957486,3.678696475502872,3.439381294739589,2.509461021628912,2.7843219610118086,2.9470818812517035,2.9286834523048944,43.96087154188949,38.47347999827125,55.59896212544248,27.141472414796574,39.59025886717199,11.707869164705372,41.06238726614235,28.155519044955238,27.168017527222126,17665.43787482209,3.4481507735333947,3.704122028492449,3.2954464965363424,3.678687880988374,3.4393817896017382,2.509457383065146,2.784325462892576,2.94707810115911,2.9286838281148326,43.96084015428495,38.47352178855198,55.599068631937136,27.141646758951016,39.59028398352701,11.707845347676022,41.06249484147133,28.15540570517522,27.16805649469289,1.030724868608388,99.75668535703342,199.38070691801624,5.000749122593908,7.039566139439479,731.5146885713345,659.1181516681519,12.739933093254251,109.62987393471649,602.968424091962,298.9514723363756,105.69461608460963,18.97278383075619,10.401618080905196,51.00053650084661,29.13503333042835,7.707723914155608,5.255469654801738,17.434935967579925,28.56319821325875,1.9144237838296936,82.19387160702495,49.69504879137472,2.704017288036197,0.8746249651211606,1.0781356709643712,7.834630000855004,28.952073690909323,2663.798062324524,223.0,4237.0,18611.06130206945,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
179,304,17665.858154214577,3.452343600342715,3.7047163588031937,3.477972775250496,3.715048362666804,3.7668916374429218,2.51017735232557,2.794137798650872,2.912206189112746,2.9284769516367177,43.79443041700782,38.48158406407656,45.100998529579805,25.79343078768933,38.68038886339247,11.696044512018982,41.28084102190716,20.723441789265465,27.150658411587347,17665.858127567426,3.4523435625414427,3.70471601275036,3.477972874040434,3.715049552948735,3.7668915128530966,2.510177271091861,2.7941380458005884,2.912206145299123,2.928476923764625,43.79443210943736,38.48159606086791,45.10099619823656,25.79341297701229,38.68038382439553,11.696041577395835,41.28083601823908,20.72344498708139,27.15066044446385,1.010601669083431,95.42711655095027,205.50888648378375,4.9953732027166335,9.225550443435123,751.13845521348,624.264350987451,13.435529997539655,103.81158386060852,634.5472188070978,320.1324854406485,98.73723454659924,19.425868665109256,10.172740005727578,49.74360340984564,28.7361163539472,7.173193395302954,4.374412785553626,6.851855118311461,18.249485314188,1.7708538433692318,36.32701424732515,71.95323070073255,1.7543280767155878,3.69850708740242,5.573459948667441,14.475998459051088,17.012088953908982,5987.470275640488,310.0,5890.0,14110.04515498712,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
70,346,17666.16699898298,3.4516205359392043,3.7014254833229794,3.469734145447807,3.715411274157744,3.7644297076516975,2.513703458169196,2.793530734371914,2.915104898453569,2.92850437434839,43.80935208743638,38.61020611906595,45.69517448532383,25.87037290291793,38.76769803130286,11.680461900219928,41.32833422929728,20.71434818542417,27.158355654515937,17666.10777264828,3.451675745191717,3.701365754012269,3.4697742361742305,3.714959052022305,3.764334985267496,2.513444990221257,2.7937213435869794,2.914826547309659,2.928505211811298,43.807582981760405,38.6105126887939,45.69876890034794,25.86848353989134,38.77678163232714,11.682778681261256,41.33189693234554,20.712536595276383,27.158350298197707,1.0144389194195915,96.315458516037,204.0057646203613,5.002288964743671,9.5708174727052,759.6955302963362,632.30620430119,13.446726461250195,99.3692389200992,636.990037853479,323.9721269989114,96.09735949314776,19.220120102412466,9.42234310385594,49.51937224199868,30.31831160775456,6.95473149995089,3.471700737908513,6.079651428706288,19.01782908451518,1.6459854566653935,36.989356577111735,71.88702241033172,1.8054979825119428,3.156599723740512,5.708682606986969,16.0617179080399,16.21524118484054,4194.393010616303,356.0,6764.0,10200.527933208989,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
92,453,17667.37179786483,3.4513318533782344,3.711522447752093,3.46425003975586,3.582911600904187,3.8025113417611607,2.514083641004963,2.796504358841392,2.9117557500763707,2.928483370773443,43.82268170056616,38.31012194535904,46.39927795049921,29.37004766401173,36.42401208198483,11.681890073230225,41.35945807931336,21.16161881773815,27.160583338403217,17667.37175890418,3.451331114233518,3.711519720132928,3.464243615880287,3.582907600941644,3.802514703294553,2.514084079451086,2.7965114814520518,2.9117545646020586,2.928483555345114,43.8226910205671,38.310138775707735,46.39948450685285,29.37004231197139,36.42407624729833,11.681887117434728,41.35949918624614,21.1615690376671,27.160593065901423,1.029016729360111,99.82184912315525,203.1811457862572,5.044615202841606,10.306045831852725,758.6299364694464,627.8167553330028,13.483929172734143,99.42639561755036,630.1552270024862,319.5466676457005,97.00449905224704,23.495951786562525,9.744940252749654,44.62138578077656,25.781396184555064,8.57564148541367,6.659453672827565,7.675976547462344,22.367063688576707,1.382904607510208,27.876214816776667,57.80389965572127,2.650689535480229,2.329246148403276,6.8375427258671575,10.902994352315003,17.139059297197257,5349.387331008911,459.0,8721.0,12863.164401811884,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
21,223,17667.621025254124,3.4502413319662346,3.708754878646569,3.332026048957468,3.738408685995776,3.432106400114168,2.508004701707045,2.789627706858029,2.944807358015403,2.9286354857818475,43.83453384613054,38.31496465346992,52.50677524926749,25.24374829180303,43.25704805114104,11.724966798915734,41.21131163481648,26.575003226708457,27.175461815240464,17667.619979166193,3.4502382619911898,3.708754262522281,3.3320225824390977,3.738410801608904,3.432115103379948,2.508004094871661,2.789613533629207,2.944807110873688,2.9286337913225067,43.83455498496977,38.31494186536664,52.50685477328052,25.24383739582905,43.25703840406628,11.725013208092992,41.21116517526683,26.574870267072622,27.17548030905272,1.0165388090649188,98.70266684686108,200.69186581204116,5.054644164956991,7.737611486604248,732.7378135599531,627.0816145924708,12.70511702793002,109.44045332313394,622.9278378488314,308.47125144039774,104.30962688828788,20.123003262501506,10.92492173380182,50.61114931797072,27.925689480023244,5.309874034787525,8.335159860962023,28.73615273093423,18.48751034529832,1.8454754683841157,136.60128705877872,77.4233220975928,1.2613534401683253,1.400903058957245,2.554928938711406,14.702367702346129,24.946068550363037,4466.224582910538,234.0,4446.0,18615.393079896232,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
122,246,17668.46697003601,3.45060960844271,3.708945509991068,3.3524521342406564,3.6836191635312776,3.3903579900603784,2.509516002733563,2.791733271047904,2.9487749274886395,2.9285335977257243,43.84246719309994,38.341517291733474,51.38957682967046,26.663890061633225,43.1491058369899,11.709973146058765,41.20788424975313,27.7346523392462,27.162453159789308,17668.464859161486,3.4506278074074164,3.708997982105152,3.3524294502627217,3.68359723530088,3.390342801009984,2.509551916483241,2.791754351240208,2.9488020236474064,2.9285438734968365,43.84191996056012,38.34034211678385,51.38874476242443,26.66443612104624,43.14819854438166,11.709855347677772,41.20870815771365,27.735297042805616,27.16289763365867,1.0099479945868883,93.8986492895622,202.99630907253197,4.940931074571199,8.59798373023689,745.9775679811225,637.4738810083849,13.237189033434015,106.82167332997491,622.7883641491378,310.7256132104969,102.30710105734484,20.66142699002304,10.527033486832476,49.18473858784341,27.777123729088835,6.201660782485176,10.084292034803944,26.09114573109142,21.801438626050818,1.35385570376138,120.450710415403,62.28236163554856,2.3093782666992064,0.8845529754691843,1.6250860548626902,12.830211617988654,27.08932116870512,3054.004051923752,273.0,5187.0,6591.107558397726,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
78,326,17669.72893884971,3.448654294454566,3.703772891850564,3.434066895272273,3.5211629401196003,3.788363882521173,2.5164696495305177,2.797611434537956,2.924000013290557,2.9287460636168112,43.94207719545985,38.57845378194781,48.1330927169831,31.423708296129323,37.80014961496681,11.665349822495791,41.36708439479676,20.74229557913325,27.167166427599177,17669.72675112697,3.4486616641549457,3.7038217959449353,3.4340919934535385,3.5210841664417254,3.788377091777627,2.5164452461311653,2.797590757237703,2.9240552498210093,2.928752896696763,43.94193581844134,38.57695747877192,48.13234620464485,31.425895952898205,37.805793662790514,11.66523010601317,41.36813349736224,20.73960226161731,27.16710887958007,1.0238477421510663,100.32107068266058,199.66989901959124,5.047058526369324,10.765741328400946,749.1261267089094,635.7821015533503,13.21090144988751,98.4971952198042,617.7576588419752,314.3283139295042,97.29223581909828,20.90669851288388,8.953563658777822,46.88961809408751,29.58585391494284,8.200746408293123,6.048939510352672,7.713907336885092,23.217851648892484,1.153278835621955,29.91979371170928,61.77297793513115,2.447449046800769,1.58725936581005,7.519082587922711,13.029752982060048,15.779055506374572,6588.844362258911,329.0,6251.0,12549.388755662138,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
94,172,17670.054631498657,3.4529670759596254,3.688298740464513,3.478429162932241,3.5833875169728,3.770453567593353,2.5164613423976063,2.7956682017133225,2.9289479192411445,2.928594919606573,43.82233876425362,39.08207046222296,45.26298096024002,29.544488695341315,40.05513915059394,11.635849416381662,41.31560512205907,20.00238941665528,27.13780425997622,17669.65469801819,3.451739506088259,3.686914717968928,3.478435901417228,3.5830945482627445,3.770596385860961,2.5169035944525424,2.795740339400497,2.928829385404989,2.928685332849843,43.87205007382929,39.1077364141284,45.27337680474328,29.534051164506533,40.080401592278434,11.635370597237712,41.31745923683064,19.99820850839257,27.143834819179396,1.0271029563317535,104.43880933382042,205.87396074808532,5.184001936112462,10.981299904222826,784.4918216914137,650.8333511684509,14.507776687474385,93.40839881765396,651.1670347510614,339.7558871978132,89.39759520243126,15.60527152256762,8.5287230977885,52.37538725573808,34.86322845669183,7.892565548665678,7.285283830213724,7.616233762465463,22.246078764009035,0.8250835441365312,27.041456984598657,61.93078958632882,2.372162878949841,2.218581110600524,6.059023621943775,15.68786947655462,15.647596862316648,2055.5038158893585,179.0,3401.0,38439.57211119993,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
121,348,17670.944805558724,3.450418000426388,3.6949928997908303,3.45488259655997,3.650918575116296,3.785817529600199,2.5163168999037664,2.792700936830381,2.9153768426716726,2.928624156326288,43.88465867396697,38.83004819999984,46.84673070765664,27.54341072836066,37.84170114994497,11.663155710407558,41.34308980296805,20.73451788873924,27.15484313736043,17670.943981176337,3.450414789985163,3.69499845653545,3.454880278411574,3.6509213612582703,3.785817470816837,2.5163182493155367,2.792706784541872,2.915385580134125,2.928622194557198,43.884781770615845,38.83005481590447,46.8467301564276,27.543250158402238,37.841589032329885,11.663042602778608,41.34313655664108,20.73452222552953,27.15474695205377,1.017974340867282,98.01610135665454,202.8180335581309,5.019732724776899,9.588344190075368,751.2536753323099,634.1914788037716,13.153952630966677,97.15509513969998,623.182909317534,318.0898668381232,95.83566536289938,17.739452667403427,8.834648488120097,50.84499184724572,32.75984517711903,7.766079447754753,5.12224113538225,6.636036579884269,20.56261158288262,1.5844593286424289,32.63141024201605,67.54171191826302,2.103766595229261,2.7552704798057066,6.54659859276433,15.57858839666249,16.07482246541071,3947.7841560840607,355.0,6745.0,4092.762199129585,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
168,343,17672.165080071693,3.451715383760745,3.715454791618321,3.480967575585643,3.757537608604992,3.756935088866605,2.509369489040939,2.793051033415417,2.9109808907390384,2.928527706937358,43.80571635501676,38.20012616358071,44.82097220536485,24.791058254826552,39.25734871531103,11.693620905282062,41.30000467425857,20.61624679532101,27.160251221441964,17672.142715743204,3.451698418309076,3.7154031454130574,3.4812323132807643,3.7573785301040497,3.756843148933128,2.50937700958997,2.793282173143068,2.91106964790728,2.9285225156099437,43.806217454601146,38.20133352347223,44.82170831106725,24.792297168785016,39.26249546241152,11.694060084044182,41.29918267496477,20.618207550063712,27.16022640599824,1.0212258412858009,99.37480409946546,203.49071897433504,5.065036556951112,8.663552214402918,741.5599381777419,617.3648449981386,13.052671273896353,104.68821434595772,647.5897603425299,328.4434292796919,97.52089014751394,23.165247006567743,10.614462219207551,45.56447987544475,25.252816930724887,6.660587187960538,3.566831443629473,7.068351347328013,16.6763519278624,1.9782218755416667,40.05793323579015,77.66774009271838,1.4363296972151045,3.6265565012191576,5.110155238202159,15.28385233745468,16.299331064347065,4039.040051221848,350.0,6650.0,7183.734257038814,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
24,262,17672.32063867631,3.447633501679121,3.6927463801791856,3.3588225358260377,3.693072885019993,3.393655051891459,2.515111488162078,2.7890455894735227,2.9497246772982733,2.92881424151962,43.96911317429029,38.86597054530818,51.29211290713397,26.518588569285097,43.48892442584444,11.680433368326897,41.2454951052988,27.45171549204186,27.17524686803276,17672.3206380696,3.447633471432284,3.692746415503443,3.3588224429891977,3.6930731542465054,3.39365506632061,2.5151114267731254,2.7890455813408006,2.94972468436959,2.9288142464152047,43.9691138186702,38.86597200621911,51.292116660668064,26.51858376024171,43.48892011572776,11.68043334154251,41.24549510876029,27.451717481695777,27.17524733778482,1.0214153428297847,99.8272220388575,197.9993995934801,5.033857746363691,8.49706196045153,737.9311480968433,649.0833550478935,12.697029850211177,101.71847065108828,608.3570579914987,306.2682950955507,100.62789581649196,16.462759625872312,9.296897923482897,53.93380860110448,34.5026339808931,6.043342879602585,9.62063332028076,28.63656510880797,21.19724651832213,1.2681029345868002,128.34198513152552,63.84804527051476,2.292713432533214,0.9524737546824862,2.79713852405734,15.931301649481751,25.71559924828828,5053.978185176849,266.0,5054.0,15209.005702104983,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,373,17672.711893945474,3.4511164743350697,3.712905815139569,3.3622031489511213,3.7252576048180086,3.4189885520940457,2.5077593794521857,2.788956077151738,2.943803732305481,2.9285573594316485,43.8241140620132,38.24074618431873,50.93063275996164,25.66935868615025,42.51284013590448,11.71035894649675,41.220666752463714,27.198547553466984,27.16497503636129,17672.711777678494,3.4510948983760485,3.7128731142995584,3.362176122993757,3.7251806763712088,3.4189880200356084,2.507790053380225,2.7890012480901127,2.943801340103223,2.9285468888911748,43.8239720694251,38.241831989367945,50.9314886666368,25.66922527116626,42.51350508625149,11.710019471745827,41.22279153133923,27.19851449301137,27.16532769590317,1.0257751374004396,100.65744354385345,202.33112311509785,5.079437395922097,7.553723013490485,731.7316103138265,622.071436846441,12.721706105138626,108.18906014112424,635.2655360291789,318.27377493579377,101.26934827156842,21.509677569932528,10.898115169455291,48.20686200802608,26.60484913562066,5.941542750212252,8.520150446509398,26.86323554243863,20.33976751190404,1.7145199156440818,127.31630117893596,68.15487181476583,1.965389167436768,1.1106472141593386,2.5204334280777805,16.47382619446062,24.264220262367413,4252.644881248474,380.0,7220.0,15663.207318589572,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
192,249,17673.739390206432,3.451033578490455,3.687661006586041,3.289500328160029,3.665087516822518,3.391974191560424,2.513230604166346,2.7824539982386165,2.9546129827290373,2.92853252012594,43.84891363300928,38.93881300548939,56.01844766517634,27.572671805919928,40.78176258211385,11.700150865944952,41.042204824153,28.82340006817121,27.160273508483996,17673.738792860717,3.451033211069104,3.6876620627073735,3.289503640896082,3.665095969260612,3.3919729583688616,2.5132301546518674,2.78245164258647,2.9546140243318906,2.9285332650785256,43.84895385123584,38.93878116769303,56.01841185554036,27.57253862325101,40.78176358196862,11.700155399478254,41.042180263920045,28.8234094488245,27.16027310888812,1.042855325830494,104.94980534691638,202.25087602028972,5.130498123267376,7.687040901324131,774.771310645707,685.0638940145421,13.886404987551131,102.41483186083342,601.82116650933,299.51240324412714,102.51131398206356,14.78728377656618,9.67197551653644,57.19264500768754,34.657841889888644,7.229546113847131,6.007930361542428,23.439121528184774,29.014101174931547,1.450711236051815,76.34988897724898,44.29542946061014,3.408312925060872,0.5767537258360986,1.2591913079458723,9.43116588337598,29.795909038876623,5264.107316493988,271.0,5149.0,26548.875743849367,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
176,191,17674.917503612684,3.449576938412602,3.6929313360874256,3.43469189589906,3.4672762225073424,3.818537981004282,2.518296084322264,2.7965847738155607,2.916185036303282,2.9285937715593917,43.94047195675796,38.904659010623526,48.48691592311556,33.40128157981989,35.10243150111058,11.649964826202504,41.35663698117015,21.548211258936732,27.150230398683167,17674.914251076756,3.4495770138109343,3.692932494893193,3.434684732188384,3.4672808467310934,3.818531077856077,2.5183083449453485,2.796580835843966,2.916178201232644,2.928595625130167,43.94047447179136,38.90443293783919,48.4867763263248,33.40120022644674,35.10234303110067,11.649976326608448,41.356662832904895,21.54834368141588,27.150260102652503,1.031457997953449,99.38716553665006,202.43223957451323,4.995656641675361,10.952230383990784,756.7575192449281,642.0185792491384,13.48277522951626,95.43892341158764,612.7808954353213,313.6392942016784,95.6095198454964,17.85348171931899,8.353168385927114,49.908021736417,32.62376667949391,9.113332328704118,5.805677545679143,8.02389191914769,25.71368841302889,1.079826678568857,27.04634816042743,52.49441488305087,2.969684166366987,1.8170482792787224,9.055302707700674,11.29557330785277,17.239867366036403,3901.3935441970825,198.0,3762.0,31286.03307576161,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
