Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
11,57,8.083779841579107,3.810483864735125,2.27291045132137,2.119835379024423,1.9855366970056068,2.706744791903717,2.2149882582121854,2.451418677215709,48.731575396657426,46.381603833519264,10.816138710342532,7.6306304306577255,38.730117278727555,34.88351616719798,22.115263213134668,8.083779765664193,3.8104837272492076,2.27291045132137,2.119835379024423,1.985536797556683,2.7067449304716042,2.2149882582121854,2.451418677215709,48.73156926530975,46.381603833519264,10.816138710342532,7.630632548765783,38.73011736819546,34.88351616719798,22.115263213134668,2.038151905597725,1.1208435972381952,0.7358945411184964,1.0592549449524293,82.54374837875366,65.0,975.0,8.047410960120793,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,38,18.875784218980698,3.574798990392882,3.6147210577696827,2.6304896061907455,2.43121281396247,2.8217973539404415,2.36802040325493,3.575858467651009,55.16852068473729,13.504102684793944,37.3125892000736,6.931093949626834,38.02805432710663,15.014070871197509,49.1865702160871,18.875783905708275,3.5747983970104857,3.6147210577696827,2.6304896061907455,2.4312113282045806,2.82179764683866,2.36802040325493,3.575858467651009,55.16849055122443,13.504102684793944,37.3125892000736,6.931124752673091,38.028026836907515,15.014070871197509,49.1865702160871,0.9637826173613315,1.8506671260580454,4.655070879143287,0.8737671840956742,58.56996726989746,45.0,675.0,21.191295852207123,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,52,11.946154973060986,3.7162118678201397,3.1377028741729625,2.634724818644321,2.192492706635551,2.7436954774299345,2.7602823452471004,3.1018964382357934,57.31511445407563,53.50013807445701,27.219771248082616,4.692856334970554,35.91324492772253,37.04011274575476,22.356090347019386,11.946154815160629,3.716213657625502,3.1377028741729625,2.634724818644321,2.192493117835619,2.7436950890664003,2.7602823452471004,3.1018964382357934,57.31512838074005,53.50013807445701,27.219771248082616,4.692831978919714,35.91327950111193,37.04011274575476,22.356090347019386,2.326375938977636,2.3746050808716213,1.397083861867383,1.3046688740527959,79.2273817062378,63.0,945.0,1.7147171151967315,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,77,13.924270424706943,3.672226683582323,3.440648986884316,2.0002287496346898,2.1524230503439976,2.7941483641212623,2.1846771895375956,2.3725204227553416,48.78838125073322,35.789885824993554,45.023087710218206,7.680033470380533,38.65387290936931,22.155828740603113,45.73411027368309,13.924264329547139,3.672177204855634,3.440648986884316,2.0002287496346898,2.1524813082098966,2.7941684524384613,2.1846771895375956,2.3725204227553416,48.78885205048581,35.789885824993554,45.023087710218206,7.679835968583737,38.65405994667643,22.155828740603113,45.73411027368309,2.30611518624301,2.6614379926743945,3.344666020974421,1.78772863443008,196.2757887840271,89.0,1335.0,15.281126210142997,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,37,8.083845071691456,3.8103612062257675,2.9017478728266983,2.7642055040630344,1.9854364655621102,2.706864721869178,2.6347678919165536,3.243838735840603,48.72968225907951,73.2971350652714,54.05705794323023,7.629607062554379,38.732352778507035,27.017118392104805,42.91735813854984,8.083844036496876,3.8103620322535603,2.9017478728266983,2.7642055040630344,1.9854392851229508,2.7068636542776443,2.6347678919165536,3.243838735840603,48.7297397877454,73.2971350652714,54.05705794323023,7.629555677330793,38.73236740982159,27.017118392104805,42.91735813854984,2.040608425825153,1.1222699442296404,0.7387226352199567,1.0589075188206993,55.40219569206238,43.0,645.0,8.124256150635048,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,43,8.41135275454442,3.798444851098259,2.468724172242841,3.2335567140033152,1.9904834769843285,2.731442116545618,3.1133063763903124,3.831212699532549,56.079509162158125,35.350501419181015,41.589393361299145,3.4589165044952317,39.21017375312323,47.41634993472588,47.15567024717622,8.411352152947954,3.7984466436290445,2.468724172242841,3.2335567140033152,1.9904839658548834,2.7314428455824364,3.1133063763903124,3.831212699532549,56.0795550901379,35.350501419181015,41.589393361299145,3.4589179586141867,39.21019788368344,47.41634993472588,47.15567024717622,0.25193687466496184,1.442361032392265,0.6628256363328483,1.3063041446638528,95.376638174057,72.0,1080.0,10.472208899547029,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
10,37,8.083745305095347,3.8104517723248503,3.684061784719211,2.248346630239822,1.985614859269895,2.7067850248220084,3.939191496639349,3.12206043851142,48.73065268529802,62.04112372424007,25.143327799666334,7.630232925201981,38.73097512053057,45.22396490958001,41.149257495801464,8.083745297591644,3.810451847464588,3.684061784719211,2.248346630239822,1.9856154698034136,2.706784633379453,3.939191496639349,3.12206043851142,48.73065742325147,62.04112372424007,25.143327799666334,7.630227400967072,38.73097802894296,45.22396490958001,41.149257495801464,2.0363725927075684,1.1219258405928332,0.7352680257814342,1.0595424251932468,91.25945329666138,43.0,645.0,5.235456079580779,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,46,18.875689568884212,3.574734528723502,3.947567076716645,3.209432201948106,2.431386114168306,2.821838371992849,3.2561523966147004,2.571152563391388,55.16519303656063,58.751414640672905,65.79039936788776,6.937435353858611,38.02510303233815,45.256780051911,26.293834889286128,18.875686255002186,3.5747359020061427,3.947567076716645,3.209432201948106,2.4313856182957867,2.821839088695474,3.2561523966147004,2.571152563391388,55.16523242388238,58.751414640672905,65.79039936788776,6.937439659660089,38.025123111896775,45.256780051911,26.293834889286128,0.9703465078318783,1.8532601755354805,4.658608961811814,0.8743237166948379,94.00576567649841,73.0,1095.0,9.28466115996092,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
14,34,21.573320314552635,3.6521625233915644,2.13307296270823,2.5206301971570815,2.6403238098314747,2.631301478462094,3.2789217617598796,3.049340618247467,57.80931654592734,27.11429008166222,14.287470894461547,7.50705837020078,34.761810475105165,46.773554837623344,47.619022421889305,21.573315437743396,3.652160786100889,2.13307296270823,2.5206301971570815,2.6403363301952556,2.631310817531756,3.2789217617598796,3.049340618247467,57.809262227223996,27.11429008166222,14.287470894461547,7.507112082882958,34.76196376357127,46.773554837623344,47.619022421889305,0.6416530334680961,3.8083009114571373,1.8775550288535192,2.895309313475341,95.81082963943481,43.0,645.0,12.889670485833555,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,71,13.924391172361613,3.672504398360888,3.926525056881424,2.3479113333609285,2.1516808228609463,2.794070785140352,3.011324331353793,2.0430496105483957,48.80463438618678,63.762505626097635,10.976233748237957,7.666881353794963,38.6537665539381,19.584889568382092,43.33217422443038,13.924391172361613,3.672504398360888,3.926525056881424,2.3479113333609285,2.1516808228609463,2.794070785140352,3.011324331353793,2.0430496105483957,48.80463438618678,63.762505626097635,10.976233748237957,7.666881353794963,38.6537665539381,19.584889568382092,43.33217422443038,2.313386032699357,2.6555052952124605,3.3324412092651823,1.7857926414192038,179.49630427360535,85.0,1275.0,19.814903632649436,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
