Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,R143a-sim_liq_density-wt,R143a-sim_vap_density-wt,R143a-sim_Pvap-wt,R143a-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
19,171,2685.405410371544,2.753160629491549,3.5758750028233437,3.259481878492399,2.441393045981834,3.1494230094162043,3.2561523966147004,3.106058804230363,48.1441671426454,56.053604834605785,65.25300260040474,6.477302963932389,39.43200369565561,45.256780051911,24.715899113708833,2675.0809627020744,2.753160629491549,3.569700825385116,3.25829215303039,2.449231747775183,3.1494230094162043,3.2561523966147004,3.1047080976675496,48.1441671426454,56.03419627869073,65.2037952576836,6.602058350080297,39.43200369565561,45.256780051911,24.71499162995393,302.09423865421815,713.0484426594066,1077.154161508298,593.108567549621,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,297.1534216403961,235.0,3525.0,251026.20580868638,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,22,2747.345627801734,2.0547751863958523,3.591615621893631,3.2400712174067325,2.1117506289260874,2.2807738771904673,2.3962029781697574,3.1643831773067572,72.93700242176087,45.11140233196978,61.51389238949711,8.213204792109684,46.31123322263466,17.97654739794223,27.966414625155792,2737.914236528455,2.0547751863958523,3.590405737781057,3.2409116775070856,2.113274129811051,2.2807738771904673,2.3962029781697574,3.164906532585792,72.93700242176087,45.12833296711804,61.516363060725915,8.154156415588918,46.31123322263466,17.97654739794223,27.994086696618833,142.18284565688506,587.6761781920919,1594.628399148232,422.85820480452514,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,48.212406158447266,38.0,570.0,66390.53841371347,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,71,3297.5570453093164,2.56088798412881,3.6759393258027613,3.2795849403038857,2.6721997151164647,3.817191006186191,2.5872282967473588,2.9691853980750627,18.45185718768805,45.507250995169834,65.08192939923609,3.198136034842453,24.29413307802792,32.20506057481184,32.653913007699366,3297.5570453093164,2.56088798412881,3.6759393258027613,3.2795849403038857,2.6721997151164647,3.817191006186191,2.5872282967473588,2.9691853980750627,18.45185718768805,45.507250995169834,65.08192939923609,3.198136034842453,24.29413307802792,32.20506057481184,32.653913007699366,46.721264567410465,996.9252735656257,1729.0911829079578,524.8193242683222,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,121.7143030166626,96.0,1440.0,42124.28954614086,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,92,4531.965162846751,3.8651909260743267,3.651994944709231,3.2752105155589097,1.801346064115981,3.5077523769224928,3.846049071092966,3.1375334276221647,18.07761252819071,40.035524999407066,43.042649885147426,2.8526919854245194,23.617387366106605,45.100978203901086,41.37711010256824,4531.8683598975085,3.8651909260743267,3.6520178205703417,3.2752062283996084,1.8013726344809113,3.5077523769224928,3.846049071092966,3.137588914802496,18.07761252819071,40.0348766523163,43.042485226141935,2.8540893926569764,23.617387366106605,45.100978203901086,41.37596499860222,923.2373289546849,1480.3919430775968,1596.4026172862327,531.9332735282367,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,141.95214080810547,112.0,1680.0,160972.19063860024,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,98,5454.017131991108,2.027903145951194,3.0291935379190487,3.1126857967103714,2.446397466023427,3.9003522384941594,3.1133063763903124,3.1604317879683963,51.70180358151195,46.164773107609804,52.79218499636591,5.814576039656575,34.2341772527997,47.41634993472588,47.07232667932958,5315.279447056491,2.027903145951194,3.005809969262353,3.127665576672497,2.445394895124825,3.9003522384941594,3.1133063763903124,3.1602240226796168,51.70180358151195,46.22405276120228,52.42824637943913,5.857061737099453,34.2341772527997,47.41634993472588,47.112259431945134,635.4236272416433,2381.9951577218503,875.9841332595262,1560.6142137680881,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,188.75645661354065,149.0,2235.0,3032317.1032596147,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,256,6341.990585435826,3.3415775815751743,3.0171965447282387,2.9222666741372794,2.149674148584986,2.8029591669390808,2.6347678919165536,3.265291669100483,37.96607260338219,73.00256418287742,55.53763503900143,4.435396912634404,29.93453532718115,27.017118392104805,42.66625879300941,6341.990585435826,3.3415775815751743,3.0171965447282387,2.9222666741372794,2.149674148584986,2.8029591669390808,2.6347678919165536,3.265291669100483,37.96607260338219,73.00256418287742,55.53763503900143,4.435396912634404,29.93453532718115,27.017118392104805,42.66625879300941,297.3132419551856,3557.6907554287004,1116.8406670976417,1370.145920954298,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,538.4984571933746,426.0,6390.0,704774.4983391064,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,30,59998.60885443675,2.867352697978917,3.781427057924937,2.967047253433424,2.2368696824386705,3.1557144305690707,2.36802040325493,2.921271439345539,49.78202650792071,29.955421260381122,48.98347106045434,9.044502279068068,47.15106222921341,15.014070871197509,46.99197627796303,8993.160035834911,2.867352697978917,3.7496385354650603,2.9461623925181275,2.3637803744590205,3.1557144305690707,2.36802040325493,3.0117137766147044,49.78202650792071,30.011813532242144,48.12713400875406,8.273418648686466,47.15106222921341,15.014070871197509,48.481131247792014,17002.46721984832,34970.09425809471,5493.92054233977,2532.1268341539435,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,54.40557146072388,43.0,645.0,494999.43540278886,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,73,14671.351694859539,3.1056439573715315,3.8445390733413056,2.6709458066065035,2.155965013137862,3.1715185429165755,3.939191496639349,3.0314935292991283,11.212073809241298,63.747620835827774,35.83185136682597,7.477586223166178,28.575122542246014,45.22396490958001,41.26351164607083,14671.278402128717,3.1056439573715315,3.844474814563065,2.6710010392498473,2.1559696311753895,3.1715185429165755,3.939191496639349,3.031523761807306,11.212073809241298,63.74750329434865,35.83323019857705,7.477498387648082,28.575122542246014,45.22396490958001,41.262706305104764,418.7270929404914,9508.919340037563,2887.383235104985,1856.322026776499,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,128.25680780410767,101.0,1515.0,1401970.6145128342,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,29,15390.671927807916,2.3396608391291376,3.952759410281214,2.7274521638966243,2.2051856879600815,3.9157790603010034,3.066330569946034,2.942235394912363,30.508516015394097,59.483072496197636,66.35608461775867,2.0,41.25505102307387,49.61013811172732,39.8435793533832,15390.671927807916,2.3396608391291376,3.952759410281214,2.7274521638966243,2.2051856879600815,3.9157790603010034,3.066330569946034,2.942235394912363,30.508516015394097,59.483072496197636,66.35608461775867,2.0,41.25505102307387,49.61013811172732,39.8435793533832,4735.519797962963,7517.313527134555,2049.5823519416867,1088.2562507687107,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,57.05855941772461,45.0,675.0,4450499.832382983,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,60,18021.52557507981,2.7897512258471098,3.9108289149251614,2.7795069809356674,2.1128853907810936,2.2701583160934624,3.011324331353793,2.97881040158086,71.61806372914928,66.64216784371898,31.26176584291293,3.376652551775799,26.622225102839295,19.584889568382092,44.14925141265166,18021.52557507981,2.7897512258471098,3.9108289149251614,2.7795069809356674,2.1128853907810936,2.2701583160934624,3.011324331353793,2.97881040158086,71.61806372914928,66.64216784371898,31.26176584291293,3.376652551775799,26.622225102839295,19.584889568382092,44.14925141265166,1113.1751263491378,10725.434292659647,4925.9522953402,1256.9638607308207,1.0637908796334354,3585.6379891083807,73335.10937483667,1.4537265711889484,141.76601839065552,112.0,1680.0,188532.34255262456,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
