Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R50-sim_liq_density-wt,R50-sim_vap_density-wt,R50-sim_Pvap-wt,R50-sim_Hvap-wt,Run Time,jac evals,func evals,Optimality,Term Status,Message
3,24,13950441.448240986,3.9999999999999996,3.756285006858826,2.1966936676661,3.0,3.9157790603010034,3.066330569946034,3.3837542279009463,69.30381334447537,54.622560299302954,64.25066867332926,10.000000000000002,41.25505102307387,49.61013811172732,41.18579790329438,13950389.671813956,3.9999999999999996,3.756285006858826,2.1966936676661,3.0,3.9157790603010034,3.066330569946034,3.3837542279009463,69.30089666141652,54.622560299302954,64.25066867332926,10.000000000000002,41.25505102307387,49.61013811172732,41.18579790329438,395401.8898706754,13176789.343337346,337913.0022227039,40337.21281026096,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,43.4030077457428,36.0,540.0,307634987.56024516,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,69,13966376.43143981,3.9999999999999996,3.926525056881424,2.3479113333609285,3.0,2.2701583160934624,3.011324331353793,2.0430496105483957,68.82504794988522,63.762505626097635,10.976233748237957,10.000000000000002,26.622225102839295,19.584889568382092,43.33217422443038,13951198.231190534,3.9999999999999996,3.926525056881424,2.3479113333609285,3.0,2.2701583160934624,3.011324331353793,2.0430496105483957,69.10127748925613,63.762505626097635,10.976233748237957,10.000000000000002,26.622225102839295,19.584889568382092,43.33217422443038,403525.37040367234,13176910.56198688,346344.9367967794,39595.56225247848,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,161.38173651695251,134.0,2010.0,322588618.23067766,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
12,23,13953918.060283279,3.9999999999999996,3.4876517081501857,2.3908589622186374,3.0,3.940039978176624,3.6936576029800703,2.479695518295172,69.41810639127279,50.297121694789695,63.883758470761634,10.000000000000002,15.650167076209334,17.45077503017278,32.022078882796116,13953760.587483669,3.9999999999999996,3.4876517081501857,2.3908589622186374,3.0,3.940039978176624,3.6936576029800703,2.479695518295172,69.4143910002746,50.297121694789695,63.883758470761634,10.000000000000002,15.650167076209334,17.45077503017278,32.022078882796116,393507.87052834133,13183969.648947023,335926.3541300113,40514.18667790221,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,43.37982249259949,36.0,540.0,253045593.87171152,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,33,13954493.844104668,3.9999999999999996,3.2342898272414478,2.653289803544192,3.0,3.771884198621549,2.7145395200049993,3.817070301839598,69.00826257881738,11.02838078502616,70.4134201933445,10.000000000000002,49.906299765801826,21.0319177920865,19.79975123701072,13954456.119766787,3.9999999999999996,3.2342898272414478,2.653289803544192,3.0,3.771884198621549,2.7145395200049993,3.817070301839598,69.00909577658952,11.02838078502616,70.4134201933445,10.000000000000002,49.906299765801826,21.0319177920865,19.79975123701072,400379.9927113274,13171136.776183974,343097.6371341992,39879.43807516577,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,68.45143938064575,57.0,855.0,280574387.93896437,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,16,13954883.190655066,3.9999999999999996,3.684061784719211,2.248346630239822,3.0,3.1715185429165755,3.939191496639349,3.12206043851142,69.43950376838531,62.04112372424007,25.143327799666334,10.000000000000002,28.575122542246014,45.22396490958001,41.149257495801464,13954855.316148544,3.9999999999999996,3.684061784719211,2.248346630239822,3.0,3.1715185429165755,3.939191496639349,3.12206043851142,69.43891504296896,62.04112372424007,25.143327799666334,10.000000000000002,28.575122542246014,45.22396490958001,41.149257495801464,393155.17866162333,13185625.114306636,335555.5821866833,40547.31550012175,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,38.51506733894348,32.0,480.0,272725239.1824496,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,23,13957783.587493334,3.9999999999999996,3.3936363229798,2.1320003454441245,3.0,3.5077523769224928,3.846049071092966,3.423049517256943,68.94511420472332,11.292208699586714,11.703714147051755,10.000000000000002,23.617387366106605,45.100978203901086,33.85908725195785,13954885.317234725,3.9999999999999996,3.3936363229798,2.1320003454441245,3.0,3.5077523769224928,3.846049071092966,3.423049517256943,68.99980158969504,11.292208699586714,11.703714147051755,10.000000000000002,23.617387366106605,45.100978203901086,33.85908725195785,401458.9071683649,13172329.022044562,344214.05510438746,39781.60317601973,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,39.70786714553833,33.0,495.0,312007490.8069278,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,10,14003072.34799399,3.9999999999999996,2.274949408292475,2.278552694501517,3.0,2.795353673971067,2.330708394233865,3.8550171607920674,68.51203449264507,58.802786703850124,57.18986904777936,10.000000000000002,36.828527246946315,41.2829851909568,27.21144196922449,14003051.415446077,3.9999999999999996,2.274949408292475,2.278552694501517,3.0,2.795353673971067,2.330708394233865,3.8550171607920674,68.51217407234844,58.802786703850124,57.18986904777936,10.000000000000002,36.828527246946315,41.2829851909568,27.21144196922449,409007.2285353844,13203005.396333523,351949.31441705883,39110.40870802506,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,20.45629906654358,17.0,255.0,289929652.81207925,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,20,14162549.774700817,3.9999999999999996,2.29345714981162,3.178611073806568,3.0,2.2046688576556512,2.8281119756391364,3.38880031545549,67.79783019456586,13.246974831495667,44.833266384508256,10.000000000000002,33.0211189220408,48.06081645967847,35.52942641756976,14162472.211063247,3.9999999999999996,2.29345714981162,3.178611073806568,3.0,2.2046688576556512,2.8281119756391364,3.38880031545549,67.79809272025228,13.246974831495667,44.833266384508256,10.000000000000002,33.0211189220408,48.06081645967847,35.52942641756976,422047.8095732041,13337514.11298623,364985.14273185347,38002.709409530464,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,53.978413581848145,45.0,675.0,306022011.5002753,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
2,21,15108006.516036926,3.9999999999999996,3.3409350203568042,2.834609604734254,3.0,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.63766827323599,30.372571580350794,55.00097001850543,9.895339837573092,46.31123322263466,17.97654739794223,16.366917413150883,15062125.80883056,3.9999999999999996,3.3409350203568042,2.834609604734254,3.0,2.2807738771904673,2.3962029781697574,3.6014891373510727,72.40093192346377,30.372571580350794,55.00097001850543,10.000000000000002,46.31123322263466,17.97654739794223,16.366917413150883,349599.1875239013,14424652.90602402,289381.1700518327,44373.25243717269,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,45.77670741081238,38.0,570.0,177886961.683096,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,7,15797910.143473357,3.9999999999999996,3.440648986884316,2.0002287496346898,3.0,2.293511781634226,2.1846771895375956,2.3725204227553416,74.75812135750554,35.789885824993554,45.023087710218206,8.972072654536113,38.98268251388659,22.155828740603113,45.73411027368309,15797910.143473357,3.9999999999999996,3.440648986884316,2.0002287496346898,3.0,2.293511781634226,2.1846771895375956,2.3725204227553416,74.75812135750554,35.789885824993554,45.023087710218206,8.972072654536113,38.98268251388659,22.155828740603113,45.73411027368309,354247.46249368094,15097065.768801488,308727.66384856333,37869.248329623995,90.00401390220898,96943.0556625769,2521.6766832037324,0.06474416584829881,24.04622745513916,20.0,300.0,231328717.85046628,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
