Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
6,125,157.25581127405468,3.8068038305757668,2.274949408292475,3.221068876745472,2.0788992171680385,2.795353673971067,3.1257277662358742,2.859104461242749,32.604780883457934,58.802786703850124,48.02064662203766,8.17502303874256,36.828527246946315,35.249445618791306,31.933200010776016,157.25581058307608,3.8068038305757668,2.274949408292475,3.221068948598796,2.078898877916669,2.795353673971067,3.1257274569742726,2.859104387069367,32.604780883457934,58.802786703850124,48.02064080467091,8.175027865018606,36.828527246946315,35.24943431344142,31.933199937334553,0.059529784676326136,5.849198879366775,3.416824907486447,19.085068924148025,189.9274570941925,131.0,1965.0,122.46629363176126,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,100,98.85009234657107,3.5055111074776275,2.13307296270823,3.6770942229683006,2.08688149709093,2.3868685652466555,2.9425342962320693,2.8800123729304867,70.11251807595781,27.11429008166222,29.473384256385746,3.904357535982518,42.02623103401364,31.03808805204028,33.2730749492005,98.8500874261211,3.5055111074776275,2.13307296270823,3.677095035743147,2.0868845350252414,2.3868685652466555,2.942536696409515,2.880009656848708,70.11251807595781,27.11429008166222,29.47345122007371,3.9043393507555133,42.02623103401364,31.0380206104652,33.273101018787024,1.0921030292497116,7.502978868040959,6.563254264998158,12.274180436958396,163.46457314491272,109.0,1635.0,31.41408650857092,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,61,74.35357379659688,2.753160629491549,3.947567076716645,3.6035093365751534,1.7534369321607008,3.1494230094162043,2.826708009190903,3.063164534095773,48.1441671426454,58.751414640672905,43.50126812415117,5.752756583504495,39.43200369565561,30.672822778907626,21.2179888608962,74.3535725287233,2.753160629491549,3.947567076716645,3.6035097122798625,1.7534355344591837,3.1494230094162043,2.8267064777075013,3.06316569320681,48.1441671426454,58.751414640672905,43.501279641360846,5.752792632091913,39.43200369565561,30.67281884442711,21.217957718932823,0.2784600582296363,0.7337606324518309,8.965182695727659,6.920263057768567,183.63674688339233,67.0,1005.0,75.7131539213074,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,68,119.43925790071367,2.6894733053665867,3.8802149646667337,3.2891802465518705,1.8760210185767612,3.6894688907844433,3.3275864427756123,2.7241269044247907,45.51254304132427,61.90923342488258,50.890110160988336,8.56302478425163,35.96886076760575,25.790568665744782,33.766065672071186,119.43921414618984,2.6894733053665867,3.8802149646667337,3.289177697822529,1.8760282619463111,3.6894688907844433,3.327589664683117,2.7241250630609617,45.51254304132427,61.90923342488258,50.890366959983844,8.562998649052405,35.96886076760575,25.790385313077802,33.76620220880315,0.22551090682269617,0.5708421030242165,6.698919014087242,11.17746390100055,213.12801265716553,79.0,1185.0,119.12617461586287,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,146,123.11096439104597,3.3415775815751743,2.9017478728266983,3.8102257875234065,2.222197578943093,2.8029591669390808,3.1385997723740697,2.7282068753883126,37.96607260338219,73.2971350652714,38.770656430615425,3.530466400919413,29.93453532718115,20.618797543773116,25.42386694517558,123.11096416610488,3.3415775815751743,2.9017478728266983,3.81022634324035,2.2221943183490773,2.8029591669390808,3.1385993666494394,2.728207020531036,37.96607260338219,73.2971350652714,38.77062867274142,3.5304784139194445,29.93453532718115,20.61883833268881,25.4238240148874,0.7066299038832893,2.900722205885301,2.7562529789375962,3.995555986487367,246.2843153476715,170.0,2550.0,31.906492583710808,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,80,98.85016544782461,2.7897512258471098,3.926525056881424,3.6771355714818306,2.086667657982403,2.2701583160934624,2.9421603723684164,2.880238073399722,71.61806372914928,63.762505626097635,29.468470939435694,3.9021598999038565,26.622225102839295,31.020626389414844,33.29092241955694,98.85016178014342,2.7897512258471098,3.926525056881424,3.6771370137591504,2.086668087243612,2.2701583160934624,2.942159262815722,2.880238800445065,71.61806372914928,63.762505626097635,29.46839570343909,3.902177856991943,26.622225102839295,31.020629838411864,33.290957423301016,1.0964229157076928,7.519951221783792,6.572986985624856,12.290650396566864,239.7461643218994,86.0,1290.0,48.74066968647304,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,94,98.8497753622404,2.027903145951194,2.468724172242841,3.6771823240582497,2.087460241849582,3.9003522384941594,2.942044234881775,2.8801848962245375,51.70180358151195,35.350501419181015,29.44772217046389,3.9048830822664096,34.2341772527997,31.04076555061699,33.30205023696805,98.84977213947045,2.027903145951194,2.468724172242841,3.677186786411516,2.0874591985425117,3.9003522384941594,2.942042364277073,2.8801823173217733,51.70180358151195,35.350501419181015,29.447701367343726,3.904884833017885,34.2341772527997,31.040742351321484,33.3020001953998,1.096048161772584,7.536594962705308,6.594763921711993,12.310229346090889,343.8445203304291,120.0,1800.0,62.170778932409625,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,121,119.43650618904911,3.1124804679808378,2.27291045132137,3.2888964497791964,1.8767926806324682,2.0891037570895232,3.3276524543447294,2.7241320142775667,56.344283724873996,46.381603833519264,50.90072904075394,8.559363878233471,48.85467155000953,25.781350438619594,33.785853393205585,119.43650313724942,3.1124804679808378,2.27291045132137,3.288899346543828,1.8767887104846133,2.0891037570895232,3.327656357293388,2.7241275452341096,56.344283724873996,46.381603833519264,50.90075825549236,8.559369755973007,48.85467155000953,25.781176050432403,33.78593540516356,0.2295023724739136,0.5665612896938188,6.735305362011134,11.149961426820095,370.0495014190674,129.0,1935.0,67.1977262634337,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,118,82.03907519558499,3.8651909260743267,3.3936363229798,3.720682861688548,1.9560254251082392,3.5077523769224928,2.6083559929990905,3.106620603686988,18.07761252819071,11.292208699586714,35.91983351240543,2.309347125957493,23.617387366106605,27.11939115367119,26.81671019783808,82.03907519558499,3.8651909260743267,3.3936363229798,3.720682861688548,1.9560254251082392,3.5077523769224928,2.6083559929990905,3.106620603686988,18.07761252819071,11.292208699586714,35.91983351240543,2.309347125957493,23.617387366106605,27.11939115367119,26.81671019783808,0.46626525559249415,4.813706873050897,1.8379286553122416,8.356338937755,395.22469830513,143.0,2145.0,15.664481747934985,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,124,119.43567238612232,2.867352697978917,3.6147210577696827,3.289049017538323,1.8767422996093437,3.1557144305690707,3.3275133346526204,2.7242433915313775,49.78202650792071,13.504102684793944,50.87591194459067,8.558176052343972,47.15106222921341,25.786271515237843,33.7951219242979,119.43566643793869,2.867352697978917,3.6147210577696827,3.289053430076263,1.8767668406753115,3.1557144305690707,3.3275078854866025,2.7242290684810975,49.78202650792071,13.504102684793944,50.87581442874183,8.557878399358586,47.15106222921341,25.78619826204738,33.795241479431624,0.2290515351296116,0.5607211905989457,6.68341227033721,11.181659374989707,356.19875144958496,133.0,1995.0,57.189448441247,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
