Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
10,103,74.33228871774668,3.3817938350338475,3.6039160860430606,1.7545531462570385,2.2742714992577553,2.8266354757160475,3.0631338706839695,14.290011226934064,43.53672137321535,5.761231574317916,47.30585874412692,30.58406875010357,21.22003167251106,74.33213813068828,3.3817938350338475,3.603920645920156,1.7544877071744143,2.2742714992577553,2.8265938077055535,3.063163423415189,14.290011226934064,43.53311700156017,5.76160669458055,47.30585874412692,30.582496281647188,21.223528782182076,0.2846307494828558,0.7379798146337561,8.879017388963895,6.942090486268683,147.66185879707336,109.0,1417.0,110.24197530864197,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,74,98.84958555277397,2.5755506771726973,3.677420865361948,2.0869377397974507,3.3576710658797815,2.9419894227829966,2.880227825033192,41.952255353222,29.45649148826162,3.904680937705521,20.135500121703355,31.036689102593165,33.28273791371218,98.84957138640249,2.5755506771726973,3.6773949924517173,2.0870846459215313,3.3576710658797815,2.9419331727659155,2.880217827349412,41.952255353222,29.458569328168522,3.902955595522218,20.135500121703355,31.03598418206621,33.28177485398534,1.0956365461089441,7.512222154593575,6.574044552158263,12.292103775942065,101.72911024093628,79.0,1027.0,134.4954969357847,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,90,119.44374448052527,2.7800154282824923,3.288924288322195,1.8774298366408573,3.099095843017125,3.327376211747004,2.7241437485238125,35.666914840031076,50.827253397124785,8.557016617267678,19.421533180387307,25.80183333250474,33.83189696467866,119.44373460936058,2.7800154282824923,3.2889233199964574,1.8774183679382184,3.099095843017125,3.3273671932831994,2.7241533756025365,35.666914840031076,50.827170323213345,8.557045536041903,19.421533180387307,25.801940055326604,33.83191432970974,0.2273137640555744,0.5431026165475633,6.664618189388873,11.217464727472532,135.57658982276917,98.0,1274.0,28.66101785238476,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,102,119.43532369287561,3.2126589233066607,3.2888982824658344,1.876966071040693,3.977232308824897,3.3275800064675582,2.7241520817934726,45.8116342426633,50.88098630077623,8.556761149939657,24.27218451819833,25.795549053684887,33.790453696421466,119.43531905483712,3.2126589233066607,3.288897988251802,1.876968080860876,3.977232308824897,3.327580401773883,2.724151508337597,45.8116342426633,50.88098381574908,8.556812717847633,24.27218451819833,25.795558579376703,33.790468248912276,0.22944937509170463,0.5610582118400151,6.69937518550663,11.177241344183333,159.62527298927307,125.0,1625.0,78.7707611688427,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,88,82.04060450027293,3.752778304592076,3.7208130797930976,1.9559375238040757,2.0781095664657645,2.608288014562243,3.10669622479287,16.392544199148258,35.93887552427359,2.3060065689267146,33.660784974055595,27.1128260248412,26.799010236237987,82.04060446709792,3.752778304592076,3.7208132910042258,1.9559371079029277,2.0781095664657645,2.6082881069010204,3.106696146246234,16.392544199148258,35.93886921297345,2.306003360813756,33.660784974055595,27.11284190114051,26.79900097938752,0.4683959900081606,4.817477240087555,1.8415930672710705,8.356063513904104,225.49144291877747,93.0,1209.0,44.09997335464961,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,107,119.4393007419153,2.834044009405148,3.289138571932298,1.8763772076890586,2.604665145263679,3.3273232801277737,2.7245403097837433,22.106913739548613,50.90430726876558,8.561487897636068,33.85858569011749,25.754932211524586,33.793042802755984,119.43913443568353,2.834044009405148,3.2891461065274745,1.8763794074912796,2.604665145263679,3.327331037900136,2.7245445444859255,22.106913739548613,50.904546341122085,8.561526247396245,33.85858569011749,25.754995070601286,33.79315264197167,0.2289123573118991,0.5701539783625945,6.7098351132042495,11.133396556465637,362.3982672691345,150.0,1950.0,53.42485123012701,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
6,78,74.33035573998598,2.2046688576556512,3.6032962771365398,1.753965185289237,2.8283585390538053,2.8281540387387483,3.062791539807583,53.146651939286286,43.59531771498292,5.785155189482705,35.52942641756976,30.563110375409636,21.201102637282897,74.330354847567,2.2046688576556512,3.6032957384122826,1.753965119193379,2.8283585390538053,2.8281544230245172,3.0627910751430028,53.146651939286286,43.59531505628092,5.7851387475397456,35.52942641756976,30.563137533316077,21.201112783109288,0.2804992712608064,0.735104721168869,8.98809590031621,6.936931594455206,104.33502721786499,84.0,1092.0,73.42563282707168,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,150,119.43599822147245,3.2594350140431283,3.289068034482567,1.8767458496243907,2.13307296270823,3.327478415624468,2.724278762592234,22.573228370516308,50.886941105636346,8.562853273173122,47.36827896397728,25.78007890477024,33.78846431370383,119.43596061392454,3.2594350140431283,3.289072539797494,1.8767354165385624,2.13307296270823,3.327485939165873,2.7242690603511024,22.573228370516308,50.88709210236144,8.56281258202737,47.36827896397728,25.78009892571679,33.788679268425795,0.22839376037075398,0.5627816694197443,6.684198692258116,11.16710770509055,236.41220664978027,185.0,2405.0,86.04657607247535,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,98,98.84961710447546,2.4089044994630346,3.677302072485059,2.087080667489916,3.3409350203568042,2.9422419934840764,2.8800786495676474,19.1251510086902,29.45849742774116,3.9053581291713675,48.889155150178915,31.02267548078639,33.29612141841958,98.84961671408215,2.4089044994630346,3.6773011535333615,2.087079526819423,3.3409350203568042,2.9422405978626798,2.8800795633145118,19.1251510086902,29.45848189436112,3.9053758758704116,48.889155150178915,31.022686150991813,33.29614951907032,1.0972303983619036,7.5510977515558935,6.577143341012176,12.301930235705079,141.05591773986816,106.0,1378.0,47.405417887911895,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
13,87,119.43760301379578,2.0891037570895232,3.288874360499505,1.8764019166561532,3.425977960765353,3.327302170147937,2.7242839590669323,14.678328179816642,50.850678022621814,8.556639971608401,22.115263213134668,25.814941308438108,33.79741871889813,119.43760053441243,2.0891037570895232,3.2888759104198693,1.8764009922448488,3.425977960765353,3.3273031373077986,2.7242829528245616,14.678328179816642,50.850726992483736,8.556555366695,22.115263213134668,25.814905742153197,33.79735557727408,0.22540828244180083,0.5590223484299821,6.674354331503183,11.227562850657177,231.93047618865967,95.0,1235.0,45.19051425526246,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
