,molecule,temperature,restart,sim_liq_density,sim_vap_density,Hvap,sim_Pvap,liq_enthalpy,vap_enthalpy,sim_Hvap,sim_Tc,sim_rhoc
103,R143a,320,2,872.1237423040001,92.3697661085,12.358413393349329,20.097588587608,-107648.38074829998,-20273.2460629,147.05394328116762,354.190581235365,439.5082127808656
104,R143a,320,3,874.4115049279999,94.1119860448,12.344352730916102,20.2502576902718,-107358.08919279999,-20569.9366524,146.88663411370896,354.190581235365,439.5082127808656
108,R152,280,1,1159.0827683200002,0.49979345286460003,,0.17424546427693002,-2272.621490434935,233.7719524718,,485.9504405826447,391.7034607706949
109,R152,280,2,1160.49084474,0.5921074341467001,-inf,0.20649817199248,-2293.6416283668505,276.7429781567,-inf,485.9504405826447,391.7034607706949
110,R152,280,3,1159.61729993,0.5701038552640999,,0.1994906508163,-2278.1527838343004,266.5603052059,,485.9504405826447,391.7034607706949
111,R152,300,1,1123.55529075,1.368972131079,,0.50690746440931,-530.9282532852303,354.29283466500004,,485.9504405826447,391.7034607706949
112,R152,300,2,1122.4976448,1.419844936408,32.67115919739466,0.5263517549394,-518.105814807119,367.4405391002,494.6353453754623,485.9504405826447,391.7034607706949
113,R152,300,3,1120.18715701,1.225359722348,32.59937392559889,0.4553772622056,-484.179985938635,316.62968463190003,493.5485295544184,485.9504405826447,391.7034607706949
114,R152,320,1,1083.67179298,2.9684779678320004,31.308288619739226,1.16423554635148,1297.205771078123,445.1332861677,474.0017353217851,485.9504405826447,391.7034607706949
115,R152,320,2,1084.65224217,3.169877439994,31.28640106997059,1.2318202285341,1299.8115814941439,477.6557903306,473.670361841162,485.9504405826447,391.7034607706949
116,R152,320,3,1084.69413608,3.224232176371,31.28228440813644,1.2598070541991,1290.0615098497974,484.44949000549997,473.6080363376246,485.9504405826447,391.7034607706949
117,R152,340,1,1043.84345174,6.026376421020999,29.887115934001987,2.4400597068563004,3101.6255720617996,538.2701876572,452.48544206752337,485.9504405826447,391.7034607706949
118,R152,340,2,1043.92609448,5.90965415066,29.902414441926283,2.4012906621239,3107.2309372014997,529.110267543,452.7170586656717,485.9504405826447,391.7034607706949
119,R152,340,3,1044.90684572,6.23779145619,29.828655868317338,2.5287309826379003,3069.6091258049996,555.4912139992999,451.60036741786405,485.9504405826447,391.7034607706949
120,R152a,260,1,996.916398861,5.42892260641,22.289272731665026,1.66872749637,-69127.6687865,-14529.2485433,337.4554924477302,383.65343011715265,368.2296754927396
121,R152a,260,2,994.3453718779999,4.67532429821,22.286163899304096,1.442902742745,-71634.1941171,-12489.5612429,337.40842529718094,383.65343011715265,368.2296754927396
122,R152a,260,3,993.4042817259999,4.77536286191,22.240563260846432,1.479922981251,-71265.9102653,-12760.1068926,336.71804001220926,383.65343011715265,368.2296754927396
123,R152a,280,1,947.7228132070002,10.955444837489999,20.77593601174237,3.4855010402700004,-67782.18570890001,-14390.1422511,314.5438526554083,383.65343011715265,368.2296754927396
124,R152a,280,2,945.9548910730001,10.190070419389999,20.771363712517,3.25688393423,-69007.52409640001,-13357.839910929999,314.47462888551274,383.65343011715265,368.2296754927396
125,R152a,280,3,947.7490967319999,10.381557724839999,20.75558480296915,3.3144253896,-68706.008993,-13610.0818944,314.23573909508025,383.65343011715265,368.2296754927396
126,R152a,300,1,894.1183625279998,19.3949786708,19.134566109237948,6.2857945668,-67109.1165171,-13652.506165600002,289.69381401096047,383.65343011715265,368.2296754927396
127,R152a,300,2,895.591795463,19.790619011900002,19.091217763006785,6.401733531440001,-66752.7518622,-13939.4619093,289.0375280163326,383.65343011715265,368.2296754927396
128,R152a,300,3,894.8732603810001,19.4914301079,19.12375117461905,6.32482477536,-67056.67208140001,-13697.516344299998,289.53007788858685,383.65343011715265,368.2296754927396
129,R152a,320,1,837.324048824,34.389629940700004,17.196797968181066,11.02172406701,-65422.86902900001,-13756.83053991,260.3563605120447,383.65343011715265,368.2296754927396
130,R152a,320,2,838.018762356,34.9409208652,17.12191883321247,11.158016638109997,-65154.2625868,-13967.84749033,259.22270417120814,383.65343011715265,368.2296754927396
131,R152a,320,3,838.0317389549999,35.375352962499996,17.14666610833149,11.27773830055,-64786.2764412,-14300.394273450001,259.59737336802607,383.65343011715265,368.2296754927396
132,R152a,340,1,768.8273126830001,61.0649147806,14.687199740541983,18.577786677370003,-62785.857728200004,-14721.54526214,222.36150460313974,383.65343011715265,368.2296754927396
133,R152a,340,2,768.295725584,60.9235972621,14.688856242048667,18.47036340211,-63123.88250369999,-14418.83111381,222.3865837314903,383.65343011715265,368.2296754927396
134,R152a,340,3,767.730156532,60.715122056400006,14.721106241754867,18.545808874734,-63193.54369220001,-14357.861051189997,222.8748427995771,383.65343011715265,368.2296754927396
135,R161,220,1,829.618241519,2.04391604248,,0.7721051967928101,-37107.6460902,-18.37407086871,,351.9838138221432,301.90094236488756
136,R161,220,2,829.579631193,2.1002444740699997,20.306639286733358,0.7762023626800001,-24710.387978199997,-6991.96628581,422.5312224790802,351.9838138221432,301.90094236488756
137,R161,220,3,830.259343071,2.4106500376900004,,0.9675756550652317,-37123.961583899996,-23.27532361148,,351.9838138221432,301.90094236488756
138,R161,240,1,792.459960197,5.52535875771,19.09237015881586,2.15393016987,-22903.414355,-7184.14156415,397.2652682365789,351.9838138221432,301.90094236488756
139,R161,240,2,791.8488601409999,5.3953763343,19.091456613365903,2.1096390991500003,-23201.2028027,-7008.54708175,397.24625960249074,351.9838138221432,301.90094236488756
140,R161,240,3,792.228761439,5.68303903996,19.07989457650659,2.2127302207699997,-22541.3890356,-7391.867776439999,397.0056820505122,351.9838138221432,301.90094236488756
141,R161,260,1,749.5390978400001,11.251326931060001,17.69981686775885,4.57421573828,-22296.236848900004,-6665.01233654,368.28965902181363,351.9838138221432,301.90094236488756
142,R161,260,2,750.782395745,11.638970586780001,17.736234174958007,4.70606850408,-21924.382970200004,-6913.82724549,369.0474136218231,351.9838138221432,301.90094236488756
143,R161,260,3,751.023982415,11.44505342537,17.741152146704763,4.63521659119,-22134.7522248,-6784.2060548399995,369.14974451887275,351.9838138221432,301.90094236488756
144,R161,280,1,705.5609646089999,21.936085678599998,16.11115349607725,8.960589636709999,-20880.561730499998,-6649.881872590001,335.23348133204155,351.9838138221432,301.90094236488756
145,R161,280,2,706.5713765489999,23.370369375,16.044594538744875,9.454715061209999,-20144.710840500004,-7114.84296927,333.8485531215446,351.9838138221432,301.90094236488756
146,R161,280,3,705.0206555740001,21.684866361399997,16.142075554496593,8.85476874447,-21031.4141172,-6560.49277678,335.87689331966817,351.9838138221432,301.90094236488756
147,R161,300,1,653.763726998,40.754263968000004,14.074516964860424,16.08839557637,-18940.6523463,-6998.710353189999,292.85608391390724,351.9838138221432,301.90094236488756
148,R161,300,2,654.117260796,40.3722389726,14.11922613331512,15.960556096160001,-19068.542415499996,-6930.56149711,293.7863717540782,351.9838138221432,301.90094236488756
149,R161,300,3,652.8544416450001,40.2771263633,14.13031675996895,16.024015056979998,-19161.891411400004,-6854.36620266,294.01714041904205,351.9838138221432,301.90094236488756
150,R170,210,1,496.79005374400003,6.21633844946,,3.35962119788766,-2313.6718117402,37.763598366420005,,296.956624965886,202.02678605547842
151,R170,210,2,497.0239157099999,6.58674626863,14.213634560143552,3.53900655265,-1833.20653179,1909.6743425099999,472.70060727471986,296.956624965886,202.02678605547842
152,R170,210,3,497.604739867,6.7815101299,14.21230487094025,3.63881067989,-1830.6474462140002,1964.3306863199998,472.6563860101849,296.956624965886,202.02678605547842
153,R170,230,1,465.3881038799999,14.028870702899999,12.950739582045085,7.758840671490001,-543.8042606003518,2140.7723259,430.7007077736235,296.956624965886,202.02678605547842
154,R170,230,2,466.27795611000005,13.674897916239997,12.985626648818453,7.589060557240001,-560.1535763064942,2086.7624907900004,431.86094146191937,296.956624965886,202.02678605547842
155,R170,230,3,465.702032102,13.866649243280001,12.953831555110655,7.67543912025,-549.71057693188,2113.41854419,430.8035370351743,296.956624965886,202.02678605547842
156,R170,250,1,429.809562963,27.1433577862,11.350129657732632,14.809349996489999,772.874209331291,2336.6745229900002,377.46947546418676,296.956624965886,202.02678605547842
157,R170,250,2,431.004766627,27.3345254218,11.388408324672955,14.924117806269999,748.468939271239,2366.65809548,378.74250306538147,296.956624965886,202.02678605547842
158,R170,250,3,430.211347163,26.934871766300006,11.395737263992878,14.883066569930001,766.6603647364831,2309.1892082500003,378.9862404467351,296.956624965886,202.02678605547842
159,R170,270,1,386.506885458,50.969756753300004,9.225315965427862,25.984834193848,2078.197204906,2501.17014376,306.8048809547329,296.956624965886,202.02678605547842
160,R170,270,2,383.116802035,47.4502283446,9.307802593025432,24.88161162005,2180.15989032,2347.87963151,309.54812574496765,296.956624965886,202.02678605547842
161,R170,270,3,384.478150782,48.697249149499996,9.259689970241032,25.287044785600003,2139.11871938,2438.6306425499997,307.94805182217675,296.956624965886,202.02678605547842
162,R170,290,1,318.39671176,97.7691675568,5.8591382342252505,41.2086761915511,3809.1754569799996,2388.6666954499997,194.8564380001081,296.956624965886,202.02678605547842
163,R170,290,2,313.85131622200004,92.7016700931,5.9236046377483955,40.4269051595857,3695.88110105,2771.34616654,197.00038703476656,296.956624965886,202.02678605547842
164,R170,290,3,318.46076437899995,97.3702636129,5.863117122395008,41.0278141442215,3588.9637340400004,2801.8550842600002,194.9887632576743,296.956624965886,202.02678605547842
165,R23,190,1,1466.8455735300001,5.159885342100001,16.84510803073569,1.115363868804,-6854.327740920001,1062.2085646560001,240.59628118284473,291.2244295554273,534.9219025112266
166,R23,190,2,1465.59706613,5.228928831759999,16.843719567825968,1.130285010301,-6822.16627808,1077.353211581,240.57644996466374,291.2244295554273,534.9219025112266
167,R23,190,3,1462.83883078,5.1184248623499995,16.820896474436406,1.106944589188,-6850.725766929999,1055.299737084,240.2504709691834,291.2244295554273,534.9219025112266
168,R23,210,1,1374.76239744,13.489561713299999,15.510080407755662,3.09039404862,-5932.5623547000005,1080.402242406,221.52827159933247,291.2244295554273,534.9219025112266
