Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
6,60,662.7043955055378,2.653289803544192,3.4367748824349773,3.771884198621549,2.7145395200049993,3.817070301839598,3.2467202315836055,1.5237318642698345,3.8588744674875217,3.3817938350338475,2.92042937897737,21.20213304244636,30.68930033408177,70.61870509741566,55.29318049684352,14.290011226934064,59.10509841916033,11.800390449996204,47.30585874412692,39.90336655199651,32.28087456207827,662.7038982960279,2.653289803544192,3.4367768639488445,3.771884198621549,2.7145395200049993,3.817070301839598,3.2467202315836055,1.5237318642698345,3.8588744674875217,3.3817938350338475,2.920429223082701,21.20213304244636,30.68918240923944,70.61870509741566,55.29318049684352,14.290011226934064,59.10509841916033,11.800390449996204,47.30585874412692,39.90336655199651,32.280897860627014,0.2525368664820005,9.876890980227255,8.50612779329996,5.316357969057286,198.32439041137695,67.0,1407.0,26121.410995647926,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,47,1335.82303423696,3.977722177812989,2.6286618590692705,2.56088798412881,3.578558656902977,2.206452013155284,2.8957870523518103,2.8628932546396433,2.5872282967473588,2.5755506771726973,2.9335302648965977,11.258852261569311,47.64033721881228,23.755827540003843,27.260532859194708,41.952255353222,13.468565432610227,9.463528871396171,20.135500121703355,35.62569379161495,41.64545783666302,1335.823025777333,3.977722177812989,2.628661899314354,2.56088798412881,3.578558656902977,2.206452013155284,2.8957870523518103,2.8628932546396433,2.5872282967473588,2.5755506771726973,2.933530266752367,11.258852261569311,47.64033861526274,23.755827540003843,27.260532859194708,41.952255353222,13.468565432610227,9.463528871396171,20.135500121703355,35.62569379161495,41.64545650842518,0.12994734195302943,28.626171668702526,14.834689277930769,21.83786161949711,87.21996927261353,52.0,1092.0,20382.031512567723,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,77,1029.6103531742842,3.2594350140431283,2.4692646611525966,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.7901514239349914,3.2789217617598796,3.049340618247467,2.910353989553973,27.11429008166222,39.47490534379393,57.77928761376353,60.19157192031105,69.00803041272908,70.57818449779444,2.181370448682761,23.20267301424972,36.58724249505802,45.72777977269664,1029.6098547226534,3.2594350140431283,2.469273224706225,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.7901514239349914,3.2789217617598796,3.049340618247467,2.9103580875521877,27.11429008166222,39.4746636558912,57.77928761376353,60.19157192031105,69.00803041272908,70.57818449779444,2.181370448682761,23.20267301424972,36.58724249505802,45.727834690099336,0.2317352254804504,23.20937782697102,20.880121288552644,7.664521857039981,186.2648208141327,109.0,2289.0,3020.4452970956568,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,76,977.0658556715358,2.479695518295172,2.8953756968792566,3.239911436762759,3.6579617991003572,2.3135827892921683,2.037152404354819,1.6050332155788336,2.9726902218740636,3.2126589233066607,2.9362911722139877,30.62855660594046,39.45317001297591,47.68343925097681,34.709176220530786,45.8116342426633,58.44673800892265,10.700027614891399,24.27218451819833,17.321719204995457,38.74396460230983,977.0649209474813,2.479695518295172,2.895372994772378,3.239911436762759,3.6579617991003572,2.3135827892921683,2.037152404354819,1.6050332155788336,2.9726902218740636,3.2126589233066607,2.9362879245220923,30.62855660594046,39.45310619442032,47.68343925097681,34.709176220530786,45.8116342426633,58.44673800892265,10.700027614891399,24.27218451819833,17.321719204995457,38.74407595242967,0.15742231169176576,53.236535752194996,47.38704143522244,22.0690071069004,223.37799668312073,82.0,1722.0,2161.795967670308,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,61,1289.9052514061907,2.2046688576556512,2.953884626882095,3.38880031545549,2.8283585390538053,2.099906917892174,3.0717928118310227,2.495691967829683,3.029778224116617,3.889189511981627,2.9129366597276825,68.72112449371245,26.49225787547786,19.052962571299307,62.48043376611905,35.84899440405969,20.74802281260063,14.057611545148442,27.17180509109273,41.27842360976545,41.65668768320217,1289.9047788911053,2.2046688576556512,2.9538886307335006,3.38880031545549,2.8283585390538053,2.099906917892174,3.0717928118310227,2.495691967829683,3.029778224116617,3.889189511981627,2.912936559153005,68.72112449371245,26.49235291335199,19.052962571299307,62.48043376611905,35.84899440405969,20.74802281260063,14.057611545148442,27.17180509109273,41.27842360976545,41.65661097193374,0.05937255762194935,7.949789801697609,53.442588250993104,10.35601929217233,117.61790657043457,67.0,1407.0,47424.983391064925,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,39,1011.4009700187705,2.834044009405148,2.3206934580691323,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,1.7793903170665062,2.691121454086095,2.79353494846134,2.9127320806407915,37.24764343621417,52.83185340591112,23.289396232548636,67.07763336541147,11.780193557865202,53.580388161596154,7.424962430772651,34.55414399560131,19.91354285083318,45.73308227655924,1011.4002332100437,2.834044009405148,2.3207106927200276,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,1.7793903170665062,2.691121454086095,2.79353494846134,2.9127345334365917,37.24764343621417,52.8319747555022,23.289396232548636,67.07763336541147,11.780193557865202,53.580388161596154,7.424962430772651,34.55414399560131,19.91354285083318,45.732879417981785,0.576060067105751,16.339502290734252,16.30200049132829,5.8826920469449835,80.4660656452179,46.0,966.0,1823.9494093613998,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,55,1018.5036798962169,2.8838085614968465,2.8519674622732034,3.97950341532741,2.4078124504662437,2.4954658035247097,2.5243461675458234,2.625258619946989,2.9139506548713854,2.1138588768221895,2.9378693162761262,23.77741070183894,41.81031965475098,29.3265397979727,11.794390777042738,48.573109215200375,64.8496278805273,6.953209612808784,41.24504087541502,32.88995174039949,38.87374808846041,1018.5036570927491,2.8838085614968465,2.8519685528889642,3.97950341532741,2.4078124504662437,2.4954658035247097,2.5243461675458234,2.625258619946989,2.9139506548713854,2.1138588768221895,2.937869363559586,23.77741070183894,41.8103120022093,29.3265397979727,11.794390777042738,48.573109215200375,64.8496278805273,6.953209612808784,41.24504087541502,32.88995174039949,38.873728788329004,0.13270783686816404,41.42781608123656,34.616785719878834,19.947589014270147,180.58726239204407,61.0,1281.0,49156.40991207035,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,68,1011.0776898417533,3.1124804679808378,2.3072471429555743,2.119835379024423,2.2426869114814747,2.0891037570895232,2.2149882582121854,1.8385640079117822,3.425977960765353,3.1194339641082847,2.920782406652693,14.678328179816642,58.89335697537314,46.92653002479624,23.214060252964387,26.401173397071027,58.34868051488105,4.540583254421144,35.34756245456402,48.95069961809094,45.31942745204568,1011.0769957541677,3.1124804679808378,2.307260881634,2.119835379024423,2.2426869114814747,2.0891037570895232,2.2149882582121854,1.8385640079117822,3.425977960765353,3.1194339641082847,2.920786821441263,14.678328179816642,58.89304514012106,46.92653002479624,23.214060252964387,26.401173397071027,58.34868051488105,4.540583254421144,35.34756245456402,48.95069961809094,45.319255784509856,0.23974358340158808,14.846870970201365,16.614982171915248,15.606955985695505,235.80493211746216,87.0,1827.0,4860.177848832045,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
2,65,662.0266961511257,3.6014891373510727,3.4344257691169426,2.6268483563184852,3.3846452313386277,3.752778304592076,3.7892133270076944,1.6275663170546668,2.0781095664657645,2.3396608391291376,2.920043408804635,16.392544199148258,30.188278383294417,72.26281945978263,44.65574352324612,54.97201240678078,30.508516015394097,10.924512059860588,44.211898516408056,15.640089707046714,32.52917636792629,661.9593976862678,3.6014891373510727,3.4338382560840413,2.6268483563184852,3.3846452313386277,3.752778304592076,3.7892133270076944,1.6275663170546668,2.0781095664657645,2.3396608391291376,2.9200755742152325,16.392544199148258,30.24639130989957,72.26281945978263,44.65574352324612,54.97201240678078,30.508516015394097,10.924512059860588,44.211898516408056,15.640089707046714,32.50812003929248,0.22585670440228137,9.219654539552007,7.785324685672445,5.2627157833470655,220.1291627883911,76.0,1596.0,3723.3357136513014,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,38,982.8880496203135,3.759996577126863,2.9955879290148784,3.325439624750524,2.5404165240595153,2.5047334030091797,3.7097958853948043,2.29157196946312,3.6043221680091957,3.144977034383212,2.933750778639921,43.73575578516363,36.576246867485004,46.975769395806516,40.27114210847876,32.27477901696332,14.43360764708577,6.913014331265299,17.786912719438835,49.39859898056558,37.75247133091458,982.8860751990874,3.759996577126863,2.9955785785574216,3.325439624750524,2.5404165240595153,2.5047334030091797,3.7097958853948043,2.29157196946312,3.6043221680091957,3.144977034383212,2.9337472853097,43.73575578516363,36.575932935548444,46.975769395806516,40.27114210847876,32.27477901696332,14.43360764708577,6.913014331265299,17.786912719438835,49.39859898056558,37.752588267470934,0.18885396454388587,58.60711439452456,69.88218278959832,19.57881092757525,151.8985195159912,52.0,1092.0,3863.504751754152,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
