Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_x_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_x_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_x_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_x_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
158,346,13789.783091790741,3.822365975729873,3.376732515517146,3.839681472307338,3.8538335913365622,3.7769090436982857,3.1144593849969056,2.069262320869273,2.8777411402060866,2.931932871815967,55.21015002247969,44.14502104242381,44.346826602901096,36.5822758560823,25.25553597175371,30.78057976374455,10.477511148714123,39.446263617141014,28.29813204393891,13789.782933187587,3.822365504368406,3.3767326461604155,3.839681814422214,3.853834534327058,3.776907393351372,3.1144584430038638,2.0692615308394786,2.8777417238379286,2.931932909868491,55.21017940318127,44.14501903341543,44.346865281401946,36.58232777073436,25.255610790410273,30.780600682750986,10.477506585903633,39.446252759005105,28.298128822144403,0.7301540565844646,51.17359121334896,83.99469240619868,3.8734800582137097,10.205560887142532,997.8213340493575,1078.549936113068,17.186687563435136,38.06913258291412,7.8469592626601345,32.99096484403688,29.939845370622578,8.663876885291806,22.855942603612935,28.55917764411514,24.29935731517618,4.549418279144289,52.296118144965945,58.13471555727334,16.00222068093729,1.3950544647429894,78.81984469935887,148.94805474689156,1.6138858184658398,55.79801662434707,25.920024723056056,3.2341119962695806,110.1321043395231,4206.765190601349,355.0,6745.0,19186.880540012433,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
197,296,13793.239760687635,3.8171644834959966,3.38359225661893,3.841302121669188,3.863063047673634,3.7938846661233123,3.1141626473612045,2.083777273481352,2.8744854362962884,2.931556048663779,54.30211456227443,43.89591346305544,43.83189108350826,35.98256284643654,24.71063234132894,31.038366462803012,10.57541013676657,39.45124801954818,28.261265196268646,13793.239745875408,3.817163050277268,3.3835956393016153,3.8413026037368487,3.863059608635082,3.793889917443531,3.114166169454005,2.08377695584832,2.874485457724712,2.931555496418707,54.302218035498925,43.8958362767887,43.83193619445975,35.98262882269799,24.710620055010445,31.03817012991251,10.575398881087455,39.45125949337312,28.261215386441915,0.7394068857715461,50.74076901954969,88.42069680319689,3.975515850649758,9.06007897901356,1035.3301660904556,1081.8383326256019,18.971425201551803,41.196358518156444,9.502994202035158,33.56152819098271,31.623504066198237,6.477100367426292,21.61524190473336,29.976314054149412,22.04019736115032,4.6168713276036915,42.548134667143,59.0801494145488,16.069361845159754,1.2669248771932686,85.7430444533403,159.0688695166229,1.446975266145929,56.642462152537675,28.96699265987486,2.5263076077103888,112.73862112800188,3681.284702062607,304.0,5776.0,8723.472279953814,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
104,334,13786.376161154843,3.8201276208971056,3.3758136076746563,3.8407443093206646,3.8629537302581625,3.7778225330618813,3.1134060336519855,2.075280907939364,2.8771454149404754,2.9320735668979143,54.75886628977165,44.17953870245541,44.12567140093408,36.21803630186746,25.15476726362511,30.957606207145453,10.526602470121595,39.43842083861103,28.302303652658786,13786.375825197552,3.820150831820366,3.3758291165857415,3.840755362390764,3.862969210797078,3.7778138962171233,3.1133980195275597,2.075281087819892,2.8771396323570464,2.932058848293153,54.75913879059212,44.179609160011616,44.126000687445234,36.21826603807502,25.154358250909674,30.957741245928993,10.526759477617922,39.43839107130011,28.301954420803003,0.7158505895810215,49.609661349953846,83.43087369135007,3.8524678861011634,10.069144629552616,981.6595703296817,1075.1830177485958,16.756958552410918,38.95670444277091,9.684876511315718,34.36518314557364,29.109097786020925,7.765921804994628,21.620847619459845,27.76303677560965,24.0569085010146,4.622767220254433,51.545237370752474,58.88958277431472,15.906999118952346,1.0778428301432559,83.44514718554083,155.7278401414659,1.4958944014410296,55.8568379260432,28.220080934283782,2.6517228208426347,111.85975748365124,4197.398661136627,353.0,6707.0,6592.580939692691,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
173,379,13786.861988598512,3.819468686592234,3.379587368518128,3.8400715223910193,3.8581708138249917,3.7784945046706992,3.1159410181828644,2.0725411834045406,2.876929311415421,2.9317653963785766,54.94820854325062,44.04214493332269,44.25217287098357,36.40023851018079,25.17112242811943,30.68399188893389,10.501998781031016,39.47581702552029,28.28154842595177,13786.86105765573,3.819466317095773,3.3795900479955714,3.8400628673223736,3.8581766605327683,3.7784822459750975,3.1159420281546635,2.072538410213458,2.8769381228478785,2.9317658781210043,54.94812893881637,44.04204159380054,44.25224301485787,36.39996962979508,25.17134308401479,30.68405566650842,10.502042088723897,39.475817123526596,28.28154988618545,0.7322170208783096,50.27692260474571,85.88398306886901,3.8944907707881375,9.853370057945552,1002.237842042887,1067.6620442434923,17.564066111836482,40.04308973796907,9.093784549593323,33.62738712383595,29.42165562458284,8.47066533863051,20.802774127724888,26.036834939977403,25.446833417743736,4.668010464297551,51.127618601473735,58.65912672716097,16.11894660305941,1.2838308650027739,79.24770875879949,151.4087833906844,1.5768711160394346,56.109500934668816,26.423676651071986,2.9764097992312983,111.19149081952673,8729.837740421295,386.0,7334.0,8918.54068745004,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
153,392,13785.43957105602,3.8214115609049926,3.3765447784913816,3.84138246639695,3.8667751876604877,3.781351717640919,3.113924300419587,2.0741121073476663,2.87620414069242,2.93199975952727,54.90195159597481,44.13630316549632,44.1961433859688,36.1284788471019,25.050717346636088,30.89918529519952,10.502336733912506,39.462099264314,28.30369507586978,13785.438884713098,3.8214127387407055,3.376543556349798,3.8413803130566437,3.866774493457908,3.7813546306775843,3.1139239982680564,2.0741145173770708,2.8762022116590695,2.9319981570821323,54.90183832735744,44.136266936794776,44.196127353932475,36.128603701605286,25.050679222106933,30.899285299909717,10.502364516565024,39.46201916881396,28.303718467096996,0.7192971717350853,49.786735696789535,83.66917524401832,3.8651208270593718,10.32213514424545,993.1748140249363,1075.1425507730978,16.980114203234912,37.86687783500819,8.862163420248997,33.727763194539094,29.064353031411265,7.71147003467925,22.333649920989956,27.490749929818175,24.047930689507815,4.6956725305263465,50.57875852934202,59.59968389045919,15.852205941221287,1.029395477482357,84.92928617466258,160.29910270877022,1.3614403712290153,56.51682737814756,31.187411326141774,2.191798391471571,113.21865140213339,9028.50340795517,399.0,7581.0,8103.051425526246,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
139,373,13791.213377038726,3.8185023778480973,3.380158541000988,3.8403835409714593,3.8592121114488727,3.7809289699420443,3.1099468740542586,2.0810695094912006,2.876512348791797,2.931719876211929,54.350829560472256,44.034158119900674,43.922984232841365,36.11842550118462,25.056749133591936,31.186311740386564,10.570558296946958,39.444374390387786,28.27360110204225,13791.212742544507,3.8185063326742776,3.380161699362513,3.840384579297905,3.8592150984654907,3.780926089899863,3.1099430080786443,2.0810626104504997,2.8765104080543145,2.9317186609576575,54.35100422841828,44.03405939707871,43.923207352877036,36.11820291196769,25.056713129427926,31.186064051239455,10.570499628659094,39.444540255161236,28.273564827175733,0.733271365750575,49.84480628653111,86.49780533406636,3.8818193665081018,9.227678880601268,1001.3403156290483,1074.1064487406732,17.825228217873637,39.33193011416538,11.99323126313542,35.676888718086964,28.522662468155303,7.2547860191100035,20.043139137883415,27.84210385815013,23.749281864361752,4.734111738414322,51.880893036376065,58.75887003403182,16.344058460772178,1.1834611090380174,84.48723729742797,156.86425146404446,1.463293098866814,55.87973140045531,27.489906376244775,2.855863762415067,111.85919825460151,9074.332163572311,399.0,7581.0,9054.10995647926,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,374,13786.617467110647,3.820817067030961,3.379164256391401,3.8396196241402074,3.8642573390161203,3.7831815877719,3.1149655347564997,2.079192825784395,2.8758191622152918,2.9318106088385982,54.57767035908983,44.04263846392448,44.011737349532865,36.06348621580182,24.94202959643621,30.888087881941015,10.539287342520609,39.48097361299887,28.28915181123696,13786.617084759115,3.820809080097225,3.379172345865812,3.8396226654844705,3.864250056855817,3.783184583595462,3.11497185543127,2.079195771139266,2.875823944504851,2.9318115403100875,54.577506855499855,44.04260583106509,44.01162086042821,36.06339393260248,24.942221584511124,30.888261866818198,10.539357120364526,39.48103020267355,28.289133585307933,0.7292420536944835,50.341198895464615,85.35427820377288,3.90456805041402,9.708851037801455,1000.6344988046433,1070.540903028497,17.504971939999198,37.71172578697016,9.680885477737178,34.335128439144,29.19396831383054,7.461697494068066,21.326843197664328,29.62124737160771,22.94190908770556,4.699921620650839,48.252291465401214,59.9701789706514,15.949070067197631,1.1263372850744875,83.81864181446684,157.80400997753182,1.4830091552931157,56.68910919160149,29.113677581163486,2.4196883392398614,112.85433670977092,9099.354568719864,399.0,7581.0,6993.613500310862,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
96,450,13785.860577765208,3.8204617969033277,3.3802776460909554,3.8400546482807103,3.866028037299447,3.783677096759593,3.1130874795560404,2.0759710187897134,2.8757066552711934,2.9317050492747536,54.71125288002318,43.9926413144444,44.101467371817705,36.0186589993754,24.970307112706337,30.956257358424256,10.532343969152041,39.47328131518055,28.285095039791184,13785.860532034523,3.8204611069653627,3.380277557248103,3.840054835830201,3.866028126504473,3.783677770586868,3.1130855943438966,2.0759717094856645,2.8757063553892075,2.931705079255613,54.71124928948487,43.99265997874354,44.10145872615443,36.018649834153656,24.97030387828942,30.956275815027105,10.532353924325829,39.47326832408698,28.285088443311512,0.7307958260898785,49.57128218962676,86.03805552735224,3.892883159758703,9.802278609534584,1010.9270298130467,1072.123803142851,17.79196804632857,38.48379746716757,9.902623592763362,34.622336070565154,28.903154583379532,7.858290314412242,21.22553663402634,28.143292569964206,23.973674861259823,4.759543084577537,50.337880021490975,59.56679226414697,16.049700464313577,1.055167833344175,85.1659047897391,161.4277399204414,1.3051275595185134,57.09858355602945,30.519069037302582,2.329645543036664,113.46284871875643,9221.635285377502,457.0,8683.0,5850.797122302159,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,310,13787.2057924513,3.8230045512059037,3.3773241883979033,3.840520025412593,3.862175777935673,3.7788147384797566,3.112723581747367,2.0679659035730626,2.8776313698506124,2.931932308715899,55.25243255503879,44.1250162042322,44.40692992911945,36.435466462242864,25.20590087987959,30.83558259120491,10.469304123842612,39.450313175963736,28.29481994432933,13787.20579161199,3.823004675192597,3.377324148036455,3.840520148237698,3.862175788029178,3.778814989187129,3.1127237052472494,2.0679658167946307,2.8776312659670773,2.9319323013437004,55.252435495778975,44.12501736566914,44.40692849663506,36.43547000421925,25.205897990572378,30.835576758144562,10.469305598271607,39.45031215377007,28.294819154251144,0.7286086100320068,51.12113826481246,84.34610140649123,3.8927373745120697,10.26225942077273,1000.3499379819676,1076.4167376699597,17.273324946262164,37.1130824305526,8.475614794406376,33.73235130530618,28.40033700697123,8.828078787718319,22.26250786902358,26.154393601374228,25.60034011940809,4.4394953526010505,50.704311469538,58.943882645457904,15.640813078777336,1.1048831373792805,82.60160686472413,156.19692909487796,1.4438234448887255,55.94555220230852,27.661847463554132,2.9438312009665655,110.98970639813177,3695.6023461818695,317.0,6023.0,9529.011670663469,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
28,394,13786.390337788756,3.8200070085092515,3.38200473081749,3.84093599435533,3.864144379162475,3.7764897869915837,3.1142490776918015,2.0750787626177787,2.8770248596031847,2.931637643700553,54.78716746894644,43.94460851002701,44.130145938288834,36.144036615531775,25.157092635517998,30.858760196656203,10.52567792630571,39.47225282973418,28.27142421617636,13786.390245423134,3.820006064709054,3.3820067704945798,3.8409378130017426,3.8641496260743895,3.7764939720845785,3.1142409656471832,2.075075840284575,2.877021904916104,2.9316376711838563,54.7870849881303,43.9445577510765,44.13018586269234,36.14387098002208,25.1570963066407,30.85881124045327,10.525700885030941,39.47235299030761,28.2714029713407,0.7324746723871771,49.61957889120853,87.33807106031055,3.9246715296447494,9.257863693766094,1025.3755022345401,1076.5094628732188,18.485192662944833,39.348280058856034,9.167779984851968,33.94084997616621,29.776471125199514,7.729013436634223,21.80270500565036,27.775111123141805,24.0159276028511,4.728625089240067,52.969230241580085,59.21928035915518,16.105431355594433,1.0247779277609808,82.43276742433322,156.4640991770339,1.4539510006060516,56.009839707743126,28.465069715850916,2.5415400595873816,112.44081428610895,9285.916423082352,402.0,7638.0,6548.615969446665,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
82,328,13788.789770376072,3.81857124956221,3.377841716200773,3.8403650538393643,3.862504632049008,3.786926841251503,3.1180530044069044,2.081374702450664,2.87491385307508,2.931902904908582,54.46714173558299,44.07607447865543,43.96260018011093,36.07820642964065,24.88523088843339,30.737545957887736,10.544446264204659,39.48320267989884,28.300940604645326,13788.789746051803,3.8185714921176195,3.377841392192302,3.840363634899861,3.862504820861991,3.7869260384795176,3.118052793242815,2.0813752950331352,2.8749141361650925,2.93190291629871,54.467123828583844,44.07606859597254,43.96260311105257,36.07819703009012,24.885235398486696,30.737560765912637,10.54444733023021,39.483196586077526,28.300946442144514,0.7230902772508726,49.91554532943543,84.3066048599408,3.8869914482073282,9.961773899654164,997.0509940177142,1073.2681101590622,17.220464478532275,39.56009861495162,9.858382589520044,33.84683664901107,29.838882364496847,7.122395843032339,20.697996243732206,28.510158609031176,23.176185217617096,4.84606470739303,46.842985566676774,58.77486782067186,16.457506798655423,1.2704784321490932,81.72013275357902,154.9271277301103,1.5362905083358989,56.71238479554448,28.535844748023454,2.4277744212322876,112.70844281348509,3914.6656577587128,336.0,6384.0,10323.473416822098,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
181,323,13789.241100319803,3.8176765893539937,3.380739233241035,3.839956663301671,3.8639826038310323,3.7829912452492627,3.1116445916733064,2.079757251209118,2.875946815443295,2.931674473345685,54.43466215598812,43.978921151047,43.930244763242015,35.97550162849048,24.97256641240291,31.16379335914628,10.569933865243554,39.442040108935245,28.2810064137659,13789.240443104236,3.8176729070951287,3.3807382062966793,3.8399547520359327,3.8639803846339085,3.782991690473681,3.1116408462300478,2.0797523170834946,2.8759468899694167,2.9316755932481504,54.4348600844769,43.97887790169469,43.93034763802419,35.97560907429061,24.972580955908306,31.163882025763908,10.569903371214007,39.44205674658002,28.281008246103184,0.7299667620380126,49.03169897801533,86.4308832801174,3.8837464020663655,9.330377377930873,1018.7723090834389,1082.876730899743,18.205351118645673,40.9026963072597,10.687674763396624,34.75742327614611,30.009826666937094,7.259435279305784,21.615728253101715,30.30971144217915,22.581260798234126,4.787171087709538,51.44611743163941,58.84702202981961,16.284047076884683,1.0936886998533935,86.33424977270434,160.06019802651892,1.3821535128405715,56.78806178668553,30.38067277225145,2.337441242744217,113.43683241997826,3869.008373260498,331.0,6289.0,2594.8245492494893,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
134,415,13786.79933586754,3.819671050088797,3.382290297056687,3.8398606039162706,3.8658418504045504,3.7796658261687583,3.11371913857242,2.0760457609682086,2.8765408239715047,2.931631530990189,54.69432378064532,43.93107782032827,44.08150087857728,36.045621450173954,25.062568905926113,30.94197843835246,10.539622004395673,39.47077296511504,28.27274926332928,13786.799184078005,3.819676545550899,3.3822885773254106,3.839854017327586,3.8658459684923994,3.779671911636702,3.113720554135802,2.07604531717717,2.876539525535415,2.9316318460266615,54.69410564014595,43.930977509200396,44.08142634353085,36.045591338890176,25.062492606387718,30.942063843514717,10.539673152491709,39.4707061039358,28.27270729781404,0.738373943417449,51.246362552684445,87.33355752753762,3.9741687108036206,9.288971490398378,1022.9876140549068,1073.9475805259112,18.420656793324227,39.498444327348984,9.67467463410763,34.38232031813825,29.638926253738987,7.8544892925864485,21.36447242209042,28.697991811376887,23.73509517499302,4.763605271701616,52.46201951135143,58.990050707370436,16.277118321190617,1.011042482914415,84.41094469812455,159.07221003775314,1.4143711995397563,56.744690827166515,30.25177947044611,2.266697965518763,113.52254964423724,9423.06328201294,423.0,8037.0,10678.17632116529,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
145,449,13785.450661503859,3.820836094899254,3.3792364454433788,3.8406073270802814,3.862809910509078,3.7868185022405525,3.111780375043603,2.074697499525794,2.875976827027632,2.931794203514872,54.80377819933929,44.035631732868694,44.13660397008255,36.13772756413421,24.911996727946832,31.05388763147451,10.52414507695153,39.45096247785691,28.289725692784035,13785.450366672154,3.8208358334455395,3.379237872104855,3.8406059804404324,3.8628103497085546,3.786817651276942,3.1117801075926437,2.0746949818590146,2.8759802180110934,2.9317953005282122,54.80384364549659,44.03563616250221,44.13662274409237,36.13774149488746,24.91200967007995,31.053877008905584,10.524080609097647,39.450961364703396,28.28970396300844,0.7286735821663165,49.99105916991687,85.37676219578074,3.8949651301268924,9.92497347292742,1010.7157260166257,1078.5522838821862,17.716264711651704,38.484252802106774,9.306331596310043,34.246671889665585,29.289454899035505,7.791964458630295,22.109822152793445,28.475125671574126,23.729294811688828,4.512127483306782,47.11347125122395,59.659971040325956,15.658958618170047,1.1658500369501568,85.42214059953336,160.0480252555719,1.3444857216335866,56.92936603298755,31.332174984193458,2.274911917471411,113.42357080495623,9227.131664276123,456.0,8664.0,7185.589626076916,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
136,344,13785.193228250533,3.819584397051835,3.3788230677242383,3.8398477021385085,3.8646840105303797,3.778469565587657,3.1148010221853797,2.074781434019693,2.8766783729612397,2.931846803210831,54.81219448570461,44.065955999003464,44.1658875334732,36.16425116358456,25.142568172050996,30.84610252364263,10.516458298504643,39.45924045998825,28.286769994665878,13785.192508891167,3.8195801195891654,3.378823401066665,3.839846587339199,3.864682225411609,3.7784719404789584,3.114801042187956,2.074785074238275,2.876671430196973,2.931845570329443,54.81218383857461,44.06587774099266,44.165921490711675,36.16429576333077,25.14254857568829,30.846173221829154,10.516517779399985,39.45930202827537,28.286848315341807,0.7251193363491122,49.59642707620492,85.33452749084623,3.881530464001821,9.816747939158722,1003.2577964216097,1074.7695957236804,17.56021568627211,39.56661660773297,9.409304734358347,33.92928685678287,29.335459965163036,8.127074434566845,20.976720341644434,27.410890314046462,24.503302884260176,4.761011970664912,52.48167586270497,58.65065405073505,16.213411705648685,1.0496826685881746,82.83173198155832,156.79413944254563,1.435061405767312,56.38774720170235,28.59581510590403,2.5604115082910024,112.20852385610554,4419.760153770447,377.0,7163.0,4846.733244515499,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
192,394,13787.070129136511,3.819601672343575,3.375165743931359,3.8408127196266335,3.859439784215625,3.7803290991976164,3.1128605146435966,2.072109359008145,2.8772627498063974,2.9321016769134527,54.96143378613947,44.204460952871784,44.24288618856748,36.41745920422481,25.18719273107826,30.941734793834947,10.499363346373617,39.41819001517528,28.306298194751086,13787.06945346978,3.8195962694666967,3.3751557917076696,3.8407872641339704,3.8594247863029136,3.7803333901691465,3.112866227606586,2.0721214137641324,2.8772714283737564,2.9321045885308576,54.961609302071494,44.20457982979382,44.242951669877975,36.41774264191151,25.18715552274195,30.941816627489093,10.499447682081165,39.418278924776516,28.306485400356227,0.7194171120510766,50.6527175784674,82.99171495413938,3.8637446469191454,10.306107927546815,990.5870449832437,1084.5068468874422,16.897108162949955,39.8005403563618,9.382032117155312,33.91426640827757,28.93086076354784,8.066919144244832,22.564192242486026,27.90829109250825,24.158569287316393,4.540884469706443,50.803098793487386,57.76985447488599,16.014121769717534,1.2190385286708114,82.62243389567944,153.86073781505695,1.506952369423349,55.5982359609129,26.275854067058077,3.220798187622472,110.14868576370692,9401.273762464523,419.0,7961.0,7311.354543032241,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
171,292,13785.915426256954,3.8202606132515533,3.3811298446167584,3.840656226082695,3.8623232092165747,3.7850645180560214,3.1134295029837284,2.0749912766028573,2.875879803578311,2.931637459979155,54.77039196372217,43.953619321358545,44.11728366402701,36.15151877691418,24.95062840731296,30.917291834009447,10.530143664483282,39.475057409728876,28.281464074938967,13785.915341666885,3.8202607672059514,3.3811301902223283,3.840657336023507,3.862325239686659,3.7850541398222273,3.1134287839631964,2.0749929835368874,2.875882665801334,2.9316375688762153,54.77027203880296,43.95357952975279,44.11720998084716,36.1514131988885,24.95077212065804,30.9173405764208,10.53016735035593,39.47503650041882,28.28146924662854,0.727157644292949,48.045579210236156,86.61353631022399,3.865708592128498,9.689979390668501,1020.4823739331317,1074.7847048426902,18.10447718066822,39.056519974038366,9.428056829145486,34.27844887573449,29.492492029230036,7.738298229977085,22.102816056807207,28.58019570421282,23.65585398688762,4.658909193447448,48.85740061546291,59.3276835631422,16.028542294835074,1.2011453986795027,83.87027923304284,158.46362781145723,1.4122811572557339,56.86467460302613,29.67213595007129,2.468852431554651,113.08251151113785,6410.224821567535,296.0,5624.0,4553.65769606537,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
126,450,13785.260220400613,3.8192210180183306,3.379511439435418,3.8412582589362474,3.863491786636508,3.784301372299131,3.1143116362495893,2.0748193121669023,2.875997956589251,2.9317754606951674,54.807449170771584,44.03080647682692,44.1515241442845,36.249409335774736,25.03259772840816,30.844936679602984,10.520692849977078,39.454378305195064,28.2846595653293,13785.259506954277,3.8192201908666252,3.379517751370729,3.84125753261563,3.863500313017134,3.784300385373075,3.1143075837948593,2.0748219422446317,2.87599281373361,2.9317797240207657,54.807654186629044,44.03096218430635,44.15138299751436,36.24952943958029,25.032369103257402,30.844734648727865,10.520672354969815,39.454330053850384,28.284720349103477,0.7227038041445137,48.217878104305534,85.77127672356181,3.8518956299879346,9.879526453631607,1011.6408160800468,1077.6890452200826,17.78278210035734,40.126740040875795,9.165753063270925,33.7088543244688,29.895835975543086,7.75503839634275,21.562813528626098,26.907651166238406,24.44743936971561,4.655242186421098,48.56934053453745,58.63926346323309,16.029293738158017,1.185279721836964,83.90275368816694,157.47790324262243,1.472344975443103,56.21044605198894,27.024997757150086,2.9816955165623225,111.32506751557304,9857.293216705322,474.0,9006.0,8398.018722799537,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
142,378,13785.962748459395,3.820759895111579,3.3792742124959743,3.840941332416671,3.862757866185075,3.786005601101754,3.1164457309911624,2.073424540726776,2.876112524196147,2.931814171825844,54.92909174181632,44.03711788238,44.20964328881043,36.255841539244216,24.962261672945,30.70222869110559,10.501478928920175,39.48010114072595,28.28921637082977,13785.96274774741,3.8207598584854363,3.379274249852242,3.8409413099606757,3.862757898715095,3.786005599989863,3.1164456823725333,2.0734245485383602,2.8761125810923724,2.9318141739106363,54.929090600063844,44.037117500050385,44.209643970212916,36.25584151340049,24.96226241698451,30.70223097897698,10.501478384929236,39.480101027358984,28.289216209232332,0.7286490079878761,50.352666656107324,85.38698664636708,3.910892079271825,10.036410079125742,1006.5492366874639,1070.8267666360127,17.56336241746949,38.65311803897141,8.85353372189021,33.619337694794105,29.286654450085226,7.860719657900162,22.507996255927797,28.047145974775145,23.911155554467708,4.520890661472267,45.95848800651589,59.06873422595554,15.90057191939638,1.197249524776405,81.56881156006057,155.55589490465664,1.4840351986469702,56.42492082279817,28.019132730174924,2.678607621523084,111.96802686529708,8767.087004423141,400.0,7600.0,2669.021120881073,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
177,370,13786.040352744087,3.8206900407721784,3.3785281941436636,3.8404602066294884,3.8641849108933934,3.77938166240581,3.1105809392366712,2.0686476453458607,2.8775642158750907,2.931850300286291,55.130039140433155,44.07397023333218,44.32087937241906,36.30027767731561,25.183916423522568,31.054500712886224,10.496104398074584,39.42649845687545,28.289211979570855,13786.040350237457,3.820689997150224,3.3785281795449733,3.840460188637061,3.8641849205409806,3.779381715769987,3.1105808863378264,2.06864761096628,2.8775641867920623,2.931850312899051,55.130038413311674,44.073970098100155,44.320878627418516,36.30027727251847,25.183916430898233,31.05450158557868,10.496105070511858,39.426498123867965,28.289212108905417,0.7259300947285284,49.721490430699916,85.11513980369413,3.8765676242569933,10.003502018956027,1010.7884973046813,1082.7887761741135,17.690537716905908,39.578583657594976,8.872569554567402,33.929831906589115,29.30878592840682,8.564239208393015,23.0299668151727,28.088100368435597,24.51387367601489,4.5218753218609535,53.075998276473534,58.24408167096026,15.92310610296665,1.0341009955701517,85.67983830532624,159.56253278326975,1.3671340977581354,56.34616232955209,29.733224409852205,2.6274771919355784,112.13810852856817,4527.79274058342,379.0,7201.0,3509.9034727773337,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
146,374,13791.019204512582,3.8161909785353245,3.3815731270947675,3.8386597528051247,3.8642418515242882,3.7660684083409786,3.1126668775422024,2.075070607715142,2.878110833923171,2.931517224466611,54.72574511302683,43.93191292009851,44.08408427376924,36.183755211231905,25.402947582086153,31.01413449417357,10.539087019491626,39.451359594615724,28.282763842817875,13791.01720499184,3.8161861000061323,3.381572778378335,3.8386585879803494,3.8642300150325952,3.7660704608969064,3.112668638639991,2.075075550139271,2.878112101705206,2.9315174271540085,54.72551310754319,43.931981511965404,44.083957104495965,36.18397817489348,25.40295615786307,31.01400370119685,10.539112605765089,39.451341094397,28.282740019256224,0.7463760289877641,50.97441734706091,86.71540865924717,3.913307864419762,8.93020822210581,1041.9904943908577,1094.3461389910692,18.95131772150411,43.414289686717815,9.554341070595562,33.61301854158935,30.95434147371246,8.016830862885328,22.640062848391683,31.62481924559421,22.541333715591882,4.9973980558118125,62.36975307477921,58.516136955759976,16.567112337406453,0.9753609883781247,84.51347772840917,156.00588395714385,1.5944802398747895,55.94139451293924,27.416214542870343,2.7517811581073235,111.80241507940462,9045.829931735992,380.0,7220.0,30626.322053468335,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
