Run,Iter,Min Obj,sigma_C1_min,sigma_C2_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
74,146,29572.434158738037,3.493609616091213,3.4179640520191823,2.5744750941556536,2.817436198050004,2.9599290484989704,2.928317219256374,45.67822348527312,51.390652900320205,10.000000000000002,41.70084315801594,26.37760926794148,25.833488735712518,29572.431885672064,3.4936078955800616,3.4179658846576784,2.574475077746865,2.817429723434297,2.95993593704392,2.928317291789768,45.67818728117861,51.39045623046128,10.000000000000002,41.70088881158008,26.377709281169107,25.8335160138017,0.9510105494552684,98.92194586273436,417.9568558783273,4.917517099129601,35.55340196202778,701.6819462142323,554.6184038468803,24.56220343808994,5.775483936949918,1694.656419831128,1310.779236923184,27.073439855564047,22.765846238666636,1468.7716872289689,808.5280265586578,160.94148420902502,0.916727331428379,4.721664920768022,44.31429963050117,13.970511173693694,7.884091694185312,1172.419701437261,472.9858776653396,14.630197548128892,33.68196155577279,860.0313921641257,233.1040467268344,139.5203581903243,2059.5383512973785,152.0,1976.0,1232835.3440896373,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,182,29572.703958295708,3.4928517250755755,3.4177640962974944,2.574780737558786,2.805950258619525,2.971548234744085,2.928306478079374,45.67969938388616,51.32666176503887,10.000000000000002,41.5982695472736,26.698129489414363,25.828625023622173,29572.70173918239,3.492849052763836,3.417761862921113,2.574777123777501,2.8059508764050767,2.971557235098256,2.9283066503362374,45.67972702809567,51.32672605033367,10.000000000000002,41.59826183653034,26.698260494558127,25.82865186903881,0.8793963433094445,73.76367879053954,425.1863993612873,4.528203818321794,30.10871589153546,704.141032586567,576.2283215175872,24.232951914858663,5.756143143535521,1714.1240126296057,1324.8602439394083,27.640624472143813,24.33763135664165,1549.9307692770744,848.7910004549417,172.92736302218302,0.6230501935794543,4.415233995496221,43.44592154647601,15.368740234195638,8.243032629028457,1145.5009568514597,465.2252264067237,13.595945618119105,32.54940234543815,808.742272743082,214.4706801820644,133.53505038855596,1534.289608001709,192.0,2496.0,1275566.499855463,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
72,121,29573.2230159224,3.4951703050293945,3.369260356014307,2.5841791393414204,2.7995300568206694,2.972342102993961,2.928279844837149,45.550241061414745,54.43708928527812,10.000000000000002,41.63653432375421,26.49598436221012,25.8380274174234,29573.22300174428,3.495171712706321,3.369260835373235,2.5841740541006777,2.7995374456910755,2.97235534554795,2.928279041652344,45.55021286588306,54.43707492494585,10.000000000000002,41.63648972732236,26.495886757856844,25.83800918774861,0.882455839605073,80.61530460023674,425.29110555811286,4.690404252866678,31.080675563964352,755.582121800927,613.0594211000548,25.715232735417825,4.288325961849453,1687.889103915289,1303.8056501027238,29.396324692070245,16.78395094327262,1308.502482753178,729.9027621497003,137.81502002084449,0.1789666984465492,6.188861495952413,85.1311777021898,6.358351524662359,9.360712108284456,1161.0157353579905,487.390071529759,9.913442676449195,36.73643400987958,901.9368521491022,252.34060168092023,141.8220486122269,1746.6693336963654,123.0,1599.0,1200923.8289407126,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
96,181,29574.51022381889,3.489992615262789,3.3616505578900973,2.5816008644920663,2.804616861653998,2.9805161042262145,2.92851798785963,45.80294298376347,54.816568968957085,10.000000000000002,41.42577622933746,27.172266384317087,25.84105402161647,29574.506965364097,3.4900094652575566,3.361650743263972,2.581615568491872,2.804589126237184,2.9805149245296,2.9285191619097173,45.80254449780879,54.81668456645959,10.000000000000002,41.42600178195698,27.172030773495937,25.840934270665127,0.902842311117232,79.60075451240841,415.66219696592617,4.599234195758049,32.99999368087933,748.4223331714259,648.1624764237179,26.983277301055256,5.073638554546034,1627.8955347202668,1257.1764639891592,26.133611607281956,15.901680241639877,1341.9090826369418,754.2676796645244,142.3866567314155,0.2942737644501999,15.803669803126771,57.53931049476256,10.768117938835218,8.917201755205108,1079.6820020096077,446.1115054142716,8.773027565690356,36.98369031382091,867.7621346871491,239.4476490515623,136.6669044910444,1452.1452009677887,189.0,2457.0,1196899.678457745,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
128,95,29574.87935281374,3.4886041672663004,3.411742045824482,2.5741239860532232,2.8224223610812538,2.961301170422109,2.928624962183261,45.795122613741,51.75872264674664,10.000000000000002,41.774189036228336,26.014670635727512,25.86857065077242,29574.873175622724,3.4886038307048164,3.411737537828749,2.57411844208608,2.822435496401328,2.961312588076632,2.9286247617075256,45.7950915239103,51.75891042928925,10.000000000000002,41.77409522968826,26.01489509939759,25.86859977788096,0.904900323423948,81.001165342136,408.1569150053412,4.629081545426909,37.01213947496399,686.6948505186605,552.852953421215,23.389032758214597,6.293748506059601,1740.9260960802665,1342.677460068187,27.695322598644587,21.035249368340068,1427.9123947931278,791.7861784571237,154.97281771512772,0.4397450524906821,6.700857964348346,70.70973096495638,8.647435640369606,7.856357157100896,1187.6516777817787,477.8437610357986,14.66176806138823,34.945291603990725,898.1702175116219,246.86135296439448,143.6034910868904,1439.6476900577543,104.0,1352.0,1244930.8967052605,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
52,77,29574.938681336786,3.496779919897083,3.4084927029617638,2.583907111566837,2.803510472859936,2.992989903680632,2.9276754033854,45.47906063945006,52.02507135976048,10.000000000000002,41.82730376268592,26.61349732665269,25.831359923944916,29574.938657419625,3.4967800088236527,3.408493963036619,2.5839072265849614,2.8035090095684696,2.9929889836538743,2.927675410548097,45.47905546765131,52.02500561823796,10.000000000000002,41.82730282737103,26.613549359068983,25.831359219583387,0.9308598425062984,82.50606895291034,431.4719177913549,4.620038162592306,31.89659436701993,732.8780649593687,567.6494865692162,23.969408326907107,4.2119433773358725,1708.9266306104398,1320.3941742974732,30.28967090412417,24.718924587705843,1471.325753441435,795.9962565211845,161.55517312600634,0.1579776841235053,1.4769924541221866,69.50488858060672,10.869166522032994,8.521246034470154,1208.337545032605,498.6421964931822,13.584985944699122,32.87665809006823,856.5200240563134,234.8844899944954,140.01647037466364,1080.1556613445282,81.0,1053.0,1252649.960570705,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
6,141,29575.93109620232,3.492838708076798,3.4204960873419674,2.5747451704416973,2.815860122432641,2.97493978020837,2.928438681119049,45.71713198424132,51.24218965109984,10.000000000000002,41.652701164574175,26.586498941199675,25.82060238270538,29575.929782065927,3.492837270617011,3.4204947263298715,2.574746248773235,2.815855389156231,2.974931071797271,2.928438727338596,45.71704311256463,51.24202865033042,10.000000000000002,41.6528190841763,26.586721284915303,25.820659883226565,0.88327813279255,78.04710210927604,424.3782354997367,4.615581339306146,34.90953869189705,700.9699093114411,563.9566749759471,24.6747337325338,5.849034387235584,1678.7372716739785,1298.3705788325678,26.53381682433709,23.57669204842147,1487.3637276199586,815.9933242235438,163.66903387362314,0.482274651357328,2.5222188651181394,46.59305670223088,14.708673329022838,7.80229755592208,1160.9373704402442,467.57696778465015,14.64182015588736,33.02037019654787,842.9271045540229,227.2745744457461,137.78417266755207,2074.17183637619,149.0,1937.0,1215270.1627906235,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
173,66,29576.10690107151,3.4992798143820094,3.3975473573649357,2.5734886455147192,2.8086929982204536,3.017940438771769,2.927928279559609,45.44833361869258,52.50900763195739,10.000000000000002,41.63280397008111,27.5829112752919,25.796050090550583,29576.106280208536,3.499276754536412,3.3975462641875738,2.5734864028188182,2.808694793209537,3.017945910841082,2.9279284904921776,45.44836778428778,52.5090039237792,10.000000000000002,41.63278195614362,27.58289127155524,25.79610010939416,0.8607380544760685,73.44419618500685,443.2454800752647,4.576254103265928,32.35281172111162,741.4106618298201,568.6817920213888,26.29820980112409,5.251453377485866,1751.345924967772,1356.6742185807077,29.53443749095267,19.29734941099183,1444.1070888550607,807.8095255022072,157.24152374279876,0.3785098543847804,11.095335552452598,59.66067291457256,16.143012922246427,8.58426885368015,1121.3534163967795,455.2149695433338,11.378323221569769,34.90532805259022,814.9687199806184,214.9512708081337,132.15749473809268,1032.38170671463,73.0,949.0,1238575.5656518626,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
191,111,29576.73858576159,3.4927870364326337,3.4189491721401586,2.5775365490154964,2.8100522033347044,2.951052606853461,2.928470688893969,45.68264427156992,51.33674932082836,10.000000000000002,41.70018511511642,26.253716344882204,25.83421365673602,29576.735758386203,3.4927814908875794,3.418941663962696,2.57753675172828,2.810064823097909,2.951034731899764,2.9284702015633552,45.68274909585318,51.33686994564654,10.000000000000002,41.700364935827565,26.253920679939625,25.83423467360041,0.8831893720496864,79.48519133978867,421.4637499376413,4.653101468099695,32.58164559229134,700.6000994571302,564.8676136747821,23.810338382914694,5.341503950030818,1689.7055342621106,1305.8673362528666,27.509740880029305,24.791106827667758,1511.7429059734966,823.4803893909084,167.3578825477715,1.2015764213063815,5.982885431322911,43.90476787985554,13.56315373683399,8.014598076919185,1173.5701683663312,476.40272486507126,14.470773614450204,32.50280148063582,838.544467201356,226.85627099569348,137.76667708655418,939.8715989589692,120.0,1560.0,1264382.5520204047,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
85,124,29577.08413047124,3.490787633832414,3.4187343182024987,2.5756829859098933,2.812744710847352,2.9535204902728225,2.928365056413794,45.769691907864896,51.364752691530505,10.000000000000002,41.57066946793598,26.064178147272266,25.838393848646163,29577.083650736346,3.4907849059413456,3.4187384713782776,2.5756879833878887,2.8127378339153326,2.95352419075659,2.9283664620495777,45.76964578657189,51.36449392546604,10.000000000000002,41.570674758091045,26.06423833559255,25.83845475009847,0.9141982103296572,80.74916861422949,417.761634507971,4.600580829613804,33.97031785756104,711.9646363214797,591.7294356695307,25.24225485078209,5.88810246775043,1683.7474259082428,1300.7860760742435,26.61101566964265,23.31009660163956,1469.6699048746486,806.1966717162476,161.1136602771841,0.8621103968499659,4.694311155695488,55.44923727279451,11.019089955028914,8.042405500351945,1174.7040304033846,474.98292218825407,14.57640431724142,33.471881057708494,865.5081245402192,235.8028186706728,140.49268143296962,1775.632928609848,131.0,1703.0,1230407.5024168862,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
152,157,29578.769677268287,3.4928782059026435,3.358925848159458,2.5802028746000625,2.8090978963127955,2.981521534412464,2.928393092223168,45.67730813802948,54.98254498263912,10.000000000000002,41.52891942424072,27.07259672352602,25.831243607684016,29578.76964059164,3.4928782564923235,3.35892541978372,2.580203267718735,2.809097198956183,2.9815219602032608,2.9283929879183472,45.6773111486126,54.98254315499193,10.000000000000002,41.52890998514629,27.07259704571886,25.831238520350333,0.8779243786358476,75.86516050259294,423.6581338204821,4.581542065092898,34.906531467055345,755.0181132216353,625.1746553559959,27.22683876667849,4.958383272662379,1669.703201261967,1290.247217212449,27.513781495542148,15.006556071091442,1320.6079358020784,746.8957349149637,139.3068706551198,0.1825968223944927,9.435762825832716,68.6432187367781,8.741321012742663,8.847874124706768,1079.2753895230048,447.33665551053423,8.70778217172121,37.57856336390899,869.8115615273282,239.83731915485683,136.2253475905315,1336.012895345688,171.0,2223.0,1199169.922879741,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
33,177,29581.82372005724,3.4894626858185744,3.360641021572191,2.575654854688885,2.8135895235319386,2.967726971558125,2.9286000156277776,45.799491885269504,54.84789603547389,10.000000000000002,41.42414721501937,26.79409233478034,25.85130514349389,29581.82139996913,3.4894576322540183,3.3606341408391,2.575664766068096,2.813583925639703,2.9677360710135243,2.928599869345729,45.799738143054434,54.84827220466019,10.000000000000002,41.42426438208622,26.793885932750904,25.8513180819262,0.8962940273500394,79.04800036014927,412.94992437067526,4.6034177128845295,35.75483620156217,750.2886279795823,639.8449777787507,27.85341246560545,6.009476118479532,1696.550357804334,1309.6493666428396,26.8097807176263,13.669020488558058,1283.8280169622217,735.5843244802389,133.95460678643798,0.4516746015105748,12.225975396648131,68.47824528031663,8.032775493299702,8.868798920616687,1081.848012980894,443.8343079892856,8.98870277957861,39.04062787448029,903.9165690324736,250.2915158800764,139.5380536893325,1482.9874186515808,186.0,2418.0,1189147.0360460293,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
31,131,29584.92500828705,3.4846054931449277,3.3623131142184945,2.5791193262227297,2.816008567065445,2.981706329515847,2.9291360720300688,45.96250675833994,54.75011131087851,10.000000000000002,41.48286469972199,26.83558652837924,25.903964328891547,29584.9249743635,3.4846059394181443,3.362312737178007,2.579119608753873,2.816008833086541,2.981707334627343,2.929136034290866,45.962497795450666,54.75014182551941,10.000000000000002,41.48286743183076,26.835616366164448,25.903959454895013,0.9820677753695052,112.69785914564235,385.95798348389656,5.1206002178175165,37.08427657234467,728.889493636776,643.1969350979379,26.302272492981967,5.970331307482505,1663.4506603234386,1281.6179831005663,25.942589898987507,15.209202685671997,1330.152468412486,752.574377659294,140.64695836394063,0.114044579771301,4.938228861357803,77.53247560014375,7.582181321868532,8.475679033551916,1093.457268518806,445.6200396594888,9.659992814818343,38.14960346138746,916.2069617608706,256.4436128130315,142.1998158361255,1077.3864877223969,140.0,1820.0,1172538.9342652175,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
156,114,29585.97815205543,3.494937077102712,3.421044387859148,2.578658252750257,2.809602721987539,2.9492824538088573,2.9282990502684214,45.59431442179505,51.23412008101992,10.000000000000002,41.654462732300416,26.174816438238672,25.826529675192678,29585.976494247247,3.4949326194013066,3.4210465438957622,2.578651176954094,2.8095871914971977,2.9492813280964967,2.928299016956943,45.59443415900733,51.234005508634304,10.000000000000002,41.65463949921767,26.174960667829648,25.82653296603708,0.8808965391034533,79.43740941623591,427.0670308255789,4.6626203496142615,33.88518948454293,734.9215588516352,586.2401197937185,25.686004302553656,4.959683455957948,1698.721174298561,1313.4420936971758,28.381434824977923,25.666388574812864,1518.6069602129762,823.5463086128453,168.39306488851764,1.2204401309719082,5.561462375684427,45.107113123825286,13.164483670574525,7.938957848817866,1171.303586608777,475.1633955030613,14.619950813750908,32.10708809413231,835.1643713662363,226.1426266009668,137.6608898270059,1642.048671245575,123.0,1599.0,1268400.517939054,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,141,29586.71676243137,3.49240410246793,3.419720299366534,2.570142078384116,2.815947787808122,2.982305761808473,2.928148852905493,45.69555566564166,51.1994723814309,10.000000000000002,41.630677902265525,26.816274397337907,25.821370373152483,29586.715476676934,3.492412076939452,3.419723954429177,2.570146715524193,2.815933665417706,2.982298926366724,2.928148869380669,45.6954001540648,51.19928702330468,10.000000000000002,41.63078606167447,26.816477758988004,25.82131323445915,0.8616460310454066,63.19557476562829,430.2264418256952,4.314827199056183,33.408272538961256,697.9557599658312,559.6604653652513,24.600815537253613,6.617266331570955,1753.6143385665107,1355.2136102853224,27.71188968521193,22.362500621331744,1512.4881625434175,838.2431152110605,167.1847650529397,0.4154591031396452,3.68662464133264,45.5598781701802,15.77124684917495,7.990388831521767,1141.8052042140446,460.02157124799214,14.065369110388868,33.67781768043101,825.5236413558619,218.4890113390158,134.63210446095746,2238.433751821518,165.0,2145.0,1276616.602496975,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
102,262,29587.535127272797,3.490409097533356,3.42036974914961,2.568824052369946,2.8084998689794527,2.969468748242813,2.9284666648578077,45.7933771353968,51.154799262264746,10.000000000000002,41.55097158897809,26.472646336667925,25.835412278729336,29587.53512311877,3.490409415427736,3.4203691604548285,2.5688233270679945,2.8084991258351204,2.96946695538485,2.92846643699795,45.79337852906771,51.15483168242508,10.000000000000002,41.55098296376167,26.472649063279317,25.835402045104416,0.8979633741093336,77.5146303643102,418.1421576319581,4.563246804820651,28.72698292801765,670.1248487418478,558.692837602438,23.113006502800975,7.249983415257592,1732.3324796743275,1338.352462094017,26.46092196380137,21.911547367693466,1506.132725446958,837.3218462069649,166.17919895760315,0.5315329140547989,1.8453204753452264,50.76538342818802,13.100921081224556,8.473555545505864,1158.113841401861,471.1634263684454,14.014290896793904,33.98352568545282,837.2238719991908,222.50861752565189,135.94746761436096,3447.924431324005,265.0,3445.0,1246642.4203107543,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
135,157,29587.67737464297,3.493022667829999,3.423418119951509,2.5756495189851325,2.8132580893183343,2.9720214522098525,2.9283602310192736,45.680488949917006,51.04648225673809,10.000000000000002,41.6524695545849,26.53807675235431,25.82917910103022,29587.675439811923,3.493022971496172,3.4234169616989463,2.5756475829227776,2.813257484629412,2.972020585549768,2.928360457050669,45.68046545972313,51.04651100498606,10.000000000000002,41.65244834872922,26.53806712310967,25.82919059450781,0.8878092703977996,78.2036942610822,423.63280729884747,4.611570913054671,34.09173636233528,711.2511417953004,572.5244626290547,24.878067561064256,5.6143012827474,1700.5505894910996,1314.583303941256,27.44388794840353,25.405032941766045,1543.4175006135429,840.6747661829775,171.9604534217561,0.5284635027151761,2.223777884970881,45.98513070801731,14.682282355856898,7.766638982398924,1154.468974570527,465.8382321980104,14.745457357417925,32.17682704527909,823.5678429445106,220.7819382836413,135.88719708186838,1556.5833613872528,193.0,2509.0,1272955.8133576212,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
123,250,29588.046484806237,3.494442586510427,3.3602732905555177,2.5767651777675438,2.811389147556471,2.9886263647768905,2.9281279653160337,45.70788840153508,54.8845321655201,10.000000000000002,41.30423754986933,27.066411384586377,25.806460303741268,29588.045715065688,3.494442524276037,3.3602731412590394,2.576765317987692,2.811389113272385,2.988626563980056,2.9281278666492194,45.70789049445848,54.88439226047672,10.000000000000002,41.30419567351064,27.06641692692278,25.806462189974823,0.9575421237031582,96.11325202245028,425.38501153241737,4.835008341616126,36.59411350271158,780.8114806533821,656.2835997300905,30.39347964262476,5.449502394741019,1621.6079257117024,1255.9363832023164,25.471276751924076,13.895970710607884,1286.4004031292882,735.0614332036331,134.367681321006,0.0805388962071165,4.283304145844978,79.33937770997998,7.6259045934520815,8.818319682656686,1051.6160850336546,429.9916503394594,8.407584364510772,38.40910345840088,872.6935594827022,239.1652721893736,135.837592430737,2216.234555959701,286.0,3718.0,1162904.001513234,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
133,139,29588.91005529679,3.486288049850917,3.3646995231249,2.581222228355311,2.8033513216231394,2.9675849239309016,2.9288977932983173,45.9593392174877,54.70117751432204,10.000000000000002,41.38483404415189,26.47224411107038,25.85111088609077,29588.896723337217,3.486289115894665,3.364707629476276,2.5812171469440948,2.80333869156098,2.967587737297289,2.928898897019066,45.95930760801048,54.70071135656044,10.000000000000002,41.38477842957323,26.472209686215297,25.851047341708444,0.8849490748939668,75.46683430385784,407.6639989608416,4.533808538167126,31.41323149815236,720.2207826522882,648.2232826446701,25.590784958431588,5.559614700057323,1597.867154263708,1233.0120344906472,24.684769648239907,15.061084920517882,1274.3151687679465,719.4662510997076,132.90432658489254,0.2605039590505437,8.448174202733062,84.56228083197598,6.103452438986908,9.174086659313728,1120.4135660992788,463.8252304963381,9.446097669832712,37.80644778916603,919.1447551554764,258.2844821215666,142.97320837151204,1868.1255235672,145.0,1885.0,1156832.2873035304,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
80,138,29590.6598917206,3.492296107158692,3.4241651228385246,2.5765665494150354,2.807577097548182,2.9627437639531817,2.9283714976053314,45.68680542849015,51.05511441099405,10.000000000000002,41.55539384730155,26.25493109003243,25.83963014242224,29590.651775181705,3.4922867443385224,3.4241678979020067,2.57655865163098,2.807607165859133,2.962622388865967,2.9283712926090244,45.68706026917236,51.05409153190392,10.000000000000002,41.55752083847536,26.254565610043446,25.839546610522792,0.8933912886774489,78.80335437738968,420.5294660003095,4.6124247722551,32.14540818957848,728.2968827680376,601.5751757921138,25.656702970535207,5.51186953047594,1709.196071167928,1320.4322337068604,27.824323852549423,25.145789497969744,1505.9416721028683,819.6859961871398,166.44342867774532,0.6804047733255443,2.18778887098996,48.431787794693896,13.196102317636,8.162558295423304,1184.3663646712173,482.4404229079815,15.01166798372128,32.59598160691164,855.7613848604695,233.1328555749863,139.93197190358853,1830.648745059967,141.0,1833.0,1244815.572770613,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
163,101,29591.987163271864,3.4934839120682675,3.3671267932484987,2.5803419967290075,2.780743464283226,2.97304549279425,2.928481174456878,45.66157778390042,54.43753684684075,10.000000000000002,41.17800871226473,27.01240188009864,25.83219013147048,29591.97228351007,3.493480764895426,3.367131819385897,2.580340870919018,2.780751260641971,2.973025474925453,2.9284802846617857,45.661765355069306,54.43712707012793,10.000000000000002,41.1778602426007,27.012421749370876,25.83218292418164,0.8877878078757467,82.97711601805655,421.7582430120976,4.723558738324938,23.204624502036072,785.7123703119,687.1711857732229,27.734372777086143,4.894595804723217,1664.9269149083743,1286.9407447716476,27.481789542476587,16.570642744453735,1370.238615255532,769.0718761329941,146.43870001265788,0.4274867256928438,12.912881296202857,58.677675130029904,10.305791624273445,10.212534659883286,1097.9005003677642,462.28015250280384,8.209089709483518,36.45139172592105,848.7497685771721,231.46347944194903,134.81116974731756,841.4730350971222,107.0,1391.0,1215454.7902254297,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
189,160,29592.44716029073,3.4881696472671884,3.356026660176066,2.579439961135467,2.8082492881298737,2.986254990489863,2.928660590085628,45.87261584470679,55.15917636595712,10.000000000000002,41.50822257571495,27.14521234491876,25.84781757309829,29592.444933805175,3.48817070688562,3.356027059877237,2.579438345776965,2.8082632302724475,2.986249260349594,2.928659789760539,45.8726438143118,55.15912908663893,10.000000000000002,41.50831155334191,27.145111050277965,25.84783164670353,0.8970160678126755,77.30445127693211,411.7272293635312,4.554936610791698,32.87385860606719,712.2299945186294,616.9144430938505,25.06214402416596,5.59526453750503,1635.5951354897622,1262.5459313636152,25.646180316959715,14.4290926731638,1309.4464735470217,743.5469001462093,137.68364630936068,0.1205673228935506,8.965901832006672,70.31337691278574,8.652753782090723,8.9849098717989,1080.3656382733395,449.68624126476766,8.589401783145783,38.098918674011216,882.7927316734996,244.78244723540948,137.37318173293988,2175.430560350418,165.0,2145.0,1194402.0239677737,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
89,117,29594.36514872651,3.4954108756927416,3.420983290509665,2.5756903294770384,2.811146308683088,2.942592432638216,2.92806811267826,45.59824666816434,51.25342538739298,10.000000000000002,41.626060474348286,25.952403461804792,25.80835371533676,29594.36124878031,3.495413817115097,3.4209826611005747,2.575685840367582,2.8111493055506136,2.942583520871855,2.928068645078529,45.59822051716569,51.253538517401886,10.000000000000002,41.625952541551925,25.952532313714933,25.80833855759257,0.8677556484533908,69.70597404905476,435.3394456756616,4.463809307088393,33.6998547102082,727.5833495194219,577.8757448503775,25.746751271949396,5.356544826412131,1705.6813617048394,1319.7140020032916,27.97152237454687,23.509320072030206,1462.170267840124,801.234047924053,160.00499655173115,1.3795038639833832,7.596713971700653,51.87277018270068,11.251264952447396,8.141461207132249,1180.8122030988984,480.195058758429,14.616264853582743,33.18096799363291,853.7156587492929,231.34821834589496,139.09336125568683,1009.3000395298004,124.0,1612.0,1241386.5592740474,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,174,29596.23338019509,3.489103856236286,3.4211152307020383,2.56921209934838,2.8113689404146216,2.9659485663992493,2.9286793016156363,45.83663873605888,51.07996884951165,10.000000000000002,41.455513896904,26.662720398540607,25.841738883258923,29596.232028546747,3.489109802802153,3.4211168666748475,2.569210189325552,2.811376403349533,2.965938107104576,2.928678995236698,45.836548926033046,51.079853237416025,10.000000000000002,41.45555967960311,26.66254058948219,25.841725840654064,0.8757197493698623,73.62612930823282,415.2357184352852,4.522677017072851,31.069939265440095,695.5216180783614,591.4575374767105,24.96685291796007,7.358663226312684,1727.708541959019,1334.0383150367566,26.22501659921308,22.896206483838604,1548.4975004711682,857.5508298321959,172.4688549062302,0.8639541251509826,6.159902632411863,39.01058690580566,16.24690875133969,8.062851721088382,1125.4139500803974,452.1911017693153,13.9057912011547,33.318002903834774,817.2830881553439,215.71426201612232,133.8401208157835,1583.344919204712,182.0,2366.0,1275939.9020211473,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
71,119,29596.343312556382,3.491623949578311,3.4234267808557437,2.5739057372457697,2.809261560231378,2.9706673269572126,2.928216811325814,45.65452174900919,51.028943493474245,10.000000000000002,41.55288613975944,26.37428775215568,25.855593869297085,29596.34299751048,3.4916283232719856,3.423430930959896,2.5739093425717523,2.809270272595154,2.970675395462616,2.9282164632309944,45.65443980924682,51.02875295529833,10.000000000000002,41.5530396191943,26.374420021788158,25.85554725129506,0.8891936495540798,72.43853047881167,419.75033036255536,4.477384170616336,32.339682142549165,739.3468048727915,607.3192562127167,26.17206031018336,5.883925606610663,1785.3193041554755,1377.6311951649895,29.51183760307032,24.668731433039945,1537.8586829043288,841.4020382151939,171.07412670636532,0.4589525707471389,1.453117235993295,51.86121889944786,12.953602623514172,8.173499902445219,1169.6222878287183,475.33276977169504,14.741310930671904,32.9788780642818,846.3437460777473,228.19697009257428,138.20819489084752,1772.4744470119476,125.0,1625.0,1290061.1541096503,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
