Run,Iter,Min Obj,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_1_min,sigma_F_2_min,sigma_F_3_min,sigma_F_4_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_1_min,epsilon_F_2_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_1_cum,sigma_F_2_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_1_cum,epsilon_F_2_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
35,220,23518.506135246655,3.46596044767787,3.385659624135502,3.353916668012814,3.58951165572265,3.6114584572280344,2.6206655678584356,3.0415431519526877,2.752258513455654,2.923518836260644,2.9294894281534307,45.83707951057338,56.82662935882829,69.55266214211012,31.168059633764482,32.28679146243911,10.000000000000002,25.46812042378268,42.107613212499786,27.26184460069676,26.30865604508142,23518.50592073112,3.4659601935208473,3.3856613550628847,3.3539179751776587,3.5895130392992907,3.611458829543373,2.6206671143277003,3.0415453771890903,2.7522618460318515,2.9235187290808753,2.929489041224716,45.83708360297296,56.82651166654657,69.55267231426029,31.167907856390645,32.28673537650463,10.000000000000002,25.468019735138007,42.10757301149144,27.26188462567633,26.30865433924164,1.293673527078761,216.51238474161525,291.0332051078021,6.357585519010214,18.545796343667654,803.7306195710738,786.9352333979166,16.987105505892835,5.7786524574683495,2117.7268181233258,1598.3721301578207,52.85438356225987,0.3318374093779531,32.41054078482561,59.83877915208252,73.33453689582113,13.483053874826556,5.526398101301746,15.31167493571435,30.19199092201822,4.302179851737326,113.80220705736525,55.667739290439386,2.3017863086279284,3.442732549126602,20.276721499460585,28.86192962055693,29.786231924326596,2957.712171316147,225.0,4725.0,908025.0092183211,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
44,224,23582.944401638724,3.4643233116508365,3.6061611196864014,3.494528107133025,3.5667691773986347,3.7544361438350693,2.588410159413861,3.229768256470584,2.7836444723333593,2.90401366391275,2.9295807810737435,45.97205074193971,45.938539049437345,54.388587800131546,30.481403991396622,36.0724060232916,10.000000000000002,33.969683032901365,42.12689940276746,22.145537754037118,26.290185328690736,23582.94313012589,3.464324089710143,3.606162123978398,3.494546979930926,3.5667737236796793,3.7544291165237693,2.5884107380313344,3.2297771846738144,2.783632444655183,2.904021495371181,2.9295819616927403,45.97202551390865,45.93857395446318,54.38863096231683,30.48136982201571,36.07230746629366,10.000000000000002,33.96980050967671,42.126927453856965,22.145735374976756,26.29020546940612,1.2902138324156236,211.34840127556222,291.67500066881144,6.242788973552426,19.68102156969737,677.1208402774469,640.7452434453639,15.531869492896654,5.388476371867662,2284.130347522342,1729.6262623550922,47.06385724180057,15.546684698637794,2.311528820037632,7.292333431310642,36.99148225197656,10.351175715963858,7.796925409299142,22.514580691060118,16.767047608722308,18.214158536051333,21.603169358705433,26.9103517264355,12.04801947337604,2.6940106038122993,26.2038553664012,24.405120943960952,21.045153698672053,2961.7209918498993,232.0,4872.0,962404.428080373,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
45,216,23715.13930117624,3.4584789807987306,3.596414914906641,3.532916770813804,3.673159677156259,3.376970834164477,2.585416186735985,3.0471919516809356,2.7791321981398913,2.940322237909454,2.930005420540404,46.1961788835267,46.30090981066564,51.62782313138634,27.62162890034458,44.6909967037382,10.000000000000002,33.34834732856528,42.04563597125211,27.061778914003956,26.312238182335413,23715.137997354075,3.458478679919369,3.5964157841185713,3.5329146241754827,3.673173679443777,3.376963001899636,2.585404777774543,3.0471995048725,2.7791214796340586,2.940320254090225,2.9300057466908362,46.19629193411556,46.30105099814957,51.627656186824616,27.621775381975,44.69118391223014,10.000000000000002,33.348450035628886,42.04536723698154,27.061719221044008,26.3122423730576,1.2571126071392433,196.78233008370012,282.9210144037015,6.020778992434109,16.327910134031274,632.8918675059056,636.1406237913669,13.7170792078867,6.223330811692984,2284.7869687661046,1727.5112814947904,44.83214510622752,12.233578846933522,1.215477141634554,9.97496072870626,39.99744051172127,7.287445984208577,16.123920169098053,56.54858695154179,15.5859576909595,5.060681555529897,92.81283996076736,55.881663367793884,14.023221393430676,1.0378726228062887,46.367883202054216,20.509298345897893,25.991210984598148,2977.611965894699,234.0,4914.0,948304.4581690839,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,249,23557.138949459535,3.459117196452397,3.5813281450756684,3.4418614789590563,3.500531619852507,3.797436588574685,2.592992808553461,2.8849230986842023,2.77180017370258,2.919426891317266,2.929995981713124,46.220857613024464,46.91985612592637,54.75840032793704,32.769948389447464,34.42010440507119,10.000000000000002,35.16313020300796,42.05898774155151,22.264300427959256,26.294158059618162,23557.13659046233,3.459104712176715,3.581332218220426,3.4418531356574333,3.500532017186675,3.797450132939181,2.592988241770047,2.8849166913673803,2.771800159105498,2.9194200897940696,2.9299901501307826,46.22098491427092,46.920028521583795,54.758322301136126,32.76996245485686,34.42029295209324,10.000000000000002,35.163038191915696,42.05891044968712,22.264080261026013,26.294255932277522,1.2607985077207906,198.61620720001707,285.5478168636859,6.040205047565359,15.54481192253958,632.8816938135784,644.3772768217291,13.222015548760703,5.253290709086178,2167.5820107804498,1640.5032235160127,43.232142127876415,11.684105114344508,1.375212618488078,11.027403259545242,42.14321688506032,8.396153887043504,2.8971742126614752,18.72974400938041,19.031330287114415,0.16509114818509218,54.16932956862968,36.486808536746466,3.8110922242527017,1.2419365426700626,13.469235588638078,17.358299552598506,22.475991961642496,3269.9971930980682,257.0,5397.0,909858.768918583,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
80,174,23772.320828484364,3.4639981979503567,3.4274225039127733,3.5136852078207155,3.4121879321160797,3.837876098817058,2.613253710207556,2.9557344588281795,2.7826589319702104,2.919647515852899,2.9296502232366004,45.92624559159533,54.28445285624774,50.61813918501789,35.7755427304133,36.018183594715,10.000000000000002,39.646317067793724,42.376748394228215,20.502165811574333,26.31456078525459,23772.32081710331,3.463998196455159,3.4274225113193917,3.5136851833157317,3.4121879666864556,3.8378760980474618,2.6132536959770807,2.955734460127937,2.782658938583479,2.9196475014137184,2.9296502233290855,45.92624552245258,54.28445214317198,50.61813936318407,35.775542208556864,36.0181823736208,10.000000000000002,39.64631766305022,42.37674846621949,20.502166128590474,26.314560842513487,1.2983469099420686,219.08573537938483,287.44031407479633,6.375321220529713,27.023370288118205,744.8610634319899,707.6836088494391,16.169063192967336,4.910318884843269,2147.4064252729167,1622.449834268633,50.87284754736904,0.6437578140792536,21.701488334645557,51.1710326724839,65.6800675748082,6.308655699105866,3.1497522899131227,24.978885070742052,16.65893474724948,2.1565067432595058,8.559545199116911,15.387603120301232,10.574442258309922,3.840068082668779,27.218647306626504,25.947058168575968,23.095895013819636,2270.923906326294,181.0,3801.0,901855.4697530129,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,254,23662.53199544933,3.4633276509346307,3.50943230659774,3.498577538707686,3.683714871328037,3.350701624358562,2.592869120707142,3.0826599464659985,2.7640647213267506,2.931983479106729,2.929597692794022,45.99795106089137,49.9728173473237,55.15380513474562,27.90167034000835,41.322422061241056,10.000000000000002,32.50536250618029,41.80354241449598,29.056300657793837,26.30289805118145,23662.52954976772,3.4633308100888307,3.5094277980265676,3.4985722024621326,3.6837292457270094,3.3506992571598566,2.5928714431445457,3.0826467848526597,2.764069269547012,2.93198486084983,2.929598858514954,45.99792512312349,49.97311698728618,55.153918842923304,27.90149484784107,41.32205265819815,10.000000000000002,32.505637283029415,41.803456107304505,29.056516379538436,26.302869157097703,1.3195250571105537,222.29828696504867,287.9610236565052,6.3549029625659585,15.377457621354129,735.6993325020312,728.8590214508641,17.202016080785384,5.025703594155613,2254.6135422965344,1706.5522661026955,47.37004115681002,2.2314491250645405,5.420343241024627,33.743038838153325,56.65322671166278,9.78776911767996,17.957994816946098,46.66077690203403,19.360592994401614,6.090608296316626,60.374439164197284,52.189940541101976,16.531775880029418,2.403059446993276,57.06901117398718,34.80083395513673,26.86300444109671,3357.5043654441833,262.0,5502.0,986287.7239075024,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
87,160,23702.762140395076,3.470195079572374,3.3767971758213737,3.4282489682259505,3.4740003724674944,3.6493491926533776,2.621540214059407,3.1104365606976607,2.7729143412483075,2.915026883234976,2.9290639615324054,45.659528158258674,57.39982398672901,61.027498491848846,34.843431158269844,31.568385251947294,10.000000000000002,30.362217969223604,42.44287265493986,26.834433706399953,26.293610627858527,23702.762137863803,3.470195074185323,3.3767970805025294,3.42824885648706,3.4740003761616114,3.6493492879164102,2.6215401831377734,3.110436443029308,2.7729142275821763,2.91502710613589,2.929063964359933,45.65952777996297,57.39982948548216,61.02750175085356,34.84343708450144,31.568396046732264,10.000000000000002,30.36221923407129,42.44287217039158,26.834425687854196,26.293610864687036,1.3089612985461734,218.47943384931807,298.7193707123398,6.3770838203496565,26.606387541257014,806.4786915342956,733.3949934185625,17.397548215826113,6.351878320507676,2144.879733591907,1618.8853347168772,55.23614104225919,0.3312240912975025,35.22158316016709,62.17541853901398,76.18334394048745,14.43802908614315,4.579515602350384,11.40790788456292,33.03700938567627,9.43162029312408,50.20287842958298,38.943647551247615,8.807145594870988,4.7762945939246615,21.82771029737526,26.831254550518,31.493929532452405,2101.9855654239655,165.0,3465.0,895618.4821568416,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
33,265,23614.90594093202,3.465928535895187,3.593854775919987,3.4825053352925024,3.620652826875192,3.6920717151724896,2.591955094545868,3.0586412729081984,2.767680578610392,2.920281890765459,2.9294298699292307,45.89909494064045,46.41227843650539,53.448952180200216,29.130837657206403,36.28599952628933,10.000000000000002,35.03033532914613,42.10131335063321,23.496180922824106,26.2788349030484,23614.90553565444,3.4659293366583204,3.5938546028916747,3.4825044671103873,3.620657848015677,3.6920723331217413,2.591956343663746,3.0586271017281463,2.7676817102411078,2.92028080364442,2.9294298557234404,45.89907288560223,46.41231374792955,53.448972939876406,29.13074722176304,36.28593880503204,10.000000000000002,35.030368110787386,42.10133716085463,23.49616658940327,26.278839585385217,1.254702303625047,194.34406729773337,297.13303022035217,6.038320937408494,14.940054867138862,681.3982627073689,646.005511932642,14.679345039773235,4.984774394426661,2273.3552091643282,1721.799954441372,48.29556228172896,14.12877829204668,2.3275416259592667,8.668828237099689,38.61770990982048,10.108270591956307,3.792078507987517,20.894731567222582,19.65185157922653,4.82062694215695,44.19489724302619,25.594778418989563,10.183810908864253,1.7170729030708738,22.673067181646033,19.570099896107763,24.364611616975985,3409.0483388900757,270.0,5670.0,965396.4839179328,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
23,277,23531.925242018595,3.463802910110344,3.550923263708615,3.5019121179588697,3.4768320070470176,3.8132606073108617,2.5979958858411383,2.995947991683408,2.778475252344548,2.9091717014355734,2.9295414668403437,45.99455976706755,48.14416398258805,51.775055908259525,33.12353669710541,34.033224651436974,10.000000000000002,35.729062473708886,42.28385758379049,22.19725531974517,26.291667023911007,23531.92518316344,3.4638030562586297,3.5509231999352346,3.5019122395543745,3.4768304714413096,3.813261150406233,2.5979959321756296,2.9959484462613033,2.778476209154592,2.9091723738126376,2.9295414648627816,45.994557315711845,48.14416777745185,51.77505788396375,33.12355644999686,34.03323950003794,10.000000000000002,35.72906269956829,42.283869408463204,22.197246005328818,26.291665246867368,1.3019943075211653,212.78302816942,290.925218060517,6.229684786649794,19.469004096922205,665.7015634077044,633.4036925010569,14.023595351387955,4.6756608618533955,2197.213867357614,1663.387704276321,47.083367768839544,8.42710907434832,2.145634360818424,16.86087413694785,44.307815161721365,8.646057352860986,4.458180605180554,21.85247955483169,17.629503768176345,2.842290493167662,25.151779731614262,20.195259903663235,8.55520830928214,2.657551882778868,21.68921536667178,17.960577966224776,25.330977019515483,3496.2985441684723,284.0,5964.0,927997.0774309826,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
29,165,23696.01980187595,3.464657866479634,3.406423158632657,3.379778091078724,3.516546992126842,3.607891758412758,2.6125401499093224,2.850705018007511,2.756050348617727,2.9349814470611655,2.929517623297919,45.91914781403752,55.46132372842134,60.488226885302446,33.47219796979636,31.84048848833734,10.000000000000002,33.93646482072729,42.2018697962525,27.706831581490384,26.3000055186223,23696.01967133841,3.464657891759362,3.406422251293651,3.3797780763518874,3.516544682035802,3.6078946481317784,2.6125398610428303,2.8507044258121117,2.7560502859906744,2.9349813236407227,2.9295176558650797,45.919150416730155,55.461370123993504,60.48818716514856,33.472265121745586,31.840557295017387,10.000000000000002,33.93641185299406,42.2018494072023,27.706739972497846,26.300004421453423,1.2839937190544022,207.8976885956621,291.43552008385313,6.206987529311664,16.23284706535388,725.2658450150235,709.1241771285503,14.486745180363828,4.8382081616718295,2135.3076292946075,1613.9922892217387,50.19794757056467,0.31059142606504514,31.930639298898665,59.96817129340022,69.70082205317968,12.650266581204587,5.807105868455863,12.875543013200579,34.064773276083834,0.08549943402048324,71.73278050205649,35.071423171884,6.434420087068589,2.1913120647666515,14.113188943323278,22.231458432736297,31.577421597380837,3539.092128753662,170.0,3570.0,880675.5925087142,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
55,250,23531.95161458457,3.462872653109996,3.621339995582699,3.483983960777008,3.4744120219310344,3.774653526421578,2.587612964598584,3.1569589010314774,2.7888296248046727,2.9087633178571126,2.929755358878119,46.02901331859804,45.38249634446536,54.17800165483926,33.36789030473456,35.80757539218457,10.000000000000002,34.36610321825548,42.227334437132775,21.93490206657182,26.29803115174872,23531.951598995274,3.462872645689057,3.621340978850755,3.483984341011421,3.4744130111989535,3.774655947420012,2.5876121511486576,3.156964106772451,2.788831423375191,2.9087639106551273,2.9297550591254278,46.029011984586795,45.38245506410154,54.17803735832538,33.367797240005224,35.807527519874974,10.000000000000002,34.366140261330585,42.22734827637591,21.934893879629076,26.298025032400933,1.286453014015434,213.00210744144337,288.4333162369225,6.275292266930077,20.64713872923234,650.9951743086965,613.8639851621788,14.484365202617765,5.574316817138454,2283.0277782700027,1728.1980389416394,46.432889517556006,18.9999222302451,2.9246237518020552,5.075437815460825,34.17410898106393,9.627723226627582,7.388855707892947,23.014626396594046,17.68794872156373,11.298286875169094,23.51969109904522,22.65351946203957,10.131425875845874,1.8356620592593433,19.275970930179774,18.4086086973193,22.05638835317859,3387.339339733124,253.0,5313.0,956009.6613344965,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
81,207,23659.887128573362,3.4556749300960448,3.5900765101493546,3.5028746631176015,3.6824415969182738,3.733733862429083,2.587721223797837,3.179516656985969,2.7804896121839096,2.8987029253558614,2.930171821244742,46.24922454338761,46.53362651469627,53.316742867006205,26.874283013884654,36.134746059593596,10.000000000000002,33.56183823009801,42.29172194847694,22.594516664080817,26.35210432320476,23659.88660338387,3.455675859705954,3.5900746044608693,3.5028747808337286,3.682442203875018,3.733732792533902,2.587720728907887,3.1795118012315644,2.7804905878532,2.8987036059593683,2.930171744106442,46.24923488332482,46.53369865224991,53.316697887645695,26.874312591781592,36.1348507330551,10.000000000000002,33.56177067576862,42.291742747915805,22.594455413731435,26.35207957612656,1.3025093806678314,217.48075270059084,272.9830402516772,6.26398103929979,15.777774275118098,591.0153374919882,591.7466232972978,11.378053398318695,6.059077183996747,2315.0528848244444,1748.1073447087374,46.31004717500697,11.951603017116646,1.6551592150928653,10.648217608279548,39.63703161208498,9.121978087521418,5.7979373541470975,22.82040678318394,14.320890031825096,11.763646162717396,30.659528973421146,27.206291794224235,9.943342439041361,4.49972947984158,39.54453405380424,24.77517507460064,24.353420895628,2678.05526137352,213.0,4473.0,963244.2555350519,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
34,255,23519.708292017913,3.466705688628396,3.596675190033312,3.462777957523807,3.4729435509165945,3.77826331293055,2.5900636294923665,3.037021574748293,2.783157117129325,2.9185436912642535,2.92944164837441,45.87815947321399,46.30079726726399,54.39141820566752,33.575759848791826,35.77996624020614,10.000000000000002,35.27286483042065,42.21703228778821,21.906177121106786,26.280466507744233,23519.70817270442,3.466701537629569,3.596687299529391,3.4627712740877055,3.472942864220526,3.778259896422621,2.5900635680599047,3.037019722199441,2.7831556630259318,2.918549195493141,2.9294414684649617,45.87815313153214,46.30080296103893,54.39139387212997,33.575676063248274,35.78006740042965,10.000000000000002,35.27291533740675,42.216990338017915,21.906210671362164,26.280470051972088,1.288316505723715,212.3192284667506,295.80728434559757,6.283768306899786,19.85085235466576,680.3431671237536,625.5131556928603,15.351709924371185,5.099498179040205,2283.609021019786,1730.1453888755066,48.14992554780709,14.010948763856465,2.0722432131457498,8.628430166764296,38.61326551802803,8.612865158963253,4.125912200322032,20.504824577186504,19.0652125689277,3.87992336356335,32.87024025616923,21.384035701426566,7.65507176036906,1.4159952374367317,16.02507515774803,18.333029085625082,21.796825004959604,3640.0314860343933,281.0,5901.0,942775.0574905433,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
56,283,23410.004401942828,3.463963774682395,3.561541553324421,3.369193234725108,3.4712285452090748,3.6525480584794994,2.592689166360559,3.2846024224755666,2.7805444417011147,2.9214447527698257,2.9296257112955892,45.99802448223312,47.73070010728579,66.61382827196492,34.47329676082777,34.85011410688471,10.000000000000002,29.322519738119432,42.172376141177566,25.06541694917901,26.286870569824657,23410.004351133048,3.4639638000879316,3.5615418626725055,3.3691926695953094,3.471226885115554,3.6525491907700114,2.5926893845640517,3.2846011780274234,2.780544743641557,2.9214447132146266,2.929625740583504,45.99802386157401,47.73068907395177,66.61382160763368,34.47333520096461,34.85012027597407,10.000000000000002,29.322513641546973,42.172381451905935,25.06539270250055,26.28687419673325,1.2825969765883767,208.46020162259535,291.82528330472394,6.206079031923751,19.317062677823085,670.8103260973281,639.9937514894771,14.867314056417696,5.010356057720308,2231.437097613262,1689.8144361002028,46.50641428321077,7.940431358608152,0.4229810401732254,16.231811208351626,47.52624020790658,12.86417928528352,5.811921170098447,14.475733487364497,27.499744462304896,26.30477477964721,54.24478237946533,66.28945312250491,5.348144286110624,1.9521757946681735,24.63571204196807,24.344602677811714,24.892888553637015,3664.3859102725983,287.0,6027.0,965707.021806308,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,282,23353.640636058106,3.463177732040801,3.5142112720833953,3.377359303659489,3.6153451745531573,3.538706521769207,2.5987197281702876,2.976054513365028,2.7626807218426124,2.932852204087059,2.9296278952349857,46.009807538280256,49.77663698667843,64.22382805206206,29.814375573584446,34.842483543262226,10.000000000000002,28.456927242584467,42.17534315513158,27.752648537567737,26.298175013882187,23353.63908033297,3.4631758924832203,3.5142198909022575,3.377363854869859,3.615349584510641,3.5387119212422253,2.598719358704563,2.9760580285006504,2.7626841691087827,2.932847898161617,2.9296279042191014,46.009772751201744,49.77642967659664,64.22395693073727,29.81424645983633,34.84235221522233,10.000000000000002,28.456825647595235,42.175403276191005,27.752689329196386,26.298195874229805,1.298253974870933,213.39112193566893,289.131148847926,6.249972094430618,14.158966573790181,660.4877407426451,645.2229593156652,13.174680166907416,4.663250255842142,2198.381231639396,1663.8170423188103,47.282283204439715,3.8153205318795433,3.499012385200949,28.29978899065518,52.65855911990191,11.404137268196735,5.719086893425704,25.33702007899404,29.484736641438452,1.280982411902223,110.41669371835037,51.05136442212973,4.350017507696214,1.6698977306790872,25.224561999542882,22.1587219086955,30.104233243910638,3970.282305240631,301.0,6321.0,927878.4429354355,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
40,295,23511.765728039318,3.4590291733277745,3.610977451442894,3.4936211652278115,3.395204485966378,3.818955440150382,2.584944612249723,3.0404272548855378,2.794345677085084,2.912922127348553,2.929980925445113,46.21609635269686,45.74164838823902,52.21677788727524,36.35565227160071,35.85140318083607,10.000000000000002,36.459430169535224,42.16082944975207,21.00887810454409,26.303380549369308,23511.76560834868,3.4590287314550547,3.6109801130936594,3.4936137606639117,3.3952120605742615,3.8189614197345727,2.5849445126563433,3.040448071576453,2.7943524089472738,2.91291920798525,2.9299790996482624,46.21610413062138,45.74187000662298,52.217148551091,36.35548928097308,35.85105518152935,10.000000000000002,36.4600217338668,42.16083521257501,21.00877964920519,26.303359385350316,1.296279655135048,213.7773347653821,282.9359941483474,6.221464107850395,21.678248756510826,626.464352996799,613.8796366878839,14.084041729148266,6.310230712207311,2244.895815271384,1698.4723362550098,43.26313868655494,15.498244963042909,2.182858659918939,7.265602998007173,36.04729289070655,7.61421285334042,6.020649320690396,24.603455791511685,17.14525551208421,3.9149587791979172,17.153951458240282,15.658009935343031,9.17629512263725,1.5421884150531293,15.64781212911883,17.66592998750863,20.503060147222165,3786.3534965515137,301.0,6321.0,933736.280359085,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
78,234,23680.184298965036,3.465285864761598,3.426280094717178,3.424498260564053,3.4917816699083675,3.743477768717611,2.6096435032296013,2.975818660135428,2.7676201105791876,2.92444878406154,2.929414067529449,45.90626282096823,54.246396896288225,57.107492492093584,33.30934994581112,34.35217569842241,10.000000000000002,34.66219584939617,42.348966424844164,23.406385176655494,26.307264162487098,23680.183520045437,3.4652854957782124,3.4262788206901402,3.4244975477568635,3.4917858580916175,3.7434830460838846,2.609645250889031,2.975810170461344,2.767620749880164,2.9244466298726883,2.9294142018292044,45.906266502709194,54.24649975425487,57.107505946377024,33.30918159073386,34.3520673013964,10.000000000000002,34.66223770258818,42.34893736879757,23.406318360746713,26.307263462031372,1.3702614931007544,244.2651284588261,288.0806028665157,6.623484379577611,18.912954590915007,700.7856413446461,667.2780682075727,14.053215564292353,4.688310864667733,2146.934656369983,1623.6973443832962,49.695280029343934,0.5523232840148925,26.301601404766277,54.81121616920314,62.2919829045707,9.738569844384552,2.9113397954147766,16.998873917247156,22.444828181950662,2.345736720119102,53.001934411328776,31.058367609829865,5.819450149895178,3.9604205062292674,23.65288169905576,23.936728065959855,28.058750072037498,3055.8961606025696,244.0,5124.0,922158.0119790295,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
91,163,24000.437936438713,3.4736006024182475,3.4340407949495937,3.557386632219889,3.6234113698532004,3.6027412942469654,2.606305359539159,3.159949151250551,2.774506639074312,2.9343184327495475,2.928934312525354,45.577494545251945,53.774452448149084,50.85771252455809,28.985472739235586,43.219618860638796,10.000000000000002,32.12686431933827,42.24223263798709,22.106312597124457,26.26147120154339,24000.43786309282,3.473600620135453,3.4340409170437884,3.5573866804653527,3.623411335371272,3.6027414997535665,2.6063053146337714,3.159949987049915,2.7745067000860093,2.934317949274142,2.928934286464785,45.57749544986568,53.774444698245446,50.857714835452455,28.9854728545593,43.2196104869768,10.000000000000002,32.12686080265738,42.242232697018125,22.106308981805963,26.261471229300074,1.2900091427580054,214.7560667205436,307.3743285292159,6.372409855672355,23.334876615609858,797.1292131465839,705.7440099946756,18.739611676156848,4.889306149036566,2220.7725514721915,1682.1185763863523,53.23133012808691,0.5453737845234362,25.687578096884835,54.61963584786831,61.07305508840142,9.12370077778995,11.403632692375437,37.2713143655901,14.543054226438418,15.537963672987464,49.47876108294149,42.24068949092645,14.150749431154496,6.640431044713326,54.579955603895314,34.34595667662478,27.547764015591188,2071.7619936466217,167.0,3507.0,942948.1889116747,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
27,252,23638.03571019834,3.466475404188296,3.6059260849915553,3.521611627073527,3.526957413593041,3.588823044979164,2.588540473913736,3.071364858665222,2.7787621923339567,2.9302806943038933,2.9294197307111567,45.85539057052086,45.94048027311929,52.505294103889625,32.34911855064916,36.98861251666565,10.000000000000002,32.6673477652237,42.12563441338606,25.490388427422797,26.29144073196046,23638.017400373137,3.466493238750719,3.605921292455781,3.521630132175944,3.5269759837083203,3.5888423674742387,2.588553712214887,3.0713778880848737,2.7787716632619333,2.9302920079263832,2.9294310338630254,45.855826626386175,45.94012686533825,52.50502053418955,32.34939034978657,36.98894073907788,10.000000000000002,32.667562626936125,42.12553864917195,25.490516006437566,26.291578052984736,1.2894301020981587,211.88556691867373,294.3552920278854,6.2774186167155515,18.301172401318848,696.4387928180299,646.4236476525082,15.930236214879177,5.240812360526905,2332.41335620924,1766.3094859137423,49.48281122931963,15.648142773425059,2.5066637535869916,7.3030719789879806,36.52734127622375,11.837500497785314,6.1127358789394455,18.106776771950564,26.347770067627426,6.738878723380096,50.54349287343385,32.82983965605113,15.103558036459177,0.9599103589764606,23.61765458730394,18.080462664151,25.86565774246776,4004.713280439377,307.0,6447.0,982601.5416746521,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
90,180,23549.276804834553,3.473618623105399,3.605567961284607,3.43915147939297,3.366088465040022,3.816778933402766,2.5894462967923335,3.045874013224461,2.7939196379836266,2.9113940366553415,2.928819212490858,45.49706995234755,45.90609972947674,55.90193634787369,37.118494008786016,34.84272098974514,10.000000000000002,34.46461397966427,42.542839334270376,21.6726558911299,26.284934263019835,23549.276654243924,3.4736181103765933,3.605568318612842,3.439149811702028,3.366091542769488,3.816778594714902,2.589448286068712,3.045875670629359,2.793918489550957,2.911391684379836,2.9288191048152608,45.49707393345051,45.9060855263208,55.90194950445582,37.118462427973235,34.842679437699424,10.000000000000002,34.46465386474602,42.54285118209779,21.672666138092584,26.284938316798332,1.286534522102439,210.0937925591157,305.40655383627455,6.311846075713654,24.35941347624569,724.7569822009486,584.2554154578125,16.263518001146192,4.970920153549685,2461.300153957262,1864.966743845604,56.838191630319855,16.680788530588075,4.534914554021401,7.435318619924165,33.14994481430593,7.734634247692423,5.206922661935992,25.2983485460178,17.941262862362365,4.107853063518349,32.06699156869055,24.837913507501387,5.444286636537949,1.573279428220481,15.871683996459716,15.70482219351548,22.856982480540125,2285.3289182186127,186.0,3906.0,1017699.7081584327,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
