Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R125-sim_liq_density-sse,R125-sim_vap_density-sse,R125-sim_Pvap-sse,R125-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
182,248,9958.343982332426,3.8292543401473376,3.390433187245608,3.845792834722677,3.465995132554437,3.4333844258925006,3.806833376396507,2.057814579448098,2.841784312352501,2.9817712383992925,2.9302977888646193,57.08634643201242,42.76143801656356,45.66615589885578,49.76787053717719,34.205649459092456,36.531718389584675,10.028085065210497,42.10582302354002,19.789801538531304,28.500886785584328,9958.343467062263,3.82924911942538,3.3904329792026284,3.845790159673754,3.4659942436311657,3.4333813361267556,3.806830747924135,2.057811861807142,2.8417838700320983,2.9817724765058866,2.930297998442333,57.08627529271283,42.7614472775644,45.666134030635284,49.76791057252621,34.205634361775594,36.531773720356526,10.028123648809135,42.10581237312891,19.789843413607652,28.500902174229573,0.6968037925000746,35.72043398231634,81.70090901565203,3.813836489937693,36.11173492051152,670.3521009676809,462.54009991373727,7.1094703834051245,28.375140315824098,5.724121393431177,26.919589828264165,22.710760205454022,10.17939312372204,26.171975831841095,10.962084293233936,35.995693419740775,1.5977409598511838,46.21510078750039,18.360272087430893,10.979691791681947,10.988447777983525,11.111134708074779,18.641362412473477,8.99735388857191,6.371681627142596,2.255394990863049,15.722477617974235,13.238252709512174,3245.0422456264496,254.0,5334.0,12659.837783106848,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,348,9834.705564570933,3.8275977666302112,3.3943865383162763,3.853274253491708,3.478270706955299,3.859171844092492,3.706113251261342,2.075177998783822,2.8226352186847317,2.9573389797117695,2.9300035021429798,55.818098595400656,42.621232374110264,44.91921308222351,48.07756981259526,24.41192734203134,39.279141189697754,10.214886387706139,41.928562478412985,20.321725026633416,28.48215105802571,9834.703064300264,3.8276446942192788,3.3944368768135997,3.853268818584184,3.478248168437056,3.8591481184155656,3.7061016417916983,2.0751481472481994,2.822598736058541,2.957310625285094,2.9300119728122933,55.81941080268823,42.62179542920929,44.92030867084404,48.0768405385878,24.41242470417625,39.27968031615772,10.214871659011495,41.92929045564249,20.320764440939403,28.481603457500427,0.7161680978823433,37.469679887673536,84.16469149207417,3.900849721801497,43.87799644325099,678.2273695094726,468.5600932287193,6.983023340151666,29.310101717325804,5.668315775860885,27.97262988317455,25.0547053428292,6.670438062738007,24.269432041476648,8.303951074508511,35.53037427118171,1.426407385400195,2.6645955477518553,12.345745036686246,14.462967977417552,17.109160191874405,6.791842415859188,45.77309373865013,2.030201084666207,11.906237718185947,8.674824422365685,28.62111748445423,12.018991408306327,8017.170564889908,378.0,7938.0,4551.49309885425,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
134,689,9833.714184390628,3.826973231668112,3.3924559311903844,3.8538073658843737,3.4686970169808036,3.8713464030874296,3.7013066573901114,2.0785217170490276,2.8215655862923317,2.957061941959005,2.9301597455221313,55.617595855982486,42.686252721761335,44.80830594302124,48.41077902326277,24.17592440828498,39.48622578081052,10.234006480632079,41.914567648997874,20.337289284712586,28.496953060829025,9833.714036001158,3.8269707003529554,3.392455365378021,3.853807483357743,3.4686941573835095,3.8713395035700144,3.701306674676778,2.078522434923507,2.821567087438501,2.9570623367310707,2.9301599530270024,55.617581040251345,42.686271321370405,44.80829827931503,48.411009542632684,24.17607843192198,39.48615795885206,10.234003387692528,41.91455645878843,20.337293971321223,28.496939121335313,0.7225636766526256,40.102871415769734,82.49999319555727,3.969389504626725,44.66903053255139,665.7947579501098,469.13384912567295,6.990783012888612,29.42947078475985,5.779028913770564,28.23038984734868,25.10836395886015,6.211542376823502,23.58801028169633,8.377731426990062,35.03923051674805,1.3304046099501223,3.5236313332966396,13.001053773154847,14.088489655774609,17.708342385504494,8.630821992909125,49.67890673681567,1.7090567440651019,11.955337976471688,9.079577895617437,28.34409101285803,12.124762019187209,8713.985534667969,694.0,14574.0,7508.842206235012,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,396,9958.584666538336,3.8293807968949354,3.390707333689625,3.845178195251655,3.4647748616039937,3.4420327899982937,3.811797811452875,2.056417293990293,2.8406368470995136,2.9791764717126448,2.930300768862934,57.111999231271255,42.73381304495118,45.70420805932561,49.794422543941145,33.928567093149155,36.48609934783238,10.033580990591236,42.10747860376403,19.674098224598158,28.50982683487606,9958.584665335478,3.829380973665005,3.390707319115066,3.8451784659229284,3.4647744871714563,3.442032970566858,3.8117973205649913,2.0564171789960266,2.8406371162813997,2.979176818567801,2.930300740631637,57.111998211440316,42.733811168814285,45.70420480731208,49.794424512447655,33.928561156706344,36.48612010636848,10.033583516092058,42.10747945679216,19.67410142131024,28.509826301904212,0.7100354970274081,38.810260806497936,81.23985721932527,3.9279125136682107,37.0392934059573,670.6552143388986,460.68413859664264,7.082328061489873,28.38046347635419,5.849566704357414,27.488180633452817,22.38093916455508,10.807738222973569,26.071143377888347,9.900202525809824,37.632881585570786,1.7382313271506948,50.759116178420534,19.265778408035857,10.604488462697963,11.487277303787087,12.28992111159414,18.963753568086837,8.53234801736092,6.749079388877572,2.147847209748219,17.320651691959284,12.654996886820213,8661.235341072083,400.0,8400.0,4802.3862865263345,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
119,297,10453.657413802262,3.826694573601592,3.3886952126239427,3.853858946003475,3.5249397982613626,3.1999108734318438,3.2767225899517616,2.089767103136728,2.8682691577971275,2.9896521694030604,2.9305925703656306,55.29991381465295,42.92626104916781,44.64923170141634,45.307105938759,46.677607176886696,48.60516386709217,10.206422805837805,42.104039081504716,26.85417554953401,28.485862318680454,10453.657390952512,3.8266946484421944,3.3886950258039565,3.853859000939774,3.52493947002847,3.1999101879405227,3.2767223303378117,2.089767309390881,2.868269305110003,2.9896518874692846,2.930592622830994,55.29989895874227,42.92626623290009,44.64922427727951,45.30712067775373,46.67766248421155,48.60514072530405,10.206423405276274,42.10403794386265,26.854189907878375,28.485863661303807,0.7209426692624692,43.15268926061627,81.16521982513122,4.023399554531664,16.915496694570535,684.373453064846,495.9091490263935,8.001786782162618,27.91322314703831,4.948939301381192,26.331498896356273,25.577474503078978,5.2249415297839485,21.519542419489106,7.798659038805849,34.344689455925334,7.129019486843979,13.220441828434975,20.335672969131352,30.907926401534503,4.612966505583079,164.23979231794317,67.7163114931865,1.526262126411626,6.114942856005339,5.074260194944622,29.83208092130657,21.60400715025649,3900.5685217380524,306.0,6426.0,10776.310791366906,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
143,423,9836.189579348122,3.8274839365062223,3.391842076654472,3.8536168539554345,3.471207745582002,3.8718379026245464,3.701655781725128,2.0743268762120524,2.822008975142662,2.955890477001129,2.9302202149427052,55.920133293576974,42.71401187602812,44.97987284027191,48.47964620362612,24.268019266402483,39.01328468649646,10.196685645044749,41.894132363003976,20.525953580662392,28.49759749146293,9836.189538000111,3.8274835745099405,3.3918420619946446,3.8536169987183118,3.4712076762563573,3.871839099655573,3.7016551231162245,2.0743265311552963,2.822008778209548,2.9558906313353024,2.9302202518664644,55.9201289437142,42.71401342985645,44.97987011016799,48.47966502777438,24.267996472854463,39.01328581624066,10.19668919775092,41.89412492776105,20.525963581602372,28.497596705516596,0.7172740270729212,39.49295947206798,82.22822973992773,3.9484416875256168,45.239756439955144,670.9708882706386,474.1940342649016,6.976446829004795,29.49774167579809,5.497213879976942,27.3729312705918,25.301009347611753,6.737666023416862,24.838797486557972,7.855512139281203,36.05785902096151,1.358919076656552,2.841332717110337,12.468977044788065,14.740722639369462,17.862808175312068,8.68852955236838,46.78419349525041,1.7912097534201505,12.108147338937973,8.6531589776793,28.73298542196729,12.261310285271296,5476.787643671036,428.0,8988.0,6107.729354294343,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
135,356,9954.369283824119,3.8287034917600975,3.3911451123366945,3.8438558896590953,3.448707461465475,3.3905062529596712,3.820936994513401,2.0600038817306747,2.84167541366196,2.97850486431366,2.9302380424618466,56.8731052143204,42.74240341432762,45.57804454160448,50.66598308366001,35.90606793373877,35.373363602958584,10.061613927784492,42.101040750891826,20.072145927795923,28.499658914323238,9954.355144674906,3.8286714922238323,3.391195548407573,3.843894831834211,3.448608673850115,3.390750062306175,3.820996187688268,2.0600122125925897,2.841759061670255,2.978428047238842,2.930255464482233,56.87330367920284,42.74369140798639,45.57894401892604,50.66738626652621,35.89449520209064,35.366255955605666,10.060571519398705,42.10179411487408,20.07597581923389,28.498451198567064,0.7182127568798009,39.53138729837631,81.86298832828567,3.9296776937700417,35.6576854962901,664.5361708455036,458.5189379961868,7.097054216772519,28.715505563067765,5.793955897732813,27.78319386089491,22.605514394527557,10.81729028944618,24.32509809173044,9.995151286879215,37.452115262181195,1.9361463701640225,48.36451692231128,19.41846843771188,11.321564116421815,11.471350266800508,10.429473279072187,16.533058630610245,8.53486824879931,6.385490989680051,2.2840819755603348,16.370888778941612,13.144148165429817,4402.007778644562,363.0,7623.0,12457.584368061107,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
71,220,9848.305093180448,3.829074693692696,3.394461671580866,3.8540272770385715,3.4719596478874797,3.84077551810371,3.7102080624405867,2.067443259667538,2.8218625885129893,2.963209584199127,2.930042995671908,56.270246487361426,42.60788374204566,45.206809841576586,48.599289542633436,24.941132306520274,39.658171048633385,10.165355867738635,41.89261065004545,20.015636676898534,28.490495389908542,9848.30494245784,3.829068213109219,3.3944626238151603,3.854030352365526,3.471950840084219,3.8407881096488405,3.7102140525763576,2.0674397816085754,2.8218604328666244,2.963207561751773,2.9300432936629264,56.27020601919898,42.607774526584514,45.20679548898378,48.59930239668268,24.940973603207553,39.65822932800883,10.165359564560221,41.892559545523405,20.015462850003267,28.490478763205754,0.7300814135854696,41.140800973515084,83.58160880289273,4.031796192507234,45.567540485174625,695.0956785588702,477.3751972582205,6.952064692302761,28.55728617506466,5.799728322073051,28.234596634159963,23.88944682984624,7.583235637547543,27.16797628912124,6.671173161712086,38.48823140490797,1.5096641995172682,1.8318658449748209,13.579398029689504,15.081027778397093,16.928478564312243,5.3131913594938975,45.795375131379835,2.24300985701373,10.572542078838481,6.9282581681861,31.58268641765845,10.680500733180263,3016.0060906410217,227.0,4767.0,11641.785877964296,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
159,259,10478.48484083901,3.829047341147077,3.3900776910220634,3.8535358111816365,3.5003858693482877,3.342855734034758,3.339209491786556,2.0765855398000377,2.863971295680034,2.9950670511935016,2.9303602412594514,55.93792580057849,42.824829937551215,45.01590857076486,46.596827895824774,38.61062012800321,46.68261848412396,10.167053689034303,42.098421071010925,25.9771691761782,28.49026186682838,10478.481678586828,3.8291860877969452,3.390130667701356,3.8537236437346323,3.5004420466177333,3.3428051262928586,3.3391084440335943,2.0764297819315063,2.8637285730232604,2.9951500465133867,2.930378923625879,55.9426236569781,42.824457936504984,45.01773163436078,46.59613932179214,38.60931755593549,46.678320911858584,10.16723352356255,42.09818037761813,25.981738234661165,28.48973122624564,0.7136012041950048,39.302982540012394,81.80954205743863,3.9058550895307347,20.290100699781252,687.1643595134976,488.22169083540035,7.755200505752004,27.544326714189467,5.189329863466911,26.886494157658547,24.635340218016523,6.731078610682787,24.769373331984745,6.81312577273011,37.21161966811158,3.872222029981816,39.131613898225424,22.147652928530746,17.94720126222694,5.828668218713708,139.69285345143723,52.636483563967765,1.9122882052043717,5.716348983072993,3.9127915559839397,27.489083498596365,20.36356494343488,3503.8297877311707,272.0,5712.0,1533.3715605293544,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
199,371,9967.260589881003,3.8305736927983896,3.3916539721449803,3.8460156144708337,3.470228421694001,3.4971716599391263,3.7940774399338677,2.056844845561652,2.8390889367474683,2.9794686872910865,2.930232417993513,57.06228626168081,42.72287210260243,45.66394607950481,49.41101392101002,32.22463123771897,36.95039245623173,10.044844197020366,42.074137507177426,19.793140744061922,28.496960929278693,9967.260448349556,3.8305701347539367,3.3916544455064064,3.8460133816574333,3.4702233108582052,3.497173879757478,3.7940743559852703,2.0568460259959473,2.8390887998488217,2.979467567690706,2.930232508560016,57.06221493558778,42.722860058901546,45.663889344087785,49.411198662817725,32.22459276096421,36.950574205202535,10.04486626900406,42.07411093829605,19.793128503192644,28.49695440074543,0.7136615847298986,38.79036038030797,82.21330101218123,3.9242441682005222,37.592941116467216,671.1227103778048,461.0330076231826,7.0525207248755395,27.358624343662854,5.844216155720786,27.836446186047958,22.0642783638459,10.436567606978052,26.31020981379316,10.038978928663191,37.163628701440665,1.6479974418064018,46.13974274232236,15.73545251820147,11.26171164400564,11.515857014635412,9.712497693479452,18.515942246510484,7.81923177211033,6.969630918553401,2.0241723579414828,18.122895702498987,12.695772398111458,7818.942173719406,380.0,7980.0,6200.5159960920155,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
116,229,10465.249909529311,3.8279331042114317,3.3906780339396416,3.8535060843969307,3.512883357998002,3.2825312863116856,3.309906127289775,2.0824022009174876,2.864748237311944,2.991300216135085,2.9303028224060546,55.62854224532461,42.8082375970542,44.83353748718558,46.06492279329204,41.65972072071414,46.68103327040183,10.191940777051478,42.10805310702039,26.739738829440384,28.484092440439525,10465.249324709253,3.827931106780091,3.3906770077808366,3.853510742853658,3.5128829970962308,3.2825325104633225,3.3099103126563687,2.082398527662554,2.8647533523644277,2.9912955734361715,2.930303353093868,55.62859678200366,42.80825917129153,44.83352400992293,46.06496197433955,41.65959176498936,46.680852492252455,10.191948682337664,42.10811820876743,26.73973996225996,28.48411862898062,0.7119303093192798,38.354733615872945,82.39731293861055,3.875990488011387,18.981278810775045,695.3859180353859,491.68035801251534,7.910558898429474,27.83492402722789,5.123770223912242,26.81659954185507,25.06180889425066,6.035980006636896,23.095705462333953,7.513102747583334,35.591511026166856,5.441222812211989,23.444188207385217,18.88115445855667,23.04819137526556,5.419203951498118,143.30508522544957,54.42452315139742,2.0080964984125513,5.9455667117152755,4.027826903152011,26.494708337731076,21.940919934306997,5458.812059879303,251.0,5271.0,5522.414992450484,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,412,9970.812742111382,3.8293691858439383,3.391129320669176,3.8472233748202482,3.474106628461799,3.5318320465643076,3.787768676517389,2.059782979766917,2.8386901556978223,2.9774524593891587,2.9302346466537132,56.8622800348954,42.73832793176147,45.54579966545771,49.16474010899811,31.24064326021663,36.92141890381214,10.073751127977165,42.06465714437533,19.925937804119226,28.501750355412607,9970.812245651763,3.829365285961672,3.3911295478442276,3.8472306542289663,3.4741105627040616,3.5318276062117944,3.787767507518733,2.0597781914525757,2.838689489252598,2.977451393743986,2.9302348416580193,56.86241297344051,42.738353855678575,45.545916668599766,49.16456474135506,31.240633172662477,36.92160871304661,10.073709667850112,42.06465640117621,19.925925798396868,28.501715354059378,0.7200512535430159,39.91544982489363,81.74779688978455,3.941598717719571,37.5144595153901,664.2755259614514,460.49697176668474,7.055793958461274,28.46170915558294,5.777048154019024,27.431965574364625,23.03523320711616,9.835355973975226,26.028581449001585,9.326283257250227,37.28285864243019,1.6056479597474862,41.58718694533245,13.388372477249948,11.833435269843864,11.577148981424802,8.634951823222528,18.062723733216515,7.4364056209424945,7.221492675604085,2.014587237860623,18.23815574509465,12.876628843767797,9044.477002859116,420.0,8820.0,13807.947419841905,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
22,345,9837.514171190282,3.831003777520997,3.3940151612281353,3.8540685319994394,3.4962146115160913,3.8695670717491137,3.6973078648322772,2.0774513583489034,2.824377931331231,2.9573275655625118,2.930084766431849,55.730820317038614,42.61094428951751,44.845120527073625,47.1270558521186,24.08996528532359,39.9604207970129,10.21542895131752,41.990185000441244,20.203024527289152,28.492638773461483,9837.51391713631,3.8310031685427717,3.39401559219004,3.8540680506845333,3.496215370128399,3.86956724735746,3.6973064679542484,2.07745329929245,2.8243775515894933,2.9573272245238114,2.9300847601485946,55.73081460034041,42.61096127278501,44.84512649457003,47.126930049194726,24.089904742256667,39.9605810991464,10.215413101326503,41.99021250064107,20.20300535239356,28.49262970942618,0.7089492017022416,37.259705684884786,83.49257230765662,3.922173368007012,42.574944446179764,676.9433931184885,464.75346373349277,7.042175163157325,25.92321065262364,5.690189407008059,28.696564807791866,23.651884421707365,6.005456488408905,24.176795349006078,9.46060405357472,33.45075459280608,1.2617369396481521,4.213827766085365,14.59199440990004,13.416233122219023,16.151313841620475,6.345258872115176,46.993632997571446,2.0874962841706997,12.164585280000406,10.643828269156097,28.927199442297415,11.956160809840288,7532.623706102371,353.0,7413.0,17193.468407496224,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,202,10459.42624032668,3.828738585141731,3.3931568837170123,3.8543310611107593,3.5038259741187106,3.25557373911652,3.3060707778401994,2.07623824764886,2.8669397102737744,2.99321999529891,2.930222297037069,56.01740409677232,42.71917616144728,45.040400898342696,46.3487680816932,43.26096956921913,47.94749026195424,10.152891081049876,42.147929068103664,26.310615556870474,28.474018838962984,10459.426195923841,3.828738870891475,3.393156957023134,3.8543307431543243,3.5038259935347775,3.2555743487168183,3.3060703784543377,2.076237414087255,2.866939568787647,2.9932193643063694,2.9302221988577815,56.01740736103916,42.719167941297,45.04041105035392,46.34877564530826,43.26096624427361,47.947491210353384,10.152898818283429,42.14791667792293,26.31060987034872,28.474016661263498,0.7167506067220173,39.53729104560935,83.78160186109244,3.9692288333041543,18.289013144528198,710.9952724120673,486.61477854955376,8.004966037104534,27.969032881636018,5.022398812631637,26.006948023835108,25.308000096210783,6.4679990278917785,25.268609101929002,7.09463114684541,36.45598983437337,5.919952756813269,18.29285921025661,18.89480187154342,25.274793608838213,5.661372680513193,157.88848066384938,58.72525021874128,1.639769614804871,6.01546921805134,4.668671094417008,29.46085033262441,20.73599640762302,4590.470021724701,208.0,4368.0,11805.240252242651,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
81,389,10449.302021547244,3.8290593131824773,3.3901562447693223,3.8540094441686135,3.502864869396819,3.217327189948665,3.287199321003791,2.0865345644941238,2.8677144546018365,2.990493892903361,2.930425032307836,55.47130109419192,42.842031617230724,44.774881273504164,46.394722431244176,45.626532468501466,47.85835207666622,10.18850057714345,42.13798080345349,26.828450530220668,28.484070534824895,10449.302001549393,3.829059833941584,3.3901564082483517,3.854007490912737,3.502863513797025,3.217327927827464,3.287202601123118,2.0865363366167293,2.867712328311194,2.9904954840109115,2.930424890324141,55.47125665099547,42.84201966965503,44.77488541739705,46.39479437410279,45.626554020685504,47.858335209724416,10.188485433004972,42.13797905047641,26.82839559474514,28.48407013744091,0.7107076670544881,39.487159269720856,82.05722799545197,3.9265792624655425,17.26973655016864,698.0300158449645,493.662134977793,8.049937676275992,26.07095252712029,5.13638972205562,27.123119686481807,24.167232575351015,5.727503171256236,22.71701253097769,6.609233787936264,36.475293190240556,6.722275567870719,13.984932277167033,18.46601762923939,29.378723266669972,5.522332678598222,160.1031746539545,59.1683945821798,1.7254921585797494,5.7986734356639165,4.652595267810724,31.43261521169001,20.81027414282859,9066.036284446716,395.0,8295.0,6282.497841726618,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
194,423,9958.651816358577,3.827664968134554,3.393818501678958,3.844386809067611,3.456530093195595,3.3604694149284553,3.8208121390316663,2.0660311501558457,2.843259256157429,2.9802043406297334,2.930096953242041,56.464655121314124,42.64555056669598,45.33774994348257,50.12763629904286,37.02293779701393,35.99601043362492,10.112414524985267,42.106688157388824,19.799095247371593,28.486141303386667,9958.651670710175,3.8276669567423207,3.393816649457313,3.8443900044875354,3.456524855199743,3.3604802382991386,3.8208054865218157,2.0660301604459406,2.8432548876352017,2.980200119571363,2.930096219718565,56.464694365821074,42.64555179861937,45.33772933050928,50.128015099671174,37.02279464661388,35.9960558468617,10.112470868957404,42.10663384184026,19.79902667517979,28.48617441327665,0.7182146550290276,38.9120794837448,83.61108589069913,3.9553513376295997,32.62793515073223,683.2309399571443,462.888079100547,7.222440225683809,29.222980696888783,5.811668690948661,28.222495717995336,23.08422324795663,9.82303203967,22.831928657824086,10.404607793129712,36.08420358579009,2.114053001452163,46.148668311056234,20.140459342849006,11.869961246000628,10.78755117914162,12.416381564199163,17.75968408547472,9.071969153798872,6.188405826662375,2.4318048576724847,15.44517880449202,13.046476202499115,9379.568472385406,429.0,9009.0,4118.337188027356,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
149,388,9969.955687897935,3.8287765941405234,3.392036255708361,3.846524515204111,3.4643844564964352,3.5319443656881884,3.8009643434225233,2.0589654117177383,2.8386652481928927,2.9726872284634176,2.930239166396747,56.9038806133855,42.73044403160461,45.56846310532333,49.742446729158885,31.3006465026599,36.322157977995374,10.070897612759968,42.05081010787952,19.912535718696173,28.488794174999782,9969.955677378748,3.8287765584386513,3.3920362520878156,3.846524533233611,3.4643839274774475,3.5319447684910066,3.800964225952248,2.0589653633138445,2.838665394715986,2.9726874005401562,2.9302391502679237,56.90388587747494,42.7304456958134,45.5684663427641,49.74246958812544,31.300644016588627,36.32216280217719,10.070896315816,42.05081402249857,19.912535802700546,28.48879286598668,0.7161818478527445,39.382881254004616,82.6868320394915,3.946506432745348,37.38733018887511,664.3312097110709,459.16030779583764,7.033217533902061,29.1144995005603,5.823283448700259,27.245246092909106,23.293566095045406,10.107251619014594,25.85687482124348,9.624881037391562,37.24547642969157,1.7505821004317492,45.441769274589966,13.654811441311796,11.57924326770546,12.624209338227823,8.650180999192207,19.940744643008085,7.04906282495716,7.637550767564045,1.954190156223868,20.333921683401528,12.229450334316954,5042.072945356369,394.0,8274.0,5798.610320632383,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
124,328,9956.901804525545,3.829907051624737,3.3911357164517533,3.844617249363796,3.467052866155939,3.4273835072523995,3.814944401932261,2.0654377006646305,2.8419981335716242,2.977725931284202,2.9302562090324358,56.58964901544316,42.74385353587427,45.4049283198766,49.654505312719856,34.414181726352844,36.378386923972826,10.084481433424306,42.110494326694834,19.690179709848838,28.499106621464065,9956.901749336163,3.829905748542642,3.391135931179772,3.8446178511979676,3.467051599385907,3.427385075712799,3.8149425408192044,2.0654374184433286,2.8419976332315433,2.9777261752986344,2.9302562255742073,56.589594321051266,42.74384272770708,45.40490349311311,49.65447293871347,34.41413565942736,36.378445733185806,10.084495611121431,42.1104881618204,19.690190964382143,28.49910690406397,0.7152761744049998,39.171405045060695,81.88854865474109,3.9245970353308985,34.48096098274127,667.0200106108396,460.81029139527783,7.162578295350346,27.08499207431774,5.634752167054151,28.095488506088337,22.27236252080455,9.768520415918319,23.33625778912249,10.502836041516384,35.88516925816815,1.830824467379749,50.05810973935162,19.181319815960663,10.948490775867045,11.174345275258323,12.063714886103767,19.905690586963324,8.802457594403872,6.682200799041214,2.1818243191738915,17.284190929944717,12.56391775684989,4516.456789016724,349.0,7329.0,5118.308339994671,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
140,432,9952.60771866819,3.830395506384497,3.392103377634931,3.845137412325453,3.464026333257608,3.3892294166904446,3.8221928130962253,2.0609988654076625,2.841759863515825,2.977340762283032,2.93018909655127,56.908259070215486,42.69919287890484,45.58324777608529,49.91674248980492,35.834932070465946,35.6251256210185,10.041014039867694,42.15393618263047,19.924267021511152,28.49730912647413,9952.60737588126,3.8303943602867196,3.3921011937060674,3.845139248242141,3.464026029231703,3.3892290807819885,3.82219112293807,2.061000142950999,2.841761936061962,2.9773393918179765,2.930189186185675,56.908270530274244,42.6991783446946,45.58326867359898,49.916758945971395,35.83492273873574,35.62510290639659,10.041015064677513,42.15393184367321,19.924277791733537,28.497329517559084,0.7159027531655937,38.94449105924223,82.38938948910128,3.933148717703834,35.25626963805052,674.8449937587284,456.3286038400189,7.145529041387341,26.88010414098285,5.6133455411601805,27.712798999266596,21.92379080531299,10.097267851341963,24.96955073826392,10.552818922880823,36.199177732588126,2.050258025234318,50.99745285220298,20.657302720178578,11.072810260358422,11.111563115025398,12.862786357587549,16.53448848304832,9.076183477806739,6.552916159660237,2.3507361077205577,15.896609993183569,13.25443612248867,9113.856590747833,442.0,9282.0,3504.5374544808597,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
155,369,10469.545316503822,3.8287340706614814,3.3901122002650537,3.854379075176597,3.514968691742528,3.3006316177156996,3.312055192468826,2.076546804798988,2.8655998955387063,2.9925071155704295,2.9303859716069107,55.93710022144435,42.81679010026573,45.007246820025514,45.871516390881695,40.68785927512648,47.546769574346094,10.165550933343006,42.127839382321746,26.31983346072324,28.492970912092293,10469.54460088101,3.828725422178085,3.3901079029403443,3.854384083513684,3.514967335484293,3.3006239462471427,3.3120552984226634,2.076544160376414,2.8655927651340196,2.9925010282474145,2.930385914711705,55.937035322272415,42.816803466661945,45.00729661304252,45.87154728636584,40.68792417566298,47.546743899266275,10.165622165787838,42.12798804225946,26.319845925513867,28.493039109056753,0.7119830443725463,39.45510445793393,81.67548414050002,3.924203147343493,19.606196582133016,686.4642354860306,484.8036441307465,7.772115416167262,27.741125806753473,5.235136069052537,27.000452302029295,24.52635631373746,6.431289408020149,25.092026364030204,7.146392476218524,36.424563046793644,5.018479025083649,29.387796435121153,21.5971599698087,20.82490326355221,5.351872847318677,150.40933665536267,60.2470555728428,1.6430244862846153,6.144705765004272,4.601416359956174,27.991108837450717,21.130576868563338,4736.493086338043,377.0,7917.0,4284.319957367439,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
