Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_min,sigma_H_min,sigma_F1_min,sigma_F2_min,sigma_F3_min,sigma_F4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_min,epsilon_H_min,epsilon_F1_min,epsilon_F2_min,epsilon_F3_min,epsilon_F4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_cum,sigma_H_cum,sigma_F1_cum,sigma_F2_cum,sigma_F3_cum,sigma_F4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_cum,epsilon_H_cum,epsilon_F1_cum,epsilon_F2_cum,epsilon_F3_cum,epsilon_F4_cum,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
9,63,27.197647329708712,3.760463253159032,2.357848013215464,3.248811858419119,2.437531830702373,3.037206623973316,3.765421692166755,2.2370120118262298,3.4871502874045888,69.406974669487,36.6952893584218,13.038259887585994,5.03128753678206,30.135344619076527,40.49498282483135,29.187846984232458,36.81664273741397,27.19764579357667,3.7604623380592352,2.357848013215464,3.248811858419119,2.4375338151820984,3.037206623973316,3.765421692166755,2.2370120118262298,3.4871502874045888,69.40683344570739,36.6952893584218,13.038259887585994,5.031307145916749,30.135344619076527,40.49498282483135,29.187846984232458,36.81664273741397,1.533040484640656,0.3386286764280318,5.239030756727467,13.603196520575926,101.49602699279784,68.0,1156.0,847.9952982055535,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
8,51,27.238074851124438,3.759009098674712,3.897538260349371,2.059404252921182,2.4404661899645137,3.876773835874938,2.605919025367089,3.50343261951385,3.953578861348381,69.12049220214449,47.89005632775433,71.12159129577681,5.072833332406918,18.019430020363565,43.502295259212985,27.349201069997843,25.70379280443781,27.23807164023351,3.759009989103955,3.897538260349371,2.059404252921182,2.440466702792488,3.876773835874938,2.605919025367089,3.50343261951385,3.953578861348381,69.12051924116524,47.89005632775433,71.12159129577681,5.07283453540921,18.019430020363565,43.502295259212985,27.349201069997843,25.70379280443781,1.4743458939726692,0.3592455393306968,5.26171114813566,14.00379940002132,124.29720330238342,90.0,1530.0,104.13316292335318,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
22,199,27.2476053279435,3.759235862683072,3.2898647499818567,2.7091604392090227,2.439249636634137,2.785204094320595,2.774091015230627,3.4767599296894143,3.34594064848052,69.09547912202237,30.256795940856307,48.01159708640197,5.079180575078028,42.49914628898262,49.624253645621,49.0315167967632,43.83697388622642,27.24753648250584,3.759234916174943,3.2898647499818567,2.7091604392090227,2.439253134817419,2.785204094320595,2.774091015230627,3.4767599296894143,3.34594064848052,69.09569720953762,30.256795940856307,48.01159708640197,5.079145041946713,42.49914628898262,49.624253645621,49.0315167967632,43.83697388622642,1.420791662935912,0.3645035609098308,5.305171687542395,14.010493018355234,361.0792529582977,242.0,4114.0,23.26991901408866,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
12,53,27.47133616361074,3.761886258091161,2.7562916087953844,3.077955474671104,2.4356406198391354,3.050956064231633,3.633015122296041,3.88251424469154,2.73486424567584,68.42270201792003,49.82492418478368,51.41192878818224,5.189048500493168,46.87226590799519,27.79589006467375,48.79506536742462,37.86471520919227,27.471257130065705,3.76188109851122,2.7562916087953844,3.077955474671104,2.4356202485635383,3.050956064231633,3.633015122296041,3.88251424469154,2.73486424567584,68.42309887340375,49.82492418478368,51.41192878818224,5.189009245581159,46.87226590799519,27.79589006467375,48.79506536742462,37.86471520919227,1.478402819894414,0.4004344241005622,5.52599910307487,13.967229109717938,99.4429051876068,66.0,1122.0,79.63070096913448,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,49,27.988287927157145,3.766956168306723,2.3682879427205368,2.216189307428313,2.4267231672553797,3.874170569783992,3.225877098759305,2.095051603447309,3.127134015240061,67.25820246740678,40.49632467380112,26.379531515753055,5.392450683068059,28.85714665713713,42.89090007289064,16.711228656577973,42.66817861350904,27.988287008533216,3.766955665341748,2.3682879427205368,2.216189307428313,2.426732648821649,3.874170569783992,3.225877098759305,2.095051603447309,3.127134015240061,67.25812900090749,40.49632467380112,26.379531515753055,5.392436285453935,28.85714665713713,42.89090007289064,16.711228656577973,42.66817861350904,1.429043179832049,0.4888862115041345,5.869612553857301,14.069819085713142,81.73080468177795,55.0,935.0,240.76083027750232,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
15,31,28.176589609054307,3.738639262229704,3.663185394699186,3.357661284298488,2.483341257910836,3.397925938364671,3.20179507878402,3.560422336650758,3.234765976153972,72.4409952579573,68.80138429761644,19.347438029757523,4.541306367456391,30.427547932994205,27.253364361754404,24.35697548032627,36.83727225383619,28.176576062306623,3.738631180514728,3.663185394699186,3.357661284298488,2.483363521004744,3.397925938364671,3.20179507878402,3.560422336650758,3.234765976153972,72.4408507352902,68.80138429761644,19.347438029757523,4.541306444336716,30.427547932994205,27.253364361754404,24.35697548032627,36.83727225383619,1.8139019486890613,0.2322968902806241,3.863461008277758,15.339731313247055,53.47432374954224,39.0,663.0,582.8702065340926,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,68,28.258716517984915,3.7632823261540382,2.063766433532546,2.3716139821135727,2.4422305920744023,2.592069023867939,2.495983320526303,2.370850702169788,3.235142068880314,66.85171448367069,43.61750408037353,19.57458424825108,5.424133271421757,35.299134914139145,37.53078728830616,36.15850402598464,43.72976549815081,28.25867320656219,3.7632820553385455,2.063766433532546,2.3716139821135727,2.4422370957851087,2.592069023867939,2.495983320526303,2.370850702169788,3.235142068880314,66.85192922136163,43.61750408037353,19.57458424825108,5.424083764173127,35.299134914139145,37.53078728830616,36.15850402598464,43.72976549815081,1.976393204448376,0.4547413616474067,5.875593708126793,14.28120554212558,112.161372423172,75.0,1275.0,332.37455010814614,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,78,28.263687579604262,3.77035338019414,3.555689895611862,3.5469701883206115,2.414141846528879,2.267434508379942,2.483208836077381,2.097535107517963,3.421460936992311,66.865123381625,48.68592987933256,38.32491090653374,5.489044271659499,19.89665725708051,25.778868911472337,28.354902329187205,40.75213511885281,28.263683761686245,3.770354182250842,3.555689895611862,3.5469701883206115,2.4141536512047077,2.267434508379942,2.483208836077381,2.097535107517963,3.421460936992311,66.86470968516814,48.68592987933256,38.32491090653374,5.489077417533628,19.89665725708051,25.778868911472337,28.354902329187205,40.75213511885281,1.0221288866713834,0.5719073952727752,6.064214086863026,14.293526484661465,161.13555216789246,107.0,1819.0,568.0562788697014,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,81,31.358316314767595,3.7892710585494,3.3997703871090867,2.7485813979211486,2.39653784121369,2.633650526336032,3.911345289945932,2.109055531003945,2.004867165113571,60.73784277402245,70.79817660148323,53.481628689764726,6.646055891799344,41.33917054639081,15.863345762465352,43.91811129440876,39.391416921105815,31.35831344557256,3.7892701086900784,3.3997703871090867,2.7485813979211486,2.396538633603448,2.633650526336032,3.911345289945932,2.109055531003945,2.004867165113571,60.73785930027483,70.79817660148323,53.481628689764726,6.646037956732549,41.33917054639081,15.863345762465352,43.91811129440876,39.391416921105815,1.0516785806506344,0.5605270366503912,6.400606865856922,16.73901386871051,167.83725762367249,112.0,1904.0,58.94001243449685,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,66,32.96478337445004,3.8013991760940655,2.161251757458387,3.40326102277783,2.3793738237509885,3.46539281034992,3.69831942576849,2.144126085537524,3.822127307083254,57.3007861073961,60.28356175543985,16.83564568826236,7.428832793479032,43.58739175846957,19.69788942722388,43.24037282246215,21.915339622747744,32.96477975327286,3.801397925665611,2.161251757458387,3.40326102277783,2.379378900319679,3.46539281034992,3.69831942576849,2.144126085537524,3.822127307083254,57.30076878075386,60.28356175543985,16.83564568826236,7.428810221740237,43.58739175846957,19.69788942722388,43.24037282246215,21.915339622747744,0.6127441137673271,0.3307744128693927,5.803501940964473,18.69793461828629,120.9533531665802,83.0,1411.0,539.4821228768459,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,46,33.348571627635486,3.8068077615315152,3.001295910770167,3.2122341383852246,2.368943720198915,3.611908300941744,2.299868578546714,3.4906436451130167,3.300824113024029,56.25839765906212,44.15957756043965,34.28729995969686,7.709433955793436,21.03249518782665,37.2737930602589,49.80924105728111,24.92152482142686,33.348569774827446,3.806812447952305,3.001295910770167,3.2122341383852246,2.368937017138302,3.611908300941744,2.299868578546714,3.4906436451130167,3.300824113024029,56.25841248400986,44.15957756043965,34.28729995969686,7.709463856083613,21.03249518782665,37.2737930602589,49.80924105728111,24.92152482142686,0.4224785238413817,0.2447176213954488,5.706363774886773,19.089674850831045,75.16766023635864,54.0,918.0,157.48264020486943,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,37,33.44717295076851,3.808352048298769,2.510040698678164,2.895760387343303,2.3678998577181884,3.806677884612954,3.446094588685331,3.2910738020127828,2.286213559010216,55.92257927103025,24.253695957550327,17.163518584217677,7.789158067827373,49.04222768769975,45.951948499201016,34.573989335680295,31.828543811849936,33.44714714182554,3.808334274118808,2.510040698678164,2.895760387343303,2.367914057401846,3.806677884612954,3.446094588685331,3.2910738020127828,2.286213559010216,55.92237089307624,24.253695957550327,17.163518584217677,7.78908841545736,49.04222768769975,45.951948499201016,34.573989335680295,31.828543811849936,0.4453389412195814,0.2172151692788361,5.67029121445378,19.046446582561472,66.64899015426636,45.0,765.0,54.15194955146993,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
7,12,33.456449979547166,3.80414706496609,2.712482915201285,2.165945976110452,2.3787907026760315,3.63358573297696,3.675855781357747,3.5965816340906223,3.3329300070923167,55.95896603885305,64.53667612222642,33.19537467386538,7.72433263873124,35.791298315787216,32.59524775529295,47.541811184584894,17.27765600540059,33.456449979547166,3.80414706496609,2.712482915201285,2.165945976110452,2.3787907026760315,3.63358573297696,3.675855781357747,3.5965816340906223,3.3329300070923167,55.95896603885305,64.53667612222642,33.19537467386538,7.72433263873124,35.791298315787216,32.59524775529295,47.541811184584894,17.27765600540059,0.5827406244784007,0.2331458553275328,5.813718480809667,19.007427765438894,32.63913702964783,23.0,391.0,93.72933177476516,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
4,43,33.705212474575646,3.814465891197762,2.557838822463443,3.67510698502665,2.3563594994823216,2.898904668839361,3.0934495045568777,3.2655538435354767,3.7620334366018686,54.793463974198666,21.89378515472759,63.196239142213166,8.110733679531595,18.755520888824563,35.58128010643814,21.348255711755176,47.66471727917484,33.70519208487221,3.814441057460964,2.557838822463443,3.67510698502665,2.3563176938835824,2.898904668839361,3.0934495045568777,3.2655538435354767,3.7620334366018686,54.7933284112856,21.89378515472759,63.196239142213166,8.111090882678365,18.755520888824563,35.58128010643814,21.348255711755176,47.66471727917484,0.2888916801848992,0.158113274546677,5.662688946624673,19.22928888414996,84.0479679107666,59.0,1003.0,79.8626631837118,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
10,43,34.07064713092429,3.821331595945189,2.516567240817186,2.3906918238509918,2.354416041284812,2.1392629337728413,3.8013099164672193,2.56570652474378,2.9930847370099363,55.04462179576624,18.45721205366048,12.592597032500835,8.056752150274033,30.5828576989524,26.012624537621992,30.480288230105675,31.067507409185662,33.95599646388124,3.820104881181788,2.516567240817186,2.3906918238509918,2.35422060676778,2.1392629337728413,3.8013099164672193,2.56570652474378,2.9930847370099363,54.28387089338581,18.45721205366048,12.592597032500835,8.239749541274803,30.5828576989524,26.012624537621992,30.480288230105675,31.067507409185662,0.8552984583207499,0.1658578787205216,5.320521524412097,17.73916376895354,70.53258037567139,48.0,816.0,1172.4568078870236,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
