Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_12_min,sigma_F_3_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_12_min,epsilon_F_3_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_12_cum,sigma_F_3_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_12_cum,epsilon_F_3_cum,epsilon_F_4_cum,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
10,55,49.587724653603,3.2594350140431283,2.420348019829679,3.653198288789061,2.13307296270823,2.5206301971570815,3.6095091274866906,2.5206245492022545,3.2789217617598796,3.049340618247467,3.8496159407987007,27.11429008166222,14.287470894461547,61.26224593369227,60.19157192031105,69.00803041272908,70.57818449779444,4.817282293050252,23.20267301424972,36.58724249505802,48.21557122406658,49.58737861657691,3.2594350140431283,2.420348019829679,3.6532529644374656,2.13307296270823,2.5206301971570815,3.6095091274866906,2.5207503727982745,3.2789217617598796,3.049340618247467,3.8496159407987007,27.11429008166222,14.287470894461547,61.26168330921028,60.19157192031105,69.00803041272908,70.57818449779444,4.8170335457573,23.20267301424972,36.58724249505802,48.21557122406658,0.7208021244587433,3.232579630984863,6.57945949622113,20.95166142617153,189.2243468761444,64.0,1344.0,340.32841282529535,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
20,58,64.73259488174347,2.8838085614968465,3.1631548146885824,3.772564096669077,2.4078124504662437,2.4954658035247097,2.5243461675458234,2.3641290486770385,2.9139506548713854,2.1138588768221895,3.017032481220479,23.77741070183894,61.909275909413665,48.405089159037324,11.794390777042738,48.573109215200375,64.8496278805273,7.556535974364935,41.24504087541502,32.88995174039949,33.9333131736766,64.73259436211205,2.8838085614968465,3.1631548146885824,3.772566426208173,2.4078124504662437,2.4954658035247097,2.5243461675458234,2.364128614147864,2.9139506548713854,2.1138588768221895,3.017032481220479,23.77741070183894,61.909275909413665,48.40514254876025,11.794390777042738,48.573109215200375,64.8496278805273,7.556498212576493,41.24504087541502,32.88995174039949,33.9333131736766,1.565421689241028,3.483198009465993,5.190417765219464,18.32108751179934,131.06634902954102,78.0,1638.0,1007.4356870059507,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
16,46,67.16620947409353,3.6237173954410795,3.7499232899117962,3.7765463144017133,3.138988825490751,2.321942873631217,2.933760045526612,2.36185008321197,2.450079915628169,3.1850237375315933,2.6245396754038337,69.55986097544282,69.12630912185124,47.20689503656673,17.2079345483619,22.54257758124234,42.4729710941276,7.946812374998161,22.286805344307705,23.681174543203078,44.808515622772845,67.16617985589045,3.6237173954410795,3.7499232899117962,3.776552452761484,3.138988825490751,2.321942873631217,2.933760045526612,2.3618378175378636,2.450079915628169,3.1850237375315933,2.6245396754038337,69.55986097544282,69.12630912185124,47.20670679868413,17.2079345483619,22.54257758124234,42.4729710941276,7.946890086134157,22.286805344307705,23.681174543203078,44.808515622772845,1.9355354897114363,2.4936367747103385,6.623972913233127,16.476880266139926,95.7411425113678,54.0,1134.0,4849.257338748076,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
9,67,51.83614546196293,2.479695518295172,2.9875394285374597,3.712996484518553,3.6579617991003572,2.3135827892921683,2.037152404354819,2.450824709068244,2.9726902218740636,3.2126589233066607,3.1377028741729625,30.62855660594046,74.26005003680919,55.052095634223484,34.709176220530786,45.8116342426633,58.44673800892265,5.841069826708592,24.27218451819833,17.321719204995457,27.95294692699372,51.835454060039524,2.479695518295172,2.9875394285374597,3.7130040266639286,3.6579617991003572,2.3135827892921683,2.037152404354819,2.450828883779703,2.9726902218740636,3.2126589233066607,3.1377028741729625,30.62855660594046,74.26005003680919,55.05229381902722,34.709176220530786,45.8116342426633,58.44673800892265,5.841086677097975,24.27218451819833,17.321719204995457,27.95294692699372,1.4310952220241968,3.9705027925221694,5.596464446925157,19.02408663852792,169.13623189926147,98.0,2058.0,278.95763389288567,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
8,67,49.833025732143454,3.1124804679808378,2.27291045132137,3.6366587757032898,2.2426869114814747,2.0891037570895232,2.2149882582121854,2.5370933168445498,3.425977960765353,3.1194339641082847,2.0251119603182315,14.678328179816642,72.8729614500177,63.23159282248842,23.214060252964387,26.401173397071027,58.34868051488105,4.54280965279613,35.34756245456402,48.95069961809094,44.63900805215124,49.833010916079715,3.1124804679808378,2.27291045132137,3.636654925161161,2.2426869114814747,2.0891037570895232,2.2149882582121854,2.5370987242270933,3.425977960765353,3.1194339641082847,2.0251119603182315,14.678328179816642,72.8729614500177,63.23163298808172,23.214060252964387,26.401173397071027,58.34868051488105,4.542844484854996,35.34756245456402,48.95069961809094,44.63900805215124,0.44920301647007915,2.8791350058405243,7.209840034576205,21.56358207345469,126.17908549308777,72.0,1512.0,918.5003286259881,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,126,51.26659363464046,2.834044009405148,3.440648986884316,3.6948373014188074,2.604665145263679,2.293511781634226,2.1846771895375956,2.477620814720815,2.691121454086095,2.79353494846134,3.0776334680067134,37.24764343621417,54.53926752578938,56.38198877092796,67.07763336541147,11.780193557865202,53.580388161596154,5.63303920000076,34.55414399560131,19.91354285083318,21.93355211797076,51.26653092316565,2.834044009405148,3.440648986884316,3.6948402872348995,2.604665145263679,2.293511781634226,2.1846771895375956,2.4776225370147227,2.691121454086095,2.79353494846134,3.0776334680067134,37.24764343621417,54.53926752578938,56.38207048134236,67.07763336541147,11.780193557865202,53.580388161596154,5.633045596124569,34.55414399560131,19.91354285083318,21.93355211797076,1.6438339197699225,3.7413791416065036,5.462579774676106,19.439166434404346,371.75027537345886,214.0,4494.0,999.5520738964384,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
19,78,54.262692722586635,2.6004966790678,2.2860116565161985,3.7329416556817945,3.0831187577747468,3.949480741710164,3.273208800003794,2.422990010862545,3.0921416082859032,3.052851867811042,2.27085580614434,33.12083611395228,11.704206874264264,53.016865014846104,58.466417525987254,11.975979845371276,33.82530132084339,6.278912081312064,39.24372011275741,39.182974972315904,21.60228803343588,54.2614881097609,2.6004966790678,2.2860116565161985,3.7329556185087687,3.0831187577747468,3.949480741710164,3.273208800003794,2.4229974476663316,3.0921416082859032,3.052851867811042,2.27085580614434,33.12083611395228,11.704206874264264,53.01721161536447,58.466417525987254,11.975979845371276,33.82530132084339,6.278946558141509,39.24372011275741,39.182974972315904,21.60228803343588,1.4867353795488938,4.1650877040293235,5.44222302424161,18.732215237472257,434.4958481788635,153.0,3213.0,739.7969782366453,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
13,84,54.62206044526445,2.6304896061907455,3.7857774170503022,3.729743760271429,2.36802040325493,3.575858467651009,3.2240623540898676,2.4289356230542807,2.840387360002264,3.3581376731308588,3.837203555955051,10.026131617938235,73.48934468701889,52.65942397732917,73.29592999329098,49.30654656331346,63.874977518745055,6.40614290540029,36.98266694075727,24.99516985934929,35.539166922962906,54.62171546087288,2.6304896061907455,3.7857774170503022,3.7297613197229924,2.36802040325493,3.575858467651009,3.2240623540898676,2.4289450348375214,2.840387360002264,3.3581376731308588,3.837203555955051,10.026131617938235,73.48934468701889,52.65985682664832,73.29592999329098,49.30654656331346,63.874977518745055,6.406187475790571,36.98266694075727,24.99516985934929,35.539166922962906,1.6007624372902924,3.7933707589056516,5.328920754837133,19.009550215303342,423.1029210090637,143.0,3003.0,960.2194155786482,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
6,37,51.996079563015755,2.653289803544192,3.054116204515218,3.7200394840408197,2.7145395200049993,3.817070301839598,3.2467202315836055,2.4438536945064633,3.8588744674875217,3.3817938350338475,3.994645700902961,21.20213304244636,18.91382372587706,54.98176754207308,55.29318049684352,14.290011226934064,59.10509841916033,5.8042245833639,47.30585874412692,39.90336655199651,19.349483669025766,51.99596697149329,2.653289803544192,3.054116204515218,3.7200351624970858,2.7145395200049993,3.817070301839598,3.2467202315836055,2.443862633359627,3.8588744674875217,3.3817938350338475,3.994645700902961,21.20213304244636,18.91382372587706,54.9818423296626,55.29318049684352,14.290011226934064,59.10509841916033,5.804230507474658,47.30585874412692,39.90336655199651,19.349483669025766,1.651431386293159,4.486729741042781,5.5493535927675,18.2580233220585,136.0465281009674,47.0,987.0,1241.682367001008,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,102,51.00020515276256,2.3523925111501103,2.664127148733674,3.702268374912108,3.6189813842531637,2.6894733053665867,3.8802149646667337,2.4646876193007174,3.757663968823688,3.6894688907844433,3.8107846374172984,39.89221727809246,45.51254304132427,57.430482801912625,28.571725362719597,41.866478970295304,48.94216999698211,5.294050051257814,35.7718492868823,30.17867221463104,43.25761851096945,51.00019019795522,2.3523925111501103,2.664127148733674,3.702270623596407,3.6189813842531637,2.6894733053665867,3.8802149646667337,2.4646898935676376,3.757663968823688,3.6894688907844433,3.8107846374172984,39.89221727809246,45.51254304132427,57.43045833872997,28.571725362719597,41.866478970295304,48.94216999698211,5.294002023650128,35.7718492868823,30.17867221463104,43.25761851096945,1.232159060917976,4.509307511974106,5.553346141705731,19.05821454723382,268.1215705871582,158.0,3318.0,478.84629185540456,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
