Run,Iter,Min Obj,sigma_Cm_min,sigma_C1_min,sigma_C2_0_min,sigma_C2_1_min,sigma_C2_2_min,sigma_C2_3_min,sigma_H1_min,sigma_F_x_min,sigma_F_4_min,epsilon_Cm_min,epsilon_C1_min,epsilon_C2_0_min,epsilon_C2_1_min,epsilon_C2_2_min,epsilon_C2_3_min,epsilon_H1_min,epsilon_F_x_min,epsilon_F_4_min,Min Obj Cum.,sigma_Cm_cum,sigma_C1_cum,sigma_C2_0_cum,sigma_C2_1_cum,sigma_C2_2_cum,sigma_C2_3_cum,sigma_H1_cum,sigma_F_x_cum,sigma_F_4_cum,epsilon_Cm_cum,epsilon_C1_cum,epsilon_C2_0_cum,epsilon_C2_1_cum,epsilon_C2_2_cum,epsilon_C2_3_cum,epsilon_H1_cum,epsilon_F_x_cum,epsilon_F_4_cum,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
4,56,8.083765830110199,2.9831463185606766,3.810428100671261,3.1482352109840264,2.29345714981162,3.178611073806568,3.399516720041862,1.985798547404905,2.706767957157319,3.38880031545549,36.92165251924868,48.73048997716582,44.833266384508256,53.146651939286286,43.46779228379006,71.39865913940288,7.629688689318803,38.7307669763127,19.81161464511831,8.083765419585644,2.9831463185606766,3.8104317830909955,3.1482352109840264,2.29345714981162,3.178611073806568,3.399516720041862,1.9857955118892276,2.706766430214568,3.38880031545549,36.92165251924868,48.7304660840893,44.833266384508256,53.146651939286286,43.46779228379006,71.39865913940288,7.629748929129554,38.730761789151146,19.81161464511831,2.0372138532759214,1.1208866857871769,0.7348289859696134,1.0591591043927981,161.70038485527039,97.0,1843.0,6.5443654166063565,2.0,ABNORMAL_TERMINATION_IN_LNSRCH
8,60,9.223500601406277,3.1056439573715315,3.7077289365348607,2.248346630239822,2.558367358022279,3.1715185429165755,3.939191496639349,2.1358999582693103,2.81894195425773,3.6012653453612318,25.143327799666334,59.44001632044692,35.210941864171176,66.13022054636288,58.562906777917014,46.15561520937723,9.222469911696104,28.939067726920193,19.24702095092581,9.223497783893851,3.1056439573715315,3.707734173421634,2.248346630239822,2.558367358022279,3.1715185429165755,3.939191496639349,2.1358954441116373,2.8189327786565372,3.6012653453612318,25.143327799666334,59.44000658017078,35.210941864171176,66.13022054636288,58.562906777917014,46.15561520937723,9.222523013806878,28.93889360236175,19.24702095092581,0.10268618930209353,1.275621211682209,0.3511668785108155,1.3831782947519677,181.69376349449158,67.0,1273.0,4.035775823785416,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
19,30,8.083797893267555,3.0317140339370594,3.810307295812829,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,1.9857537668184917,2.7068741458665952,2.444098279599845,43.75786858379216,48.73192283717201,11.451477819467403,31.08355988220213,66.73995446600725,64.90612449413454,7.628540865768997,38.73059662348268,48.24320969737693,8.083797094195635,3.0317140339370594,3.810309948599736,2.305343288186326,3.2436124634808303,3.088020237627876,3.3082746939414887,1.9857527005008175,2.706868912884461,2.444098279599845,43.75786858379216,48.73183702280027,11.451477819467403,31.08355988220213,66.73995446600725,64.90612449413454,7.628601343134178,38.730645722292735,48.24320969737693,2.041252780340232,1.1207818174050075,0.7332440330915622,1.0606360980137666,61.24300575256348,38.0,722.0,10.787121413979927,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
1,32,12.663549938123325,2.834044009405148,3.844125855872969,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,2.1444929862605555,2.621820805385509,2.79353494846134,45.023087710218206,47.15393039100939,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,9.59684894546109,36.9806407243649,34.55414399560131,12.66354957474175,2.834044009405148,3.844127300680122,2.0002287496346898,2.604665145263679,2.293511781634226,2.1846771895375956,2.1444905033392594,2.621820173713769,2.79353494846134,45.023087710218206,47.15392828701572,54.53926752578938,23.289396232548636,67.07763336541147,11.780193557865202,9.596908457394463,36.980575212698646,34.55414399560131,3.8392969021281136,0.5039934289717075,0.908322996213335,1.197129476709832,106.38812375068665,40.0,760.0,4.515978955166277,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
3,38,9.223482381463533,3.373001855363167,3.7077194444408477,2.0365765546883834,3.500288629889935,3.977722177812989,3.496331308759678,2.135970426319343,2.8189288631925886,2.206452013155284,39.11307920143384,59.44003532037903,29.084919644289172,28.705397008112673,18.45185718768805,11.258852261569311,9.222795702644877,28.938665055923487,24.29413307802792,9.223482381463533,3.373001855363167,3.7077194444408477,2.0365765546883834,3.500288629889935,3.977722177812989,3.496331308759678,2.135970426319343,2.8189288631925886,2.206452013155284,39.11307920143384,59.44003532037903,29.084919644289172,28.705397008112673,18.45185718768805,11.258852261569311,9.222795702644877,28.938665055923487,24.29413307802792,0.10270954479402201,1.27589779263299,0.3505684398803899,1.3837637473701956,79.55654335021973,51.0,969.0,5.692814637179145,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
5,51,18.63808073468729,2.278552694501517,3.5549247078424258,2.795353673971067,2.330708394233865,3.8550171607920674,2.695531719491013,2.4706896318904628,2.79595277411332,3.7666121824116194,50.53869345861459,54.921697045594286,32.67839222855977,27.5453129647267,68.23260418274437,37.82592734163418,8.817793167031034,36.21008957892131,36.759350207319265,18.63807888252207,2.278552694501517,3.5548997435000347,2.795353673971067,2.330708394233865,3.8550171607920674,2.695531719491013,2.4706780169542903,2.795944693114528,3.7666121824116194,50.53869345861459,54.92154071640319,32.67839222855977,27.5453129647267,68.23260418274437,37.82592734163418,8.817818871146287,36.21010933122852,36.759350207319265,0.03290707652465227,3.947464573690377,2.5527286242160514,2.725540347728783,218.9378378391266,65.0,1235.0,9.320223820943246,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
12,67,9.223513248838856,3.2335567140033152,3.7077381514461254,3.9003522384941594,3.1133063763903124,3.831212699532549,3.2831324178926744,2.135900547434664,2.8189071357806768,3.208620965839946,45.720614898056574,59.439811182592706,69.7176733161844,35.666914840031076,72.61206434864629,21.307118334230186,9.222984218794869,28.938581901578083,32.69817579869139,9.223503155642028,3.2335567140033152,3.707734879322093,3.9003522384941594,3.1133063763903124,3.831212699532549,3.2831324178926744,2.1358908730943442,2.818916304153945,3.208620965839946,45.720614898056574,59.43963697282829,69.7176733161844,35.666914840031076,72.61206434864629,21.307118334230186,9.222919540109405,28.938346100796473,32.69817579869139,0.10287396480972559,1.277264766087932,0.34856263944350213,1.3861246962692326,294.02727365493774,91.0,1729.0,5.895195773269686,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
11,43,13.23457400742056,3.2594350140431283,3.7762889156734314,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.9767037855660787,2.7272944313174436,3.049340618247467,70.11251807595781,55.50928978865351,14.287470894461547,57.77928761376353,60.19157192031105,69.00803041272908,6.392697635444617,34.766985412565,23.20267301424972,13.234573919414197,3.2594350140431283,3.7762889548245244,3.5055111074776275,2.13307296270823,2.5206301971570815,3.6095091274866906,1.9767010535644762,2.7272948613473096,3.049340618247467,70.11251807595781,55.50926536465561,14.287470894461547,57.77928761376353,60.19157192031105,69.00803041272908,6.392710679915486,34.76701038639034,23.20267301424972,3.8202362399910377,1.9755835971259288,0.3309911208858475,2.098505257851759,145.4496989250183,48.0,912.0,7.074305000444089,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
17,40,9.223485889150371,3.144977034383212,3.7077107879226716,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.9314197571839617,2.1359636786987597,2.8189354954854062,2.7558483586561993,15.175695050386405,59.440050601721396,21.804835336499647,62.77081535183509,66.8725069221334,54.74686140508633,9.223510134121318,28.937964419078924,31.340800796715722,9.223485558523143,3.144977034383212,3.707708397834408,3.0380232549281114,3.5417678210037757,3.1377159814094306,2.9314197571839617,2.135964960221137,2.818933765586069,2.7558483586561993,15.175695050386405,59.44010164823304,21.804835336499647,62.77081535183509,66.8725069221334,54.74686140508633,9.223467337176684,28.93796456168749,31.340800796715722,0.10270938336635654,1.276127654690297,0.3508333604117198,1.3833969605282377,74.74842357635498,46.0,874.0,3.931148414601652,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
14,43,9.223508490286317,2.980507045239855,3.70773368245226,2.031066551101671,3.186962816393274,2.867352697978917,3.6147210577696827,2.1358519999114405,2.8189238834207524,3.1557144305690707,21.960663105785233,59.43972303213537,49.78202650792071,13.504102684793944,37.3125892000736,54.139474376752936,9.222824032478623,28.938587123470903,49.1865702160871,9.223508248534644,2.980507045239855,3.707737786849046,2.031066551101671,3.186962816393274,2.867352697978917,3.6147210577696827,2.1358571556522516,2.818920255344654,3.1557144305690707,21.960663105785233,59.43973454603474,49.78202650792071,13.504102684793944,37.3125892000736,54.139474376752936,9.222757824018718,28.93859025328166,49.1865702160871,0.10272400295208398,1.275830523009116,0.35147359601968786,1.3832275870446744,166.4167354106903,54.0,1026.0,4.857198685496048,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
