Run,Iter,Min Obj,sigma_C1_min,sigma_C2_F0_min,sigma_C2_Fx_min,sigma_H1_min,sigma_F_H2_min,sigma_F_H1_min,sigma_F_Hx_min,epsilon_C1_min,epsilon_C2_F0_min,epsilon_C2_Fx_min,epsilon_H1_min,epsilon_F_H2_min,epsilon_F_H1_min,epsilon_F_Hx_min,Min Obj Cum.,sigma_C1_cum,sigma_C2_F0_cum,sigma_C2_Fx_cum,sigma_H1_cum,sigma_F_H2_cum,sigma_F_H1_cum,sigma_F_Hx_cum,epsilon_C1_cum,epsilon_C2_F0_cum,epsilon_C2_Fx_cum,epsilon_H1_cum,epsilon_F_H2_cum,epsilon_F_H1_cum,epsilon_F_Hx_cum,R14-sim_liq_density-sse,R14-sim_vap_density-sse,R14-sim_Pvap-sse,R14-sim_Hvap-sse,R32-sim_liq_density-sse,R32-sim_vap_density-sse,R32-sim_Pvap-sse,R32-sim_Hvap-sse,R50-sim_liq_density-sse,R50-sim_vap_density-sse,R50-sim_Pvap-sse,R50-sim_Hvap-sse,R170-sim_liq_density-sse,R170-sim_vap_density-sse,R170-sim_Pvap-sse,R170-sim_Hvap-sse,R134a-sim_liq_density-sse,R134a-sim_vap_density-sse,R134a-sim_Pvap-sse,R134a-sim_Hvap-sse,R143a-sim_liq_density-sse,R143a-sim_vap_density-sse,R143a-sim_Pvap-sse,R143a-sim_Hvap-sse,Run Time,jac evals,func evals,Optimality,Term Status,Message
124,115,22975.1685867517,3.4667775583310254,3.652419788669316,3.2794085835299303,2.601160595263244,2.7665016625782215,2.355944670940339,2.9294207442617717,45.89540837550276,44.04389305223707,55.3121759374148,10.000000000000002,42.43601153144388,45.199364320251554,26.260575241548224,22975.16172126591,3.4667907064229677,3.652418600434466,3.279416896218868,2.601165912397621,2.766487911120584,2.355944670940339,2.9294206086039183,45.89530016521177,44.043881329217726,55.31213701862094,10.000000000000002,42.436106864242,45.199364320251554,26.26043456409898,1.2233292428849116,182.41116562948358,301.7280804481593,5.900130057431988,15.080945033435802,637.1777713169585,588.7046890633211,11.9688087021575,4.519470673692393,2167.946602216008,1642.2498083567316,47.6437304280854,42.11942431659301,26.53429180344179,8.933548323538606,14.163722796814003,1.6054530194437535,216.38306965846,179.34035304692753,5.182345913909304,3.2543491609278004,155.37589432682745,18.72074362010241,52.47588122874768,893.9984340667725,122.0,1830.0,987111.9080524342,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
46,190,22986.76454984347,3.463651083547534,3.5550678647177776,3.2911896743922666,2.607911236926146,2.762616441257326,2.11228207932383,2.92973907300579,46.097961129402215,47.797953296469,54.57727435359936,10.000000000000002,42.30141992743919,27.955396214380844,26.24643408127608,22986.761722616553,3.463651082068382,3.5550647174032584,3.2911909635022467,2.60790851929892,2.76261726117551,2.11228207932383,2.929739437185682,46.09798916175081,47.79801656470983,54.57705905829954,10.000000000000002,42.301439525719196,27.955396214380844,26.246458215873943,1.2057726198473468,176.45949878440038,299.52907888803287,5.798960746222326,15.54082233325645,634.9298305057764,626.0746136677678,12.013801306327139,4.31976057147079,2015.154706892635,1526.6930646160042,43.337312653581506,15.609402652950491,24.507973661811597,17.895682201298154,28.038580084675733,1.4294447767745408,219.18913347263077,179.41965313609398,4.906396128161859,7.249448248435735,206.21056721955236,31.59056145080873,60.15553548000669,2629.340252637863,196.0,2940.0,937558.1955888339,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
129,114,23225.82443905889,3.4690876226323946,3.411340101166029,3.2856423997365427,2.623163930245446,2.744729708036415,3.801566229413832,2.9293151582099775,45.82404262406044,55.01537478076919,54.93246038910756,10.000000000000002,42.403013562335474,43.305037186485144,26.24986541806545,23225.666506462578,3.4690486701894505,3.411301471626231,3.285318016886106,2.623250693264315,2.74459505555485,3.801566229413832,2.92931475856701,45.8193593116645,55.01206276266942,54.95616643958411,10.000000000000002,42.40819826896187,43.305037186485144,26.25081997171981,1.24487579197416,194.34403688197622,304.6297003657256,6.078512618342015,14.380485189700131,707.2266363026332,673.0716269039532,12.56632922035268,5.868284780775334,1999.2939079085068,1510.9706792167278,49.12818006130939,2.4564083548901383,42.79535716765918,55.56719137576563,45.86114691256121,1.3869839231611432,227.43687931005348,193.22365490321874,5.635989006036848,12.95223539737981,267.8928412884777,51.249093680165366,67.9395909989194,874.3798882961273,120.0,1800.0,911829.4985286074,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
92,197,23050.004970866947,3.4636867319020403,3.5007184712712025,3.2693539206641935,2.6153590311587234,2.7567156994237023,2.6057166094351567,2.929765161720139,46.00265456191799,50.29160722193329,56.122714694926756,10.000000000000002,42.45439142879885,23.08179576694627,26.28432142408177,23049.999630303795,3.463691096172135,3.500718403444547,3.269357413510425,2.615345388891855,2.7567217759710676,2.6057166094351567,2.929770661248428,46.00254697850461,50.29170254764267,56.12250652351523,10.000000000000002,42.4542614284289,23.08179576694627,26.28439663665764,1.2322097882322653,191.95107135050176,293.10599501067,6.041670767222525,15.250429045311444,655.3111423002686,637.6251263039949,11.502457659491034,4.819924281876241,2061.8938213999354,1558.787624228736,47.96646713463082,8.75542317119663,23.06688446272988,28.831724083132585,35.60437080700517,1.503423502303231,213.88764496553344,183.99646517361305,5.347829415503465,9.26547646845174,219.6766641226246,38.509086861201425,62.23904132537858,1644.3998334407806,217.0,3255.0,931020.0924699258,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
82,212,22983.728117814408,3.4743017614628884,3.5522299062566924,3.3029005957813213,2.6057064656646265,2.755626089884064,3.503280808162581,2.928961570666493,45.63198381411174,47.90295569656836,53.65724069790676,10.000000000000002,42.40737663171562,38.85758681609181,26.221002997910656,22983.727310368587,3.4743045520549147,3.552229272202674,3.3029131045631672,2.6057118325910125,2.755621564092787,3.503280808162581,2.9289615690429156,45.631865723911346,47.90291298238843,53.657315733707826,10.000000000000002,42.407639762223326,38.85758681609181,26.221045063093424,1.227969969479585,188.83532105380203,316.26711224905125,6.048822891525469,13.815506164889639,687.8108926159676,606.8535197632182,13.183322511128392,4.64935311569862,2138.837204259815,1622.2228945261154,49.601636112647064,14.195590116772088,23.49222539288648,19.267785118012185,28.694995250981805,1.4862804199954291,226.72444013166353,184.83809409558006,5.030244898716864,7.466231845905408,202.23969543143548,29.900640288676037,58.702837345904925,1710.4015400409698,225.0,3375.0,973737.49667509,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
125,119,23481.045922952795,3.461626810404766,3.34940447723816,3.2777272167328393,2.6342451388378523,2.7427628134430506,2.9297752618236443,2.9301997020376325,46.137182244929804,58.98188804015492,55.53965888708369,10.000000000000002,42.40207852996546,34.319825950396904,26.27679232705208,23481.04458485807,3.4616259718781084,3.3494079153526313,3.2777219121591514,2.634246305166034,2.7427651585356294,2.9297752618236443,2.9301994024595035,46.13721919760708,58.98174401911333,55.54008813834151,10.000000000000002,42.40206424860723,34.319825950396904,26.276785949889792,1.1956398969200754,187.44210449933615,290.74591774504063,6.041321606120117,15.736598606885805,686.1673715084405,709.4206151235339,11.375552264524694,6.7706348559802,1880.3982747881419,1417.7771259311576,46.7952787884687,1.3834934823143834,59.188523635197306,67.39679484779363,52.69558566897866,1.2361303588848693,227.74578099852306,198.40575894722613,5.756302969184378,14.161829749423857,306.63527608288183,64.09859617471355,71.8218401693052,956.8173639774323,128.0,1920.0,899986.5307957149,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
133,109,23078.433054089128,3.4717100849764866,3.563891236249901,3.3391004285820287,2.607429153747174,2.7224022344601777,3.6910353510614122,2.9292398373119917,45.73380460834442,47.43525991716518,51.09332535684384,10.000000000000002,42.476652170626785,28.037456824187583,26.243516239644546,23078.42971841805,3.4717164166259584,3.5638908187101492,3.3391028957758238,2.6074205784824405,2.7224207257248745,3.6910353510614122,2.9292393503831606,45.73347969041308,47.435263521101625,51.093012765811594,10.000000000000002,42.47697224180827,28.037456824187583,26.2435175089192,1.276082610027654,213.7702147382149,306.47438015774117,6.368593425248052,4.758486670101002,603.692878678937,544.5162761951037,8.506701346565613,4.6161670816507705,2110.6865381953257,1599.91828729441,48.541976318854104,17.189311383937387,24.075552131204166,15.839213341549431,27.17171899059071,1.5869471849043892,235.20219472798487,191.93251839018765,4.408617374806247,6.484323685342671,202.5714748747565,29.621069197837198,60.01515228772087,884.5286688804626,117.0,1755.0,954399.6737231984,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
76,137,22961.121162261665,3.4692262771546596,3.6151467441346745,3.2915574975562296,2.5989690962493213,2.764447525444436,3.402760589266692,2.929306509480887,45.80033604821592,45.39846928849121,54.41640247883173,10.000000000000002,42.349669454106746,19.567873496874313,26.254967339271694,22961.121162261665,3.4692262771546596,3.6151467441346745,3.2915574975562296,2.5989690962493213,2.764447525444436,3.402760589266692,2.929306509480887,45.80033604821592,45.39846928849121,54.41640247883173,10.000000000000002,42.349669454106746,19.567873496874313,26.254967339271694,1.2416101273072753,193.5335305380931,304.2823205247919,6.07733140541783,14.64321380685259,660.8491367046643,602.4797448657191,13.0035945672579,4.554782053565987,2198.106256007577,1666.1030610994935,48.542191127188715,26.790710917273614,23.332372010374748,9.676253307414994,20.63351500674338,1.5814711238622992,221.85211742275717,180.64529378648,5.088861464828694,5.087352336645605,182.45720818117482,24.31411372731513,55.8986938458737,2062.9389474391937,158.0,2370.0,980245.331808627,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
EPSMCH
97,127,23020.53158610442,3.462728870139122,3.5291191890870865,3.303925696047468,2.6016749290081993,2.7729610468467136,3.479223925015093,2.9297568681903243,46.096115565882215,48.86393187401161,53.47734273742114,10.000000000000002,42.44717050697266,41.87870073984591,26.265444735367485,23020.52980744943,3.4627285869640767,3.529118227125558,3.303919489753462,2.601674575738942,2.7729634998771373,3.479223925015093,2.929756855433192,46.096109399686945,48.86393939783152,53.477691895814736,10.000000000000002,42.44714924498293,41.87870073984591,26.26544305559022,1.2231876103647552,182.7411238184607,295.39630556884634,5.870766370681724,16.65976164434867,606.2396283904509,580.1206196854819,11.231513036467202,4.485473117508311,2097.6653526426066,1588.7707108118136,44.25345631450934,8.933240335051039,22.121368704374188,27.39606096280469,32.24377985662977,1.2587424048248514,225.24246433131697,185.26099569057723,4.754086265470267,9.001036699324096,218.55160581731033,33.74064961095576,60.700323203526395,1690.0359151363373,132.0,1980.0,955215.0903387138,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
18,229,22971.69572744579,3.467298007077737,3.6193323424082102,3.303673963853627,2.601575027200049,2.758709036980332,2.36802040325493,2.9293143071206647,45.91755887681275,45.24987491682403,53.60061056956053,10.000000000000002,42.37900307149719,15.014070871197509,26.244027407409035,22971.695466492216,3.4672971756615834,3.6193376383867375,3.303674992327785,2.601572732036788,2.7587128119210043,2.36802040325493,2.9293144929625243,45.91758891176925,45.24967263640626,53.60051857101485,10.000000000000002,42.37896604901505,15.014070871197509,26.24403851321838,1.2358275401934526,183.44581627309736,304.6189944038651,5.878439903091249,12.634369956851248,624.8313763914531,584.4588351264119,11.41334944061861,4.44854439468941,2120.8441200287552,1607.6293504305577,45.97393751155199,29.4989722928316,24.78836906296161,9.103628563482305,19.646222534381575,1.5246412694125195,223.1037878478536,179.69798328486957,4.775467261208652,4.68310132938621,184.32471750602852,24.60613841362416,56.56503258805338,3093.6377923488617,237.0,3555.0,972967.372898261,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
128,73,23906.701354706845,3.47518887950205,3.354821859783843,3.4601558987307914,2.631085271909017,2.73127864043958,3.1090369965563336,2.928836289984529,45.64112008388392,58.48425700955818,44.1762670308561,10.000000000000002,42.39839800379416,44.2863217448841,26.198546964610333,23906.699935245717,3.4751928460444423,3.3548293331174506,3.460155681322799,2.6310946403910407,2.7312672395363475,3.1090369965563336,2.9288371141246996,45.64105063156761,58.48423789388111,44.176317470988145,10.000000000000002,42.39862491279373,44.2863217448841,26.198538906859596,1.2182661669331665,180.93390035933305,321.70965443198725,5.919258544978274,12.88156320392956,747.7093405965836,689.9623218508618,12.967869254539492,7.62521011891287,1920.1841721638825,1449.9532161545092,49.58537411155176,1.631563640373548,72.31902941523663,73.73437831310206,47.81868348206889,0.5532542290759402,225.23302404741722,220.54820601602242,0.7839264903801464,14.867998205844188,358.04630861246824,76.76825019419553,89.77386167456484,1022.9083244800568,80.0,1200.0,939275.2489224244,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
122,139,23011.257645256792,3.471433058503159,3.512602632147075,3.2826564446321798,2.6110204790096607,2.7569804759940553,3.8612887843308963,2.9291717682522296,45.73100592757121,49.6906224487389,55.17605688048851,10.000000000000002,42.37446810300718,34.79439823831334,26.23693533103978,23011.257645256792,3.471433058503159,3.512602632147075,3.2826564446321798,2.6110204790096607,2.7569804759940553,3.8612887843308963,2.9291717682522296,45.73100592757121,49.6906224487389,55.17605688048851,10.000000000000002,42.37446810300718,34.79439823831334,26.23693533103978,1.2235314257245353,186.74212083958344,310.3699561641542,6.009043874238895,15.695657907488677,703.1504927876047,642.4965466497849,13.673236871772561,4.831999387051772,2096.868823939704,1588.3239139139096,49.2430043737205,9.213739075023076,22.99126108701106,27.690141738581595,33.99866394456749,1.526182377556793,219.9562343050443,183.35604383391606,5.3053475887422366,9.165938211641171,217.93002080782637,36.126069502921794,61.28125234617957,1165.051153421402,159.0,2385.0,951662.9312526273,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
56,184,22975.39322321103,3.4638896327918136,3.6392343104682707,3.286766321660205,2.5981493007789402,2.766804523280126,2.3595885953859486,2.9297075055905726,46.07788771497002,44.44849311042996,54.852803679725795,10.000000000000002,42.235569985485796,26.211176403771095,26.25747024064671,22975.391686204977,3.463884122948506,3.639237512369682,3.286761967411955,2.598143065004481,2.766802696326617,2.3595885953859486,2.929707420370018,46.07804250298872,44.44848129585264,54.85297588063359,10.000000000000002,42.23561888530453,26.211176403771095,26.257518110255415,1.252223867059041,196.26750147380733,296.28753688364435,6.048765989743176,14.649343067868106,622.9350577577735,606.5667462035216,12.250601619164796,4.607813993000805,2101.4661846505796,1592.839339947653,43.35768089399426,36.30827641465126,33.11368132673814,12.367034896331646,14.528057703627779,1.6276297124321126,217.2331053966076,175.71141339836888,4.922418763023377,4.0040517951176,168.46382567473165,21.197578969692078,54.06720890734321,2407.309511423111,193.0,2895.0,954652.8406825707,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
49,186,23148.11694973595,3.46936310512651,3.4404598908014177,3.2833404365224332,2.622898941714734,2.7541204497323664,2.007587344818685,2.9293689206409708,45.78774196567876,53.41584492174206,55.14476456810708,10.000000000000002,42.45160650571206,28.12065802379008,26.250360658560236,23148.11692427611,3.469362710440123,3.4404597464331994,3.283339864737579,2.622898924423037,2.75411930932001,2.007587344818685,2.9293689101286455,45.787748256210975,53.41585918014976,55.144766280680116,10.000000000000002,42.45159430872136,28.12065802379008,26.250371414182187,1.1962279333876993,177.47207889967746,306.7321322758187,5.901786755097675,17.715167051819975,724.8730871075038,680.3056767772163,13.528226027954316,5.9822450633498985,2029.0768683081608,1533.0311225535615,50.39312431967271,4.204497802965241,31.71888389770598,44.446726755591655,42.989844903272065,1.3056572827915356,221.57656889880366,188.1468562074544,5.329576018081155,11.58040946375986,252.50440686409524,47.10636353924641,66.77218764026006,2573.42791390419,194.0,2910.0,930922.4127334816,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
47,198,23338.56241339684,3.4699562467094665,3.3978228896268208,3.251589841925183,2.621279332539025,2.751220398711478,2.523099103665974,2.9293927052034583,45.771334139850744,55.779794140978304,57.48018217175826,10.000000000000002,42.41160263302172,35.03417893521273,26.24716620189463,23338.551614608536,3.4699579710186845,3.3978318902600986,3.251595036675841,2.6212588189378963,2.751231475003066,2.523099103665974,2.929389898395813,45.77114304303101,55.77940824217964,57.479787323365954,10.000000000000002,42.4116803752613,35.03417893521273,26.24712697042802,1.1948191215765673,179.73967828125691,307.4441298765433,5.953498153614644,16.3863500956338,723.4668551379218,677.9570181603607,13.502717934616804,5.787005075871729,2035.5089658488014,1538.5949451217296,50.169116276817206,1.574296527442212,47.73320595024928,61.665912634769214,48.499360435137426,1.5654552166879454,216.73900561185104,197.1535548822144,6.004928033082418,13.719800697468521,262.8674946506447,56.062058794542175,65.03617943964225,2813.0894842147827,219.0,3285.0,918298.8802239986,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
154,69,23598.90819681905,3.477670636902488,3.3593169454684513,3.2341509734902556,2.6381900164615018,2.748095964043675,2.3890328277192037,2.928735578045787,45.45953185677112,58.48371272277575,59.066973470819654,10.000000000000002,42.563758822783285,37.86403182085591,26.217387246486926,23598.90488357,3.477667962249686,3.3593081145809602,3.2341564003809657,2.6381782684665533,2.7481026001156375,2.3890328277192037,2.9287387563294924,45.45995189601585,58.483955267571254,59.067245541796574,10.000000000000002,42.563682189898785,37.86403182085591,26.217463291956967,1.205657718528125,182.15627165974584,322.4966358372487,6.008803354137047,21.586483856546486,829.874820640681,736.6829322047107,15.861293813431274,10.342270359546212,1976.2666794353781,1487.1781053563109,55.35329132942005,1.7378072306247057,44.402713403713776,57.18081530648482,54.9256584232717,1.4382395251857916,205.38210410235376,203.898454903843,5.584827281418207,13.378455160393644,278.38400809310974,67.3363015757187,66.83801031883647,597.5191624164581,80.0,1200.0,913125.2375129393,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
111,104,22982.42709846148,3.4671116900431214,3.583741197587087,3.2626877481469263,2.6062306223054374,2.7569010695521152,3.8142181104407413,2.929456345789871,45.915187914869485,46.638197895324986,56.658319854820085,10.000000000000002,42.322932324284054,38.437630995643666,26.24982661474105,22982.426941810598,3.4671118232271603,3.583740916997971,3.2626886233663295,2.6062322564116087,2.756899987437174,3.8142181104407413,2.9294563427361595,45.91518073474885,46.6382626616391,56.65825130077855,10.000000000000002,42.32290825497662,38.437630995643666,26.24982177082148,1.2244029348951408,184.68780519831944,303.02799489767807,5.93724505183163,13.701605089363252,654.9402728079681,621.665530998578,12.29589004356886,4.4514565967812825,2094.4148762134027,1586.7248964415944,46.557560455142344,21.212780971197834,23.71283166644082,12.07631165415356,24.930038376184644,1.8153647921473934,212.84662664122897,183.52451334610683,5.492739834742883,6.035623499775393,179.95599850041955,26.94056465479861,56.28828167780537,1416.0040490627289,112.0,1680.0,965885.8284746964,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
138,66,23606.78346602323,3.464345516007796,3.561024557769421,3.480833920348955,2.597362753080942,2.7604306187268204,2.9405978495643503,2.929623460496213,46.03026942873789,47.34311742138546,43.098754526408754,10.000000000000002,42.27137291938194,43.00488895354457,26.25805514363078,23606.778850671573,3.464391921957582,3.560980015770424,3.480824996021819,2.597276298982622,2.7603975801131257,2.9405978495643503,2.929604208217226,46.02834414333265,47.34375405000747,43.09793163056766,10.000000000000002,42.272918893309715,43.00488895354457,26.258094377061482,1.2206095565891841,181.06233377786617,298.74962089605003,5.857689761032031,12.231063651302321,613.7081045419377,592.2128884244551,11.458830424804795,4.6562067946502435,2142.38890959811,1623.369196652758,44.765796584644704,14.953473254781173,42.86133889115191,28.280840713270223,22.00774801277934,0.40061534506461494,194.18253791906753,191.72671125169458,0.42428320307164014,7.880343821311833,279.6249762830536,62.13845793263294,77.31764257937728,927.5016980171204,78.0,1170.0,1002160.0080535583,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
173,49,24239.612923866094,3.471211552240348,3.3419550080415843,3.508179896523999,2.631889809949714,2.7409877584986124,3.172858842928523,2.929116316490781,45.78809056407643,59.33982172858008,41.809275398370175,10.000000000000002,42.26926667520605,15.528125767154268,26.217576586969184,24239.61145490461,3.471214741318857,3.341951943570721,3.5081822348121166,2.6318833484614905,2.740979416345694,3.172858842928523,2.929116334665528,45.7880102500197,59.33986718937801,41.809210649875745,10.000000000000002,42.26927247142212,15.528125767154268,26.217546044935126,1.2154387485040952,178.63495581066772,313.7861423186232,5.863744954638894,16.737548420860765,771.2729972088608,742.1819952158176,14.760252721354828,7.310892634671436,1905.9737767828522,1438.6216504561758,48.570651645670964,1.3920233453158413,76.21803070445537,77.32127118315823,49.49186265744203,0.6346000135057858,228.61249565197727,236.47563516426519,0.28185254954436734,15.748535785758296,420.3216859868224,101.74262348515998,100.92378499910421,441.70035696029663,57.0,855.0,909680.3260480957,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
71,307,23019.33261190511,3.463828014171356,3.531512909784733,3.312560749719662,2.6113832376814843,2.760372853604896,3.143084185450664,2.9298407047597923,45.929261640897685,48.84053020621341,52.93818583787829,10.000000000000002,42.58287063781025,33.47463786412859,26.305545040987525,23019.3325646421,3.4638279379350463,3.5315123176515177,3.3125611014120415,2.6113832580137926,2.7603723160741565,3.143084185450664,2.9298407144121086,45.92926948629237,48.8405603427659,52.9381697618713,10.000000000000002,42.58285672989275,33.47463786412859,26.30554211555253,1.2115820189786142,188.84379043472765,290.8065975970146,6.060096871051463,14.98051404961275,644.1172029886088,606.888754569516,10.942641619496683,4.8087091488266065,2164.2732088124085,1635.4203403961128,50.83536919018748,12.366291975438193,23.698899505375113,22.220987601416883,31.194410671879538,1.2107553645569802,219.43639839986798,179.68671423756,4.27203892884541,8.085326707250363,226.40468182767572,36.14814453561507,64.03310645073556,2385.704300403595,318.0,4770.0,971740.9010342977,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
168,58,23734.54961093153,3.4740001925889152,3.5476660951984402,3.503608756482712,2.6071176656198873,2.733260012030091,2.538084774503837,2.9291241507349635,45.66374397816207,47.942991883359625,42.07032822466036,10.000000000000002,42.39073702342791,20.131304562191815,26.19642340753268,23734.549334097,3.47399747266207,3.547665909170696,3.503608611945848,2.607113945774997,2.7332469922050704,2.538084774503837,2.9291244187284198,45.66391498441666,47.94301756262691,42.07025253735031,10.000000000000002,42.390484358377776,20.131304562191815,26.196418519257897,1.10884896221315,144.86853916991666,324.65055473003986,5.513313194845105,7.501588091614245,648.0662688916336,580.2462748051366,10.57584204645292,4.639597136672606,2104.395994715906,1596.194714886391,48.602415568266366,16.27172992481743,49.62170693831513,29.67105495044693,22.181790376742068,0.3534740193574789,189.95063953836703,192.2480276151798,0.31908690240566795,7.437556317390939,271.3328521989699,63.98074364406691,78.57895659990665,502.3871932029724,67.0,1005.0,984585.7318070171,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
77,156,22988.961086066363,3.4765539501469114,3.654458520185048,3.2767756551858476,2.5967741106461233,2.7604434481339792,2.8433318696994183,2.9288246552473374,45.53331456243224,43.97859570425823,55.5551533549006,10.000000000000002,42.33267726278254,35.946264258662275,26.218388190009474,22988.958677773513,3.4765600626211275,3.654466565313601,3.276771736405593,2.5967792078370318,2.760436745331567,2.8433318696994183,2.9288314449096644,45.53344058943432,43.97843528369432,55.555392705861856,10.000000000000002,42.33263256643449,35.946264258662275,26.21824423943206,1.2404769081531448,196.39908694354096,318.8412037973583,6.1705679980194095,13.837655542468617,697.9756785784042,598.0402575864849,14.295445693951688,4.576340762653864,2237.899025081021,1699.3953737932072,50.89444997726555,40.04156281355507,23.373629667938467,8.357716140234208,14.582321497401255,1.904496983885969,218.825667009659,180.50839402137447,5.445165696472152,3.5594983861234235,155.75910411078695,18.49270308295919,51.92107975152967,2315.7575788497925,181.0,2715.0,1004952.9209200585,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
106,200,23000.580445409665,3.47104683788753,3.5412078744654534,3.2663313247660906,2.6085329945399787,2.763981182791473,2.76106815441928,2.929210659862791,45.7405477963892,48.40212202220298,56.376038573461926,10.000000000000002,42.473222518358526,47.797813467963756,26.243316730286555,23000.580445409665,3.47104683788753,3.5412078744654534,3.2663313247660906,2.6085329945399787,2.763981182791473,2.76106815441928,2.929210659862791,45.7405477963892,48.40212202220298,56.376038573461926,10.000000000000002,42.473222518358526,47.797813467963756,26.243316730286555,1.236683747541828,193.0331944060331,308.21749114690795,6.090890237707713,16.89224641871247,682.9803036290335,613.6467404774572,13.149242171266161,4.692525809325184,2119.5699284413604,1605.840345434459,49.204740070627324,13.00042961826301,22.499053885355792,20.53150412464546,30.45927735448089,1.6131131898593192,211.61603405863656,181.4386417861287,5.307283822630848,7.911469046660708,197.77287653527668,32.051614634205826,58.29745812809736,1701.1592617034912,229.0,3435.0,945431.5825239229,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
100,226,22988.231638679146,3.473957159185243,3.6530514722600134,3.272738144194267,2.5966372338422623,2.7574612852840996,2.6594701584885216,2.928955267750173,45.57849622618825,44.01615216038528,55.79821764467133,10.000000000000002,42.34273999451061,48.31773086487738,26.24517933930275,22988.230809598666,3.4739597616614604,3.6530546112496562,3.272736966557095,2.596638484048776,2.7574751539040863,2.6594701584885216,2.9289549872762666,45.578431827111075,44.01605403925496,55.79831483990066,10.000000000000002,42.34281814789034,48.31773086487738,26.24516501490035,1.2309313720724373,190.49087195430275,312.6069320402058,6.084297164679398,12.600331817978052,690.0666320176476,601.4522246080378,13.60347750182523,4.656288585540831,2287.000687517303,1734.46455371932,52.361373525947165,39.64095895914492,24.695937833832748,8.958803898136832,14.443824201111285,1.9809547513850079,218.39061649589013,182.10456482550006,5.56546213466606,3.5917564107254796,154.1028875041016,18.37144724764904,51.742696778236855,1959.7598342895508,254.0,3810.0,992583.3557253303,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
109,120,23007.47981480287,3.4683687067283753,3.6287076311664457,3.3273909574812826,2.597832498085962,2.760215355945806,2.277633036091347,2.9293927716938892,45.86969608731943,44.84709937346512,51.92363764857494,10.000000000000002,42.34398437228746,31.381734420326556,26.246513611556416,23007.473265654386,3.4683608604926954,3.628715109061736,3.32739204987559,2.5978399873817644,2.760233578951464,2.277633036091347,2.9293905212603732,45.869692931765016,44.847140872172275,51.923565457477885,10.000000000000002,42.343967545774596,31.381734420326556,26.246453489320444,1.2383657864009732,192.0685233678478,304.21579424808687,6.046144814805708,12.519237608622959,629.8722024473996,581.7127031478886,11.846878758067517,4.549807680231321,2163.1225129751892,1640.2537494699834,46.522645194612046,31.766860929571422,29.892152001766615,11.473144975233069,16.724972020248803,1.3556818640766923,226.9247403654938,182.4362138636604,4.142152494189576,4.357932802256628,184.40278985789755,24.230680362612897,56.225233276321426,1690.518583536148,128.0,1920.0,985634.1609781842,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH
