,molecule,temperature,restart,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
60,R14,130,1,1710.4271303199998,2.27839131829,12.777609374757656,0.27596461084499996,-4464.88081826,481.57189766799996
61,R14,130,2,1710.20649675,2.33664780117,12.77345219327545,0.283128895081,-3994.55673102,988.546493079
62,R14,130,3,1711.9724832600002,3.13220984618,12.772528892202388,0.377486444975,-4307.42322172,660.4449545939999
63,R14,150,1,1606.0612163899998,9.48774095524,11.83139723740414,1.2877732218809999,-3093.81767639,1034.235224608
64,R14,150,2,1606.33244827,9.112819188649999,11.840544106525119,1.2382924049709998,-3122.5332205999994,993.9162147679999
65,R14,150,3,1604.23735943,8.488492729010002,11.84080258272737,1.157344094297,-3159.36426256,927.2481661109999
66,R14,170,1,1487.61157157,26.726110622100002,10.713838977749948,3.89676761874,-2162.1273822639996,1036.36274071
67,R14,170,2,1490.22886291,28.006322922,10.728690392366524,4.07184928509,-2159.431083021,1085.0096669680001
68,R14,170,3,1489.93436648,27.0416314249,10.726159143476837,3.9379046426200004,-2167.9990388300002,1048.1697456840002
69,R14,190,1,1359.49477852,65.7008195219,9.326566959938448,9.722032783529999,-1144.2804150218,1062.155768099
70,R14,190,2,1359.15213281,67.1921337799,9.298344848652976,9.88922624037,-1129.8203588022002,1091.036854415
71,R14,190,3,1360.8439561100001,68.177720074,9.29821504773245,10.044431458370001,-1134.5749422015,1104.602099024
72,R14,210,1,1194.0095704899998,148.38902900090002,7.339791185979738,20.4540896217036,-31.893345637466595,987.4061369899999
73,R14,210,2,1194.7192791999998,152.4121140008,7.288101992159836,20.846590299276002,-29.632630589423773,1019.1193644279999
74,R14,210,3,1190.77238703,146.1487042165,7.326063802113701,20.151376347088,-17.874983649220603,959.0956970699999
75,R143,317,1,1144.37437933,12.94627594625,25.50608039921835,3.7191318830199998,3229.292208979,3927.7227847000004
76,R143,317,2,1142.09704744,13.118419928200002,25.4478047956811,3.7662140325499998,3248.760105457,3983.4790995099997
77,R143,317,3,1141.5229054400002,12.47100241987,25.47039199167277,3.6075612915099997,3288.863188262,3788.51570074
78,R143,337,1,1082.06908909,23.8415436413,23.40879724311079,6.94268762651,4895.4961975100005,4289.0041205
79,R143,337,2,1083.72465205,24.327248146400002,23.42099252909024,7.02995630912,4847.54121732,4371.86661682
80,R143,337,3,1083.06876685,23.9242496541,23.441484029105933,6.962836672399999,4861.30827232,4310.835943720001
81,R143,357,1,1017.7779101250001,42.58276014489999,21.04117475169608,12.12041207968,6519.62474845,4723.93648671
82,R143,357,2,1019.215522851,43.516251507300005,21.017129351585133,12.41903907121,6473.02499576,4789.762327529999
83,R143,357,3,1011.7243528099999,40.6773748962,21.05829092726784,11.744782931640001,6642.80762889,4503.89154235
84,R143,377,1,945.3022153960001,76.2220351534,18.119117593642876,20.48725715178,7948.13138027,5234.91865386
85,R143,377,2,939.7609414829999,72.94235667109999,18.150365577382313,19.95275261117,8139.07490106,4962.66778801
86,R143,377,3,937.3564129999999,71.7050155104,18.223503290727198,19.788839564595,8171.23354905,4910.27903434
87,R143,397,1,834.0806807120001,122.4541216934,14.4017506612373,30.676794390273002,10019.65967861,5253.98182504
88,R143,397,2,841.0099447870001,124.00503531109997,14.444702231026572,30.730616269661002,9910.81650749,5285.62331761
89,R143,397,3,840.49893526,124.4659870684,14.422279821312209,30.725646784534298,9890.49775228,5352.270457049999
90,R143a,240,1,1211.5030346700003,6.61966742145,20.111355992753396,1.489632434747,-116817.87182100001,-18769.5053805
91,R143a,240,2,1212.23691335,6.44539160676,20.132999635709307,1.4498925885360001,-117397.608647,-18265.0175922
92,R143a,240,3,1212.4554368699999,6.78882805595,20.111010494821382,1.527977825271,-116279.970952,-19250.6280564
